case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
iid005,0,0,KL001,5.0,-0.037046223878860474,-0.032915763556957245,-0.037046225450247924,-18.412546813488007,-18.412546813488007,31.907010835112267,16.828628540039062,23.304634331694626,-8.602376503417645,6.542383193969727,0,0
iid005,0,0,KL002,5.0,-0.05137184262275696,-0.051377102732658386,-0.051371843835515955,-4.605761580169201,-4.605761580169201,165.7966996677218,165.81439208984375,161.19093808755258,-4.605761580169229,-4.647496700286865,0,0
iid005,0,0,KL003,5.0,0.0922965556383133,0.10054726153612137,0.09229655313851338,45.0,45.0,15.011358954955597,82.50039672851562,23.58759332621211,8.576234371256504,-60.03852081298828,0,1
iid005,0,0,KL004,5.0,0.007979909889400005,0.06601054221391678,0.007979910150948519,-45.0,-45.0,81.11587001671928,30.834274291992188,72.53288603862742,-8.582983978091875,42.308231353759766,0,1
iid005,0,0,KL005,5.0,-0.06652196496725082,0.056039877235889435,-0.0665219630616229,-5.7871804386377335,-5.7871804386377335,135.66293625992802,135.86273193359375,129.87575582129028,-5.7871804386377335,-6.012792587280273,0,0
iid005,0,0,KL006,5.0,-0.09283697605133057,0.002566237235441804,-0.09283697821156711,17.043473571538925,17.043473571538925,264.9663409890795,-69.63485717773438,273.5617518589925,8.595410869912996,-17.090383529663086,0,0
iid005,0,0,KL007,5.0,-0.05448794737458229,0.012785925529897213,-0.054487946977398984,-4.943932816386223,-4.943932816386223,202.07369051584718,-157.96633911132812,197.12975769946092,-4.943932816386251,-4.933078289031982,0,0
iid005,0,0,KL008,5.0,-0.05026314780116081,0.010180915705859661,-0.050263147948652845,12.186848670244217,12.186848670244217,274.45970279034464,-68.82974243164062,283.05362026168405,8.59391747133941,-8.208102226257324,0,0
iid005,0,0,KL009,5.0,0.027106977999210358,-0.00769460154697299,0.02710697831787755,2.513774000108242,2.513774000108242,169.05796228743102,169.13211059570312,171.57173628753924,2.5137740001082136,2.45538592338562,0,0
iid005,0,0,KL0010,5.0,-0.06241564452648163,0.04862065613269806,-0.0624156426825642,-5.489611476659775,-5.489611476659775,337.941723718671,-21.93048095703125,332.45211224201125,-5.489611476659775,-5.648620128631592,0,0
iid005,0,1,KL001,10.0,0.02141464687883854,-0.017110269516706467,0.02141464762731585,-4.6150654926896095,-4.6150654926896095,23.304634331694626,16.762252807617188,18.689568839005005,-4.6150654926896095,1.9452377557754517,0,0
iid005,0,1,KL002,10.0,-0.04706605523824692,0.04399425536394119,-0.04706605560549679,0.41155173908919096,0.41155173908919096,161.19093808755258,165.83843994140625,161.60248982664177,0.41155173908919096,-4.2628254890441895,0,0
iid005,0,1,KL003,10.0,0.05718780308961868,-0.1092948243021965,0.05718780236834808,45.0,45.0,23.58759332621211,83.6260986328125,32.18525134729126,8.597658021079155,-52.4910888671875,0,1
iid005,0,1,KL004,10.0,0.001053082407452166,-0.046734441071748734,0.0010530824521206342,-42.2134530544281,-42.2134530544281,72.53288603862742,30.224655151367188,63.94072438332074,-8.592161655306683,34.241580963134766,0,0
iid005,0,1,KL005,10.0,0.1016591340303421,-0.007415296044200659,0.1016591339371623,15.16211450099945,15.16211450099945,129.87575582129028,135.8885498046875,138.4621688347592,8.586413013468928,2.5687174797058105,0,0
iid005,0,1,KL006,10.0,0.008969196118414402,-0.04991750046610832,0.008969196050182059,17.897612303495407,17.897612303495407,273.5617518589925,-69.34786987304688,282.1669928045035,8.605240945510957,-8.660050392150879,0,0
iid005,0,1,KL007,10.0,-0.06396905332803726,-0.07153786718845367,-0.06396904962227376,-0.8241365477442741,-0.8241365477442741,197.12975769946092,-157.93716430664062,196.30562115171665,-0.8241365477442741,-5.799857139587402,0,0
iid005,0,1,KL008,10.0,0.09863070398569107,0.07283005863428116,0.09863070406515738,17.084866762161255,17.084866762161255,283.05362026168405,-68.73828125,291.6333076130797,8.579687351395648,0.3461677134037018,0,0
iid005,0,1,KL009,10.0,-0.022344939410686493,0.03666936978697777,-0.022344938563498954,-4.4664305448532104,-4.4664305448532104,171.57173628753924,169.1163330078125,167.10530574268603,-4.4664305448532104,-2.019800901412964,0,0
iid005,0,1,KL0010,10.0,-0.015630463138222694,-0.07056809216737747,-0.01563046302043818,4.241878688335419,4.241878688335419,332.45211224201125,-21.8992919921875,336.6939909303467,4.241878688335419,-1.4215962886810303,0,0
iid005,0,2,KL001,15.0,0.003646243829280138,0.04378261789679527,0.003646243748625141,-1.6170758195221424,-1.6170758195221424,18.689568839005005,16.74432373046875,17.072493019482863,-1.6170758195221424,0.329550564289093,0,0
iid005,0,2,KL002,15.0,0.053517334163188934,0.031148212030529976,0.05351733577238406,9.079385474324226,9.079385474324226,161.60248982664177,165.86532592773438,170.19379878243873,8.591308955796961,4.334164142608643,0,0
iid005,0,2,KL003,15.0,0.05506022274494171,-0.06597694009542465,0.05506022432363305,45.0,45.0,32.18525134729126,84.67633056640625,40.79590478372537,8.61065343643412,-44.83728790283203,0,1
iid005,0,2,KL004,15.0,0.07187250256538391,-0.00729706697165966,0.07187250477260253,-27.773056626319885,-27.773056626319885,63.94072438332074,29.699142456054688,55.34710497688636,-8.593619406434385,26.076942443847656,0,0
iid005,0,2,KL005,15.0,-0.014241314493119717,0.009371315129101276,-0.014241314580496548,-3.8504357635974884,-3.8504357635974884,138.4621688347592,135.89346313476562,134.61173307116172,-3.8504357635974884,-1.2861428260803223,0,0
iid005,0,2,KL006,15.0,-0.058153118938207626,0.012687317095696926,-0.05815311886871856,3.426269553601742,3.426269553601742,282.1669928045035,-69.17294311523438,285.5932623581052,3.426269553601742,-5.318882942199707,0,0
iid005,0,2,KL007,15.0,-0.09973611682653427,0.007758070714771748,-0.09973611842800006,-3.176392950117588,-3.176392950117588,196.30562115171665,-157.89453125,193.12922820159906,-3.176392950117588,-9.040923118591309,0,0
iid005,0,2,KL008,15.0,-0.0162698682397604,0.018230261281132698,-0.016269868625687776,-1.8104557134211063,-1.8104557134211063,291.6333076130797,-68.71286010742188,289.8228518996586,-1.8104557134211063,-1.4769916534423828,0,0
iid005,0,2,KL009,15.0,0.005753119941800833,0.005615880712866783,0.005753120165455686,2.5375816226005554,2.5375816226005554,167.10530574268603,169.1251220703125,169.64288736528658,2.5375816226005554,0.52025306224823,0,0
iid005,0,2,KL0010,15.0,0.03356769680976868,0.02642342448234558,0.03356769533515048,4.442689307034016,4.442689307034016,336.6939909303467,-21.8843994140625,341.1366802373807,4.442689307034016,3.037497043609619,0,0
iid005,0,3,KL001,20.0,-0.0537317655980587,-0.04099572077393532,-0.05373176529095894,-5.16540952026844,-5.16540952026844,17.072493019482863,16.742950439453125,11.907083499214423,-5.16540952026844,-4.863189697265625,0,0
iid005,0,3,KL002,20.0,-0.028100818395614624,-0.0682147666811943,-0.028100817944744214,-6.863237768411636,-6.863237768411636,170.19379878243873,165.859619140625,163.33056101402713,-6.863237768411608,-2.532144784927368,0,0
iid005,0,3,KL003,20.0,-0.05570293590426445,0.0022299084812402725,-0.05570293688229411,39.82402592897415,39.82402592897415,40.79590478372537,85.6331787109375,49.40614656419217,8.610241780466794,-37.07242965698242,0,0
iid005,0,3,KL004,20.0,0.023956486955285072,0.04132549837231636,0.02395648606542454,-23.920857310295105,-23.920857310295105,55.34710497688636,29.270156860351562,46.7615535584731,-8.585551418413246,17.81197166442871,0,0
iid005,0,3,KL005,20.0,0.018465671688318253,0.011774658225476742,0.018465671788736395,2.948053479194641,2.948053479194641,134.61173307116172,135.89788818359375,137.55978655035636,2.948053479194641,1.6700212955474854,0,0
iid005,0,3,KL006,20.0,-0.0028031656984239817,0.00046504000783897936,-0.0028031657634335462,5.066597945988178,5.066597945988178,285.5932623581052,-69.08786010742188,290.6598603040934,5.066597945988178,-0.2739450931549072,0,0
iid005,0,3,KL007,20.0,0.025449547916650772,-0.0062194401398301125,0.02544954808514497,11.331382244825363,11.331382244825363,193.12922820159906,-157.829833984375,201.7364630814057,8.60723487980664,-0.46281924843788147,0,0
iid005,0,3,KL008,20.0,-0.018535396084189415,-0.006236920598894358,-0.018535395968940993,-0.19119395641610026,-0.19119395641610026,289.8228518996586,-68.70016479492188,289.6316579432425,-0.19119395641610026,-1.6828041076660156,0,0
iid005,0,3,KL009,20.0,0.03072946146130562,0.01794802024960518,0.030729461952751953,2.2453983686864376,2.2453983686864376,169.64288736528658,169.12261962890625,171.88828573397302,2.2453983686864376,2.7844369411468506,0,0
iid005,0,3,KL0010,20.0,0.0694563090801239,-0.06642822921276093,0.06945630614979113,3.213570713996887,3.213570713996887,341.1366802373807,-21.90081787109375,344.3502509513776,3.213570713996887,6.294203281402588,0,0
iid005,0,4,KL001,25.0,-0.02518550120294094,0.024689242243766785,-0.025185500978000604,2.5964946672320366,2.5964946672320366,11.907083499214423,16.770278930664062,14.50357816644646,2.5964946672320366,-2.2846972942352295,0,0
iid005,0,4,KL002,25.0,0.015583724714815617,0.08836787939071655,0.015583724572368451,3.934680260717869,3.934680260717869,163.33056101402713,165.86273193359375,167.265241274745,3.934680260717869,1.4080839157104492,0,0
iid005,0,4,KL003,25.0,-0.05382458120584488,-0.006804210599511862,-0.05382458005572698,32.22821921110153,32.22821921110153,49.40614656419217,86.47857666015625,58.01775515279359,8.611608588601428,-29.174352645874023,0,0
iid005,0,4,KL004,25.0,0.023947374895215034,-0.02138654887676239,0.02394737566170313,-15.656707137823105,-15.656707137823105,46.7615535584731,28.9495849609375,38.17178741778189,-8.58976614069121,9.422552108764648,0,0
iid005,0,4,KL005,25.0,-0.04100576043128967,0.014900998212397099,-0.041005759314187075,-5.360539890825748,-5.360539890825748,137.55978655035636,135.8897705078125,132.19924665953062,-5.360539890825748,-3.705165147781372,0,0
iid005,0,4,KL006,25.0,-0.04827708378434181,0.04176316410303116,-0.0482770838301923,-4.070992469787598,-4.070992469787598,290.6598603040934,-69.06619262695312,286.5888678343058,-4.070992469787598,-4.4050374031066895,0,0
iid005,0,4,KL007,25.0,0.06501026451587677,-0.008904246613383293,0.06501026725265543,6.313742995262146,6.313742995262146,201.7364630814057,-157.80072021484375,208.05020607666785,6.313742995262146,5.882215976715088,0,0
iid005,0,4,KL008,25.0,0.022534256801009178,0.006951354444026947,0.02253425760444515,3.7108874693512917,3.7108874693512917,289.6316579432425,-68.685546875,293.3425454125938,3.7108874693512917,2.0397913455963135,0,0
iid005,0,4,KL009,25.0,-0.06942399591207504,-0.06283211708068848,-0.06942399229955548,-9.03259702026844,-9.03259702026844,171.88828573397302,169.10385131835938,163.2902425388302,-8.598043195142822,-5.830471515655518,0,0
iid005,0,4,KL0010,25.0,0.07641953229904175,-0.06242408975958824,0.07641953129367503,0.5835542595013976,0.5835542595013976,344.3502509513776,-21.9439697265625,344.933805210879,0.5835542595013976,6.9278693199157715,0,0
iid005,0,5,KL001,30.0,0.0033394184429198503,-0.06951826810836792,0.0033394185446576742,2.5852451473474503,2.5852451473474503,14.50357816644646,16.78826904296875,17.08882331379391,2.5852451473474503,0.30059826374053955,0,0
iid005,0,5,KL002,30.0,0.026518741622567177,0.033231910318136215,0.02651874091114481,0.9786028694361448,0.9786028694361448,167.265241274745,165.857177734375,168.24384414418114,0.9786028694361448,2.4022340774536133,0,0
iid005,0,5,KL003,30.0,0.0873878076672554,-0.03506365790963173,0.0873878056454542,37.03925460577011,37.03925460577011,58.01775515279359,87.19210815429688,66.6363005626419,8.61854540984831,-21.116439819335938,0,0
iid005,0,5,KL004,30.0,-0.023282447829842567,-0.07666151225566864,-0.02328244847989186,-11.51797279715538,-11.51797279715538,38.17178741778189,28.749237060546875,29.56694983000289,-8.604837587779002,0.8877835869789124,0,0
iid005,0,5,KL005,30.0,-0.07293286919593811,-0.030290959402918816,-0.07293286724875236,-2.858792580664158,-2.858792580664158,132.19924665953062,135.9044189453125,129.34045407886646,-2.858792580664158,-6.6006903648376465,0,0
iid005,0,5,KL006,30.0,0.036403391510248184,0.060506291687488556,0.03640339276390267,7.681342363357544,7.681342363357544,286.5888678343058,-69.006103515625,294.27021019766335,7.681342363357544,3.2819292545318604,0,0
iid005,0,5,KL007,30.0,-0.04242982715368271,0.050124213099479675,-0.042429828415921376,-9.700900241732597,-9.700900241732597,208.05020607666785,-157.83203125,199.45101692680305,-8.599189149864799,-2.711432456970215,0,0
iid005,0,5,KL008,30.0,0.02564786560833454,0.04905640333890915,0.025647864871816473,0.2685165102593601,0.2685165102593601,293.3425454125938,-68.69723510742188,293.61106192285314,0.2685165102593601,2.3261756896972656,0,0
iid005,0,5,KL009,30.0,0.013720996677875519,0.036236442625522614,0.013720996900651384,7.06536166369915,7.06536166369915,163.2902425388302,169.1207275390625,170.35560420252932,7.065361663699122,1.227857232093811,0,0
iid005,0,5,KL0010,30.0,-0.04281679913401604,-0.006411887239664793,-0.042816797456664966,-10.781381875276566,-10.781381875276566,344.933805210879,-21.9940185546875,336.3120191838901,-8.6217860269889,-1.6810345649719238,0,0
iid005,0,6,KL001,35.0,0.0843275859951973,-0.06395392119884491,0.08432758312495446,7.2888848930597305,7.2888848930597305,17.08882331379391,16.788223266601562,24.37770820685364,7.2888848930597305,7.625559329986572,0,0
iid005,0,6,KL002,35.0,-0.015879949554800987,0.021982604637742043,-0.01587994867598832,-3.8314296305179596,-3.8314296305179596,168.24384414418114,165.84161376953125,164.41241451366318,-3.8314296305179596,-1.435288667678833,0,0
iid005,0,6,KL003,35.0,-0.08244137465953827,0.05717826634645462,-0.08244137598912368,13.696717768907547,13.696717768907547,66.6363005626419,87.75274658203125,75.2436115630684,8.607311000426478,-12.897391319274902,0,0
iid005,0,6,KL004,35.0,0.09176256507635117,-0.03401598334312439,0.09176256207763037,7.370847165584564,7.370847165584564,29.56694983000289,28.679168701171875,36.93779699558746,7.370847165584564,8.35496997833252,0,0
iid005,0,6,KL005,35.0,0.02166653238236904,0.03913412243127823,0.021666532049763168,8.550678491592407,8.550678491592407,129.34045407886646,135.941162109375,137.89113257045886,8.550678491592407,1.9414467811584473,0,0
iid005,0,6,KL006,35.0,0.07501647621393204,-0.03801828622817993,0.07501647707075049,3.4695537015795708,3.4695537015795708,294.27021019766335,-69.01171875,297.7397638992429,3.4695537015795708,6.848670482635498,0,0
iid005,0,6,KL007,35.0,-0.007140128407627344,0.08587268739938736,-0.007140128279763011,2.0688208378851414,2.0688208378851414,199.45101692680305,-157.83755493164062,201.5198377646882,2.0688208378851414,-0.6481039524078369,0,0
iid005,0,6,KL008,35.0,0.02323210798203945,0.010869252495467663,0.023232108344706036,-0.23528614081442356,-0.23528614081442356,293.61106192285314,-68.71511840820312,293.3757757820387,-0.23528614081442356,2.107095956802368,0,0
iid005,0,6,KL009,35.0,-0.018038570880889893,0.07041281461715698,-0.018038571646038365,-2.8513286635279655,-2.8513286635279655,170.35560420252932,169.12774658203125,167.50427553900136,-2.8513286635279655,-1.6335688829421997,0,0
iid005,0,6,KL0010,35.0,0.00806565210223198,0.04032992199063301,0.008065651794324497,2.406943291425705,2.406943291425705,336.3120191838901,-22.0069580078125,338.7189624753157,2.406943291425648,0.7302612662315369,0,0
iid005,0,7,KL001,40.0,0.013479415327310562,-0.046511806547641754,0.013479415030165138,-6.412412077188492,-6.412412077188492,24.37770820685364,16.752151489257812,17.96529612966515,-6.412412077188492,1.2336465120315552,0,0
iid005,0,7,KL002,40.0,-0.06158037856221199,-0.059877295047044754,-0.0615803801877728,-4.106945134699345,-4.106945134699345,164.41241451366318,165.84771728515625,160.30546937896383,-4.106945134699345,-5.574742794036865,0,0
iid005,0,7,KL003,40.0,0.008576530031859875,-0.029946573078632355,0.008576529587863242,13.669278770685196,13.669278770685196,75.2436115630684,88.1409912109375,83.85684441778524,8.613232854716841,-4.4791059494018555,0,0
iid005,0,7,KL004,40.0,0.010724460706114769,0.01667662337422371,0.010724460559490893,-7.38976813852787,-7.38976813852787,36.93779699558746,28.58282470703125,29.54802885705959,-7.38976813852787,1.0240134000778198,0,0
iid005,0,7,KL005,40.0,-0.043263990432024,-0.11106594651937485,-0.04326399191175722,-5.835206061601639,-5.835206061601639,137.89113257045886,135.94967651367188,132.05592650885723,-5.835206061601639,-3.908173084259033,0,0
iid005,0,7,KL006,40.0,0.04995773732662201,-0.10853322595357895,0.0499577374115185,-2.3524741642177105,-2.3524741642177105,297.7397638992429,-69.10888671875,295.3872897350252,-2.3524741642177105,4.566565036773682,0,0
iid005,0,7,KL007,40.0,-2.7198811949347146e-05,-0.08253194391727448,-2.7198811316306783e-05,0.6456561153754592,0.6456561153754592,201.5198377646882,-157.83206176757812,202.16549388006365,0.6456561153754592,-0.002451695967465639,0,0
