case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
iid020,0,1,KL001,10.0,0.08565858751535416,-0.06844107806682587,0.0856585905092634,1.1865639220923185,1.1865639220923185,23.285189083233245,16.762481689453125,24.471753005325553,1.1865639220923185,7.760992527008057,0,0
iid020,0,1,KL002,10.0,-0.18826422095298767,0.17597702145576477,-0.18826422242198715,-8.257059752941132,-8.257059752941132,157.16027864334458,165.84698486328125,148.90321889040342,-8.25705975294116,-17.030288696289062,0,0
iid020,0,1,KL003,10.0,0.22875121235847473,-0.437179297208786,0.2287512094733923,45.0,45.0,23.53348083293732,83.63363647460938,32.13030073508072,8.596819902143409,-52.55455780029297,0,1
iid020,0,1,KL004,10.0,0.004212329629808664,-0.18693776428699493,0.004212329808482537,-41.97070509195328,-41.97070509195328,72.5714439998086,30.22161865234375,63.990601976532126,-8.58084202327646,34.2957878112793,0,0
iid020,0,1,KL005,10.0,0.4066365361213684,-0.029661184176802635,0.4066365357486492,45.0,45.0,127.11077280281431,135.89288330078125,135.6687269372951,8.55795413448078,-0.2449350208044052,0,1
iid020,0,1,KL006,10.0,0.03587678447365761,-0.1996700018644333,0.035876784200728234,37.06873744726181,37.06873744726181,256.94383169731145,-69.21636962890625,265.57709233995104,8.633260642639584,-25.60615348815918,0,0
iid020,0,1,KL007,10.0,-0.25587621331214905,-0.2861514687538147,-0.25587619848909504,-14.445327669382095,-14.445327669382095,193.48779778952473,-157.92868041992188,184.84550328971164,-8.64229449981309,-17.326501846313477,0,0
iid020,0,1,KL008,10.0,0.3945228159427643,0.29132023453712463,0.3945228162606295,45.0,45.0,273.07550180573253,-68.68829345703125,281.6069170873449,8.531415281612396,-9.809854507446289,0,1
iid020,0,1,KL009,10.0,-0.08937975764274597,0.14667747914791107,-0.08937975425399582,-16.607062071561813,-16.607062071561813,177.6599188761182,169.0970458984375,169.08665425692877,-8.573264619189445,0.013444619253277779,0,0
iid020,0,1,KL0010,10.0,-0.06252185255289078,-0.2822723686695099,-0.06252185208175272,3.0963072180747986,3.0963072180747986,329.3837936712468,-21.8929443359375,332.48010088932165,3.0963072180748554,-5.669124603271484,0,0
iid020,0,2,KL001,15.0,0.014584975317120552,0.1751304715871811,0.014584974994500564,-6.448344960808754,-6.448344960808754,24.471753005325553,16.71075439453125,18.0234080445168,-6.448344960808754,1.3333171606063843,0,0
iid020,0,2,KL002,15.0,0.21406933665275574,0.1245928481221199,0.21406934308953623,36.29652947187424,36.29652947187424,148.90321889040342,165.93350219726562,157.48057875900747,8.577359868604049,-8.528396606445312,0,0
iid020,0,2,KL003,15.0,0.22024089097976685,-0.2639077603816986,0.2202408972945322,45.0,45.0,32.13030073508072,84.68487548828125,40.785311544296086,8.655010809215355,-44.851993560791016,0,1
iid020,0,2,KL004,15.0,0.28749001026153564,-0.02918826788663864,0.2874900190904101,-8.421687707304955,-8.421687707304955,63.990601976532126,29.694808959960938,55.56891426922718,-8.421687707304955,26.304698944091797,0,0
iid020,0,2,KL005,15.0,-0.05696525797247887,0.037485260516405106,-0.05696525832198619,-4.881938248872757,-4.881938248872757,135.6687269372951,135.91366577148438,130.78678868842235,-4.881938248872757,-5.150944232940674,0,0
iid020,0,2,KL006,15.0,-0.2326124757528305,0.050749268382787704,-0.23261247547487424,4.6710314601659775,4.6710314601659775,265.57709233995104,-68.8167724609375,270.248123800117,4.6710314601659775,-21.249704360961914,0,0
iid020,0,2,KL007,15.0,-0.3989444673061371,0.03103228285908699,-0.39894447371200026,-18.57850044965744,-18.57850044965744,184.84550328971164,-157.8280029296875,176.20933094843548,-8.636172341276165,-26.12581443786621,0,0
iid020,0,2,KL008,15.0,-0.0650794729590416,0.07292104512453079,-0.0650794745027511,3.952702023088932,3.952702023088932,281.6069170873449,-68.583251953125,285.55961911043386,3.952702023088932,-5.910008430480957,0,0
iid020,0,2,KL009,15.0,0.02301247976720333,0.022463522851467133,0.023012480661822744,2.0576786063611507,2.0576786063611507,169.08665425692877,169.07321166992188,171.14433286328995,2.057678606361179,2.085193634033203,0,0
iid020,0,2,KL0010,15.0,0.1342707872390747,0.10569369792938232,0.1342707813406019,17.753494530916214,17.753494530916214,332.48010088932165,-21.85076904296875,341.07255874837296,8.592457859051308,2.9196064472198486,0,0
iid020,0,3,KL001,20.0,-0.2149270623922348,-0.16398288309574127,-0.21492706116383575,-20.67675232887268,-20.67675232887268,18.0234080445168,16.690093994140625,9.390181428311507,-8.633226616205292,-7.327437400817871,0,0
iid020,0,3,KL002,20.0,-0.1124032735824585,-0.2728590667247772,-0.11240327177897685,-1.5878977440297604,-1.5878977440297604,157.48057875900747,166.00897216796875,155.8926810149777,-1.5878977440297604,-10.180717468261719,0,0
iid020,0,3,KL003,20.0,-0.2228117436170578,0.00891963392496109,-0.22281174752917643,24.798934757709503,24.798934757709503,40.785311544296086,85.63729858398438,49.438576094470825,8.653264550174754,-37.039588928222656,0,0
iid020,0,3,KL004,20.0,0.09582594782114029,0.16530199348926544,0.09582594426169816,-17.680364102125168,-17.680364102125168,55.56891426922718,29.26422119140625,47.014544496509565,-8.554369772717621,18.075702667236328,0,0
iid020,0,3,KL005,20.0,0.07386268675327301,0.04709863290190697,0.07386268715494558,11.79858684539795,11.79858684539795,130.78678868842235,135.937744140625,139.32838159585518,8.541592907432829,3.390479326248169,0,0
iid020,0,3,KL006,20.0,-0.011212662793695927,0.0018601600313559175,-0.011212663053734185,20.240564793348312,20.240564793348312,270.248123800117,-68.50216674804688,278.8710407060967,8.622916905979707,-12.865736961364746,0,0
iid020,0,3,KL007,20.0,0.10179819166660309,-0.02487776055932045,0.10179819234057988,35.28765141963959,35.28765141963959,176.20933094843548,-157.66485595703125,184.85045992380162,8.641128975366144,-17.637950897216797,0,0
iid020,0,3,KL008,20.0,-0.07414158433675766,-0.02494768239557743,-0.07414158387576397,-0.7627339940518141,-0.7627339940518141,285.55961911043386,-68.53036499023438,284.79688511638204,-0.7627339940518141,-6.728090286254883,0,0
iid020,0,3,KL009,20.0,0.12291784584522247,0.07179208099842072,0.12291784781100781,8.977412581443787,8.977412581443787,171.14433286328995,169.05914306640625,179.69929774834944,8.55496488505949,10.691169738769531,0,0
iid020,0,3,KL0010,20.0,0.2778252363204956,-0.2657129168510437,0.27782522459916453,22.084665298461914,22.084665298461914,341.07255874837296,-21.8470458984375,349.7174477090657,8.644888960692754,11.62285041809082,0,0
iid020,0,4,KL001,25.0,-0.10074200481176376,0.09875696897506714,-0.10074200391200241,-1.7393426410853863,-1.7393426410853863,9.390181428311507,16.717620849609375,7.650838787226121,-1.7393426410853863,-9.130884170532227,0,0
iid020,0,4,KL002,25.0,0.062334898859262466,0.3534715175628662,0.062334898289473806,15.790859162807465,15.790859162807465,155.8926810149777,166.07339477539062,164.45683792561005,8.564156910632335,-1.6492187976837158,0,0
iid020,0,4,KL003,25.0,-0.21529832482337952,-0.027216842398047447,-0.21529832022290793,17.66273930668831,17.66273930668831,49.438576094470825,86.4781494140625,58.09728251646117,8.65870642199036,-29.08914566040039,0,0
iid020,0,4,KL004,25.0,0.09578949958086014,-0.08554619550704956,0.09578950264681252,-9.454648643732071,-9.454648643732071,47.014544496509565,28.9388427734375,38.44349500917858,-8.571049487330981,9.709709167480469,0,0
iid020,0,4,KL005,25.0,-0.1640230417251587,0.059603992849588394,-0.1640230372567483,-18.152552247047424,-18.152552247047424,139.32838159585518,135.93792724609375,130.79829137883283,-8.530090217022348,-5.149659156799316,0,0
iid020,0,4,KL006,25.0,-0.19310833513736725,0.16705265641212463,-0.1931083353207692,-4.514012932777405,-4.514012932777405,278.8710407060967,-68.26324462890625,274.3570277733193,-4.514012932777405,-17.63103485107422,0,0
iid020,0,4,KL007,25.0,0.2600410580635071,-0.03561698645353317,0.26004106901062174,41.04164958000183,41.04164958000183,184.85045992380162,-157.5115966796875,193.4986832849594,8.64822336115779,-9.082755088806152,0,0
iid020,0,4,KL008,25.0,0.09013702720403671,0.027805417776107788,0.0901370304177806,14.840422421693802,14.840422421693802,284.79688511638204,-68.47503662109375,293.3136407877801,8.516755671398073,1.774243712425232,0,0
iid020,0,4,KL009,25.0,-0.27769598364830017,-0.2513284683227539,-0.2776959691982219,-35.683811008930206,-35.683811008930206,179.69929774834944,169.00811767578125,171.09518900368278,-8.60410874466666,2.1262199878692627,0,0
iid020,0,4,KL0010,25.0,0.305678129196167,-0.24969635903835297,0.3056781251747001,15.888180434703827,15.888180434703827,349.7174477090657,-21.9053955078125,358.4121968968835,8.694749187817763,20.437658309936523,0,0
iid020,0,5,KL001,30.0,0.013357673771679401,-0.2780730724334717,0.013357674178630697,10.333075448870659,10.333075448870659,7.650838787226121,16.781723022460938,16.3197522212713,8.66891343404518,-0.49032923579216003,0,0
iid020,0,5,KL002,30.0,0.10607496649026871,0.13292764127254486,0.10607496364457925,11.195966228842735,11.195966228842735,164.45683792561005,166.10604858398438,172.99277000151923,8.535932075909187,6.909420490264893,0,0
iid020,0,5,KL003,30.0,0.3495512306690216,-0.14025463163852692,0.3495512225818168,45.0,45.0,58.09728251646117,87.18643188476562,66.78402649271887,8.686743976257702,-20.955673217773438,0,1
iid020,0,5,KL004,30.0,-0.09312979131937027,-0.30664604902267456,-0.09312979391956744,-18.091391175985336,-18.091391175985336,38.44349500917858,28.733795166015625,29.81296539861875,-8.630529610559819,1.1533880233764648,0,0
iid020,0,5,KL005,30.0,-0.29173147678375244,-0.12116383761167526,-0.29173146899500946,-21.106171309947968,-21.106171309947968,130.79829137883283,135.94793701171875,122.24470327064739,-8.553588108185437,-13.762821197509766,0,0
iid020,0,5,KL006,30.0,0.14561356604099274,0.24202516674995422,0.14561357105561068,30.736256539821625,30.736256539821625,274.3570277733193,-68.01193237304688,282.8999912015977,8.54296342827837,-9.283119201660156,0,0
iid020,0,5,KL007,30.0,-0.16971930861473083,0.2004968523979187,-0.1697193136636855,-6.191982105374336,-6.191982105374336,193.4986832849594,-157.4185791015625,187.30670117958505,-6.191982105374365,-15.377653121948242,0,0
iid020,0,5,KL008,30.0,0.10259146243333817,0.1962256133556366,0.10259145948726589,7.458987236022949,7.458987236022949,293.3136407877801,-68.46060180664062,300.77262802380307,7.458987236022949,9.287335395812988,0,0
iid020,0,5,KL009,30.0,0.054883986711502075,0.14494577050209045,0.05488398760260554,2.8133388608694077,2.8133388608694077,171.09518900368278,168.96896362304688,173.90852786455218,2.8133388608694077,4.97337532043457,0,0
iid020,0,5,KL0010,30.0,-0.17126719653606415,-0.025647548958659172,-0.17126718982665987,-35.85170656442642,-35.85170656442642,358.4121968968835,-22.02545166015625,349.71226890559694,-8.699927991286529,11.847224235534668,0,0
iid020,0,6,KL001,35.0,0.3373103439807892,-0.25581568479537964,0.33731033249981784,30.848262906074524,30.848262906074524,16.3197522212713,16.810089111328125,25.040040208175828,8.720287986904538,8.262357711791992,0,0
iid020,0,6,KL002,35.0,-0.06351979821920395,0.08793041855096817,-0.06351979470395328,-12.626202553510666,-12.626202553510666,172.99277000151923,166.08334350585938,164.47378658917307,-8.51898341234616,-1.5977048873901367,0,0
iid020,0,6,KL003,35.0,-0.3297654986381531,0.22871306538581848,-0.32976550395649473,-8.723221644759178,-8.723221644759178,66.78402649271887,87.73968505859375,58.14283839816794,-8.641188094550927,-30.21477699279785,0,0
iid020,0,6,KL004,35.0,0.36705026030540466,-0.13606393337249756,0.36705024831052147,31.881136000156403,31.881136000156403,29.81296539861875,28.659576416015625,38.47129819842065,8.658332799801883,9.916239738464355,0,0
iid020,0,6,KL005,35.0,0.08666612952947617,0.15653648972511292,0.08666612819905267,21.562773138284683,21.562773138284683,122.24470327064739,136.00750732421875,130.76801967226135,8.523316401613954,-5.290166854858398,0,0
iid020,0,6,KL006,35.0,0.30006590485572815,-0.15207314491271973,0.30006590828300195,36.28905147314072,36.28905147314072,282.8999912015977,-67.81689453125,291.4725502320238,8.572559030426135,-0.7785729765892029,0,0
iid020,0,6,KL007,35.0,-0.028560513630509377,0.34349074959754944,-0.028560513119052045,12.80720740556717,12.80720740556717,187.30670117958505,-157.31564331054688,195.8503949337266,8.543693754141543,-6.912831783294678,0,0
iid020,0,6,KL008,35.0,0.0929284319281578,0.04347700998187065,0.09292843337882414,-0.9237770922482014,-0.9237770922482014,300.77262802380307,-68.51470947265625,299.84885093155486,-0.9237770922482014,8.432408332824707,0,0
iid020,0,6,KL009,35.0,-0.07215428352355957,0.28165125846862793,-0.07215428658415346,-11.467260271310806,-11.467260271310806,173.90852786455218,168.93515014648438,165.38740335205026,-8.521124512501927,-3.5487706661224365,0,0
iid020,0,6,KL0010,35.0,0.03226260840892792,0.16131968796253204,0.03226260717729799,-8.943590596318245,-8.943590596318245,349.71226890559694,-22.13494873046875,341.04461278807054,-8.667656117526406,3.228381872177124,0,0
iid020,0,7,KL001,40.0,0.05391766130924225,-0.18604722619056702,0.05391766012066055,-3.409767933189869,-3.409767933189869,25.040040208175828,16.777679443359375,21.63027227498597,-3.409767933189869,4.888227939605713,0,0
iid020,0,7,KL002,40.0,-0.24632151424884796,-0.23950918018817902,-0.2463215207510912,-20.57123154401779,-20.57123154401779,164.47378658917307,166.07147216796875,155.90837680177322,-8.565409787399858,-10.207551956176758,0,0
iid020,0,7,KL003,40.0,0.0343061201274395,-0.11978629231452942,0.03430611835145297,33.30232858657837,33.30232858657837,58.14283839816794,88.35760498046875,66.80786792995404,8.665029531786104,-22.15397071838379,0,0
iid020,0,7,KL004,40.0,0.042897842824459076,0.06670649349689484,0.04289784223796357,-6.055434197187424,-6.055434197187424,38.47129819842065,28.5550537109375,32.41586400123322,-6.055434197187424,3.9520480632781982,0,0
iid020,0,7,KL005,40.0,-0.173055961728096,-0.4442637860774994,-0.17305596764702888,-10.284869447350502,-10.284869447350502,130.76801967226135,136.05816650390625,122.1643850381698,-8.603634634091549,-13.954657554626465,0,0
iid020,0,7,KL006,40.0,0.19983094930648804,-0.4341329038143158,0.199830949646074,18.763359636068344,18.763359636068344,291.4725502320238,-67.74887084960938,300.1248536764383,8.652303444414486,7.939868450164795,0,0
iid020,0,7,KL007,40.0,-0.00010879524779738858,-0.3301277756690979,-0.00010879524526522713,6.903040409088135,6.903040409088135,195.8503949337266,-157.23678588867188,202.75343534281473,6.903040409088135,-0.025971034541726112,0,0
iid020,0,7,KL008,40.0,-0.36749547719955444,0.2657429277896881,-0.367495481197244,-41.50699943304062,-41.50699943304062,299.84885093155486,-68.58355712890625,291.4282481358497,-8.420602795705179,0.03937050327658653,0,0
iid020,0,7,KL009,40.0,0.23423734307289124,-0.04963090270757675,0.23423733668407198,24.630132615566254,24.630132615566254,165.38740335205026,168.9361572265625,173.91813309519554,8.530729743145287,4.993420600891113,0,0
iid020,0,7,KL0010,40.0,-0.12819038331508636,-0.04337390512228012,-0.12819037684061582,-14.765516370534897,-14.765516370534897,341.04461278807054,-22.18377685546875,332.36826847207357,-8.676344315996971,-5.462635517120361,0,0
iid020,0,8,KL001,45.0,-0.29649797081947327,-0.08384411036968231,-0.2964979619226062,-31.57304674386978,-31.57304674386978,21.63027227498597,16.742050170898438,12.855090892426283,-8.77518138255968,-3.890425682067871,0,0
iid020,0,8,KL002,45.0,-0.1839856505393982,-0.06461489945650101,-0.18398564805364997,-6.351157128810883,-6.351157128810883,155.90837680177322,166.11590576171875,149.55721967296233,-6.351157128810883,-16.656003952026367,0,0
iid020,0,8,KL003,45.0,-0.08920792490243912,0.2042425125837326,-0.08920792763515356,14.125258326530457,14.125258326530457,66.80786792995404,88.96185302734375,75.4323990660952,8.624531136141172,-13.95867919921875,0,0
iid020,0,8,KL004,45.0,-0.10740982741117477,0.11651351302862167,-0.10740982880475997,-13.618932366371155,-13.618932366371155,32.41586400123322,28.463821411132812,23.79379240613608,-8.62207159509714,-4.688578128814697,0,0
iid020,0,8,KL005,45.0,0.029894795268774033,0.15333296358585358,0.0298947946671383,16.64518967270851,16.64518967270851,122.1643850381698,136.1190185546875,130.74424059036429,8.579855552194488,-5.426626205444336,0,0
iid020,0,8,KL006,45.0,-0.07742884010076523,0.06101476028561592,-0.07742883858789588,-14.90846335887909,-14.90846335887909,300.1248536764383,-67.81503295898438,291.47881509276954,-8.64603858366877,-0.6654278635978699,0,0
iid020,0,8,KL007,45.0,0.20264941453933716,-0.0590132474899292,0.20264941047639573,18.26441913843155,18.26441913843155,202.75343534281473,-157.2205810546875,211.3711280647014,8.61769272188667,8.631749153137207,0,0
iid020,0,8,KL008,45.0,0.1296282708644867,0.19155269861221313,0.12962827452241021,11.627173572778702,11.627173572778702,291.4282481358497,-68.61111450195312,299.81297409365357,8.38472595780388,8.466552734375,0,0
iid020,0,8,KL009,45.0,-0.26290634274482727,0.002557625761255622,-0.2629063341743193,-28.6549910902977,-28.6549910902977,173.91813309519554,168.92471313476562,165.38787044171264,-8.530262653482907,-3.5377697944641113,0,0
iid020,0,8,KL0010,45.0,0.07933652400970459,-0.051820676773786545,0.07933652572432892,12.602922320365906,12.602922320365906,332.36826847207357,-22.1690673828125,341.0550104735596,8.686742001486039,3.2222182750701904,0,0
iid020,0,9,KL001,50.0,0.08079175651073456,0.0350472517311573,0.08079175743765205,11.161682903766632,11.161682903766632,12.855090892426283,16.745513916015625,21.623139887007845,8.768048994581562,4.886596202850342,0,0
iid020,0,9,KL002,50.0,-0.056232601404190063,0.0065458896569907665,-0.05623260073303689,11.595070213079453,11.595070213079453,149.55721967296233,166.21322631835938,158.13400981015312,8.576790137190784,-8.15565299987793,0,0
iid020,0,9,KL003,50.0,0.271505206823349,-0.14245256781578064,0.27150521689777357,38.39414834976196,38.39414834976196,75.4323990660952,89.39108276367188,84.08518296866403,8.652783902568842,-5.534890651702881,0,0
iid020,0,9,KL004,50.0,-0.135647252202034,-0.24652795493602753,-0.13564724564727756,-7.519674226641655,-7.519674226641655,23.79379240613608,28.482376098632812,16.274118179494423,-7.519674226641655,-12.369831085205078,0,0
iid020,0,9,KL005,50.0,-0.010749394074082375,0.10820649564266205,-0.010749393842061838,4.4591812044382095,4.4591812044382095,130.74424059036429,136.17086791992188,135.20342179480247,4.459181204438181,-0.9777358770370483,0,0
iid020,0,9,KL006,50.0,-0.21396709978580475,-0.41666629910469055,-0.21396709918480045,-18.591611087322235,-18.591611087322235,291.47881509276954,-67.85574340820312,282.7543258532742,-8.724489239495313,-9.488301277160645,0,0
iid020,0,9,KL007,50.0,-0.2866685688495636,-0.1272762268781662,-0.28666856264379165,-34.431922137737274,-34.431922137737274,211.3711280647014,-157.2606201171875,202.72823855903238,-8.642889505669018,0.01582537218928337,0,0
iid020,0,9,KL008,50.0,0.007509949617087841,0.06600010395050049,0.007509949773858603,-7.790657132863998,-7.790657132863998,299.81297409365357,-68.653564453125,292.02231696078957,-7.790657132863998,0.7056468725204468,0,0
iid020,0,9,KL009,50.0,0.09840631484985352,0.27063247561454773,0.09840631344934221,12.394338995218277,12.394338995218277,165.38787044171264,168.92562866210938,173.86619685245626,8.47832641074362,4.952104568481445,0,0
iid020,0,9,KL0010,50.0,0.13667716085910797,0.06080677732825279,0.13667716505778887,9.078725650906563,9.078725650906563,341.0550104735596,-22.167236328125,349.7296139967428,8.67460352318318,11.95999813079834,0,0
iid020,0,10,KL001,55.0,-0.3085298240184784,-0.14664499461650848,-0.30852983452133576,-32.65428006649017,-32.65428006649017,21.623139887007845,16.736541748046875,12.825024842766037,-8.798115044241797,-3.9151103496551514,0,0
iid020,0,10,KL002,55.0,-0.06155893951654434,-0.18911126255989075,-0.06155893790402544,2.6153485849499702,2.6153485849499702,158.13400981015312,166.2896728515625,160.74935839510306,2.615348584949942,-5.5786004066467285,0,0
iid020,0,10,KL003,55.0,-0.09147393703460693,0.5907604694366455,-0.09147393692043403,-2.6977636478841305,-2.6977636478841305,84.08518296866403,89.62005615234375,81.38741932077988,-2.6977636478841305,-8.450979232788086,0,0
iid020,0,10,KL004,55.0,0.010929141193628311,-0.22593051195144653,0.010929141023180636,13.353454023599625,13.353454023599625,16.274118179494423,28.643951416015625,24.99052013931419,8.716401959819763,-3.773871421813965,0,0
iid020,0,10,KL005,55.0,0.03675383701920509,0.3098607361316681,0.03675383856223507,4.285581260919571,4.285581260919571,135.20342179480247,136.18115234375,139.48900305572204,4.285581260919571,3.3236002922058105,0,0
iid020,0,10,KL006,55.0,0.006385542452335358,-0.2066718190908432,0.006385542550788388,10.063000470399857,10.063000470399857,282.7543258532742,-67.75735473632812,291.5259405263686,8.771614673094348,-0.7890269160270691,0,0
iid020,0,10,KL007,55.0,0.13406479358673096,-0.31382468342781067,0.13406478976116215,12.050005048513412,12.050005048513412,202.72823855903238,-157.28759765625,211.43291933744987,8.704680778417497,8.761469841003418,0,0
iid020,0,10,KL008,55.0,-0.20083968341350555,-0.3502104580402374,-0.20083968133133154,-18.7812177836895,-18.7812177836895,292.02231696078957,-68.683349609375,283.5869455933892,-8.435371367400364,-7.7689409255981445,0,0
iid020,0,10,KL009,55.0,-0.1513640135526657,-0.27672621607780457,-0.15136400634087718,-18.57486605644226,-18.57486605644226,173.86619685245626,168.91409301757812,165.33470256586418,-8.531494286592078,-3.5806446075439453,0,0
iid020,0,10,KL0010,55.0,-0.038654547184705734,0.3258911669254303,-0.0386545481128125,-15.438907742500305,-15.438907742500305,349.7296139967428,-22.2303466796875,341.11829578680437,-8.611318209938418,3.4004313945770264,0,0
iid020,0,11,KL001,60.0,-0.20262117683887482,0.42398887872695923,-0.20262118037952406,-14.320795387029648,-14.320795387029648,12.825024842766037,16.740142822265625,4.108105797553256,-8.71691904521279,-12.699103355407715,0,0
iid020,0,11,KL002,60.0,-0.010652749799191952,-0.025793202221393585,-0.010652749555513099,4.619852900505066,4.619852900505066,160.74935839510306,166.32794189453125,165.36921129560812,4.619852900505066,-0.970711886882782,0,0
iid020,0,11,KL003,60.0,-0.09280121326446533,-0.1721641719341278,-0.09280121209495514,0.09886954561807215,0.09886954561807215,81.38741932077988,89.83840942382812,81.48628886639796,0.09886954561807215,-8.584301948547363,0,0
iid020,0,11,KL004,60.0,0.12677602469921112,-0.31084582209587097,0.12677602625453263,15.183715671300888,15.183715671300888,24.99052013931419,28.764389038085938,33.76943841972931,8.778918280415127,5.033257007598877,0,0
iid020,0,11,KL005,60.0,0.19793204963207245,-0.20771872997283936,0.19793205494039656,14.490282833576202,14.490282833576202,139.48900305572204,136.1654052734375,148.02802491278592,8.539021857063887,11.913432121276855,0,0
iid020,0,11,KL006,60.0,0.07168363034725189,-0.37154704332351685,0.07168363320447431,7.240553498268127,7.240553498268127,291.5259405263686,-67.68502807617188,298.7664940246367,7.240553498268127,6.516984939575195,0,0
iid020,0,11,KL007,60.0,-0.1083253026008606,0.0629592090845108,-0.1083253024002997,-18.510747849941254,-18.510747849941254,211.43291933744987,-157.32855224609375,202.73993070389932,-8.692988633550556,0.09649042040109634,0,0
iid020,0,11,KL008,60.0,0.5978415012359619,0.1694449484348297,0.5978414971639946,45.0,45.0,283.5869455933892,-68.64410400390625,291.9932255452256,8.406279951836382,0.6119811534881592,0,1
iid020,0,11,KL009,60.0,0.14727571606636047,0.08608002215623856,0.1472757200800798,16.83546021580696,16.83546021580696,165.33470256586418,168.91534423828125,173.849622015881,8.514919450016833,4.945785045623779,0,0
iid020,0,11,KL0010,60.0,0.22800341248512268,0.012802729383111,0.22800340898847826,17.119874954223633,17.119874954223633,341.11829578680437,-22.2821044921875,349.7258091949521,8.607513408147724,12.073655128479004,0,0
iid020,0,12,KL001,65.0,-0.11282861977815628,-0.1454622894525528,-0.11282862325606241,2.544528041034937,2.544528041034937,4.108105797553256,16.807205200195312,6.652633838588201,2.544528041034937,-10.230398178100586,0,0
iid020,0,12,KL002,65.0,0.28335195779800415,0.00852945726364851,0.28335196394585677,26.472389101982117,26.472389101982117,165.36921129560812,166.33993530273438,173.98658017429315,8.617368878685028,7.675113201141357,0,0
iid020,0,12,KL003,65.0,-0.2269112467765808,0.20671845972537994,-0.22691124896147025,-11.83771088719368,-11.83771088719368,81.48628886639796,90.07058715820312,72.95596537191767,-8.530323494480285,-17.504886627197266,0,0
iid020,0,12,KL004,65.0,-0.21010242402553558,-0.11240348219871521,-0.2101024270059571,-23.942473232746124,-23.942473232746124,33.76943841972931,28.736175537109375,24.96675123396669,-8.802687185762636,-3.7714757919311523,0,0
iid020,0,12,KL005,65.0,0.05244530364871025,-0.1742749810218811,0.052445302054785696,-7.1933553367853165,-7.1933553367853165,148.02802491278592,136.11459350585938,140.83466957600058,-7.193355336785345,4.76259183883667,0,0
iid020,0,12,KL006,65.0,0.3438677489757538,-0.2535396218299866,0.3438677530761565,24.431112706661224,24.431112706661224,298.7664940246367,-67.75051879882812,307.66776279206823,8.901268767431532,15.610365867614746,0,0
iid020,0,12,KL007,65.0,0.17412252724170685,0.3173728287220001,0.17412253388284676,15.574536323547363,15.574536323547363,202.73993070389932,-157.3565673828125,211.3706764806894,8.630745776790093,8.769499778747559,0,0
iid020,0,12,KL008,65.0,0.004404779057949781,-0.21693538129329681,0.004404778900459128,-0.21555107552558184,-0.21555107552558184,291.9932255452256,-68.61874389648438,291.7776744697,-0.21555107552558184,0.3986395001411438,0,0
