case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
held020,0,94,KL0010,475.0,-0.17729106545448303,0.11015371233224869,-0.17729106219271634,0.2988941827788949,0.2988941827788949,323.9799651339999,-19.76495361328125,324.2788593167788,0.2988941827788949,-16.26140022277832,0,0
held020,0,95,KL001,480.0,0.09972299635410309,-0.6205522418022156,0.0997229983460468,-0.1557803840842098,-0.1557803840842098,33.42314998715443,24.29229736328125,33.26736960307022,-0.1557803840842098,9.13148021697998,0,0
held020,0,95,KL002,480.0,-0.07065261155366898,-0.20864464342594147,-0.07065260815943723,0.09381819167174399,0.09381819167174399,155.14980652695823,161.60235595703125,155.24362471862997,0.09381819167174399,-6.453484058380127,0,0
held020,0,95,KL003,480.0,0.3035886287689209,0.0720064714550972,0.3035886140517778,-0.46761694829910994,-0.46761694829910994,36.394360427327854,8.603759765625,35.926743479028744,-0.46761694829910994,27.799169540405273,0,0
held020,0,95,KL004,480.0,0.05878069996833801,0.7215693593025208,0.05878070014605688,-0.09276848402805626,-0.09276848402805626,94.20430594494815,88.8212890625,94.11153746092009,-0.09276848402805626,5.3860578536987305,0,0
held020,0,95,KL005,480.0,-0.07557414472103119,0.0675472766160965,-0.07557414549106369,0.07801399275194854,0.07801399275194854,135.02917909966948,141.90887451171875,135.10719309242143,0.07801399275194854,-6.880703449249268,0,0
held020,0,95,KL006,480.0,0.23650796711444855,-0.28611817955970764,0.23650796236843266,-0.31481707468628883,-0.31481707468628883,283.3811862190741,-98.21932983398438,283.0663691443878,-0.31481707468628883,21.602964401245117,0,0
held020,0,95,KL007,480.0,0.2616409957408905,0.0957639291882515,0.261640999343525,-0.4306656215339899,-0.4306656215339899,221.24804335818652,-162.73031616210938,220.81737773665253,-0.4306656215339899,23.986896514892578,0,0
held020,0,95,KL008,480.0,-0.4395560622215271,0.029425013810396194,-0.43955606770626177,0.9706483595073223,0.9706483595073223,259.6261252005063,-59.843170166015625,260.5967735600136,0.9706483595073223,-40.551700592041016,0,0
held020,0,95,KL009,480.0,-0.05389312282204628,0.08061838150024414,-0.053893123435406226,0.08034692786168307,0.08034692786168307,157.621851262981,162.55258178710938,157.7021981908427,0.08034692786168307,-4.932223796844482,0,0
held020,0,95,KL0010,480.0,-0.17729106545448303,0.12565742433071136,-0.17729106219271634,0.30520529486238956,0.30520529486238956,324.2788593167788,-19.459716796875,324.58406461164117,0.30520529486238956,-16.268144607543945,0,0
held020,0,96,KL001,485.0,-0.11960659176111221,0.08100231736898422,-0.11960659225219704,-19.896073937416077,-19.896073937416077,33.26736960307022,24.135894775390625,24.267221137755048,-9.000148465315164,0.19887147843837738,0,0
held020,0,96,KL002,485.0,0.04287596046924591,-0.31368041038513184,0.04287596146861688,10.312321186065674,10.312321186065674,155.24362471862997,161.69711303710938,163.8152344626395,8.571609744009521,2.098404884338379,0,0
held020,0,96,KL003,485.0,0.11748282611370087,0.21408702433109283,0.11748282504065817,-17.2257162630558,-17.2257162630558,35.926743479028744,8.127578735351562,27.633133056189454,-8.293610422839294,19.91628646850586,0,0
held020,0,96,KL004,485.0,-0.03942415863275528,-0.20136022567749023,-0.039424159688108806,-8.934232369065285,-8.934232369065285,94.11153746092009,88.7254638671875,85.57171267738238,-8.53982478353771,-3.1486639976501465,0,0
held020,0,96,KL005,485.0,0.19706852734088898,0.3598772883415222,0.19706853002781527,24.61686909198761,24.61686909198761,135.10719309242143,141.9879150390625,143.73279621884492,8.6256031264235,1.724683403968811,0,0
held020,0,96,KL006,485.0,0.2601894438266754,0.18706415593624115,0.26018944339256483,1.8140845745801926,1.8140845745801926,283.0663691443878,-98.53659057617188,284.880453718968,1.8140845745801926,23.770709991455078,0,0
held020,0,96,KL007,485.0,-0.1003226786851883,0.08252035826444626,-0.10032268091804648,-33.01593840122223,-33.01593840122223,220.81737773665253,-163.16949462890625,211.6061011435646,-9.211276593087945,15.13049030303955,0,0
held020,0,96,KL008,485.0,-0.1418270468711853,-0.3933396637439728,-0.1418270400862943,27.787266969680786,27.787266969680786,260.5967735600136,-58.851531982421875,269.5098188938275,8.913045333813898,-32.548675537109375,0,0
held020,0,96,KL009,485.0,0.019320189952850342,0.23259808123111725,0.01932019030461128,6.67104072868824,6.67104072868824,157.7021981908427,162.6343994140625,164.37323891953093,6.67104072868824,1.7363533973693848,0,0
held020,0,96,KL0010,485.0,0.11348040401935577,-0.06626129150390625,0.11348040464279979,26.48138254880905,26.48138254880905,324.58406461164117,-19.14776611328125,333.233273150484,8.649208538842856,-7.840787887573242,0,0
held020,0,97,KL001,490.0,-0.11960659176111221,-0.25531837344169617,-0.11960659225219704,-10.963464304804802,-10.963464304804802,24.267221137755048,24.068344116210938,15.211783805214466,-9.055437332540578,-8.947454452514648,0,0
held020,0,97,KL002,490.0,0.04287596046924591,0.2600228190422058,0.04287596146861688,1.7604315094649792,1.7604315094649792,163.8152344626395,161.71682739257812,165.5756659721045,1.7604315094650076,3.917903423309326,0,0
held020,0,97,KL003,490.0,0.11748282611370087,-0.09814154356718063,0.11748282504065817,-9.342832043766975,-9.342832043766975,27.633133056189454,7.7168426513671875,19.32153786079093,-8.311595195398525,11.881243705749512,0,0
held020,0,97,KL004,490.0,-0.03942415863275528,-0.18063311278820038,-0.039424159688108806,-0.39951033890247345,-0.39951033890247345,85.57171267738238,88.72039794921875,85.1722023384799,-0.39951033890247345,-3.6140270233154297,0,0
held020,0,97,KL005,490.0,0.19706852734088898,0.16066062450408936,0.19706853002781527,16.011482924222946,16.011482924222946,143.73279621884492,142.00811767578125,152.32420332702745,8.591407108182523,10.398809432983398,0,0
held020,0,97,KL006,490.0,0.2601894438266754,0.011237751692533493,0.26018944339256483,-0.3536603646352887,-0.3536603646352887,284.880453718968,-98.8902587890625,284.5267933543327,-0.3536603646352887,23.776155471801758,0,0
held020,0,97,KL007,490.0,-0.1003226786851883,0.30203354358673096,-0.10032268091804648,-24.15953367948532,-24.15953367948532,211.6061011435646,-163.5244140625,202.462357674777,-9.14374346878759,6.179612636566162,0,0
held020,0,97,KL008,490.0,-0.1418270468711853,0.340426504611969,-0.1418270400862943,19.784243255853653,19.784243255853653,269.5098188938275,-57.941497802734375,278.35702070381075,8.847201809983233,-24.449844360351562,0,0
held020,0,97,KL009,490.0,0.019320189952850342,-0.10084345936775208,0.01932019030461128,0.002463670534780249,0.002463670534780249,164.37323891953093,162.63690185546875,164.3757025900657,0.002463670534780249,1.769300937652588,0,0
held020,0,97,KL0010,490.0,0.11348040401935577,0.24835792183876038,0.11348040464279979,18.05402398109436,18.05402398109436,333.233273150484,-18.9259033203125,341.8334592556107,8.600186105126681,0.7039567828178406,0,0
held020,0,98,KL001,495.0,-0.11960659176111221,-0.09486038982868195,-0.11960659225219704,-1.8171384371817112,-1.8171384371817112,15.211783805214466,24.15924072265625,13.39464536803274,-1.8171384371817112,-10.955886840820312,0,0
held020,0,98,KL002,495.0,0.04287596046924591,0.2015574872493744,0.04287596146861688,-0.05906704638618976,-0.05906704638618976,165.5756659721045,161.65777587890625,165.5165989257183,-0.05906704638618976,3.91926646232605,0,0
held020,0,98,KL003,495.0,0.11748282611370087,-0.20158922672271729,0.11748282504065817,-1.3077899627387524,-1.3077899627387524,19.32153786079093,7.4402923583984375,18.013747898052173,-1.3077899627387524,10.772917747497559,0,0
held020,0,98,KL004,495.0,-0.03942415863275528,0.1603422611951828,-0.039424159688108806,0.06585284136235714,0.06585284136235714,85.1722023384799,88.78622436523438,85.23805517984226,0.06585284136235714,-3.615556240081787,0,0
held020,0,98,KL005,495.0,0.19706852734088898,0.004455799236893654,0.19706853002781527,7.3373571038246155,7.3373571038246155,152.32420332702745,141.9254150390625,159.6615604308521,7.337357103824644,17.920610427856445,0,0
held020,0,98,KL006,495.0,0.2601894438266754,0.09144539386034012,0.26018944339256483,-0.3591057099401951,-0.3591057099401951,284.5267933543327,-99.24935913085938,284.1676876443925,-0.3591057099401951,23.78236198425293,0,0
held020,0,98,KL007,495.0,-0.1003226786851883,0.027995401993393898,-0.10032268091804648,-15.208653509616852,-15.208653509616852,202.462357674777,-163.71725463867188,193.32479732330015,-9.13756035147685,-2.9436442852020264,0,0
held020,0,98,KL008,495.0,-0.1418270468711853,-0.290679395198822,-0.1418270400862943,11.685411036014557,11.685411036014557,278.35702070381075,-57.193115234375,287.2635591785573,8.906538474746526,-16.092222213745117,0,0
held020,0,98,KL009,495.0,0.019320189952850342,-0.5003814697265625,0.01932019030461128,-0.030483881710097194,-0.030483881710097194,164.3757025900657,162.60638427734375,164.34521870835562,-0.030483881710097194,1.7694982290267944,0,0
held020,0,98,KL0010,495.0,0.11348040401935577,-0.08056122809648514,0.11348040464279979,9.50927920639515,9.50927920639515,341.8334592556107,-18.8704833984375,350.44952205825894,8.61606280264823,9.443632125854492,0,0
held020,0,99,KL001,500.0,-0.11960659176111221,-0.13089169561862946,-0.11960659225219704,0.19129395252093673,0.19129395252093673,13.39464536803274,24.35052490234375,13.585939320553678,0.19129395252093673,-10.958661079406738,0,0
held020,0,99,KL002,500.0,0.04287596046924591,-0.4486921727657318,0.04287596146861688,-0.060430095763877034,-0.060430095763877034,165.5165989257183,161.59735107421875,165.45616882995444,-0.060430095763877034,3.9196341037750244,0,0
held020,0,99,KL003,500.0,0.11748282611370087,0.11675651371479034,0.11748282504065817,-0.19946370972320437,-0.19946370972320437,18.013747898052173,7.2408294677734375,17.81428418832897,-0.19946370972320437,10.777445793151855,0,0
held020,0,99,KL004,500.0,-0.03942415863275528,0.30173301696777344,-0.039424159688108806,0.06738194671925157,0.06738194671925157,85.23805517984226,88.85360717773438,85.30543712656151,0.06738194671925157,-3.617370843887329,0,0
held020,0,99,KL005,500.0,0.19706852734088898,-0.02054773084819317,0.19706853002781527,-0.18444413552060723,-0.18444413552060723,159.6615604308521,141.740966796875,159.47711629533148,-0.18444413552060723,17.951583862304688,0,0
held020,0,99,KL006,500.0,0.2601894438266754,-0.2794906497001648,0.26018944339256483,-0.36531267687678337,-0.36531267687678337,284.1676876443925,-99.61465454101562,283.80237496751573,-0.36531267687678337,23.785480499267578,0,0
held020,0,99,KL007,500.0,-0.1003226786851883,-0.41048163175582886,-0.10032268091804648,-6.085397154092789,-6.085397154092789,193.32479732330015,-163.7315673828125,187.23940016920733,-6.085397154092817,-9.186040878295898,0,0
held020,0,99,KL008,500.0,-0.1418270468711853,-0.0017948957392945886,-0.1418270400862943,3.3277885615825653,3.3277885615825653,287.2635591785573,-56.64422607421875,290.59134774013984,3.3277885615825653,-13.158099174499512,0,0
held020,0,99,KL009,500.0,0.019320189952850342,-0.19828447699546814,0.01932019030461128,-0.03068110265303403,-0.03068110265303403,164.34521870835562,162.57571411132812,164.31453760570258,-0.03068110265303403,1.7698649168014526,0,0
held020,0,99,KL0010,500.0,0.11348040401935577,0.0997341200709343,0.11348040464279979,0.7696034666150808,0.7696034666150808,350.44952205825894,-18.994140625,351.219125524874,0.7696034666150808,10.432706832885742,0,0
held020,0,100,KL001,505.0,-0.11960659176111221,0.336251437664032,-0.11960659225219704,0.19406871870160103,0.19406871870160103,13.585939320553678,24.544601440429688,13.780008039255279,0.19406871870160103,-10.963769912719727,0,0
held020,0,100,KL002,505.0,0.04287596046924591,-0.13371235132217407,0.04287596146861688,-0.060797647456638515,-0.060797647456638515,165.45616882995444,161.53652954101562,165.3953711824978,-0.060797647456638515,3.920358419418335,0,0
held020,0,100,KL003,505.0,0.11748282611370087,0.334678590297699,0.11748282504065817,-0.20399213768541813,-0.20399213768541813,17.81428418832897,7.036834716796875,17.61029205064355,-0.20399213768541813,10.783136367797852,0,0
held020,0,100,KL004,505.0,-0.03942415863275528,-0.04283969849348068,-0.039424159688108806,0.06919664447195828,0.06919664447195828,85.30543712656151,88.92279052734375,85.37463377103347,0.06919664447195828,-3.6187210083007812,0,0
