case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
zero,0,10,KL001,55.0,-0.0,-0.0,-0.0,0.0008127604087349027,0.0008127604087349027,16.756222875695073,16.757034301757812,16.757035636103808,0.0008127604087349027,-0.0008019731612876058,0,0
zero,0,10,KL002,55.0,-0.0,-0.0,-0.0,1.3755740866372435e-05,1.3755740866372435e-05,165.81453277860606,165.81454467773438,165.81454653434696,1.3755740894794144e-05,-1.3643616512126755e-05,0,0
zero,0,10,KL003,55.0,-0.0,0.0,-0.0,0.0009742612655827543,0.0009742612655827543,88.36622487029547,88.3671875,88.36719913156105,0.0009742612655827543,-0.00099943857640028,0,0
zero,0,10,KL004,55.0,0.0,-0.0,0.0,-0.002111345747835003,-0.002111345747835003,28.67717338028507,28.675064086914062,28.675062034537234,-0.002111345747835003,0.0022052752319723368,0,0
zero,0,10,KL005,55.0,0.0,0.0,0.0,1.790951131397378e-05,1.790951131397378e-05,135.86289996153278,135.8629150390625,135.8629178710441,1.790951131397378e-05,-1.7778751498553902e-05,0,0
zero,0,10,KL006,55.0,0.0,-0.0,0.0,0.0033861127303680405,0.0033861127303680405,290.90088042420155,-69.09573364257812,290.9042665369319,0.0033861127303680405,-0.0034618231002241373,0,0
zero,0,10,KL007,55.0,0.0,-0.0,0.0,-1.4838884681012132e-05,-1.4838884681012132e-05,202.0335321891173,-157.96649169921875,202.03351735023261,-1.4838884681012132e-05,1.4684484995086677e-05,0,0
zero,0,10,KL008,55.0,-0.0,-0.0,-0.0,0.0012243932178535033,0.0012243932178535033,291.2956253693363,-68.70315551757812,291.29684976255413,0.0012243932178535033,-0.0012443996965885162,0,0
zero,0,10,KL009,55.0,-0.0,-0.0,-0.0,9.909757494597216e-06,9.909757494597216e-06,169.1322016511615,169.1322021484375,169.13221156091902,9.909757523018925e-06,-9.81777429842623e-06,0,0
zero,0,10,KL0010,55.0,-0.0,0.0,-0.0,1.9383492571023453e-05,1.9383492571023453e-05,338.0696994381543,-21.9302978515625,338.0697188216469,1.9383492599445162e-05,-1.9273524230811745e-05,0,0
zero,0,11,KL001,60.0,-0.0,0.0,-0.0,0.0008019732104003197,0.0008019732104003197,16.757035636103808,16.757843017578125,16.75783760931421,0.0008019732104003197,-0.0007910174317657948,0,0
zero,0,11,KL002,60.0,-0.0,-0.0,-0.0,1.364361679634385e-05,1.364361679634385e-05,165.81454653434696,165.8145751953125,165.81456017796376,1.364361679634385e-05,-1.3531431250157766e-05,0,0
zero,0,11,KL003,60.0,-0.0,-0.0,-0.0,0.000999438652797835,0.000999438652797835,88.36719913156105,88.36819458007812,88.36819857021385,0.000999438652797835,-0.001025980687700212,0,0
zero,0,11,KL004,60.0,0.0,-0.0,0.0,-0.002205275450251065,-0.002205275450251065,28.675062034537234,28.6728515625,28.672856759086983,-0.002205275450251065,0.002302552107721567,0,0
zero,0,11,KL005,60.0,0.0,-0.0,0.0,1.7778751271180226e-05,1.7778751271180226e-05,135.8629178710441,135.8629150390625,135.86293564979536,1.7778751271180226e-05,-1.7647915228735656e-05,0,0
zero,0,11,KL006,60.0,0.0,-0.0,0.0,0.003461823253019247,0.003461823253019247,290.9042665369319,-69.09228515625,290.90772836018493,0.003461823253019247,-0.0035401617642492056,0,0
zero,0,11,KL007,60.0,-0.0,0.0,-0.0,-1.4684485307725481e-05,-1.4684485307725481e-05,202.03351735023261,-157.96649169921875,202.03350266574728,-1.468448533614719e-05,1.4529888176184613e-05,0,0
zero,0,11,KL008,60.0,0.0,0.0,0.0,0.0012443997729860712,0.0012443997729860712,291.29684976255413,-68.701904296875,291.2980941623271,0.0012443997729860712,-0.0012647580588236451,0,0
zero,0,11,KL009,60.0,0.0,0.0,0.0,9.81777475317358e-06,9.81777475317358e-06,169.13221156091902,169.13223266601562,169.13222137869377,9.81777475317358e-06,-9.72571342572337e-06,0,0
zero,0,11,KL0010,60.0,0.0,0.0,0.0,1.9273524856089352e-05,1.9273524856089352e-05,338.0697188216469,-21.93023681640625,338.0697380951717,1.9273524799245934e-05,-1.916376277222298e-05,0,0
