episode,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
7,KL0010,1,621.0,0,0.0,0,0.0,0,0.0,37.40857485251806
7,KL006,1,711.0,0,0.0,0,0.0,0,0.0,37.40620861405581
7,KL003,1,717.0,0,0.0,0,0.0,0,0.0,37.39978510276616
7,KL007,1,918.0,0,0.0,0,0.0,0,0.0,37.330094217437335
7,KL009,1,979.0,0,0.0,0,0.0,0,0.0,37.38886805579962
7,KL008,1,1069.0,0,0.0,0,0.0,0,0.0,37.296222635032734
7,KL002,1,1230.0,0,0.0,0,0.0,0,0.0,37.283561502074626
7,KL004,1,1820.0,0,0.0,0,0.0,0,0.0,37.10438708740015
7,KL005,1,2462.0,0,0.0,0,0.0,0,0.0,36.89673840942075
8,KL005,1,584.0,0,0.0,0,0.0,0,0.0,37.40863970361445
8,KL008,1,742.0,0,0.0,0,0.0,0,0.0,37.35640963600846
8,KL001,1,922.0,0,0.0,0,0.0,0,0.0,37.39003110399182
8,KL007,1,925.0,0,0.0,0,0.0,0,0.0,37.331294698519166
8,KL0010,1,990.0,0,0.0,0,0.0,0,0.0,37.381843079091865
8,KL009,1,995.0,0,0.0,0,0.0,0,0.0,37.30598515613225
8,KL003,1,1000.0,0,0.0,0,0.0,0,0.0,37.350159349342285
8,KL004,1,1047.0,0,0.0,0,0.0,0,0.0,37.329245081417795
8,KL002,1,1051.0,0,0.0,0,0.0,0,0.0,37.356042238565934
8,KL006,1,1070.0,0,0.0,0,0.0,0,0.0,37.249572006607465
9,KL002,1,646.0,0,0.0,0,0.0,0,0.0,37.406071510895174
9,KL005,1,707.0,0,0.0,0,0.0,0,0.0,37.407040464077795
9,KL001,1,762.0,0,0.0,0,0.0,0,0.0,37.33932023236864
9,KL007,1,779.0,0,0.0,0,0.0,0,0.0,37.359929052759604
9,KL006,1,828.0,0,0.0,0,0.0,0,0.0,37.36452116441308
9,KL004,1,889.0,0,0.0,0,0.0,0,0.0,37.348426945594376
9,KL0010,1,898.0,0,0.0,0,0.0,0,0.0,37.37794330579234
9,KL008,1,1122.0,0,0.0,0,0.0,0,0.0,37.30341229057281
9,KL009,1,1451.0,0,0.0,0,0.0,0,0.0,37.18243842994568
9,KL003,1,1516.0,0,0.0,0,0.0,0,0.0,37.1743682334304
10,KL006,1,756.0,0,0.0,0,0.0,0,0.0,37.39537401191705
10,KL0010,1,771.0,0,0.0,0,0.0,0,0.0,37.39415397524905
10,KL003,1,811.0,0,0.0,0,0.0,0,0.0,37.34975858357704
10,KL009,1,865.0,0,0.0,0,0.0,0,0.0,37.37210020898175
10,KL002,1,885.0,0,0.0,0,0.0,0,0.0,37.31599711454967
10,KL001,1,941.0,0,0.0,0,0.0,0,0.0,37.38035337929455
10,KL008,1,1385.0,0,0.0,0,0.0,0,0.0,37.169125988682026
10,KL005,1,1477.0,0,0.0,0,0.0,0,0.0,37.171832012373955
10,KL007,1,1586.0,0,0.0,0,0.0,0,0.0,37.16132707819816
10,KL004,1,1768.0,0,0.0,0,0.0,0,0.0,37.11803940181833
11,KL009,1,627.0,0,0.0,0,0.0,0,0.0,37.40152307572774
11,KL007,1,689.0,0,0.0,0,0.0,0,0.0,37.40615132612507
11,KL008,1,869.0,0,0.0,0,0.0,0,0.0,37.40238443839491
11,KL001,1,914.0,0,0.0,0,0.0,0,0.0,37.38253201768872
11,KL003,1,941.0,0,0.0,0,0.0,0,0.0,37.3886352173172
11,KL005,1,1017.0,0,0.0,0,0.0,0,0.0,37.37316513476945
11,KL0010,1,1064.0,0,0.0,0,0.0,0,0.0,37.24684546259714
11,KL002,1,1087.0,0,0.0,0,0.0,0,0.0,37.33935467061477
11,KL006,1,1480.0,0,0.0,0,0.0,0,0.0,37.125267486630584
11,KL004,1,1853.0,0,0.0,0,0.0,0,0.0,37.0601606645314
12,KL006,1,584.0,0,0.0,0,0.0,0,0.0,37.408187950366305
12,KL004,1,668.0,0,0.0,0,0.0,0,0.0,37.409467390169475
12,KL001,1,767.0,0,0.0,0,0.0,0,0.0,37.354225253279964
12,KL009,1,807.0,0,0.0,0,0.0,0,0.0,37.32054483879245
12,KL002,1,814.0,0,0.0,0,0.0,0,0.0,37.3729103646523
12,KL003,1,835.0,0,0.0,0,0.0,0,0.0,37.30003707730115
12,KL008,1,892.0,0,0.0,0,0.0,0,0.0,37.386236637709764
12,KL0010,1,994.0,0,0.0,0,0.0,0,0.0,37.40278218946954
12,KL007,1,1269.0,0,0.0,0,0.0,0,0.0,37.185136749685206
12,KL005,1,1367.0,0,0.0,0,0.0,0,0.0,37.16464229460744
13,KL004,1,628.0,0,0.0,0,0.0,0,0.0,37.40319943205548
13,KL005,1,638.0,0,0.0,0,0.0,0,0.0,37.403155583931024
13,KL001,1,657.0,0,0.0,0,0.0,0,0.0,37.400957481954784
13,KL009,1,660.0,0,0.0,0,0.0,0,0.0,37.38619826992669
13,KL007,1,720.0,0,0.0,0,0.0,0,0.0,37.40250011811476
13,KL008,1,737.0,0,0.0,0,0.0,0,0.0,37.40160355507795
13,KL003,1,818.0,0,0.0,0,0.0,0,0.0,37.38861615186265
13,KL002,1,868.0,0,0.0,0,0.0,0,0.0,37.4031444642639
13,KL0010,1,1015.0,0,0.0,0,0.0,0,0.0,37.36257689923066
13,KL006,1,1699.0,0,0.0,0,0.0,0,0.0,37.10411598352826
14,KL0010,1,581.0,0,0.0,0,0.0,0,0.0,37.40191406682769
14,KL001,1,802.0,0,0.0,0,0.0,0,0.0,37.364240516135396
14,KL007,1,804.0,0,0.0,0,0.0,0,0.0,37.39771982030908
14,KL003,1,835.0,0,0.0,0,0.0,0,0.0,37.37923512153664
14,KL006,1,839.0,0,0.0,0,0.0,0,0.0,37.352055060839696
14,KL002,1,957.0,0,0.0,0,0.0,0,0.0,37.3944215068796
14,KL005,1,967.0,0,0.0,0,0.0,0,0.0,37.31930970414017
14,KL008,1,1172.0,0,0.0,0,0.0,0,0.0,37.271695871428264
14,KL004,1,1218.0,0,0.0,0,0.0,0,0.0,37.280602485982016
14,KL009,1,1467.0,0,0.0,0,0.0,0,0.0,37.19849595077434
15,KL003,1,669.0,0,0.0,0,0.0,0,0.0,37.39991662597198
15,KL009,1,831.0,0,0.0,0,0.0,0,0.0,37.40551536169835
15,KL002,1,852.0,0,0.0,0,0.0,0,0.0,37.2916123491139
15,KL005,1,1110.0,0,0.0,0,0.0,0,0.0,37.31415182616724
15,KL008,1,1131.0,0,0.0,0,0.0,0,0.0,37.23358955493152
15,KL004,1,1137.0,0,0.0,0,0.0,0,0.0,37.213284625352784
15,KL007,1,1143.0,0,0.0,0,0.0,0,0.0,37.26683132366714
15,KL006,1,1144.0,0,0.0,0,0.0,0,0.0,37.21964218709015
15,KL001,1,1167.0,0,0.0,0,0.0,0,0.0,37.23205210762373
15,KL0010,1,1457.0,0,0.0,0,0.0,0,0.0,37.19650584623958
16,KL006,1,647.0,0,0.0,0,0.0,0,0.0,37.40676582922133
16,KL005,1,772.0,1,74.0,0,0.0,0,0.0,-32.59383556283811
16,KL002,1,813.0,0,0.0,0,0.0,0,0.0,37.37516107578988
16,KL004,1,907.0,0,0.0,0,0.0,0,0.0,37.35911336738319
16,KL007,1,914.0,0,0.0,0,0.0,0,0.0,37.317639070289076
16,KL001,1,935.0,0,0.0,0,0.0,0,0.0,37.26745504717913
16,KL003,1,985.0,0,0.0,0,0.0,0,0.0,37.31931364989467
16,KL008,1,1017.0,0,0.0,0,0.0,0,0.0,37.32979011940248
16,KL0010,1,1171.0,1,74.0,0,0.0,0,0.0,-32.686277793569644
16,KL009,1,1548.0,0,0.0,0,0.0,0,0.0,37.16182419682681
17,KL004,1,591.0,0,0.0,0,0.0,0,0.0,37.403702718251374
17,KL002,1,592.0,0,0.0,0,0.0,0,0.0,37.397983597941504
17,KL005,1,641.0,0,0.0,0,0.0,0,0.0,37.394016478184504
17,KL003,1,645.0,0,0.0,0,0.0,0,0.0,37.40196314887439
17,KL0010,1,646.0,0,0.0,0,0.0,0,0.0,37.40812215265109
17,KL001,1,664.0,0,0.0,0,0.0,0,0.0,37.404003177895206
17,KL009,1,741.0,0,0.0,0,0.0,0,0.0,37.40583684688517
17,KL008,1,829.0,0,0.0,0,0.0,0,0.0,37.40101404606252
17,KL006,1,900.0,0,0.0,0,0.0,0,0.0,37.37754801633405
17,KL007,1,1247.0,0,0.0,0,0.0,0,0.0,37.22972275045627
18,KL0010,1,601.0,0,0.0,0,0.0,0,0.0,37.402815677193196
18,KL007,1,677.0,0,0.0,0,0.0,0,0.0,37.407290310248335
18,KL005,1,687.0,0,0.0,0,0.0,0,0.0,37.40055538217661
18,KL002,1,841.0,0,0.0,0,0.0,0,0.0,37.403316374360955
18,KL001,1,855.0,0,0.0,0,0.0,0,0.0,37.389010870133276
18,KL009,1,1044.0,0,0.0,0,0.0,0,0.0,37.365443921276025
18,KL006,1,1081.0,0,0.0,0,0.0,0,0.0,37.27333506097516
18,KL003,1,1215.0,0,0.0,0,0.0,0,0.0,37.28460470954459
18,KL008,1,1354.0,0,0.0,0,0.0,0,0.0,37.190266147993455
18,KL004,1,1637.0,0,0.0,0,0.0,0,0.0,37.164774227795306
19,KL009,1,584.0,0,0.0,0,0.0,0,0.0,37.40381168224386
19,KL0010,1,611.0,0,0.0,0,0.0,0,0.0,37.40406345988997
19,KL005,1,729.0,0,0.0,0,0.0,0,0.0,37.39985991276025
19,KL008,1,744.0,0,0.0,0,0.0,0,0.0,37.37889607968369
19,KL002,1,809.0,0,0.0,0,0.0,0,0.0,37.370529632769525
19,KL007,1,831.0,0,0.0,0,0.0,0,0.0,37.35608151897517
19,KL006,1,943.0,0,0.0,0,0.0,0,0.0,37.390093145515756
19,KL003,1,1067.0,0,0.0,0,0.0,0,0.0,37.34603206788778
19,KL004,1,1268.0,0,0.0,0,0.0,0,0.0,37.25827704541696
19,KL001,1,1441.0,0,0.0,0,0.0,0,0.0,37.252684198943
