waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
1.0,918.0,3.0,148.0,0.0,0.0,0.0,0.0,-102.60699361687415
1.0,1072.0,3.0,186.0,0.0,0.0,0.0,0.0,-138.5765021701336
1.0,1138.0,3.0,148.0,0.0,0.0,0.0,0.0,-102.66653291815905
1.0,1178.0,3.0,141.0,0.0,0.0,0.0,0.0,-96.05587197896924
1.0,1185.0,2.0,408.0,0.0,0.0,0.0,0.0,-348.53152650483275
1.0,1222.0,4.0,193.0,0.0,0.0,0.0,0.0,-145.22484811018953
1.0,1258.0,3.0,187.0,0.0,0.0,0.0,0.0,-139.54310533794572
1.0,1264.0,1.0,57.0,0.0,0.0,0.0,0.0,-16.61477751673599
1.0,1318.0,4.0,468.0,0.0,0.0,0.0,0.0,-405.32007746754016
1.0,1353.0,4.0,200.0,0.0,0.0,0.0,0.0,-151.87014837220906
1.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,37.389801607451815
1.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40803938329595
1.0,733.0,1.0,60.0,0.0,0.0,0.0,0.0,-19.333659538558827
1.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40730817897424
1.0,820.0,1.0,54.0,0.0,0.0,0.0,0.0,-13.670013612444961
1.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,37.405093787973904
1.0,1038.0,1.0,54.0,0.0,0.0,0.0,0.0,-13.761196820075995
1.0,1078.0,1.0,60.0,0.0,0.0,0.0,0.0,-19.371093546069936
1.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27810683788736
1.0,1238.0,0.0,0.0,0.0,0.0,0.0,0.0,37.288117360730446
1.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,37.409771552802304
1.0,731.0,2.0,72.0,0.0,0.0,0.0,0.0,-30.707117673151906
1.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,37.407065537885785
1.0,900.0,1.0,417.0,0.0,0.0,0.0,0.0,-357.0008597467207
1.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,37.299610527420576
1.0,966.0,1.0,12.0,0.0,0.0,0.0,0.0,26.05771500447452
1.0,1026.0,1.0,14.0,0.0,0.0,0.0,0.0,24.162820269417956
1.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33191229021662
1.0,1115.0,1.0,417.0,0.0,0.0,0.0,0.0,-357.0604221752047
1.0,1229.0,2.0,74.0,0.0,0.0,0.0,0.0,-32.695725671068395
1.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40875771889444
1.0,797.0,2.0,88.0,0.0,0.0,0.0,0.0,-45.86954064798953
1.0,802.0,2.0,106.0,0.0,0.0,0.0,0.0,-62.87474142757267
1.0,886.0,2.0,115.0,0.0,0.0,0.0,0.0,-71.37186364100259
1.0,950.0,2.0,121.0,0.0,0.0,0.0,0.0,-77.05932838291417
1.0,1001.0,3.0,179.0,0.0,0.0,0.0,0.0,-131.9079987655404
1.0,1014.0,1.0,56.0,0.0,0.0,0.0,0.0,-15.571448029243747
1.0,1020.0,5.0,240.0,0.0,0.0,0.0,0.0,-189.59489375897712
1.0,1055.0,2.0,98.0,0.0,0.0,0.0,0.0,-55.35288750436886
1.0,1761.0,1.0,61.0,0.0,0.0,0.0,0.0,-20.54145957044149
1.0,652.0,2.0,124.0,0.0,0.0,0.0,0.0,-79.85695984856343
1.0,786.0,1.0,55.0,0.0,0.0,0.0,0.0,-14.606484792291866
1.0,808.0,3.0,373.0,0.0,0.0,0.0,0.0,-315.3410246285811
1.0,813.0,4.0,426.0,0.0,0.0,0.0,0.0,-365.49688567404064
1.0,922.0,3.0,169.0,0.0,0.0,0.0,0.0,-122.46931437628109
1.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30272928502743
1.0,1170.0,1.0,47.0,0.0,0.0,0.0,0.0,-7.177712736190138
1.0,1426.0,1.0,987.0,0.0,0.0,0.0,0.0,-896.241550166857
1.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2520937969591
1.0,1564.0,1.0,987.0,0.0,0.0,0.0,0.0,-896.2136118875862
1.0,632.0,3.0,289.0,0.0,0.0,0.0,0.0,-235.89662235478602
1.0,659.0,2.0,78.0,0.0,0.0,0.0,0.0,-36.35536379323548
1.0,677.0,2.0,197.0,0.0,0.0,0.0,0.0,-148.89402322665083
1.0,822.0,4.0,269.0,0.0,0.0,0.0,0.0,-216.98631762577796
1.0,842.0,1.0,56.0,0.0,0.0,0.0,0.0,-15.55292882315328
1.0,857.0,2.0,46.0,0.0,0.0,0.0,0.0,-6.112937029165003
1.0,927.0,2.0,162.0,0.0,0.0,0.0,0.0,-115.79710682681468
1.0,1037.0,4.0,391.0,0.0,0.0,0.0,0.0,-332.36319410558787
1.0,1057.0,3.0,82.0,0.0,0.0,0.0,0.0,-40.14424321231256
1.0,1093.0,1.0,16.0,0.0,0.0,0.0,0.0,22.2726802551443
1.0,621.0,2.0,114.0,0.0,0.0,0.0,0.0,-70.40057825347517
1.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,37.409107390890696
1.0,660.0,1.0,61.0,0.0,0.0,0.0,0.0,-20.27766348842269
1.0,713.0,2.0,128.0,0.0,0.0,0.0,0.0,-83.69533725461724
1.0,810.0,2.0,116.0,0.0,0.0,0.0,0.0,-72.36997710904389
1.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,37.403546907897706
1.0,1035.0,1.0,22.0,0.0,0.0,0.0,0.0,16.563863700883076
1.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,37.356178313916935
1.0,1148.0,1.0,22.0,0.0,0.0,0.0,0.0,16.528541768015142
1.0,1182.0,1.0,65.0,0.0,0.0,0.0,0.0,-24.125832188998686
1.0,748.0,1.0,39.0,0.0,0.0,0.0,0.0,0.4747263815703562
1.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,37.407404876009984
1.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4055218435657
1.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,37.404728072515795
