rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,2362,198,2560,0,8,50,10,29.599421099999745,79.79885795807068,-1.3622751976923002,-136.22751976923,1.0,-0.0052903230488300325,0.0483371527120471,0.013758445158600807,0.20723203539848328,2362,0.15437187977718791,0.09907839564517865,0.46740594890930565,0.0
2,4242,878,5120,1,19,90,20,39.97766409999895,106.10925114056656,-0.8032936830079767,-80.32936830079768,1.0,-0.012021906720474363,0.01871590728405863,0.014109853655099869,0.17636605193838478,1880,0.10755721509641729,0.03611688141966032,0.6704720516901228,0.0
3,6207,1473,7680,3,30,130,30,52.72838719999709,117.7164773968346,-0.6889217034794511,-68.8921703479451,1.0,-0.009947992055094801,0.027963610249571502,0.01534903421998024,0.12668496882542968,1965,0.173363799240556,0.07162500527865356,0.5868843399226356,0.0
4,8089,2151,10240,3,39,170,40,66.07292439999583,122.42533645143926,-0.6869125781736073,-68.69125781736072,1.0,-0.0076765187899582085,0.020624815835617483,0.01012294739484787,0.1252588172443211,1882,0.08348911332301229,0.043258745867830795,0.5083045169907804,0.0
5,9768,3032,12800,4,43,210,50,82.40152990000206,118.54148839049353,-0.7230941822597549,-72.30941822597548,1.0,-0.013967187859816477,0.0540750652551651,0.013589519076049328,0.14252554150298238,1679,0.2307080782657487,0.14768874873370108,0.4652576470600496,0.0
6,11368,3992,15360,5,50,250,60,99.10260330000165,114.70939835542958,-1.064469847095183,-106.44698470951828,1.0,-0.01515984304714948,0.053556148707866666,0.015904488041996956,0.136474609375,1600,0.22031946106369227,0.15059203977189375,0.5190328919237368,0.0
7,13423,4497,17920,6,63,294,69,115.61066610000125,116.10520424118424,-1.0319759407252793,-103.19759407252795,1.0,-0.010163497671277987,0.03419408640927739,0.023523088544607162,0.16868799726168315,2055,0.17139386248320898,0.05443017593535547,0.6864049003047356,0.0
8,15403,5077,20480,7,72,334,79,129.00710090000211,119.39652850535259,-0.9077646265518927,-90.77646265518928,1.0,-0.008751090572332032,0.07400587270967662,0.011527043767273426,0.1719704568386078,1980,0.2781757047970009,0.21012779099161788,0.34766767508108953,0.0
9,17544,5496,23040,8,86,384,89,145.16184889999568,120.85820160699622,-1.3089031297379743,-130.89031297379742,1.0,-0.010195312032446963,0.11209183275699615,0.019463656470179558,0.18212365552783014,2141,0.4198140857909836,0.3318670647335729,0.3486229752365956,0.0
10,19359,6241,25600,9,96,424,99,157.69776299999648,122.76014340165645,-1.2995303295817862,-129.95303295817862,1.0,-0.012037286045961082,0.04565090658143163,0.014505917206406593,0.17133579030632973,1815,0.14635581419354046,0.08692668008562053,0.40611197716352165,0.0
11,21316,6844,28160,10,106,464,109,171.92877900000167,123.98157029894217,-1.2814545414140257,-128.14545414140258,1.0,-0.0068163600655680055,0.08810785077512265,0.018891774117946625,0.17327535822987555,1957,0.4419778204553034,0.18282583653807338,0.6092379113189466,0.0
12,23097,7623,30720,11,114,504,119,184.39855589999934,125.25586161599698,-1.3572142832119343,-135.72142832119343,1.0,-0.014178703208017396,0.03306134263984859,0.01531997136771679,0.19650948736816645,1781,0.2331192827693988,0.07118566840407112,0.6951246601375598,0.0
13,24396,8884,33280,12,120,534,129,194.63263870000083,125.34382805960435,-1.4046281083650243,-140.46281083650243,1.0,-0.013739733623030286,0.016368818935006857,0.018991464748978615,0.18339891157423457,1299,0.10237321706413295,0.03166158847231192,0.7123279977136692,0.0
14,26109,9731,35840,13,130,574,139,207.84831139999733,125.61564644975189,-1.3454121592421504,-134.54121592421498,1.0,-0.013426993999746627,0.01637375510763377,0.016429105773568153,0.1819253174588084,1713,0.10003471931754886,0.03552679737899211,0.6873972383332337,0.0
15,27925,10475,38400,14,140,614,149,223.3240117000023,125.04253254017517,-1.6316757714720873,-163.1675771472087,1.0,-0.014654151406648452,0.08686547568067908,0.012919175438582897,0.14916434180922805,1816,0.40406075547820136,0.3325252872727639,0.39386947763492197,0.0
16,29938,11022,40960,14,148,654,159,234.18792699999904,127.83750376679376,-1.5763401330710352,-157.63401330710352,1.0,-0.013732176600024104,0.03823385126888752,0.013237746432423592,0.14214245965704322,2013,0.13594118285706666,0.10665171112218909,0.2395779264063772,0.0
17,32041,11479,43520,16,160,704,169,251.04430049999792,127.63086011586336,-1.4450493822591723,-144.50493822591724,1.0,-0.014017036450095475,0.028344102501869202,0.016669685021042824,0.1822166195511818,2103,0.1786621447829148,0.05623641689041805,0.6900933066654106,0.0
18,34153,11927,46080,16,166,754,179,271.823979599998,125.64380835810651,-1.6000618766163754,-160.00618766163757,1.0,-0.004932342958636582,0.20722365245223046,0.019386103376746178,0.1698828125,2112,0.6654406707174764,0.7182822467073212,0.1994146522421566,0.0
19,36001,12639,48640,17,172,794,189,294.5571004000012,122.22078487027315,-2.001860801140529,-200.18608011405288,1.0,-0.008473978220717982,0.08419850505888463,0.014887435361742973,0.18936798851937056,1848,0.6663214389523523,0.24997259353067713,0.6624435147772445,0.0
20,36965,14235,51200,17,179,814,199,305.8906308000005,120.84384508059257,-1.991095544177622,-199.10955441776215,1.0,-0.014506359276128932,0.04437635280191898,0.01973043754696846,0.1833215206861496,964,0.21622098579647261,0.08687026825937622,0.6235434298591627,0.0
21,39015,14745,53760,18,185,828,202,324.3393795000011,120.29066609224326,-1.737381090399243,-173.73810903992432,1.0,-0.006256630768378576,0.05422304073969523,0.025647306814789772,0.22044270833333332,2050,0.20184064953555736,0.06425045779226386,0.6900472686128123,0.0
22,39858,16462,56320,19,190,848,212,333.9060074000008,119.36892154279911,-1.6292985744865605,-162.92985744865607,1.0,-0.01089708122672164,0.010588302067480982,0.021002763882279396,0.18114349022507667,843,0.056769889103183625,0.01684584573365473,0.7109719196195955,0.0
23,41769,17111,58880,20,200,888,222,352.89105359999667,118.36230919966965,-1.650481219784403,-165.0481219784403,1.0,-0.011570283729815856,0.0323593121021986,0.017489157617092133,0.1799843757878989,1911,0.15221691129557954,0.06521009520674499,0.5859335722857473,0.0
24,43816,17624,61440,20,207,928,232,373.3432621999964,117.36116447316033,-1.5656966805378625,-156.56966805378622,1.0,-0.016885773254034574,0.019007879472337664,0.013227062299847603,0.16321655977517366,2047,0.1938613954641687,0.03580608061599183,0.8153939136973105,0.0
25,45455,18545,64000,21,212,968,242,384.74903059999633,118.14194808786202,-1.526511363195028,-152.65113631950274,1.0,-0.011222232949603495,0.02111463053151965,0.02597600594162941,0.1805976940318942,1639,0.14108668869473134,0.040007125458126,0.7279590641272795,0.0
26,47114,19446,66560,22,220,1008,252,395.7662089000005,119.04502946562688,-1.4829761485205035,-148.29761485205034,1.0,-0.010686889199132566,0.026496519893407823,0.01228534709662199,0.16625658944249153,1659,0.19161119562608314,0.053852326008814316,0.7383511905627704,0.0
27,48331,20789,69120,23,230,1038,262,405.45683629999985,119.20134444160566,-1.603312796494476,-160.33127964944754,1.0,-0.015459395751046637,0.03048504739999771,0.024731239303946495,0.2296652356783549,1217,0.10892772522922409,0.05273368359917983,0.5215167101958512,0.0
28,50072,21608,71680,24,240,1078,272,417.4953695000004,119.93426432481655,-1.4219923477133602,-142.19923477133602,1.0,-0.01023079307633452,0.05224915044382215,0.022772924974560738,0.17864234009757637,1741,0.241981663995212,0.1358272419261081,0.4626674029820733,0.0
29,52072,22168,74240,25,250,1118,282,429.9389624999967,121.11486639222747,-1.3347428449511096,-133.47428449511096,1.0,-0.013993859780021012,0.023131791851483285,0.018536167219281197,0.22353347316384314,2000,0.177574899914558,0.04475123519889039,0.7510042812952376,0.0
30,53717,23083,76800,25,259,1158,292,441.2920171000005,121.7266524624833,-1.3122200714236687,-131.22200714236686,1.0,-0.010259739472530782,0.017395446193404496,0.015147055499255657,0.1860037986189127,1645,0.112912908426501,0.03158028975014969,0.7205725240722044,0.0
31,55611,23749,79360,26,265,1198,302,451.4706653999965,123.17743823007737,-1.3088347009790147,-130.8834700979015,1.0,-0.012976322723261546,0.024970736587420106,0.020071445032954216,0.18618982434272766,1894,0.13223079856610837,0.048866538924063105,0.6314800437190274,0.0
32,56746,25174,81920,27,270,1228,312,458.1751365000018,123.85220296649548,-0.8090817803917009,-80.90817803917008,1.0,-0.019374119323523096,0.011000538260365527,0.02471979893743992,0.19016516543924808,1135,0.11912109358863722,0.017423240777234967,0.8603632823930623,0.0
33,58207,26273,84480,28,280,1258,322,465.030013399999,125.16826510707992,-0.5827836900708239,-58.278369007082404,1.0,-0.014528067223727703,0.011586497087652485,0.014724851585924625,0.1545832137266795,1461,0.05947759843788645,0.019275876244847216,0.7053730443344688,0.0
34,60129,26911,87040,28,289,1298,332,473.27995640000154,127.04742549710015,-0.7076403744240831,-70.76403744240832,1.0,-0.014843635991564953,0.03617712408304215,0.01113494485616684,0.15594893505331128,1922,0.1541294888490313,0.09356900330546404,0.44960989501674564,0.0
35,62336,27264,89600,30,300,1348,342,482.84334079999826,129.10191511954724,-0.6954984527858735,-69.54984527858736,1.0,-0.014006763712968677,0.026328722145408393,0.02087217941880226,0.18822572737932206,2207,0.1135625456755165,0.04832802346435939,0.5834677110043778,0.0
