rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction
143,587637,144523,732160,340,3407,6238,1399,3156.864437299999,186.14578220615448,-0.7917311202732236,-79.17311202732235,1.0,-0.012015192316175672,0.029915692191570996,0.013423305936157703,0.14932925533503294
144,591635,145645,737280,342,3428,6278,1409,3187.8507255999994,185.59055957322022,-0.7686931320478985,-76.86931320478983,1.0,-0.01596747846342623,0.018922891817055643,0.013314283452928066,0.17143496666103603
145,595660,146740,742400,345,3450,6318,1419,3233.629849699999,184.20784928592323,-0.6956310849106485,-69.56310849106484,1.0,-0.01235536580788903,0.016589449695311488,0.013046473264694214,0.15519345737993717
146,599724,147796,747520,347,3475,6358,1429,3263.690897999999,183.75637238425765,-0.8561522978899131,-85.61522978899133,1.0,-0.010913324539433233,0.02029385210480541,0.013149028643965721,0.12746345759369432
147,603549,149091,752640,349,3495,6398,1439,3290.331859599999,183.43104153432492,-0.8077012275074105,-80.77012275074104,1.0,-0.01320722151431255,0.0226818643277511,0.016354406252503395,0.16387769356369972
148,607553,150207,757760,351,3519,6438,1449,3318.7212142999997,183.06840519840048,-0.8640391170138298,-86.40391170138297,1.0,-0.014029044058406725,0.024866986996494235,0.013665632344782352,0.1587151914834976
149,611838,151042,762880,354,3549,6488,1459,3346.5076009000004,182.8288093041994,-0.8759143047586158,-87.59143047586159,1.0,-0.009409098718315363,0.01772251058369875,0.014965449459850788,0.19857504531741144
150,615512,152488,768000,356,3569,6528,1469,3372.950992,182.4847148564796,-0.7232338219994332,-72.32338219994334,1.0,-0.014050834032241255,0.01757018188945949,0.014560533687472343,0.17713927216827868
151,619751,153369,773120,359,3592,6578,1479,3393.2654091000004,182.64147518138796,-0.7226962871292979,-72.26962871292979,1.0,-0.008838870781473815,0.014171120263636112,0.016868051141500473,0.1852336920797825
152,623986,154254,778240,361,3614,6628,1489,3413.219973699999,182.8144698577943,-0.7930347169307632,-79.3034716930763,1.0,-0.009957275618216955,0.025415232833474875,0.01653466559946537,0.1865012365579605
153,627317,156043,783360,363,3639,6668,1499,3432.0357621000003,182.78276902806985,-0.8369363881909676,-83.69363881909678,1.0,-0.009256597328931093,0.030384350195527078,0.014593496918678284,0.18326920326799154
154,631389,157091,788480,366,3660,6708,1509,3453.609004599999,182.82005842555654,-0.7756565291959889,-77.56565291959888,1.0,-0.013720314895192588,0.013654673518612982,0.011516807600855827,0.15401445254683493
155,635579,158021,793600,368,3682,6758,1519,3474.2453852,182.94015808656303,-0.7622249100985211,-76.22249100985209,1.0,-0.014029596168547868,0.01823160083964467,0.02093600481748581,0.2062495842576027
156,639443,159277,798720,371,3710,6798,1529,3492.903236099999,183.06919968214467,-0.8562287769449081,-85.62287769449081,1.0,-0.013648235541768371,0.02673323401249945,0.014676994644105434,0.15302956346422433
157,643895,159945,803840,373,3735,6848,1539,3512.7090833,183.30439120654293,-0.7124657120517257,-71.24657120517257,1.0,-0.015259004849940538,0.017987224012613295,0.01649291440844536,0.16971866235136987
158,647742,161218,808960,375,3760,6888,1549,3530.8416533,183.45257692159785,-0.7192206174473585,-71.92206174473587,1.0,-0.012517078098608182,0.030556690134108066,0.013058141805231571,0.1640151210129261
159,651470,162610,814080,378,3783,6928,1559,3550.139855899999,183.50544667059188,-0.881266303972405,-88.12663039724052,1.0,-0.015330207299120957,0.019889197871088983,0.012196710333228111,0.15464403089135886
160,655516,163684,819200,380,3808,6968,1569,3573.4427799999994,183.4410232252271,-0.7789470572744694,-77.89470572744695,1.0,-0.011985807893870515,0.013459559855982661,0.015722820535302162,0.16119332127273084
161,659513,164807,824320,382,3829,7008,1579,3593.583742499999,183.52515128565983,-0.741716420346562,-74.1716420346562,1.0,-0.010800503625068814,0.01577233087737113,0.012207433581352234,0.1653552047908306
162,663392,166048,829440,385,3857,7048,1589,3615.2662504,183.49741182315438,-0.7012742803727773,-70.12742803727771,1.0,-0.012246289792528842,0.0139968806412071,0.012179233133792877,0.16701644994318485
163,667653,166907,834560,388,3880,7098,1599,3634.9017540000004,183.6784169655442,-0.6556468434739009,-65.5646843473901,1.0,-0.005924097637180239,0.02403698317706585,0.026306476444005966,0.1991253550350666
164,671514,168166,839680,390,3902,7138,1609,3652.6745868,183.84172584842648,-0.5917988109020254,-59.179881090202535,1.0,-0.010150694556068629,0.01871903061401099,0.010862275026738644,0.18560254201292992
165,675650,169150,844800,393,3930,7188,1619,3673.3149833999996,183.9346756412983,-0.6152099255493081,-61.52099255493081,1.0,-0.015042170498054475,0.017663240991532804,0.02395942248404026,0.19288281247019767
166,679753,170167,849920,395,3950,7227,1627,3695.6423565000005,183.93365332130452,-0.8247554005033687,-82.47554005033686,1.0,-0.0014382108289282768,0.026281736372038723,0.03639709949493408,0.2359828419983387
167,683991,171049,855040,397,3977,7277,1637,3716.320301599999,184.05060503141218,-0.7923538317305241,-79.23538317305241,1.0,-0.013716596290469169,0.015142814591526985,0.01325092650949955,0.15456343531608582
168,687896,172264,860160,400,4007,7317,1647,3735.9029666000006,184.13112068219633,-0.7328483398452711,-73.2848339845271,1.0,-0.016885830560931937,0.01083472486352548,0.0147427748888731,0.15203700587153435
169,692338,172942,865280,403,4030,7367,1657,3755.2013898999994,184.36774173074028,-0.8487242865485265,-84.87242865485264,1.0,-0.013981319982558488,0.02474586119875312,0.013975662179291248,0.17082527965307237
170,696766,173634,870400,405,4051,7417,1667,3778.6404922,184.39594913522163,-0.5726398899013773,-57.263988990137726,1.0,-0.012463979786261917,0.017239726465195417,0.011341162025928497,0.14659826800227166
171,700844,174676,875520,407,4078,7457,1677,3794.5120867000005,184.69937214233724,-0.6927544695112803,-69.27544695112803,1.0,-0.012596420670161024,0.016569268866442145,0.01531839370727539,0.17853513695299625
172,704625,176015,880640,409,4102,7497,1687,3810.3932060999996,184.92186026155431,-0.7642913861790257,-76.4291386179026,1.0,-0.011587671184679493,0.02288998099975288,0.015597445890307426,0.16188765056431292
173,708371,177389,885760,413,4130,7537,1697,3825.831725,185.15477180324757,-0.7512113529043591,-75.12113529043589,1.0,-0.013906438782578334,0.01693706086371094,0.014991296455264091,0.18606565576046705
174,712594,178286,890880,415,4150,7587,1707,3844.3110570999997,185.36325219675473,-0.9144669512978442,-91.4466951297844,1.0,-0.01552742010098882,0.0318519975990057,0.016037434339523315,0.1668659269809723
175,716906,179094,896000,417,4172,7637,1717,3862.3668491999997,185.61312997715132,-0.9084986909666902,-90.84986909666902,1.0,-0.012548074509250001,0.019757056422531605,0.013297985307872295,0.16378399908542632
176,720919,180201,901120,419,4204,7677,1727,3878.853364299999,185.85879183656672,-0.7106494091852986,-71.06494091852986,1.0,-0.016820415697293357,0.010312512307427824,0.018623067066073418,0.16902081221342086
177,724890,181350,906240,423,4230,7717,1737,3898.5945291999997,185.93623793668766,-0.7277777154720115,-72.77777154720117,1.0,-0.013517797901295125,0.020925505156628787,0.0118526890873909,0.1306946685537696
178,729103,182257,911360,425,4250,7767,1747,3918.935664299999,186.04617744604707,-0.6497970883483566,-64.97970883483566,1.0,-0.014336304105818272,0.012970823356881737,0.019009143114089966,0.1686760491132736
179,733491,182989,916480,427,4270,7817,1757,3939.298162199999,186.1983962113606,-0.5057196123682242,-50.57196123682242,1.0,-0.008104915234725922,0.024135853201150893,0.018144164234399796,0.17724716395139695
180,737730,183870,921600,429,4299,7867,1767,3957.6509690000003,186.40602867170116,-0.6235562208389718,-62.35562208389718,1.0,-0.014758662085514516,0.009896674361079931,0.015975717455148697,0.15621776700019838
181,741663,185057,926720,433,4330,7907,1777,3975.6153601999995,186.55300696964042,-0.679333426845583,-67.9333426845583,1.0,-0.013078811694867909,0.028061035042628645,0.014947127550840378,0.15413229949772358
182,745815,186025,931840,435,4350,7957,1787,3997.7339881999997,186.55943647111124,-0.6311943031139446,-63.11943031139446,1.0,-0.008340394287370146,0.016635119970887898,0.018849145621061325,0.19284598186612129
183,749969,186991,936960,437,4373,8007,1797,4019.5136139999995,186.58202758359909,-0.5956962122113161,-59.5696212211316,1.0,-0.01268339653732255,0.013996394202113151,0.01891881413757801,0.1765995415300131
184,753675,188405,942080,439,4394,8047,1807,4036.8248346,186.69995129344767,-0.5730555185410698,-57.305551854106994,1.0,-0.007603878278314369,0.02067872821353376,0.014099765568971634,0.1753893919289112
185,757714,189486,947200,442,4420,8087,1817,4054.870296699999,186.86516326222696,-0.6388079712759396,-63.88079712759396,1.0,-0.012252995697781443,0.019613622594624756,0.014306295663118362,0.16834899857640268
186,761656,190664,952320,444,4442,8127,1827,4073.136762599999,186.9949487072497,-0.7396020526468576,-73.96020526468575,1.0,-0.012212183547671885,0.01668105353601277,0.015148076228797436,0.1238211091607809
187,765578,191862,957440,446,4464,8167,1837,4091.2159274000005,187.1272535073774,-0.8236535324210353,-82.36535324210354,1.0,-0.017740903979574795,0.012450456770602613,0.013267964124679565,0.15904406011104583
188,769181,193379,962560,448,4489,8207,1847,4109.5368036,187.16975580464174,-0.8520113510434598,-85.20113510434598,1.0,-0.013470789299026365,0.024145957711152733,0.015536623075604439,0.18966236859560012
189,773227,194453,967680,451,4510,8247,1857,4130.521149599999,187.19841201512295,-0.7214323682574556,-72.14323682574555,1.0,-0.010023884999100119,0.020684876549057662,0.012113519012928009,0.16770059578120708
190,777573,195227,972800,453,4536,8297,1867,4156.7859063,187.06111344861785,-0.7704915725320935,-77.04915725320934,1.0,-0.012116118050180376,0.012898357436060905,0.017963090911507607,0.16371406257152557
191,780735,197185,977920,455,4559,8337,1877,4171.4353104,187.16219763818776,-0.6242966470392368,-62.429664703923684,1.0,-0.009804944269126281,0.0156899303663522,0.013462632894515991,0.19376844726502895
192,784758,198282,983040,458,4580,8377,1887,4190.6137485,187.26564820747282,-0.6537548178394381,-65.37548178394383,1.0,-0.014613966189790517,0.016775784967467188,0.012936532497406006,0.15925629269331693
193,789118,199042,988160,460,4604,8427,1897,4212.457742299999,187.32959433063465,-0.7219894034650924,-72.19894034650923,1.0,-0.014695073617622257,0.02276967331767082,0.012548972852528095,0.15683357030153275
194,793212,200068,993280,462,4628,8467,1907,4235.6554696,187.2701889218832,-0.5667563283081496,-56.67563283081497,1.0,-0.00938594624021789,0.012283342704176903,0.012189989909529686,0.14326229253783823
195,796498,201902,998400,465,4650,8507,1917,4256.0808689000005,187.14353052362415,-0.5876374045908769,-58.76374045908768,1.0,-0.012831230206575128,0.013042530161328614,0.012258946895599365,0.16847391575574874
196,800457,203063,1003520,467,4670,8547,1927,4276.211856099999,187.18834027321432,-0.5480812399691278,-54.80812399691276,1.0,-0.010815593537699897,0.021443736436776818,0.011300674639642239,0.1576687406282872
197,804337,204303,1008640,469,4690,8587,1937,4292.231269099999,187.3936769881122,-0.5708446972933485,-57.08446972933485,1.0,-0.011497758430050454,0.021035683481022714,0.015351422131061554,0.15275492165237664
198,808610,205150,1013760,471,4719,8637,1947,4309.777101199999,187.62223219731095,-0.4306299893100411,-43.06299893100411,1.0,-0.008906487990170717,0.013777009341865779,0.019098687916994095,0.1859088095277548
199,812425,206455,1018880,474,4747,8677,1957,4325.8617457,187.8065106467094,-0.5756381529788928,-57.563815297889285,1.0,-0.010328386427136137,0.015902394871227445,0.012952251359820366,0.1511260699480772
200,816527,207473,1024000,476,4768,8711,1964,4341.584854799999,188.07118306054952,-0.5563263468861985,-55.632634688619845,1.0,-0.0042673368406082905,0.009776506589592568,0.026104146614670753,0.15516183035714284
201,820395,208725,1029120,479,4790,8751,1974,4357.3400382,188.27885655187515,-0.6008675164272236,-60.08675164272238,1.0,-0.014115247203153557,0.018870541406795383,0.013171223923563957,0.14141999036073685
202,824717,209523,1034240,481,4810,8801,1984,4373.2431858,188.58246956809333,-0.7634837418401728,-76.34837418401729,1.0,-0.009532534063328057,0.014964595921337604,0.012016713619232178,0.1579962320625782
203,828718,210642,1039360,483,4839,8841,1994,4389.1825469,188.80918967139075,-0.7141045334317184,-71.41045334317182,1.0,-0.016576479858485982,0.011976518877781927,0.01377828698605299,0.15104822758585215
204,832848,211632,1044480,486,4860,8891,2004,4404.332940299999,189.09742094639898,-0.6554075340051656,-65.54075340051659,1.0,-0.009127428573556244,0.01658317567780614,0.016478663310408592,0.16628676522523164
205,836736,212864,1049600,488,4884,8931,2014,4418.801098699998,189.35814971308983,-0.6257316562540796,-62.573165625407945,1.0,-0.015232088228731299,0.014514197735115886,0.013765910640358925,0.15383061468601228
206,840829,213891,1054720,490,4909,8971,2024,4434.8029996000005,189.5978243173009,-0.49272753905875005,-49.272753905875,1.0,-0.010796420084807324,0.0103151825373061,0.01383669301867485,0.15262949718162416
207,845104,214736,1059840,493,4935,9021,2034,4454.115225599999,189.73554953018956,-0.4187963497912158,-41.879634979121576,1.0,-0.009796825028024614,0.008251177053898573,0.015714388340711594,0.18294627279043196
208,849255,215705,1064960,495,4959,9071,2044,4470.205961600001,189.98117923318907,-0.5357668426662658,-53.576684266626586,1.0,-0.014116894903127104,0.017666665371507406,0.01838759519159794,0.1622155536711216
209,852826,217254,1070080,498,4980,9111,2054,4485.289618800001,190.13844645068113,-0.4182255935235352,-41.82255935235353,1.0,-0.013542328047333286,0.006535795191302896,0.012645814567804337,0.1468936899676919
210,856677,218523,1075200,499,4999,9151,2064,4502.229146199999,190.2784092460194,-0.4433542758802636,-44.33542758802636,1.0,-0.01297304675244959,0.01773983440361917,0.01353139616549015,0.16126165203750134
211,860429,219891,1080320,502,5027,9191,2074,4518.8211204,190.41005985291935,-0.4691909400389772,-46.919094003897726,1.0,-0.01545531667798059,0.01325811087153852,0.012938632629811764,0.13371352273970843
212,863958,221482,1085440,504,5049,9231,2084,4532.5533498,190.61176633213205,-0.45544589209796243,-45.54458920979624,1.0,-0.015287355912732892,0.01808192105963826,0.012263340875506401,0.15486764069646597
213,867982,222578,1090560,506,5068,9271,2094,4547.114177700001,190.88634375111258,-0.516820874556605,-51.6820874556605,1.0,-0.012202481756685302,0.016852373722940683,0.012064695358276367,0.13408551895990967
214,871739,223941,1095680,509,5090,9311,2104,4561.979525499999,191.08788084805275,-0.6815983736745237,-68.15983736745237,1.0,-0.014631681542959995,0.034118439396843316,0.012594765052199364,0.1411813547834754
215,876141,224659,1100800,511,5114,9361,2114,4578.7773132,191.34824431714623,-0.811135881664686,-81.11358816646857,1.0,-0.014461840665899218,0.024958341531455517,0.013817636296153069,0.14697201862931253
216,880063,225857,1105920,513,5135,9401,2124,4598.898632100001,191.3638613074052,-0.8639310387100079,-86.39310387100079,1.0,-0.015007225202862174,0.03177734916098416,0.013613476417958736,0.1657669460400939
217,883506,227534,1111040,515,5152,9441,2134,4613.3177147999995,191.5120645529402,-1.1675008121143018,-116.75008121143016,1.0,-0.012475262534280773,0.01829503949265927,0.012224644422531128,0.1433686537668109
218,887349,228811,1116160,517,5173,9481,2144,4629.119503599999,191.68850562400075,-1.1405405281608807,-114.05405281608806,1.0,-0.01255445946007967,0.01695497645996511,0.014937060885131359,0.15077073723077775
219,890800,230480,1121280,519,5192,9521,2154,4644.683919899999,191.78915408719118,-1.0766360466381428,-107.6636046638143,1.0,-0.017563875002088024,0.011279310006648302,0.015849467366933823,0.1656709935516119
220,894015,232385,1126400,521,5214,9561,2164,4658.464712699999,191.91193990645,-0.9763590145993433,-97.6359014599343,1.0,-0.015926834812853487,0.020822297618724405,0.019915597513318062,0.15888996217399837
221,897929,233591,1131520,524,5240,9601,2174,4672.809795500001,192.16040012258182,-0.9077813576503887,-90.77813576503888,1.0,-0.012548002356197685,0.019674526550807057,0.015301790088415146,0.1510825114324689
222,901806,234834,1136640,526,5260,9641,2184,4686.829554,192.41280051038956,-0.7126022941056567,-71.26022941056567,1.0,-0.010141143525834196,0.028546441206708552,0.010311944410204887,0.13194787856191398
223,905187,236573,1141760,527,5279,9681,2194,4700.613180699998,192.56785555479442,-0.8118111558023107,-81.18111558023107,1.0,-0.014885809930274264,0.024082396435551344,0.01446834672242403,0.15515041872859
224,909175,237705,1146880,529,5306,9721,2204,4717.136930799999,192.73873396882908,-0.9989004474464765,-99.89004474464764,1.0,-0.010760678979568183,0.02893316885456443,0.014479460194706917,0.1570289047434926
225,913544,238456,1152000,533,5330,9771,2214,4732.3306195000005,193.0431479651186,-0.9094500551129476,-90.94500551129477,1.0,-0.009846722669899464,0.012226028693839907,0.020340723916888237,0.1718624810129404
226,917761,239359,1157120,535,5350,9817,2224,4746.5547047,193.35308599545698,-0.807420274266735,-80.7420274266735,1.0,-0.009498022722100164,0.018047629954650046,0.039480067789554596,0.18899961624373782
227,921552,240688,1162240,537,5370,9857,2234,4759.9343993,193.60602955694603,-0.8572285552601703,-85.72285552601703,1.0,-0.012548571830848232,0.02903099674731493,0.01316235214471817,0.16068398840725423
228,925960,241400,1167360,539,5395,9907,2244,4774.382049,193.9434235670234,-0.6220904186333003,-62.209041863330015,1.0,-0.010543872509151698,0.032505314089357855,0.01421329379081726,0.15206480383872986
229,929037,243443,1172480,541,5419,9946,2254,4787.7634149000005,194.04404927543905,-0.7606926683114001,-76.06926683114003,1.0,-0.011380179613479414,0.014991414309770334,0.031645458191633224,0.2218994151800871
230,932400,245200,1177600,543,5439,9986,2264,4801.095271400001,194.2056858472029,-0.8227331058544649,-82.2733105854465,1.0,-0.008978111264877953,0.02046678252518177,0.012323722243309021,0.1552189877256751
231,936026,246694,1182720,545,5459,10026,2274,4814.397004499999,194.42227118476106,-0.9133331589701709,-91.33331589701707,1.0,-0.013564382876211312,0.03261053832247853,0.011825273744761944,0.1386225176975131
232,939879,247961,1187840,548,5480,10066,2284,4834.191901099999,194.42318783127635,-0.9913085520410142,-99.13085520410142,1.0,-0.013437854443327523,0.021063418639823795,0.0106816990301013,0.13425371125340463
233,943959,249001,1192960,550,5500,10106,2294,4846.226777100001,194.78225915066824,-0.8523427124985821,-85.23427124985822,1.0,-0.014488280116347596,0.011754889029543848,0.01613551378250122,0.16726887971162796
234,948398,249682,1198080,552,5523,10156,2304,8483.795900500001,111.78934655230275,-0.6402372228529296,-64.02372228529296,1.0,-0.013303726726444438,0.017555902656167747,0.019947044551372528,0.15838101312518119
