episode,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,KL001,1,827.0,0,0.0,0,0.0,0,0.0,249.9628153641447
1,KL001,1,1115.0,2,77.0,0,0.0,0,0.0,177.09101910079295
2,KL001,1,741.0,0,0.0,0,0.0,0,0.0,249.98322620943526
3,KL001,1,755.0,0,0.0,0,0.0,0,0.0,249.97681654779402
4,KL001,1,1936.0,1,41.0,0,0.0,0,0.0,211.01861741666846
5,KL001,1,1123.0,0,0.0,0,0.0,0,0.0,249.8945167598079
6,KL001,1,1077.0,0,0.0,0,0.0,0,0.0,249.93919275087055
7,KL001,1,1200.0,0,0.0,0,0.0,0,0.0,249.92106232751087
8,KL001,1,1010.0,1,52.0,0,0.0,0,0.0,200.78605166147358
9,KL001,1,899.0,0,0.0,0,0.0,0,0.0,249.96894456109996
10,KL001,1,2649.0,0,0.0,0,0.0,0,0.0,249.7416214895889
11,KL001,1,762.0,0,0.0,0,0.0,0,0.0,249.98724230019695
12,KL001,1,1610.0,0,0.0,0,0.0,0,0.0,249.88402842378233
13,KL001,1,657.0,0,0.0,0,0.0,0,0.0,249.98461622303597
14,KL001,1,871.0,0,0.0,0,0.0,0,0.0,249.9648551610392
15,KL001,1,695.0,0,0.0,0,0.0,0,0.0,249.97864442599894
16,KL001,1,837.0,1,30.0,0,0.0,0,0.0,221.59146004513622
17,KL001,1,1196.0,0,0.0,0,0.0,0,0.0,249.9093694170014
18,KL001,1,703.0,0,0.0,0,0.0,0,0.0,249.97562391271094
19,KL001,1,594.0,0,0.0,0,0.0,0,0.0,249.99034477331963
