rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
12,38654,22786,61440,15,152,440,120,370.1313857000023,104.43318641270189,0.34019064606229654,34.01906460622965,0.97,-0.01244928560918197,0.003596549551002681,0.012499744072556496,0.13740794640034437,3791,0.006511772428247795,0.006041501464981868,0.08239001633455412,0.0
13,42047,24513,66560,16,163,480,130,421.3714273000005,99.7860729889123,0.3400927736646934,34.009277366469334,0.97,-0.011291643022559583,0.0037797409924678503,0.012910667806863785,0.14857850866392255,3393,0.015403996803377219,0.005973234121157735,0.6135046214569776,0.0
14,46017,25663,71680,17,172,520,140,461.563842800002,99.69801733351848,0.31182829436501686,31.182829436501684,0.93,-0.010608538825181313,0.0023594655562192202,0.013358782976865768,0.14868381507694722,3970,0.005648115299067204,0.0036118534948188807,0.377150496997692,0.0
15,49392,27408,76800,18,186,560,150,509.0698282000012,97.0240176571515,0.31555929259096316,31.55592925909632,0.94,-0.012050708725655567,0.0024281092017190533,0.015672966837882996,0.132136158272624,3375,0.011344265001882155,0.0034475259623814184,0.6963084143172775,0.0
16,53348,28572,81920,20,202,600,160,549.8296584000018,97.02641388105926,0.3058890722250364,30.58890722250365,0.92,-0.008973284830307193,0.0034994451561942697,0.013048840686678886,0.12699864003807307,3956,0.013400670211359884,0.005779596852005673,0.5891756408220479,0.0
17,57161,29879,87040,20,212,640,170,592.0876893000022,96.5414431561291,0.2829287427620967,28.292874276209663,0.92,-0.011629736406030133,0.0035488097462803127,0.01131880097091198,0.133924673916772,3813,0.01477288004729827,0.006587152828946235,0.5568636457950534,0.0
18,60585,31575,92160,22,225,680,180,646.2465515000004,93.74904958390321,0.2582318418552814,25.82318418552815,0.91,-0.013584096892736852,0.0019274274673080072,0.017829788848757744,0.19177468067500741,3424,0.011331986917740029,0.0031917262113970246,0.7183436378410415,0.0
19,64391,32889,97280,24,245,720,190,683.0075332000015,94.27568053066366,0.2738946855519348,27.389468555193474,0.91,-0.006413609554874711,0.0021972345624817536,0.009960375726222992,0.19677321892231703,3806,0.004362881158199905,0.003192511901270321,0.27066926991920814,0.0
20,67009,35391,102400,25,258,750,200,707.5090555999996,94.71115524192598,0.27390655801355224,27.39065580135523,0.91,-0.013067879613178473,0.001676902372855693,0.012507874518632889,0.1538403457418705,2618,0.006114797755519631,0.0025334798319387895,0.5856809668081134,0.0
21,68634,38886,107520,25,267,770,210,725.7812714000029,94.56568074236439,0.2806379459044594,28.063794590445934,0.91,-0.014677861958625726,0.0016732692485675216,0.01610581949353218,0.1519244432449341,1625,0.03387878037283139,0.002790181295936987,0.9177989631713332,0.0
22,71131,41509,112640,26,274,800,220,762.9904050000005,93.22659830827094,0.29483712809503504,29.4837128095035,0.93,-0.011883183289319277,0.002169883557750533,0.01676180772483349,0.15235114420453708,2497,0.009931969763604269,0.0034161055262381924,0.65774285073885,0.0
23,74926,42834,117760,28,289,840,230,803.0477315000026,93.30205050208745,0.28153518580931236,28.15351858093123,0.93,-0.012831125659431564,0.001692737970734015,0.012093624100089073,0.1252828732598573,3795,0.009940180854630828,0.002649784614234116,0.7334283398325101,0.0
24,77145,45735,122880,29,298,870,240,827.9073021000004,93.18072180825129,0.2911562615755418,29.11562615755417,0.94,-0.008202121222469334,0.001849139012241115,0.013693171553313732,0.14564544434348742,2219,0.00849482597637141,0.002917975414202379,0.6619780031604912,0.0
25,80421,47579,128000,30,309,910,250,860.0802662999995,93.504063691596,0.2783609480777722,27.836094807777222,0.92,-0.007618841482326388,0.002332920103799552,0.014767907559871674,0.17820255123078824,3276,0.004861674288885085,0.004145273696848217,0.15693540364275405,0.0
26,83684,49436,133120,32,322,950,260,887.6050434000026,94.28067204242718,0.3304003016326501,33.04003016326501,0.95,-0.01036122013174463,0.0014622251896071249,0.015220153145492077,0.16922243144363164,3263,0.005834449120269401,0.0022595397226460156,0.614431329066928,0.0
27,85986,52254,138240,32,336,980,270,907.4850518000021,94.75197396303801,0.3303366074733836,33.03366074733836,0.95,-0.01364608647612234,0.0010507781543613723,0.014189396984875202,0.16353782241543133,2302,0.005011157859882052,0.0015797738613634526,0.6867399534723708,0.0
28,89629,53731,143360,34,351,1020,280,955.2679869000021,93.82602707211039,0.33025397749986496,33.0253977499865,0.95,-0.013354567743954248,0.0014647582574980333,0.01222748402506113,0.14927762616425752,3643,0.005176317149289478,0.0022504026246997232,0.5656688983088796,0.0
29,90619,57861,148480,35,359,1030,290,966.9951087000009,93.71195281620965,0.33023808338936655,33.023808338936654,0.95,-0.010951723565036885,0.0005680365953594446,0.018927795812487602,0.1611111115431413,990,0.007342629701759703,0.0007044550280851045,0.908760697168096,0.0
30,93993,59607,153600,36,369,1070,300,1002.7584268000028,93.73444040749669,0.3340268117968675,33.402681179686745,0.96,-0.012907528036157601,0.001749886415200308,0.013005399145185947,0.15729915807023645,3374,0.006000486997596235,0.002780040296839029,0.5368091024940362,0.0
31,97817,60903,158720,38,382,1110,310,1039.6578741000012,94.08575882203274,0.3512814140617037,35.128141406170386,0.97,-0.012833609266090206,0.0011359504802385344,0.012186387553811073,0.16302256491035222,3824,0.004226954775519884,0.0016827405904266976,0.6021114262736871,0.0
32,100462,63378,163840,39,398,1140,320,1069.4155707000027,93.94102980400876,0.32930839350404406,32.9308393504044,0.97,-0.005055621937693407,0.0060554826787362495,0.012327431701123714,0.17555529388288657,2645,0.02885501233617836,0.016537897559621248,0.46610960580070004,0.0
