time,lat,lon,cas_mps,goal_distance_km,route_clearance_km
0.0,52.16141289943783,5.9462492146723225,150.0,114.51390466687954,2.0
10.0,52.14820200837644,5.939407958256018,152.4476213534628,112.99522214041997,2.0
20.0,52.13426081193224,5.93593562469752,154.4712529253988,111.51220710531177,2.0
30.0,52.120145717391885,5.932357269750693,156.46649371322624,110.0110264584283,2.0
40.0,52.10585270490012,5.928699528642491,158.48998128636362,108.49228124231449,2.0
50.0,52.09138044353074,5.924958265640806,160.5307724537965,106.9558752515226,2.0
60.0,52.07672817334697,5.921130470708089,162.58247571236413,105.40181441302575,2.0
70.0,52.06194248549363,5.918251020890103,162.99999999999994,103.86937609256681,2.0
80.0,52.047167804324104,5.91522509690784,162.99999999999994,102.33684008853477,2.0
90.0,52.03239404472488,5.912188300639748,162.99999999999994,100.80786190631227,2.0
100.0,52.01762312616982,5.909116211901934,162.99999999999994,99.28194595083461,2.0
110.0,52.00285507699289,5.906008928708925,162.99999999999994,97.75924092687164,2.0
120.0,51.988177783280605,5.9025321750033255,162.35506111397618,96.23644912147925,2.0
130.0,51.973536324919934,5.899116190553945,161.90831681743043,94.72339577394717,2.0
140.0,51.95893824001989,5.895682801321903,161.45531924919786,93.21820203181117,2.0
150.0,51.94434458902667,5.892323193864112,161.33744854492863,91.72068359664289,2.0
160.0,51.92974625382658,5.888977265138686,161.3763876319408,90.22808073643245,2.0
170.0,51.91500778811191,5.886205838013158,162.42383726995857,88.74908409091098,2.0
180.0,51.90022991700468,5.883231167223043,162.99999999999994,87.26477734721912,2.0
190.0,51.88545895491133,5.880168672994422,162.99999999999994,85.7839372960072,2.0
200.0,51.8706951337405,5.877018101913642,162.99999999999994,84.30675597354049,2.0
210.0,51.85593957006128,5.873768679144843,162.99999999999994,82.83310275544723,2.0
220.0,51.841257603138416,5.870328565655996,162.3811573811185,81.365391595224,2.0
230.0,51.826628074100554,5.866827650927252,161.87279335727422,79.90693245117104,2.0
240.0,51.812043883279,5.862950281892095,161.77630281304084,78.44430217473614,2.0
250.0,51.79731573602428,5.859552847851417,162.86710166028513,76.9961478357837,2.0
260.0,51.782592583916234,5.855944303239141,162.99999999999994,75.54788484123188,2.0
270.0,51.7681149826962,5.851604527423469,161.03335598466754,74.09824750718758,2.0
280.0,51.75378417952535,5.847340963525015,159.42014776076144,72.67245405795853,2.0
290.0,51.73961072200436,5.842975542909705,157.8601116712852,71.26384929408817,2.0
300.0,51.725582642114404,5.838526081766027,156.41854923514128,69.87215892628285,2.0
310.0,51.711577171207914,5.833159089461502,157.57745713711546,68.44944095377764,2.0
320.0,51.69746130143218,5.827701338413262,158.9195129629708,67.02128184846903,2.0
330.0,51.68322139744372,5.821857389411463,160.97210075941572,65.57350235014056,2.0
340.0,51.6688320046807,5.815761946448898,162.9907378189844,64.11053321617706,2.0
350.0,51.654468446113164,5.809427120232262,162.99999999999994,62.64762045775204,2.0
360.0,51.640153279027665,5.802815840018332,162.99999999999994,61.18490093865963,2.0
370.0,51.6259024787719,5.7958549537182025,162.99999999999994,59.720073957963145,2.0
380.0,51.611612648034885,5.789107067919738,162.99999999999994,58.272813899177365,2.0
390.0,51.597513819593445,5.781390365660844,162.99999999999994,56.80274590532606,2.0
400.0,51.58385921411869,5.7718395109012075,162.99999999999994,55.28336371951476,2.0
410.0,51.571248319068616,5.759181310329616,162.99999999999994,53.69065153194704,2.0
420.0,51.560257663422064,5.743055630066339,162.99999999999994,52.043867341216924,2.0
430.0,51.549831007464235,5.725956136248462,162.99999999999994,50.38934140390567,2.0
440.0,51.53989153282408,5.708126484439843,162.99999999999994,48.73352403351471,2.0
450.0,51.52981786087059,5.690495975124024,162.99999999999994,47.07771365525489,2.0
460.0,51.5198549066511,5.672707527960802,162.99999999999994,45.42186168558145,2.0
470.0,51.50994859956304,5.65484143890754,162.99999999999994,43.76606004803201,2.0
480.0,51.500061961530626,5.636951125533802,162.99999999999994,42.11029611833393,2.0
490.0,51.49009740498327,5.619176610004604,162.99999999999994,40.454455986678425,2.0
500.0,51.47980918752944,5.601888202480096,162.99999999999994,38.799159668832466,2.0
510.0,51.47007268119197,5.58379946546529,162.99999999999994,37.14384827496603,2.0
520.0,51.46038587425786,5.565645038111769,162.99999999999994,35.48875696087063,2.0
530.0,51.45068541875013,5.54751324893342,162.99999999999994,33.83369016852765,2.0
540.0,51.44096652892551,5.529410751730683,162.99999999999994,32.1786306414582,2.0
550.0,51.43080294096769,5.511952332701011,162.99999999999994,30.52285800803249,2.0
560.0,51.42082901149286,5.494218318384244,162.99999999999994,28.867081059793115,2.0
570.0,51.41083738849047,5.476513807891664,162.99999999999994,27.211292651859033,2.0
580.0,51.40083385545352,5.458830463912176,162.99999999999994,25.555500461484886,2.0
590.0,51.39081825358921,5.441168550143324,162.99999999999994,23.89970455018099,2.0
