time,agent,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_nm,outside
30.0,KL008,52.369679106608416,2.3593955984010417,141.23755288163184,143.51576489464244,137.80082118664728,54.57083001833499,-0.4244229197502136,0.23220884799957275,12.000759995654692,False
30.0,KL009,52.83416766859793,3.056964783792552,142.6217374040262,144.91992487532107,156.07020159249691,54.070596491475555,-0.3597874641418457,-0.10114765167236328,11.307555184434099,False
30.0,KL0010,53.150814878915845,3.3481327935285523,142.52349242690414,144.8202642062282,95.83768489990511,10.866574969156318,0.33278608322143555,-0.45026886463165283,21.72945665155725,False
40.0,KL001,51.89745045825462,4.801606069601752,139.46693423968554,141.71950157709387,122.86647735651832,73.52357930086436,0.2969719171524048,0.29417991638183594,18.578589614545486,False
40.0,KL002,51.77323868944988,4.332420605694661,143.45105453118637,145.76117946774463,155.68478797021052,62.59676693404646,-0.09465622901916504,-0.04527217149734497,12.9844821397392,False
40.0,KL003,51.706077399858216,3.7110331944576873,149.52706354674527,151.92394093586196,131.2049832833873,0.11340789356199821,0.7130131721496582,-0.13541823625564575,23.451954498844525,False
40.0,KL004,52.215730514126946,2.1260538305887344,144.13936776313196,146.45938302803654,161.97252576301725,72.13805184060993,-0.7438935041427612,0.6018548011779785,11.901580171989906,False
40.0,KL005,52.20631351029651,4.9057479023626565,146.73775825142965,149.09496584544704,138.05250314548866,47.16241605385153,0.5391640663146973,-0.14274948835372925,18.938718363941785,False
40.0,KL006,52.65814808374974,3.2127589369728837,151.23621859613687,153.65727190223808,120.27849494700179,21.1175356194004,-0.29501497745513916,0.05736052989959717,11.82214498372379,False
40.0,KL007,51.62033563787807,4.57916506688281,162.99226329437153,165.5768323260631,131.7269795706636,-67.22582313517273,-0.9517616033554077,0.9521386623382568,12.9844821397392,False
40.0,KL008,52.35742310908558,2.35267099156414,142.0334941040874,144.32320029664822,136.7871565577908,36.844389062419566,0.4677351713180542,-0.282564640045166,11.901580171989906,False
40.0,KL009,52.825414911510876,3.0411599921258263,142.2743858908589,144.56756664912422,155.0419362505564,38.25794498509501,0.5638477802276611,-0.49628376960754395,11.82214498372379,False
40.0,KL0010,53.14389154737164,3.330092183431932,140.97878580380436,143.25325643777856,94.49757048788291,26.146826426661022,0.09593641757965088,-0.3580435514450073,21.78768973816965,False
50.0,KL001,51.90856929196005,4.811896537164287,140.4754187126114,142.74260507581062,122.67896276568536,87.54190775850503,0.7489008903503418,0.7857893705368042,18.99894277190328,False
50.0,KL002,51.78592430650446,4.337660628520884,143.2953324217252,145.60321759575137,154.9185158238867,58.791905357291625,-0.3233218789100647,0.00829458236694336,14.098818604744046,False
50.0,KL003,51.71253205431674,3.730295576170812,149.0621547981223,151.45243868475276,129.7201652805052,17.523741631895064,-0.42531752586364746,-0.46443796157836914,23.002572556683052,False
50.0,KL004,52.20244222812451,2.125210946897252,146.20304739045517,148.5526199971729,161.3117263634691,54.95757375936779,-0.09834730625152588,0.47054600715637207,11.792667368054563,False
50.0,KL005,52.21881319943321,4.913219260078197,146.24771490126656,148.59792567401837,137.23829264477163,65.30606435189992,-0.8840013146400452,0.0011366605758666992,18.99894277190328,False
50.0,KL006,52.644406713549,3.2148720913464213,151.4324636180512,153.85628634658806,118.78116228820667,8.002208096853963,-0.5798526406288147,0.5474210977554321,12.477422439735296,False
50.0,KL007,51.60550344165233,4.580141193239657,162.99999999999994,165.5846750214427,131.35540274458245,-83.75003769031878,-0.6298308968544006,0.8732247352600098,14.098818604744046,False
50.0,KL008,52.34539197775469,2.3453432633073383,141.06395191750627,143.3396541689973,135.82229632943253,55.56830867240788,-0.24718743562698364,-0.08590298891067505,11.792667368054563,False
50.0,KL009,52.81738566242721,3.0246697890159577,140.571866113513,142.84044882442365,154.098898204779,56.99399993581838,-0.3247455358505249,0.13220107555389404,12.477422439735296,False
50.0,KL0010,53.1388594872377,3.3105235859226667,139.75038247865663,142.00706207575845,93.26818645796364,30.905667483137506,-0.07953912019729614,-0.03375697135925293,21.893793473421454,False
60.0,KL001,51.917946312140685,4.826517420198913,143.16993687711334,145.47601788819486,122.86140913492463,106.24362690941729,0.84895920753479,0.89739990234375,19.136719091993253,False
60.0,KL002,51.79893818929211,4.339366501192785,143.32332477418754,145.63161262409258,153.9654400789828,44.648086455011764,-0.1660088300704956,0.125274658203125,15.511573729962926,False
60.0,KL003,51.719292289945365,3.7490234402347884,147.46883270177673,149.83646338813645,128.24337618663608,0.13560662951792324,0.7797973155975342,-0.20584428310394287,22.45413515160557,False
60.0,KL004,52.18913800952668,2.1289490204626578,147.81638032396884,150.18895969369893,160.38546281744965,50.951346638061665,0.20946168899536133,0.15233063697814941,11.57630432539779,False
60.0,KL005,52.231448105600954,4.920061238676098,146.25114888034375,148.60140871165638,136.39713442323279,48.181767978119865,0.33472371101379395,-0.17716145515441895,19.136719091993253,False
60.0,KL006,52.631226365273314,3.222401225407188,153.30943280868044,155.759675945123,117.23024121830784,-8.84602582213023,0.8278423547744751,0.7134943008422852,13.214681207159664,False
60.0,KL007,51.59139858681355,4.587590723511918,162.99999999999994,165.5846750214427,131.45698335952832,-100.294600092015,0.6053847074508667,0.6814637184143066,15.511573729962926,False
60.0,KL008,52.33335036255632,2.338039036046612,140.76888885230213,143.04032306684408,134.86403400919593,44.89592887985077,0.27300822734832764,-0.5169567465782166,11.57630432539779,False
60.0,KL009,52.809109540661034,3.008412741773292,141.02482012629704,143.29995650883222,153.13663743298716,42.78069274467765,0.17264580726623535,-0.05900627374649048,13.214681207159664,False
60.0,KL0010,53.13320596065957,3.2914559773324914,139.63416495644196,141.88915879237288,92.00824622839227,27.737600891904606,0.03139829635620117,-0.2884852886199951,21.986030452414173,False
70.0,KL001,51.924238950843424,4.845487449565734,146.24722894257897,148.59743277278827,123.50246552604735,124.52374305539104,0.8875831365585327,0.8932027816772461,19.430813651735974,False
70.0,KL002,51.81197439013199,4.336851527119357,143.7525150253296,146.06697358302887,152.8134875323992,37.51371175081255,0.0016571283340454102,0.2709078788757324,17.047667952521834,False
70.0,KL003,51.72565308594579,3.7679869292655637,146.76239543982015,149.11995458757488,126.7823406574951,17.819318560208274,-0.34070849418640137,-0.4561809301376343,21.762429453770373,False
70.0,KL004,52.17561524395513,2.1300315907126155,148.3383482157791,150.7183520726032,159.61693229827588,60.840330931383306,-0.3287973403930664,0.43525421619415283,11.429610252124228,False
70.0,KL005,52.243929096253595,4.927400907527532,145.6430868761929,147.9846535796251,135.60101202080298,63.76458575408935,-0.9203315377235413,-0.08199489116668701,19.430813651735974,False
70.0,KL006,52.61772198852493,3.2294360631403833,155.75596512578247,158.24046133699122,115.65535819701962,7.737363014540136,-0.7268256545066833,0.44634807109832764,13.996036529313649,False
70.0,KL007,51.57717132726796,4.594408638839684,162.99999999999994,165.5846750214427,131.53389231431007,-85.19251262935367,-0.14482778310775757,0.8219504356384277,17.047667952521834,False
70.0,KL008,52.32198303459737,2.3288418230799413,138.99547326187127,141.2411948083317,134.04122577865678,57.67289589311335,-0.24458885192871094,0.08751726150512695,11.429610252124228,False
70.0,KL009,52.80106466471678,2.991815186678042,140.8220028769105,143.0942055893631,152.20699404034679,50.96413809910399,-0.22613418102264404,0.09752476215362549,13.996036529313649,False
70.0,KL0010,53.127839268782544,3.272326980847684,138.64432477359114,140.8849427743408,90.7766021257978,29.587064850314192,-0.15350759029388428,0.027166128158569336,22.08701403330078,False
80.0,KL001,51.92678173163579,4.867093024120987,149.31011668055848,151.7039181746222,124.5452112680094,142.3256088949666,0.9576408863067627,0.8623216152191162,19.95612757306347,False
80.0,KL002,51.82506905889698,4.333903821141888,144.68117149094672,147.0089607118104,151.64121321220543,37.92341042375136,0.21886539459228516,0.21080994606018066,18.614152647954075,False
80.0,KL003,51.73226350274734,3.7864869782926407,145.19739918051923,147.5325861938486,125.3292806696746,2.584539014129689,0.2716350555419922,-0.35324132442474365,21.084544778632917,False
80.0,KL004,52.16217345774441,2.133843984700273,149.83063670222867,152.2318154683668,158.6973935257823,46.477430272264826,0.3485233783721924,0.15273523330688477,11.243358753453778,False
80.0,KL005,52.256664475653906,4.933257086876626,145.3614125882903,147.6989481122731,134.73131929456872,46.52586505002017,0.10802507400512695,-0.1622457504272461,19.95612757306347,False
80.0,KL006,52.60419631146785,3.237163420472685,157.28627784161714,159.7920924717953,114.06369558542178,-8.683995390916863,0.841660737991333,0.6946218013763428,14.722615105295722,False
80.0,KL007,51.56279046309939,4.600588127502587,162.99999999999994,165.5846750214427,131.58492846138776,-92.43272112188765,0.34585320949554443,0.7069902420043945,18.614152647954075,False
80.0,KL008,52.31015997925712,2.321218125055184,139.2951834795355,141.54525777631954,133.13262488000757,47.133589374628826,0.13247060775756836,-0.5939832329750061,11.243358753453778,False
80.0,KL009,52.79191218932024,2.976823020487037,141.15602928636076,143.4330628312763,151.16455374824855,41.165121083283,0.05098521709442139,0.10859072208404541,14.722615105295722,False
80.0,KL0010,53.12131001249702,3.2542266179265327,138.7370542498774,140.97902036112913,89.48433009400208,23.043787828191995,0.010884523391723633,-0.2595345377922058,22.17678680239556,False
90.0,KL001,51.92526006350699,4.889393468635993,152.26708382176395,154.70266986005447,125.8942444825373,159.62458314301864,0.9457976818084717,0.8809192180633545,20.751177540523567,False
90.0,KL002,51.838338842206674,4.3337779398153184,145.4037115350463,147.74185259106667,150.59912217915726,48.168528365740144,0.4343276023864746,0.3409695625305176,20.11468725160394,False
90.0,KL003,51.73826754745796,3.805343406291719,143.98545230695328,146.30325734978842,123.9002366574746,14.93865678474495,-0.3181803226470947,-0.25757408142089844,20.524731891577524,False
90.0,KL004,52.1485620502492,2.1362599196336522,150.35398581305273,152.76257255228333,157.86353747284613,62.621212200091406,-0.36762821674346924,0.47805070877075195,11.110507523265158,False
90.0,KL005,52.26959767817311,4.937811879197881,144.80450870777207,147.13406622684158,133.79935068787108,51.87094439193254,-0.5535967350006104,-0.1201171875,20.751177540523567,False
90.0,KL006,52.59035431441601,3.244390653496703,159.66807190464192,162.20690167441117,112.44899732858921,7.492707628386654,-0.663764238357544,0.28469204902648926,15.464709066216807,False
90.0,KL007,51.54806543641722,4.603622721675047,162.99999999999994,165.5846750214427,131.43635537838674,-77.58683507224947,-0.5020212531089783,0.8068721294403076,20.11468725160394,False
90.0,KL008,52.298703371378586,2.3128441426251483,137.25760047639156,139.47802462399451,132.2935233398306,53.57938096047479,-0.20453262329101562,-0.019941985607147217,11.110507523265158,False
90.0,KL009,52.78270746292208,2.9618009019745553,141.52800674653375,143.81041563793033,150.122907475956,43.84252438549203,-0.14362281560897827,0.08657431602478027,15.464709066216807,False
90.0,KL0010,53.11473200644562,3.23632604281162,137.84650718244743,140.07551481270397,88.19887034274888,23.899723634520825,-0.1960989236831665,-0.0429341197013855,22.271740720934098,False
100.0,KL001,51.91972327402328,4.910435784225234,155.2878244091312,157.76578257920718,127.43049889061173,176.4036646930781,0.18636810779571533,0.7905092239379883,21.60237209612579,False
100.0,KL002,51.851406241080745,4.338122172952569,146.57264817662303,148.92749924499475,149.80102868779738,66.2384533834769,0.969092845916748,0.10015153884887695,20.15854394609699,False
100.0,KL003,51.74536414765108,3.8230061433992617,143.10161220909959,145.4067099589225,122.4588272348473,0.6862024141727829,0.842261791229248,0.1924729347229004,20.15854394609699,False
100.0,KL004,52.13490380471494,2.139831343684855,151.99304389195268,154.42477021865474,156.96690948960475,46.53151933884385,0.042121171951293945,-0.05401647090911865,10.99194915258594,False
100.0,KL005,52.28272386963823,4.938853230132372,144.39209183828987,146.7157344889785,132.70922115983245,34.430722598136526,0.8843445777893066,0.1326085329055786,21.819906719095485,False
100.0,KL006,52.5765368960535,3.252294746067079,160.64395239525598,163.19625090915073,110.82270362056214,-8.582880512639662,-0.4346371293067932,0.5042860507965088,16.15896599246075,False
100.0,KL007,51.5334084204904,4.607404630478089,162.99999999999994,165.5846750214427,131.36067538686945,-94.13061995129243,0.7771763801574707,0.7227606773376465,21.563311818538388,False
100.0,KL008,52.28674839368503,2.3067387825844197,137.1887711123951,139.40819131567937,131.3395388668977,44.81883476927854,0.20869016647338867,-0.43900370597839355,10.99194915258594,False
100.0,KL009,52.77264721248617,2.9483059643102147,141.82447497233815,144.11116475873834,148.99377744599886,37.72758615531728,-0.07888221740722656,0.3009068965911865,16.15896599246075,False
100.0,KL0010,53.10688029603058,3.2199678521291624,137.69882151243547,139.92567764342334,86.85887266415014,15.342792421822224,-0.1032986044883728,-0.3010871410369873,22.345651935510105,False
110.0,KL001,51.91101188951485,4.929022681715279,157.99848287874084,160.51419083038854,129.0303176464157,-175.24750575236067,0.07106709480285645,0.7591618299484253,21.697989524989545,False
110.0,KL002,51.86308240819734,4.348677486250421,146.9156651909461,149.2754109171194,149.4295037015617,84.3377198725247,0.9547039270401001,0.2821037769317627,19.978839801840856,False
110.0,KL003,51.75152462424387,3.8416504562622844,143.76126816529387,146.0758525075657,121.03133181126945,18.747870060294474,0.2333294153213501,0.6324446201324463,19.978839801840856,False
110.0,KL004,52.12147393697313,2.145482976799088,151.80730497888936,154.2364137868713,155.96343130602654,48.853756815596626,0.32643842697143555,-0.1356818675994873,10.825382627833392,False
110.0,KL005,52.29586586685855,4.940557355358343,144.84643114830314,147.17658959702217,131.65365118587889,52.6733326169599,-0.7597265839576721,-0.27137160301208496,23.110724035687806,False
110.0,KL006,52.56445087956522,3.266290513021077,162.37295523172156,164.94903298782447,109.25332071828632,-24.73498870242753,0.9451184272766113,0.6520910263061523,16.8895982993445,False
110.0,KL007,51.51869203784605,4.610533720877183,162.99999999999994,165.5846750214427,131.26025684386323,-79.02755593516429,-0.387967050075531,0.727480411529541,22.859126176984567,False
110.0,KL008,52.2753496771737,2.29880048865345,135.6827167157701,137.8801311618722,130.5096714768413,54.69429157957822,-0.12132948637008667,0.011898994445800781,10.825382627833392,False
110.0,KL009,52.76193255748132,2.9359826053418647,142.85602299069004,145.15758517462783,147.79766492313385,34.500269521023455,-0.0028946995735168457,0.4069904088973999,16.8895982993445,False
110.0,KL0010,53.098113584758174,3.205154447413053,136.66576782527818,138.87755448078147,85.49506653229263,10.874204482172786,-0.19021308422088623,-0.15265202522277832,22.412393489393935,False
120.0,KL001,51.90121052698241,4.9466699416501,160.6016228835442,163.15333788788016,130.64684773301724,-172.14564085864367,0.06785106658935547,0.7592054605484009,21.642422560148557,False
120.0,KL002,51.87232048955386,4.364534269218248,147.88270936396518,150.25623271585155,149.52282429063445,102.34156526485441,0.868614673614502,0.5475932359695435,19.930587380953433,False
120.0,KL003,51.75431426989119,3.862663588593005,145.92986065191363,148.27552876124497,119.71733029945462,29.56299717283798,-0.1737215518951416,0.6694971323013306,19.930587380953433,False
120.0,KL004,52.10774888726241,2.147592954288497,151.34148483332143,153.76402382906863,155.17299301069912,64.026468496809,-0.5493450164794922,0.03708040714263916,10.764536920073704,False
120.0,KL005,52.308949402408004,4.941562847604111,143.91526796882343,146.2320649024261,130.58035612443368,35.18584594168664,0.8682571649551392,0.2591562271118164,24.48155293884886,False
120.0,KL006,52.5520837692769,3.2797960278312375,162.99999999999994,165.5846750214427,107.66631046499475,-9.156948389672522,-0.29741370677948,0.49904799461364746,17.636185695362222,False
120.0,KL007,51.504035021919236,4.614313190981738,162.99999999999994,165.5846750214427,131.2261566322585,-95.57279527499878,0.9073524475097656,0.8309531211853027,23.98705645379732,False
120.0,KL008,52.263696302779785,2.291870012602736,135.72309502637458,137.9211004186658,129.6300184321086,49.70497183860559,0.5470027923583984,0.14471650123596191,10.764536920073704,False
120.0,KL009,52.75107560317603,2.923639771828137,144.25139457653492,146.57301804351258,146.5904894296504,34.69825868494357,-0.0797913670539856,0.2868008613586426,17.636185695362222,False
120.0,KL0010,53.08831972893235,3.1924040382147822,136.14179444957398,138.34592450363138,84.11539683848535,2.3782279656323055,-0.11125671863555908,-0.06779199838638306,22.464508004165975,False
130.0,KL001,51.89068412171048,4.963692506075354,162.99999999999994,165.5846750214427,132.27514615056742,-169.22509123119858,0.08769059181213379,0.7167046070098877,21.482514175035355,False
130.0,KL002,51.87829422493256,4.384370181547659,149.76028019501527,152.1604623504954,150.076893007704,120.10235122817852,0.7045059204101562,0.7197389602661133,19.93693518343138,False
130.0,KL003,51.758032196122016,3.883665192832091,148.2255225369658,150.60392234626343,118.34148243082625,22.02922664118273,0.5435832738876343,0.702283501625061,19.93693518343138,False
130.0,KL004,52.09413444343737,2.1511586576760964,151.46817627120063,153.89250283565636,154.30863728200455,47.468643773949054,0.23325824737548828,0.04618096351623535,10.679793838035199,False
130.0,KL005,52.322089504501875,4.94322542412299,144.80362013942744,147.1331649208335,129.53874330975148,53.446941910336136,-0.8541074991226196,-0.29869019985198975,25.91277060584783,False
130.0,KL006,52.53989204782709,3.2937472473195335,162.99999999999994,165.5846750214427,106.09095904819559,-22.812084899814096,0.9617162942886353,0.7253603935241699,18.359611038793695,False
130.0,KL007,51.489318639274885,4.617440264361033,162.99999999999994,165.5846750214427,131.16733510993,-80.4712314577323,0.11002564430236816,0.7920944690704346,24.913773637837938,False
130.0,KL008,52.25295159675095,2.2817817420797204,136.2189876718647,138.42424627614338,128.95688456854282,69.16973599702288,-0.15205562114715576,0.4353342056274414,10.679793838035199,False
130.0,KL009,52.73971524247739,2.912308429637731,145.23455645472552,147.5702756031936,145.3316430023579,31.41436943920195,-0.14546918869018555,0.32756078243255615,18.359611038793695,False
130.0,KL0010,53.077778256355536,3.181474040978633,135.9088609484784,138.10958439113523,82.73576261604059,-2.6652121777902096,-0.34924769401550293,0.005996823310852051,22.516184371612027,False
140.0,KL001,51.87947444221225,4.97957120009776,162.99999999999994,165.5846750214427,133.88403055600094,-165.45395370456487,0.11632788181304932,0.6985182762145996,21.23939537944444,False
140.0,KL002,51.88043829643007,4.406521300543803,152.22824063130264,154.66327974179956,151.04603490068638,137.5113137573819,-0.3639550805091858,0.7562388181686401,19.949928802601193,False
140.0,KL003,51.75991253196314,3.9055842238935816,150.6336221397362,153.04616324465593,117.05243489766951,39.55578829520553,0.1647953987121582,0.8593854904174805,19.949928802601193,False
140.0,KL004,52.080472731760636,2.1546921443540366,151.62607881764973,154.05263254990115,153.45443407294255,58.44024571612144,-0.2193382978439331,0.08972716331481934,10.617255172931525,False
140.0,KL005,52.33516179984826,4.944186099629719,143.77876450765706,146.09360026857084,128.47978061841425,35.95546049280301,0.8386845588684082,0.1340320110321045,27.390775717895654,False
140.0,KL006,52.52718664216994,3.3063675156491557,162.99999999999994,165.5846750214427,104.4896099380385,-7.211791850291775,-0.3340801000595093,0.5053948163986206,19.001876808527417,False
140.0,KL007,51.47446618153541,4.615772471923374,162.99999999999994,165.5846750214427,130.79870323047433,-76.2254979631083,0.5613057613372803,0.7832109928131104,25.589457330254504,False
140.0,KL008,52.24234338465327,2.270748484321733,137.71158897166168,139.9386311283208,128.34200238824542,62.89094455527433,0.10164058208465576,0.5644960403442383,10.617255172931525,False
140.0,KL009,52.727629518411995,2.9028744110350737,146.35750652358425,148.70928560510495,143.99466316414083,25.12926990782296,-0.31232696771621704,0.0937955379486084,19.001876808527417,False
140.0,KL0010,53.06626212309308,3.1739200548782627,135.92899629755013,138.13001428537999,81.39471219974668,-18.59482699347018,0.4669923782348633,0.10243189334869385,22.57769038906853,False
150.0,KL001,51.86746580505927,4.993825416096192,162.99999999999994,165.5846750214427,135.4550092978099,-160.44724182955082,-0.7103613615036011,0.702338695526123,20.959437929106798,False
150.0,KL002,51.88299450650189,4.428945973327899,154.8213741177092,157.2928101968464,152.00793635439592,121.59142219789425,0.19886541366577148,0.5479259490966797,20.03595166930637,False
150.0,KL003,51.75846073765351,3.9280759461544905,153.58051526684272,156.03456405546387,115.98078661678186,47.517799951059146,-0.16430515050888062,0.8244161605834961,20.03595166930637,False
150.0,KL004,52.06700802975797,2.1600674632711714,151.9333280708135,154.36421298503222,152.50470097073656,49.02280630583783,0.13128650188446045,-0.012800395488739014,10.549863252771182,False
150.0,KL005,52.34825179797926,4.945810076616344,144.23798776355142,146.55941879109125,127.4569344006761,54.29843611710362,-0.9089387655258179,-0.20423650741577148,28.92086100616584,False
150.0,KL006,52.51468502450433,3.3195295194366423,162.99999999999994,165.5846750214427,102.90096451810003,-22.498817932872555,0.9652787446975708,0.55908203125,19.530741987295567,False
150.0,KL007,51.46001611820359,4.610315581438313,162.99999999999994,165.5846750214427,130.19596559052042,-61.07486784689445,-0.6535439491271973,0.6286146640777588,26.27841481901517,False
150.0,KL008,52.231997339554795,2.2585735663552384,139.6471624050499,141.902344793952,127.8059466659931,68.05685781268872,-0.5437498688697815,0.43142974376678467,10.549863252771182,False
150.0,KL009,52.71473599819341,2.8970697642346765,146.67872551080973,149.03509066914563,142.56679533010976,11.241494241348192,-0.2538173198699951,-0.4375474452972412,19.530741987295567,False
150.0,KL0010,53.05513489837811,3.1648207342894774,136.2798678704953,138.48601639570558,80.03129532492908,0.1831329180215846,-0.6418660283088684,0.05708813667297363,22.62297624200523,False
160.0,KL001,51.856844923085035,5.010618734525786,162.99999999999994,165.5846750214427,137.0800422183007,-176.3993297138053,-0.1321527361869812,0.6986067295074463,20.7916901031285,False
160.0,KL002,51.88565391056216,4.451698908300288,156.70006400003453,159.19772199494187,152.98886052541224,131.00128851357914,-0.17698800563812256,0.6482971906661987,20.092555305286172,False
