episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
78,1,1007.0,0,0.0,0,0.0,0,0.0,249.9815340443541
79,1,1178.0,0,0.0,0,0.0,0,0.0,249.9497042866979
80,1,1006.0,0,0.0,0,0.0,0,0.0,249.97223817341506
81,1,1026.0,0,0.0,0,0.0,0,0.0,249.97503008453506
82,1,1630.0,1,52.0,0,0.0,0,0.0,200.6916820967855
83,1,1082.0,0,0.0,0,0.0,0,0.0,249.96308620497004
84,1,1368.0,1,37.0,0,0.0,0,0.0,214.90662121802836
85,1,887.0,0,0.0,0,0.0,0,0.0,249.97898656185117
86,1,950.0,0,0.0,0,0.0,0,0.0,249.95216623225878
87,1,631.0,0,0.0,0,0.0,0,0.0,249.9879679636657
88,1,1143.0,0,0.0,0,0.0,0,0.0,249.93258453076226
89,1,1597.0,1,43.0,0,0.0,0,0.0,209.21412936988426
90,1,683.0,0,0.0,0,0.0,0,0.0,249.9802990203953
91,1,696.0,0,0.0,0,0.0,0,0.0,249.9727786865572
92,1,1208.0,0,0.0,0,0.0,0,0.0,249.95689732586163
93,1,798.0,0,0.0,0,0.0,0,0.0,249.95316840681215
94,1,2021.0,0,0.0,0,0.0,0,0.0,249.8034058465409
95,1,715.0,0,0.0,0,0.0,0,0.0,249.98183691458564
96,1,2473.0,1,113.0,0,0.0,0,0.0,142.86171307515835
97,1,775.0,0,0.0,0,0.0,0,0.0,249.97329088269646
98,1,1033.0,0,0.0,0,0.0,0,0.0,249.97809364012699
99,1,912.0,0,0.0,0,0.0,0,0.0,249.9574795231124
100,1,836.0,0,0.0,0,0.0,0,0.0,249.9548052029665
101,1,1043.0,1,24.0,0,0.0,0,0.0,227.26573982163356
102,1,1822.0,1,97.0,0,0.0,0,0.0,158.10263820248207
103,1,1053.0,0,0.0,0,0.0,0,0.0,249.95049679123792
104,1,804.0,1,3.0,0,0.0,0,0.0,247.13212283331035
105,1,1634.0,0,0.0,0,0.0,0,0.0,249.88684642956744
106,1,1806.0,0,0.0,0,0.0,0,0.0,249.80356251229858
107,1,785.0,0,0.0,0,0.0,0,0.0,249.98117472959288
108,1,1844.0,0,0.0,0,0.0,0,0.0,249.82929322096135
109,1,920.0,0,0.0,0,0.0,0,0.0,249.9605577784288
110,1,1204.0,0,0.0,0,0.0,0,0.0,249.92432383466084
111,1,2194.0,0,0.0,0,0.0,0,0.0,249.77766040729534
112,1,675.0,0,0.0,0,0.0,0,0.0,249.98062569783465
113,1,967.0,0,0.0,0,0.0,0,0.0,249.93665608507752
114,1,1268.0,0,0.0,0,0.0,0,0.0,249.9007940803511
