time,agent,lat,lon,heading_deg,cas_mps,tas_mps
0.0,AC1,52.68015561495185,5.586052880636787,194.22471335256805,174.07410073576673,176.80824531284355
0.0,AC2,52.68125829228286,3.342954187064566,195.0254087787575,130.54246770036895,132.66422739145042
0.0,AC3,51.40584798519623,2.6277154531814455,18.60847175205714,177.54774083557862,180.3278336224573
0.0,AC4,52.334439639690515,5.065116723539342,200.59859651907985,159.47115667127295,162.00726456396993
0.0,AC5,51.29996175288757,2.6743857970605864,14.882697266609512,125.16289519126082,127.2045890488924
0.0,AC6,52.67295460825177,3.296085190372687,194.99584909138537,142.13193999695343,144.42306638294087
0.0,AC7,52.65798155469384,4.796947659514569,172.15845206719598,129.1370344378227,131.23796331252098
0.0,AC8,51.75128136563328,2.928693124459982,18.729553261599506,143.06401925903927,145.3685759416463
0.0,AC9,52.12027733953627,3.0686761535765914,185.82148558601696,138.8865206951294,141.13065917176348
0.0,AC10,51.296517473441014,5.769906679612619,349.33595059816554,140.83648158085245,143.10889376705862
10.0,AC1,52.66510908975593,5.579763686630086,194.22020172327515,166.39555536327376,169.02653876803805
10.0,AC2,52.66973531515356,3.337853626076784,195.02175813791894,130.5424677003687,132.66422739145042
10.0,AC3,51.420877956075486,2.635830824323952,18.614193104991173,170.28241104259376,172.96588638891825
10.0,AC4,52.32080117453369,5.056730684961706,200.59262102736017,159.47115667127298,162.00726456396993
10.0,AC5,51.31101768919712,2.679086228557324,14.885999018711747,125.1628951912608,127.2045890488924
10.0,AC6,52.66040853490736,3.2905443911744037,194.99188380162997,142.13193999695355,144.42306638294087
10.0,AC7,52.646289377761526,4.799601646741,172.16035099407733,129.13703443782336,131.23796331252146
10.0,AC8,51.76366220008995,2.935475826823907,18.734347687457653,143.06401925903944,145.3685759416463
10.0,AC9,52.10765059455985,3.0665800895328563,185.8199966506636,138.8865206951292,141.13065917176348
10.0,AC10,51.309165231778614,5.766096820257978,349.3332745593674,140.8364815808525,143.10889376705862
20.0,AC1,52.6506266742379,5.5737145013099765,194.21538195089516,162.99999999999994,165.5846750214427
20.0,AC2,52.658212119182316,3.332755754581103,195.0177044924306,130.5424677003687,132.66422739145042
20.0,AC3,51.43524689312639,2.643594549073257,18.620289334201686,162.99999999999994,165.5846750214427
20.0,AC4,52.30716211579898,5.048349814878761,200.58598658778772,159.47115667127298,162.00726456396993
20.0,AC5,51.32207343727226,2.6837889257593623,14.889669851571574,125.1628951912608,127.2045890488924
20.0,AC6,52.647862203300754,3.2850067718653846,194.9874810243768,142.13193999695355,144.42306638294087
20.0,AC7,52.63459714156672,4.802254215219951,172.16245952935571,129.13703443782336,131.23796331252146
20.0,AC8,51.77604264400375,2.942262250379935,18.73967846760186,143.06401925903944,145.3685759416463
20.0,AC9,52.09502381243558,3.0644852122344073,185.81834343647344,138.8865206951292,141.13065917176348
20.0,AC10,51.321812866444624,5.762284860135822,349.33029912545584,140.8364815808525,143.10889376705862
30.0,AC1,52.63619110085811,5.5676889958736835,194.21059189860773,162.99999999999994,165.5846750214427
30.0,AC2,52.64668870457566,3.327660570089958,195.01365360467554,130.5424677003687,132.66422739145042
30.0,AC3,51.44935852471472,2.6512242738919567,18.626255419014964,162.99999999999994,165.5846750214427
30.0,AC4,52.29352246413906,5.039974107810956,200.57935739771065,159.47115667127298,162.00726456396993
30.0,AC5,51.33312899694769,2.6884938906172975,14.893343022524945,125.1628951912608,127.2045890488924
30.0,AC6,52.63531561369727,3.2794723292439922,194.98308150747928,142.13193999695355,144.42306638294087
30.0,AC7,52.62290484616616,4.80490536630229,172.16456660963283,129.13703443782336,131.23796331252146
30.0,AC8,51.78842269698655,2.9490523987085044,18.745013083085016,143.06401925903944,145.3685759416463
30.0,AC9,52.082396993201336,3.0623915204741645,185.8166914404693,138.8865206951292,141.13065917176348
30.0,AC10,51.334460377314834,5.7584707971567966,349.3273215237911,140.8364815808525,143.10889376705862
40.0,AC1,52.62175522200737,5.561667465650223,194.20580592640894,162.99999999999994,165.5846750214427
40.0,AC2,52.635165071539895,3.3225680701187073,195.00960547219148,130.5424677003687,132.66422739145042
40.0,AC3,51.46346966081918,2.658858716480136,18.632226367177207,162.99999999999994,165.5846750214427
40.0,AC4,52.27988222020531,5.031603558287599,200.57273344724845,159.47115667127298,162.00726456396993
40.0,AC5,51.344184368057974,2.6932011250838483,14.897018533508733,125.1628951912608,127.2045890488924
40.0,AC6,52.62276876636187,3.273941060112683,194.97868524776737,142.13193999695355,144.42306638294087
40.0,AC7,52.61121249161649,4.807555101337226,172.16667223624395,129.13703443782336,131.23796331252146
40.0,AC8,51.800802358649655,2.955846275394353,18.750351537473215,143.06401925903944,145.3685759416463
40.0,AC9,52.06977013689493,3.060299013046655,185.81504066139732,138.8865206951292,141.13065917176348
40.0,AC10,51.347107764264884,5.754654629228887,349.3243417523054,140.8364815808525,143.10889376705862
50.0,AC1,52.607319038046526,5.555649906027637,194.2010240297254,162.99999999999994,165.5846750214427
50.0,AC2,52.62364122028109,3.317478252185622,195.00556009251878,130.5424677003687,132.66422739145042
50.0,AC3,51.477580300882494,2.6664978819769893,18.63820218380517,162.99999999999994,165.5846750214427
50.0,AC4,52.26624138464777,5.023238160847047,200.56611472596845,159.47115667127298,162.00726456396993
