time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
100.0,KL001,1,39.45249708826129,6.0,63.51646176205205,-43.41685642634709,True,True,51.9540505164658,5.06615734624039,162.99999999999994,165.5846750214427,152.6204816022387,-70.4437744016625,-0.6485739946365356,0.6542279720306396,AC4,14.978046382019926,False,0.5219688126817346,0.6542279720306396,False,False,False,False,False,False,False,27.722705488758614,0.0,10.250578746199608,-9.728609933517873,0.6542279720306396
110.0,KL001,1,37.82263107313387,6.0,63.516461762052074,-43.416856426347096,True,True,51.93919701569128,5.064435145844635,162.99999999999994,165.5846750214427,152.0827701017644,-70.51018136707359,-0.6500820517539978,0.6523418426513672,AC4,15.10184035956965,False,0.40117511060088873,0.6523418426513672,False,False,False,False,False,False,False,27.951687580351564,0.0,10.152405872941017,-9.751230762340128,0.6523418426513672
120.0,KL001,1,36.1929425570894,6.0,63.516461762052046,-43.41685642634709,True,True,51.924351311911025,5.062544892039271,162.99999999999994,165.5846750214427,151.550194060844,-70.70005431867841,-0.5006580352783203,0.5024007558822632,AC4,15.226949996591815,False,2.6853440143167973,0.5024007558822632,False,False,False,False,False,False,False,28.182993171523517,0.0,10.195214599370956,-7.509870585054159,0.5024007558822632
130.0,KL001,1,34.55364743372322,6.0,63.51646176205206,-43.41685642634709,True,True,51.90957321099558,5.059575883016753,162.99999999999994,165.5846750214427,150.96355686171898,-68.60016070192523,-0.4747294783592224,0.5766816139221191,AC4,15.341183264443206,False,0.7533804606646299,0.5766816139221191,False,False,False,False,False,False,False,28.39403051027879,0.0,7.874322608113289,-7.120942147448659,0.5766816139221191
140.0,KL001,1,32.912452216128,6.0,63.51646176205206,-43.41685642634709,True,True,51.89482414747507,5.056247101508339,162.99999999999994,165.5846750214427,150.3693754478815,-68.43330482697553,-0.5482136607170105,0.4757000207901001,AC4,15.45225765371429,False,-0.7443210482597351,0.4757000207901001,False,False,False,False,False,False,False,28.599114670734796,0.0,7.478883862495422,-8.223204910755157,0.4757000207901001
150.0,KL001,1,31.275772548799793,6.0,63.516461762052046,-43.41685642634709,True,True,51.88004964717725,5.053230115135283,162.99999999999994,165.5846750214427,149.81132198871168,-69.77164648702353,-0.5443626046180725,0.47641777992248535,AC4,15.569550160399805,False,0.49227097537368536,0.47641777992248535,False,False,False,False,False,False,False,28.81560674640128,0.0,8.657710030674934,-8.165439055301249,0.47641777992248535
160.0,KL001,1,29.638925695565437,6.0,63.51646176205205,-43.41685642634708,True,True,51.865291691032006,5.050008638162134,162.99999999999994,165.5846750214427,149.25603734349255,-69.8759102391054,-0.6528081297874451,0.4414021968841553,AC4,15.68561506964473,False,-1.171174244955182,0.4414021968841553,False,False,False,False,False,False,False,29.029715633564045,0.0,8.620947673916817,-9.792121918871999,0.4414021968841553
170.0,KL001,1,28.009888746913752,6.0,63.51646176205206,-43.41685642634709,True,True,51.85049616373893,5.047277286445186,162.99999999999994,165.5846750214427,148.7492287668458,-71.65225284728893,-0.6499137282371521,0.4478797912597656,AC4,15.810735464493701,False,0.6202688813209534,0.4478797912597656,False,False,False,False,False,False,False,29.260459617671458,0.0,10.368974804878235,-9.748705923557281,0.4478797912597656
180.0,KL001,1,26.38075640856396,6.0,63.51646176205205,-43.41685642634709,True,True,51.83571976553251,5.044287745658353,162.99999999999994,165.5846750214427,148.24199828102914,-71.63906860425277,-0.6487181186676025,0.44206035137176514,AC4,15.93385560913412,False,0.6279817828908563,0.44206035137176514,False,False,False,False,False,False,False,29.487379234271327,0.0,10.358753576874733,-9.730771793983877,0.44206035137176514
190.0,KL001,1,24.75167869080878,6.0,63.51646176205206,-43.41685642634709,True,True,51.82096449842829,5.041037319988816,162.99999999999994,165.5846750214427,147.73418362511228,-71.62008226040041,-0.647239089012146,0.4362316131591797,AC4,16.054503145541375,False,0.671499534510076,0.4362316131591797,False,False,False,False,False,False,False,29.709605365030065,0.0,10.380085855722427,-9.708586321212351,0.4362316131591797
200.0,KL001,1,23.12265556363532,6.0,63.51646176205206,-43.416856426347096,True,True,51.806233787721375,5.037508470333725,162.99999999999994,165.5846750214427,147.22463582305195,-71.5593564691435,-0.6892176270484924,0.38317930698394775,AC4,16.171973358174153,False,0.06416961376089603,0.38317930698394775,False,False,False,False,False,False,False,29.925841167650624,0.0,10.402434021234512,-10.338264407473616,0.38317930698394775
210.0,KL001,1,21.497207319518594,6.0,63.51646176205207,-43.416856426347096,True,True,51.791505529634755,5.033954098749429,162.99999999999994,165.5846750214427,146.7301574461863,-72.10990989569223,-0.6879083514213562,0.3808009624481201,AC4,16.290289005920002,False,0.813895957544446,0.3808009624481201,False,False,False,False,False,False,False,30.1435203706059,0.0,11.132521256804466,-10.31862529926002,0.3808009624481201
220.0,KL001,1,19.871899045939468,6.0,63.51646176205206,-43.416856426347096,True,True,51.776809981455735,5.030063064643492,162.99999999999994,165.5846750214427,146.2301636314608,-71.9120171900588,-0.6869876980781555,0.3724548816680908,AC4,16.40382219213153,False,0.8719280641525984,0.3724548816680908,False,False,False,False,False,False,False,30.352253607562112,0.0,11.176743507385254,-10.304815443232656,0.3724548816680908
230.0,KL001,1,18.246807587493798,6.0,63.51646176205206,-43.416856426347096,True,True,51.76215276526944,5.025812377110989,162.99999999999994,165.5846750214427,145.72309256497493,-71.65719470062976,-0.6852385997772217,0.362868070602417,AC4,16.511661815740126,False,0.9601631015539169,0.362868070602417,False,False,False,False,False,False,False,30.550369536584025,0.0,11.238742098212242,-10.278578996658325,0.362868070602417
240.0,KL001,1,16.621919796774165,6.0,63.51646176205205,-43.41685642634709,True,True,51.747541686715245,5.0211668956005004,162.99999999999994,165.5846750214427,145.20655308714825,-71.3149473439787,-0.682654619216919,0.3517507314682007,AC4,16.612630916553528,False,1.0621712822467089,0.3517507314682007,False,False,False,False,False,False,False,30.735708512962134,0.0,11.30199059844017,-10.239819316193461,0.3517507314682007
250.0,KL001,1,14.997237205036832,6.0,63.51646176205205,-43.41685642634709,True,True,51.73298642708678,5.01608631787042,162.99999999999994,165.5846750214427,144.6777819847219,-70.87114749957908,-0.6795927882194519,0.33928096294403076,AC4,16.705388519558873,False,1.1769416648894548,0.33928096294403076,False,False,False,False,False,False,False,30.90581089265052,0.0,11.37083351612091,-10.193891851231456,0.33928096294403076
260.0,KL001,1,13.372813589916943,6.0,63.51646176205206,-43.41685642634709,True,True,51.71849885892376,5.010525801387448,162.99999999999994,165.5846750214427,144.13367902143492,-70.31261047618875,-0.6575446724891663,0.46909618377685547,AC4,16.78842424054022,False,1.5947172604501247,0.46909618377685547,False,False,False,False,False,False,False,31.05790716082984,0.0,11.457887291908264,-9.86317003145814,0.46909618377685547
270.0,KL001,1,11.747178166375175,6.0,63.51646176205205,-43.41685642634709,True,True,51.70411267429654,5.0043190377785285,162.99999999999994,165.5846750214427,143.56295203131305,-69.3346581655967,-0.49916136264801025,0.3037452697753906,AC4,16.857401074180203,False,3.770681284368038,0.3037452697753906,False,False,False,False,False,False,False,31.18401993179315,0.0,11.258101612329483,-7.487420327961445,0.3037452697753906
280.0,KL001,1,10.111836860607255,6.0,63.51646176205205,-43.41685642634709,True,True,51.68998843593017,4.996712368856548,162.99999999999994,165.5846750214427,142.91478632177393,-66.17051476162294,-0.4638608694076538,0.23553955554962158,AC4,16.89298817080171,False,1.8145385384559631,0.23553955554962158,False,False,False,False,False,False,False,31.248538900694847,0.0,8.77245157957077,-6.957913041114807,0.23553955554962158
290.0,KL001,1,8.473733623386293,6.0,63.51646176205205,-43.41685642634709,True,True,51.67604286357501,4.988289332425971,162.99999999999994,165.5846750214427,142.22771008115473,-64.95820613853124,-0.18440276384353638,0.1629638671875,AC4,16.855066799849336,False,5.576365515589714,0.1629638671875,False,False,False,False,False,False,False,28.915535651219287,0.0,8.34240697324276,-2.7660414576530457,0.1629638671875
300.0,KL001,1,6.825830578816387,6.0,63.51646176205205,-43.41685642634709,True,True,51.66259521420745,4.977990704259765,162.99999999999994,165.5846750214427,141.43011381389417,-59.963894784388174,-0.013629615306854248,0.3722536563873291,AC4,16.71361203985797,False,3.4450460225343704,0.3722536563873291,False,False,False,False,False,False,False,28.1259993335641,0.0,3.649490363895893,-0.20444434136152267,0.3722536563873291
310.0,KL001,1,5.17432195378316,6.0,63.51646176205205,-43.41685642634709,True,True,51.6496172324312,4.966222299022643,162.99999999999994,165.5846750214427,140.5480579885259,-57.08377304792242,0.02787792682647705,0.377038836479187,AC4,16.530103868568414,False,0.8159396331757307,0.377038836479187,False,False,False,False,False,False,False,27.71744551675278,0.0,0.3977707587182522,0.4181688744574785,0.377038836479187
320.0,KL001,1,3.522945766819945,6.0,63.51646176205205,-43.41685642634709,True,True,51.636772015572234,4.95408254456094,162.99999999999994,165.5846750214427,139.6544989476288,-56.833270163294685,0.03473949432373047,0.3819611072540283,AC4,16.33864632421849,False,-0.0002866052022909571,0.3819611072540283,False,False,False,False,False,False,False,27.448208353624686,0.0,-0.5213790200650692,0.5210924148627782,0.3819611072540283
330.0,KL001,1,1.8717171642252082,6.0,63.51646176205205,-43.41685642634709,True,True,51.62392676102928,4.94194633142177,162.99999999999994,165.5846750214427,138.7747210410479,-57.40622104885773,0.03209340572357178,0.3858863115310669,AC4,16.151695275374042,False,-0.3185196337290108,0.3858863115310669,False,False,False,False,False,False,False,27.243324022201204,0.0,-0.7999207265675068,0.48140109283849597,0.3858863115310669
340.0,KL001,1,0.22064834998311944,6.0,63.51646176205205,-43.41685642634709,True,True,51.611039825117075,4.929928753042425,162.99999999999994,165.5846750214427,137.91686753979013,-58.3066724812042,0.021504878997802734,0.3876323699951172,AC4,15.973024811078247,False,-2.1845745854079723,0.3876323699951172,False,False,False,False,False,False,False,27.32987505103275,0.0,-2.5071477703750134,0.322573184967041,0.3876323699951172
350.0,KL001,2,48.02214318902926,6.0,25.68907593090598,-75.10015997090262,True,True,51.59788520972035,4.918692055655714,162.99999999999994,165.5846750214427,137.12699317537988,-61.09324362564985,0.17710518836975098,0.35837221145629883,AC4,15.822268500054962,False,25.467697978019714,0.35837221145629883,False,False,False,False,False,False,False,23.200325016174496,0.0,22.81112015247345,2.6565778255462646,0.35837221145629883
360.0,KL001,2,46.43103260990566,6.0,25.689075930905993,-75.10015997090264,True,True,51.58596622909972,4.904449226375584,162.99999999999994,165.5846750214427,136.14369494962475,-45.82044276157109,0.6094304323196411,0.5242640972137451,AC4,15.575899193537918,False,16.632443815469742,0.5242640972137451,False,False,False,False,False,False,False,21.427799007613295,0.0,7.490987330675125,9.141456484794617,0.5242640972137451
370.0,KL001,2,44.7913098969595,6.0,25.68907593090597,-75.10015997090262,True,True,51.57691167080641,4.885519230393391,162.99999999999994,165.5846750214427,134.8445991424765,-30.42048168838687,0.6372787952423096,0.5435879230499268,AC4,15.131205947612498,False,1.1919927131384611,0.5435879230499268,False,False,False,False,False,False,False,20.79717669480988,0.0,-8.36718924343586,9.55918195657432,0.5435879230499268
380.0,KL001,2,43.170972133421856,6.0,25.68907593090597,-75.10015997090262,True,True,51.56962999281488,4.86461938863922,162.99999999999994,165.5846750214427,133.41282374421436,-29.575731993798115,0.6433240175247192,0.5420305728912354,AC4,14.584383967977137,False,-0.26270785136148334,0.5420305728912354,False,False,False,False,False,False,False,20.388166458092336,0.0,-9.912568107247353,9.64986025588587,0.5420305728912354
390.0,KL001,2,41.55121654726884,6.0,25.68907593090598,-75.10015997090261,True,True,51.56228883258328,4.843776839015187,162.99999999999994,165.5846750214427,131.9899447138905,-30.19605549997982,0.553735613822937,0.6464943885803223,AC4,14.062823506043554,False,-1.7142889648675919,0.6464943885803223,False,False,False,False,False,False,False,20.30803604787402,0.0,-10.020323172211647,8.306034207344055,0.6464943885803223
400.0,KL001,2,39.9251968325278,6.0,25.68907593090599,-75.10015997090262,True,True,51.55456630340597,4.823297455936602,162.99999999999994,165.5846750214427,130.59849759543417,-32.29414183933517,0.539881706237793,0.6538667678833008,AC4,13.589201307254926,False,-0.5387938907369971,0.6538667678833008,False,False,False,False,False,False,False,20.139001729121436,0.0,-8.637019470334053,8.098225579597056,0.6538667678833008
410.0,KL001,2,38.29832504123455,6.0,25.689075930905982,-75.10015997090262,True,True,51.54672146738486,4.8029421700314945,162.99999999999994,165.5846750214427,129.221886371404,-33.23091504901521,0.5677073001861572,0.6480543613433838,AC4,13.148696390065073,False,0.08203290577512234,0.6480543613433838,False,False,False,False,False,False,False,19.968765796257998,0.0,-8.433576598763466,8.515609504538588,0.6480543613433838
420.0,KL001,2,36.673437396322456,6.0,25.689075930905975,-75.10015997090262,True,True,51.53889476168269,4.782572350362758,162.99999999999994,165.5846750214427,127.85030597324797,-33.554527476474334,0.6839134693145752,0.6213033199310303,AC4,12.734974526803526,False,1.374599514529109,0.6213033199310303,False,False,False,False,False,False,False,19.740798185464424,0.0,-8.884102553129196,10.258702067658305,0.6213033199310303
430.0,KL001,2,35.057439876230426,6.0,25.689075930905997,-75.10015997090264,True,True,51.53137421772913,4.76190998182174,162.99999999999994,165.5846750214427,126.46305538843264,-32.5793115217449,0.7252209186553955,0.49652957916259766,AC4,12.334168460588424,False,0.15354595729149878,0.49652957916259766,False,False,False,False,False,False,False,19.71289879060478,0.0,-10.724767819046974,10.878313776338473,0.49652957916259766
440.0,KL001,2,33.44504792334185,6.0,25.68907593090599,-75.10015997090264,True,True,51.52388814477279,4.741218697193485,162.99999999999994,165.5846750214427,125.07962712770433,-32.83228264823617,0.6305301189422607,0.5091410875320435,AC4,11.966534810028817,False,-1.9385920464992523,0.5091410875320435,False,False,False,False,False,False,False,19.877189577718212,0.0,-11.396543830633163,9.457951784133911,0.5091410875320435
450.0,KL001,2,31.825171416260506,6.0,25.689075930905982,-75.10015997090261,True,True,51.51597874420286,4.720941864239241,162.99999999999994,165.5846750214427,123.73412065706255,-35.20751025651896,0.5161380767822266,0.5120978355407715,AC4,11.660216042270138,False,-2.1895125322043896,0.5120978355407715,False,False,False,False,False,False,False,20.03606757776233,0.0,-9.931583628058434,7.742071095854044,0.5120978355407715
460.0,KL001,2,30.19746417433022,6.0,25.689075930905986,-75.10015997090262,True,True,51.50759849636217,4.701163169380902,162.99999999999994,165.5846750214427,122.43396789135177,-37.86668137170557,0.49822354316711426,0.5268436670303345,AC4,11.417186116855383,False,-0.6762620061635971,0.5268436670303345,False,False,False,False,False,False,False,20.075346958315198,0.0,-8.149615153670311,7.473353147506714,0.5268436670303345
470.0,KL001,2,28.56847483782727,6.0,25.689075930905982,-75.10015997090262,True,True,51.49906056986162,4.6815628535180505,162.99999999999994,165.5846750214427,121.15571756552228,-39.03051228238496,0.4901857376098633,0.532809853553772,AC4,11.220988134304541,False,-0.5321218958124518,0.532809853553772,False,False,False,False,False,False,False,20.095290909234738,0.0,-7.884907945990562,7.352786050178111,0.532809853553772
480.0,KL001,2,26.939094183986043,6.0,25.689075930905986,-75.10015997090262,True,True,51.490409701835496,4.662094440184122,162.99999999999994,165.5846750214427,119.89641168890674,-40.066205140031,0.482876181602478,0.5378060340881348,AC4,11.070219175351838,False,-0.5383573612198234,0.5378060340881348,False,False,False,False,False,False,False,20.108215569464832,0.0,-7.781500071287155,7.243142710067332,0.5378060340881348
490.0,KL001,2,25.309367260862246,6.0,25.68907593090598,-75.10015997090262,True,True,51.481645328190034,4.6427611377010765,162.99999999999994,165.5846750214427,118.65687942473849,-41.12446021784558,0.47524213790893555,0.5426204204559326,AC4,10.965356856364911,False,-0.5632989713922143,0.5426204204559326,False,False,False,False,False,False,False,20.11484605280657,0.0,-7.691931053996086,7.128632082603872,0.5426204204559326
500.0,KL001,2,23.679274426622037,6.0,25.689075930905982,-75.10015997090262,True,True,51.47276301885321,4.623570855583311,162.99999999999994,165.5846750214427,117.43834431072031,-42.22449023641923,0.4671351909637451,0.5473442077636719,AC4,10.906440228015196,False,-0.5928980698809028,0.5473442077636719,False,False,False,False,False,False,False,20.114681935271033,0.0,-7.599925920367241,7.007027850486338,0.5473442077636719
510.0,KL001,2,22.048787520821026,6.0,25.689075930905986,-75.10015997090262,True,True,51.46375750437536,4.604532908480153,162.99999999999994,165.5846750214427,116.24217652185763,-43.371487231979415,0.4585040807723999,0.551995038986206,AC4,10.892869321304252,False,-0.6260727206245065,0.551995038986206,False,False,False,False,False,False,False,20.11023801049606,0.0,-7.503633946180344,6.877561225555837,0.551995038986206
520.0,KL001,2,20.417875965339466,6.0,25.689075930905986,-75.10015997090262,True,True,51.45462293803889,4.585657811976426,162.99999999999994,165.5846750214427,115.0698799094599,-44.56957148931707,0.4493049383163452,0.5565841197967529,AC4,10.923385714030305,False,-0.6633248319849372,0.5565841197967529,False,False,False,False,False,False,False,20.15414081677527,0.0,-7.402898892760277,6.73957406077534,0.5565841197967529
530.0,KL001,2,18.78650738823911,6.0,25.689075930905986,-75.10015997090262,True,True,51.445352831357816,4.566957475707417,162.99999999999994,165.5846750214427,113.92310973864817,-45.823372814810966,0.4394906759262085,0.5611217021942139,AC4,10.996105411186027,False,-0.7055409997701645,0.5611217021942139,False,False,False,False,False,False,False,20.274892154458897,0.0,-7.297901138663292,6.592360138893127,0.5611217021942139
540.0,KL001,2,17.154647647456088,6.0,25.689075930905982,-75.10015997090262,True,True,51.435939922122536,4.548445512735351,162.99999999999994,165.5846750214427,112.80369976368793,-47.13841472257474,0.4290066957473755,0.565619707107544,AC4,11.108584846792862,False,-0.7539881486445665,0.565619707107544,False,False,False,False,False,False,False,20.468101526762123,0.0,-7.189088612794876,6.43510046415031,0.565619707107544
550.0,KL001,2,15.522260685962362,6.0,25.689075930905982,-75.10015997090262,True,True,51.42637598278676,4.530137675438764,162.99999999999994,165.5846750214427,111.71369962965024,-48.52149554011521,0.4349048137664795,0.6253118515014648,AC4,11.257908189427908,False,-0.5536957830190659,0.6253118515014648,False,False,False,False,False,False,False,20.72851679028451,0.0,-7.077267989516258,6.523572206497192,0.6253118515014648
560.0,KL001,2,13.890266636813648,6.0,25.68907593090598,-75.10015997090262,True,True,51.41670218681505,4.511982758464667,162.99999999999994,165.5846750214427,110.6497021676413,-49.721980439592755,0.46314215660095215,0.521690845489502,AC4,11.4405351627062,False,-0.3036309848539531,0.521690845489502,False,False,False,False,False,False,False,21.049658941988383,0.0,-7.250763326883316,6.947132342029363,0.521690845489502
570.0,KL001,2,12.260010627613886,6.0,25.689075930905982,-75.10015997090262,True,True,51.40696853148335,4.493914142253431,162.99999999999994,165.5846750214427,109.60691142442987,-50.68778456806342,0.451188325881958,0.523235559463501,AC4,11.653551060312457,False,-1.0586826503276825,0.523235559463501,False,False,False,False,False,False,False,21.42617324940833,0.0,-7.826507538557053,6.76782488822937,0.523235559463501
580.0,KL001,2,10.629080512557513,6.0,25.689075930905982,-75.10015997090262,True,True,51.397028311060716,4.476140775911858,162.99999999999994,165.5846750214427,108.60331842489094,-52.43121058827455,0.4051368236541748,0.533772349357605,AC4,11.894054603444497,False,-1.676477026194334,0.533772349357605,False,False,False,False,False,False,False,21.853028594100667,0.0,-7.753529325127602,6.077052298933268,0.533772349357605
590.0,KL001,2,8.99553718521172,6.0,25.689075930905982,-75.10015997090262,True,True,51.386769729057406,4.458842288665534,162.99999999999994,165.5846750214427,107.65478672505884,-54.82015524192582,0.3750823736190796,0.5430347919464111,AC4,12.156706354450119,False,-1.4906244166195393,0.5430347919464111,False,False,False,False,False,False,False,22.320653262693064,0.0,-7.116860076785088,5.626235660165548,0.5430347919464111
600.0,KL001,2,7.360370598021348,6.0,25.689075930905982,-75.10015997090262,True,True,51.37623209450878,4.4419839275596935,162.99999999999994,165.5846750214427,106.75951047201578,-57.04868388647765,0.48006200790405273,0.37068605422973633,AC4,12.436529597947368,False,0.4073989251628518,0.37068605422973633,False,False,False,False,False,False,False,22.819886179251508,0.0,-6.793531179428101,7.200930104590952,0.37068605422973633
610.0,KL001,2,5.732043746317068,6.0,25.689075930905982,-75.10015997090262,True,True,51.36576954162385,4.425009836872205,162.99999999999994,165.5846750214427,105.8722314273194,-57.38813668967521,0.4750030040740967,0.36969828605651855,AC4,12.736021821990331,False,-2.021771874278784,0.36969828605651855,False,False,False,False,False,False,False,23.354765417887307,0.0,-9.14681687951088,7.125045005232096,0.36969828605651855
620.0,KL001,2,4.104251533083108,6.0,25.689075930905982,-75.10015997090262,True,True,51.35494753181748,4.408628123410237,162.99999999999994,165.5846750214427,105.0526145145168,-60.18520273439333,0.4383968114852905,0.36852216720581055,AC4,13.044557554858974,False,-3.253190629184246,0.36852216720581055,False,False,False,False,False,False,False,23.906502800895275,0.0,-9.829142689704895,6.575952060520649,0.36852216720581055
630.0,KL001,2,2.4761731538892433,6.0,25.689075930905982,-75.10015997090262,True,True,51.34358501259809,4.39321863850955,162.99999999999994,165.5846750214427,104.33298612727543,-64.24852352230909,0.38080716133117676,0.36609482765197754,AC4,13.35065980195573,False,-5.074476599693298,0.36609482765197754,False,False,False,False,False,False,False,24.45434659017709,0.0,-10.78658401966095,5.712107419967651,0.36609482765197754
640.0,KL001,2,0.8553945997915584,6.0,25.689075930905982,-75.10015997090262,True,True,51.33147735538864,4.379349724089316,162.99999999999994,165.5846750214427,103.75974704634392,-70.17288305356777,0.3892209529876709,0.6449501514434814,AC4,13.63615132238342,False,-11.262842416763306,0.6449501514434814,False,False,False,False,False,False,False,24.965349636356574,0.0,-17.101157158613205,5.838314741849899,0.6449501514434814
650.0,KL001,3,77.67510550172344,6.0,-46.17018934030977,-106.39079740881382,True,True,51.318257730863586,4.368475454514598,162.99999999999994,165.5846750214427,103.44414505818588,-82.32875500141256,0.34654951095581055,0.636857271194458,AC4,13.856741267598236,False,45.0,0.636857271194458,False,False,False,False,False,False,False,25.35923129357949,0.0,43.0185341835022,1.9814658164978027,0.636857271194458
660.0,KL001,3,76.33069408942202,6.0,-46.17018934030976,-106.39079740881382,True,True,51.30573171415363,4.355731482165445,162.99999999999994,165.5846750214427,103.0064393047736,-67.38395720770552,0.5350117683410645,0.6623666286468506,AC4,14.125783267515551,False,35.92246055603027,0.6623666286468506,False,False,False,False,False,False,False,25.840267433113173,0.0,27.897283136844635,8.025177419185638,0.6623666286468506
670.0,KL001,3,74.79231480924022,6.0,-46.17018934030976,-106.39079740881382,True,True,51.29585249269598,4.338010696520796,162.99999999999994,165.5846750214427,102.1717979831236,-52.34915777633091,0.6581010818481445,0.6416085958480835,AC4,14.506748919332116,False,22.366548031568527,0.6416085958480835,False,False,False,False,False,False,False,26.52196613073894,0.0,12.49503180384636,9.871516227722168,0.6416085958480835
680.0,KL001,3,73.16779707719421,6.0,-46.17018934030976,-106.39079740881382,True,True,51.28936876484086,4.3166567368685,162.99999999999994,165.5846750214427,100.99467412426124,-37.17026991275458,0.7542970180511475,0.5862168073654175,AC4,14.956882657292917,False,8.078444749116898,0.5862168073654175,False,False,False,False,False,False,False,27.326502068052026,0.0,-3.2360107451677322,11.31445549428463,0.5862168073654175
