completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,-6.093057524216938,-6.093057524216938,-0.06093057524216938,0.0
1,37.40911878061086,37.40911878061086,0.3740911878061086,0.0
2,37.40785163989836,37.40785163989836,0.3740785163989836,0.0
3,-6.094494210559667,-6.094494210559667,-0.060944942105596665,0.0
4,-77.02312724493393,-77.02312724493393,-0.7702312724493393,0.0
5,37.34050428113514,37.34050428113514,0.3734050428113514,0.0
6,-20.298230870790483,-20.298230870790483,-0.20298230870790485,0.0
7,37.328441714140546,37.328441714140546,0.3732844171414055,0.0
8,33.2730894376042,33.2730894376042,0.332730894376042,0.0
9,-19.558262007315662,-19.558262007315662,-0.19558262007315663,0.0
10,-9.875974799019751,-9.875974799019751,-0.09875974799019752,0.0
11,-41.08696101215215,-41.08696101215215,-0.4108696101215215,0.0
12,37.376206217126835,37.376206217126835,0.37376206217126834,0.0
13,-123.36241152836001,-123.36241152836,-1.2336241152836,1.4210854715202004e-14
14,-3.423535140116698,-3.423535140116698,-0.03423535140116698,0.0
15,-161.39394595215458,-161.39394595215458,-1.613939459521546,0.0
16,-892.4598241790728,-892.4598241790729,-8.92459824179073,-1.1368683772161603e-13
17,-798.8343235956377,-798.8343235956377,-7.988343235956377,0.0
18,-98.05358286720161,-98.05358286720161,-0.9805358286720162,0.0
19,14.201048848223781,14.201048848223783,0.14201048848223782,1.7763568394002505e-15
20,37.41031729638102,37.41031729638102,0.3741031729638102,0.0
21,37.40895251586273,37.40895251586273,0.3740895251586273,0.0
22,-36.357002411286075,-36.357002411286075,-0.36357002411286077,0.0
23,-165.97477805190303,-165.97477805190303,-1.6597477805190304,0.0
24,-59.16572780756542,-59.16572780756542,-0.5916572780756542,0.0
25,-195.40617181811143,-195.40617181811143,-1.9540617181811144,0.0
26,-90.4851976079402,-90.4851976079402,-0.9048519760794019,0.0
27,-16.724355466183297,-16.724355466183297,-0.16724355466183297,0.0
28,-345.02544410293217,-345.02544410293217,-3.4502544410293217,0.0
29,-16.89445122887762,-16.89445122887762,-0.16894451228877622,0.0
30,-84.58526433648937,-84.58526433648937,-0.8458526433648937,0.0
31,-71.34720943926754,-71.34720943926754,-0.7134720943926754,0.0
32,37.4084486919938,37.4084486919938,0.374084486919938,0.0
33,-12.745876270550283,-12.745876270550282,-0.12745876270550283,1.7763568394002505e-15
34,37.40704669927357,37.40704669927357,0.3740704669927357,0.0
35,-63.78566037664111,-63.78566037664112,-0.6378566037664112,-7.105427357601002e-15
36,-12.737911768114223,-12.737911768114223,-0.12737911768114224,0.0
37,-19.361117496578522,-19.361117496578522,-0.19361117496578523,0.0
38,-125.30533046870676,-125.30533046870676,-1.2530533046870675,0.0
39,-94.14196932160846,-94.14196932160846,-0.9414196932160845,0.0
40,37.40951430224339,37.40951430224339,0.3740951430224339,0.0
41,37.40935127518578,37.40935127518578,0.37409351275185776,0.0
42,-16.49717109032902,-16.49717109032902,-0.1649717109032902,0.0
43,37.40694272505448,37.40694272505448,0.37406942725054476,0.0
44,37.40675425401059,37.40675425401059,0.37406754254010594,0.0
45,-115.85129787890531,-115.85129787890531,-1.1585129787890531,0.0
46,-18.44381533305085,-18.44381533305085,-0.1844381533305085,0.0
47,34.87166228260413,34.87166228260413,0.34871662282604127,0.0
48,-22.72601196979093,-22.72601196979093,-0.22726011969790932,0.0
49,20.727654711749324,20.727654711749324,0.20727654711749324,0.0
50,-266.1709127088254,-266.1709127088254,-2.6617091270882542,0.0
51,4.308572534955097,4.308572534955097,0.04308572534955097,0.0
52,-18.39093959850228,-18.39093959850228,-0.1839093959850228,0.0
53,37.408514837253215,37.408514837253215,0.37408514837253215,0.0
54,-519.6108425707984,-519.6108425707984,-5.196108425707983,0.0
55,-133.76449772354093,-133.76449772354093,-1.3376449772354093,0.0
56,-60.94787593002648,-60.94787593002647,-0.6094787593002647,7.105427357601002e-15
57,-413.7179846306358,-413.7179846306358,-4.137179846306358,0.0
58,-413.73663463613514,-413.73663463613514,-4.137366346361351,0.0
59,-610.4540834350042,-610.4540834350042,-6.1045408343500425,0.0
60,-67.56367741604274,-67.56367741604274,-0.6756367741604273,0.0
61,-232.1160053262835,-232.1160053262835,-2.321160053262835,0.0
62,4.309099987958632,4.309099987958632,0.04309099987958632,0.0
63,-25.00922876274513,-25.009228762745135,-0.25009228762745134,-3.552713678800501e-15
64,-52.434931043495645,-52.434931043495645,-0.5243493104349565,0.0
65,-25.19870208341419,-25.198702083414194,-0.25198702083414193,-3.552713678800501e-15
66,-445.1213678674889,-445.12136786748886,-4.451213678674889,5.684341886080802e-14
67,-58.65602215964664,-58.65602215964664,-0.5865602215964664,0.0
68,-854.081640076835,-854.0816400768349,-8.54081640076835,1.1368683772161603e-13
69,-154.9024176177166,-154.9024176177166,-1.549024176177166,0.0
70,-82.69482926866716,-82.69482926866716,-0.8269482926866717,0.0
71,-143.6369122809267,-143.6369122809267,-1.4363691228092672,0.0
72,-214.3998724452817,-214.39987244528172,-2.143998724452817,-2.842170943040401e-14
73,-2941.716150891615,-2941.716150891615,-29.417161508916152,0.0
74,-1805.3770717178984,-1805.3770717178984,-18.053770717178985,0.0
75,-448.2595070686906,-448.2595070686906,-4.482595070686906,0.0
76,-253.25691061495954,-253.25691061495954,-2.5325691061495954,0.0
77,-2520.238446353881,-2520.238446353881,-25.20238446353881,0.0
78,-2353.6819678829925,-2353.6819678829925,-23.536819678829925,0.0
79,-1850.6887946374175,-1850.6887946374175,-18.506887946374174,0.0
80,-23.117651587835383,-23.117651587835383,-0.23117651587835383,0.0
81,-25.953729978277373,-25.953729978277373,-0.25953729978277373,0.0
82,30.788806566564887,30.788806566564887,0.30788806566564886,0.0
83,-86.50523147276598,-86.50523147276598,-0.8650523147276599,0.0
84,-25.960622991469293,-25.960622991469293,-0.25960622991469295,0.0
85,-24.150697705511092,-24.150697705511092,-0.24150697705511093,0.0
86,37.40211852540766,37.40211852540766,0.37402118525407657,0.0
87,-30.758717914907173,-30.758717914907173,-0.30758717914907174,0.0
88,-20.418406015767538,-20.418406015767538,-0.20418406015767537,0.0
89,-91.34685209019031,-91.34685209019031,-0.9134685209019031,0.0
90,37.40809979683569,37.40809979683569,0.3740809979683569,0.0
91,-78.92887751607651,-78.92887751607651,-0.7892887751607651,0.0
92,37.40653328517506,37.40653328517506,0.3740653328517506,0.0
93,37.33860064766765,37.33860064766765,0.37338600647667647,0.0
94,37.403533794465574,37.403533794465574,0.37403533794465577,0.0
95,-18.409041294038204,-18.409041294038204,-0.18409041294038203,0.0
96,-379.6868519480688,-379.6868519480688,-3.796868519480688,0.0
97,-319.184908299951,-319.184908299951,-3.1918490829995103,0.0
98,37.33977129947003,37.33977129947003,0.3733977129947003,0.0
99,37.243572591775596,37.243572591775596,0.372435725917756,0.0
100,-71.34694164988107,-71.34694164988107,-0.7134694164988108,0.0
101,6.196921097437336,6.196921097437336,0.061969210974373364,0.0
102,-71.34900008820152,-71.34900008820152,-0.7134900008820152,0.0
103,-58.10938816797518,-58.10938816797518,-0.5810938816797518,0.0
104,6.1213317953549655,6.1213317953549655,0.06121331795354966,0.0
105,-89.32097555149909,-89.32097555149909,-0.8932097555149909,0.0
