completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,-197.12334362666488,-197.12334362666488,-1.9712334362666488,0.0
1,-6.092702205180366,-6.092702205180366,-0.06092702205180366,0.0
2,37.402199808834055,37.402199808834055,0.3740219980883406,0.0
3,-20.281120639413665,-20.281120639413665,-0.20281120639413666,0.0
4,-293.58559911998697,-293.58559911998697,-2.93585599119987,0.0
5,-20.279640752881917,-20.279640752881917,-0.20279640752881917,0.0
6,-105.39222297133043,-105.39222297133041,-1.0539222297133042,1.4210854715202004e-14
7,-218.8750334794964,-218.87503347949638,-2.188750334794964,2.842170943040401e-14
8,-6.094475230961315,-6.094475230961315,-0.06094475230961315,0.0
9,-18.388188661654148,-18.388188661654148,-0.18388188661654148,0.0
10,37.37662549974506,37.37662549974506,0.3737662549974506,0.0
11,37.33151042898627,37.33151042898627,0.3733151042898627,0.0
12,-535.6861511553578,-535.6861511553578,-5.3568615115535785,0.0
13,-484.61867489943984,-484.61867489943984,-4.846186748994398,0.0
14,-158.3526556276611,-158.3526556276611,-1.5835265562766112,0.0
15,-180.10326298675045,-180.10326298675045,-1.8010326298675046,0.0
16,37.400888913015095,37.400888913015095,0.37400888913015096,0.0
17,37.33826342301373,37.33826342301373,0.3733826342301373,0.0
18,37.32785549470318,37.32785549470318,0.3732785549470318,0.0
19,37.40090876095289,37.40090876095289,0.3740090876095289,0.0
20,37.409749600091935,37.409749600091935,0.37409749600091935,0.0
21,37.40887289947307,37.40887289947307,0.37408872899473067,0.0
22,37.38368996690204,37.38368996690204,0.3738368996690204,0.0
23,-77.03361103853598,-77.03361103853598,-0.7703361103853599,0.0
24,37.40835917101958,37.40835917101958,0.37408359171019584,0.0
25,37.37767948424471,37.37767948424471,0.3737767948424471,0.0
26,-47.72309485674771,-47.72309485674771,-0.47723094856747705,0.0
27,-16.499564797100163,-16.499564797100163,-0.16499564797100164,0.0
28,37.40648471163952,37.40648471163952,0.3740648471163952,0.0
29,-48.713083931597005,-48.713083931597005,-0.48713083931597007,0.0
30,37.35358999978726,37.35358999978726,0.3735358999978726,0.0
31,37.390319214435024,37.390319214435024,0.37390319214435025,0.0
32,-133.83125605123575,-133.83125605123575,-1.3383125605123576,0.0
33,37.317624134946634,37.317624134946634,0.37317624134946636,0.0
34,28.24719818402509,28.24719818402509,0.2824719818402509,0.0
35,-64.11453440934275,-64.11453440934275,-0.6411453440934275,0.0
36,-15.813591526942787,-15.813591526942789,-0.15813591526942788,-1.7763568394002505e-15
37,15.39194434611019,15.39194434611019,0.1539194434611019,0.0
38,-65.04353676681922,-65.04353676681922,-0.6504353676681922,0.0
39,-40.46897558239537,-40.46897558239537,-0.4046897558239537,0.0
40,-267.10831284178084,-267.10831284178084,-2.6710831284178087,0.0
41,-131.0079986145543,-131.0079986145543,-1.3100799861455432,0.0
42,37.387950288747405,37.387950288747405,0.37387950288747407,0.0
43,-392.90058574028365,-392.90058574028365,-3.9290058574028364,0.0
44,-420.40351836431086,-420.40351836431086,-4.204035183643109,0.0
45,-81.88290793186573,-81.88290793186573,-0.8188290793186573,0.0
46,-132.945482170515,-132.945482170515,-1.32945482170515,0.0
47,-227.51692821751882,-227.5169282175188,-2.275169282175188,2.842170943040401e-14
