episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,1,928.0,3,171.0,0,0.0,0,0.0,-124.39278901634185
1,1,755.0,2,116.0,0,0.0,0,0.0,-72.28378033869002
