rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,2141,419,2560,0,6,14,3,52.431981299989275,40.833856492095556,-0.37368594521377485,-37.36859452137748,1.0,-0.036222407563279074,0.07628644866247972,0.02928229048848152,0.2743559579054515,2141,0.08096513330767564,0.05779098233498339,0.4560616991072104,0.0
2,3969,1151,5120,1,15,47,12,69.81924739999522,56.84678864069611,-0.5081145303605604,-50.81145303605603,1.0,-0.05514731685466626,0.058744255672482884,0.044346097856760025,0.34486978106638966,1828,0.15821359055009232,0.16182447172325223,0.3072699630043567,0.0
3,5179,2501,7680,2,20,51,14,82.41853359999368,62.83780812135679,-0.7645237079341102,-76.45237079341102,1.0,-0.02561435364186764,0.07281397059559822,0.04243357107043266,0.21332745254039764,1210,0.20951061381348463,0.0944532312448152,0.6506680408841289,0.0
4,6977,3263,10240,3,30,82,22,101.20263719999639,68.9408911964623,-0.8176715530481681,-81.7671553048168,1.0,-0.04609301952586975,0.022829501511296257,0.041375115513801575,0.29745693085715175,1798,0.07788334370343604,0.03681608361245981,0.5847292349621167,0.0
5,8829,3971,12800,3,36,95,26,118.81763979999232,74.30714845760276,-0.7247984228328024,-72.47984228328023,1.0,-0.02566535764240793,0.024910288729837964,0.044175829738378525,0.21560133674315043,1852,0.04737887878237227,0.034685740711033836,0.5356399078561029,0.0
6,9293,6067,15360,3,39,103,35,125.79611209999712,73.87350725603397,-0.7226365103806356,-72.26365103806357,1.0,-0.035286630578767325,0.019704603797031775,0.05039184167981148,0.35464560323291355,464,0.05968706442696492,0.019720190241051018,0.669875259931285,0.0
7,11278,6642,17920,4,48,132,43,144.78065829999105,77.89714546422046,-0.7126396521579932,-71.26396521579932,0.9791666666666666,-0.04862408442422748,0.015962111577391625,0.04529006779193878,0.29131925106048584,1985,0.07347746386966884,0.027936329069046865,0.6625778607379205,0.0
8,13253,7227,20480,5,56,146,47,161.82837809999182,81.89540150869664,-0.7354409070312948,-73.54409070312947,0.9821428571428571,-0.025911358091980217,0.04042430346210798,0.03410312160849571,0.23444707294305164,1975,0.1055397049427272,0.06034249083407477,0.5379420595498051,0.0
9,15148,7892,23040,6,67,176,55,182.00763419999566,83.22727816655704,-0.7088995461900993,-70.88995461900994,0.9850746268656716,-0.05085837558632897,0.024405919285791534,0.0452241413295269,0.3272125817114307,1895,0.10998412105657643,0.02955215302142846,0.7315170377940148,0.0
10,16780,8820,25600,7,71,190,59,197.20853759998863,85.08759409816224,-0.6909062831412014,-69.09062831412015,0.9859154929577465,-0.03207049872726202,0.033672267322738966,0.03861687332391739,0.3282986104488373,1632,0.18448147007124224,0.04237739028325208,0.7891734556119604,0.0
11,18523,9637,28160,8,80,207,64,212.80116239999188,87.04369746431755,-0.709154358762504,-70.9154358762504,0.9875,-0.0333005380946108,0.013220567307952378,0.045886263251304626,0.2689818996522162,1743,0.12974159898661333,0.019100061566331702,0.8547454307356066,0.0
12,20423,10297,30720,8,86,224,69,229.57606169999053,88.9596234414402,-0.6678330179327365,-66.78330179327364,0.9883720930232558,-0.04519359839873181,0.03657899714178509,0.043614745140075684,0.27549317065212464,1900,0.30485397749212123,0.05830016003153033,0.8235852075030439,0.0
13,21914,11366,33280,9,90,235,73,243.06739169999491,90.15606678763098,-0.7778998552059291,-77.78998552059291,0.9888888888888889,-0.03390306397341192,0.008360346235955754,0.03433544561266899,0.2431696392595768,1491,0.10441865326695776,0.009325226223046346,0.9138455535369993,0.0
14,23910,11930,35840,10,101,250,77,262.9358661999868,90.93472239277641,-0.6704954746069786,-67.04954746069787,0.99,-0.03634586825501174,0.03299510618671775,0.04255882278084755,0.31163383089005947,1996,0.17295013622472818,0.04063673861288207,0.7650563237134358,0.0
15,24828,13572,38400,10,109,258,82,278.8390025999979,89.04062835003192,-0.67451712692378,-67.45171269237798,0.99,-0.03994394065294829,0.01629794171700875,0.058565348386764526,0.24755512012375724,918,0.07552752993061475,0.018479659527551994,0.7637365731926107,0.0
16,26974,13986,40960,11,114,268,85,310.0718837999884,86.99273107070731,-0.632253792740717,-63.2253792740717,0.99,-0.019451626322486183,0.021431124515154144,0.0523521862924099,0.249036121097478,2146,0.11589290265377852,0.023582854730550856,0.8013781700743856,0.0
17,27801,15719,43520,11,119,271,87,332.6872415999969,83.56497191264775,-0.5555463283596743,-55.55463283596746,0.99,-0.014488843968138099,0.01182593498378992,0.04098018631339073,0.2398422067053616,827,0.02504598042409793,0.012259185846220837,0.5105658082759564,0.0
