completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,37.408963747132084,37.408963747132084,0.37408963747132085,0.0
1,-178.09199836098173,-178.09199836098173,-1.7809199836098173,0.0
2,5.253758982007156,5.253758982007156,0.05253758982007156,0.0
3,-19.33380236656553,-19.33380236656553,-0.19333802366565528,0.0
4,37.40728762359187,37.40728762359187,0.3740728762359187,0.0
5,-57.592639724105055,-57.592639724105055,-0.5759263972410505,0.0
6,-72.5934959879223,-72.5934959879223,-0.725934959879223,0.0
7,11.87316815151167,11.87316815151167,0.1187316815151167,0.0
8,-235.59273874033676,-235.59273874033676,-2.3559273874033675,0.0
9,-205.06093914439987,-205.06093914439987,-2.0506093914439987,0.0
10,5.252652365845265,5.252652365845265,0.052526523658452645,0.0
11,-21.226641798824843,-21.226641798824843,-0.21226641798824844,0.0
12,-56.21829971241552,-56.21829971241552,-0.5621829971241552,0.0
13,-65.67482308683196,-65.67482308683196,-0.6567482308683197,0.0
14,4.405482313199052,4.405482313199052,0.044054823131990516,0.0
15,-146.0943503519908,-146.0943503519908,-1.460943503519908,0.0
16,-149.09529364302418,-149.09529364302418,-1.4909529364302418,0.0
17,-226.09625863020057,-226.09625863020057,-2.2609625863020058,0.0
18,-245.59565171081593,-245.59565171081593,-2.4559565171081594,0.0
19,-96.59630874947727,-96.59630874947727,-0.9659630874947728,0.0
20,-135.21470162466224,-135.21470162466224,-1.3521470162466225,0.0
21,-21.22549512353048,-21.22549512353048,-0.2122549512353048,0.0
22,-21.225356125344945,-21.225356125344945,-0.21225356125344946,0.0
23,-13.592623468161904,-13.592623468161904,-0.13592623468161905,0.0
24,37.40716473170439,37.40716473170439,0.3740716473170439,0.0
25,-110.59353836087274,-110.59353836087273,-1.1059353836087273,1.4210854715202004e-14
26,-6.094077214174931,-6.094077214174931,-0.06094077214174931,0.0
27,-18.3904308221059,-18.3904308221059,-0.183904308221059,0.0
28,-16.094621220987378,-16.094621220987378,-0.1609462122098738,0.0
29,-328.43100772658323,-328.43100772658323,-3.2843100772658325,0.0
30,-69.28228386076783,-69.28228386076783,-0.6928228386076783,0.0
31,-285.22817724992956,-285.22817724992956,-2.8522817724992957,0.0
32,-18.391717556640778,-18.391717556640778,-0.18391717556640777,0.0
33,-164.59486734872297,-164.59486734872297,-1.6459486734872297,0.0
34,-313.23676412684966,-313.23676412684966,-3.132367641268497,0.0
35,-433.6983994354606,-433.69839943546054,-4.336983994354606,5.684341886080802e-14
36,-276.40179128431754,-276.40179128431754,-2.7640179128431757,0.0
37,-469.53568241532986,-469.53568241532986,-4.695356824153299,0.0
38,-27.594697671315018,-27.594697671315014,-0.27594697671315016,3.552713678800501e-15
39,-326.8305510606705,-326.8305510606705,-3.2683055106067047,0.0
40,37.40974882652635,37.40974882652635,0.37409748826526346,0.0
41,-197.73346337313345,-197.73346337313345,-1.9773346337313344,0.0
42,37.408364846824085,37.408364846824085,0.3740836484682409,0.0
43,37.40853594581083,37.40853594581083,0.37408535945810834,0.0
44,-197.7333285016762,-197.7333285016762,-1.977333285016762,0.0
45,37.40799875462319,37.40799875462319,0.37407998754623195,0.0
46,37.407815040886376,37.407815040886376,0.3740781504088638,0.0
47,37.405638861119414,37.405638861119414,0.37405638861119417,0.0
48,30.9075712205452,30.907571220545197,0.309075712205452,-3.552713678800501e-15
49,-55.486863757416096,-55.486863757416096,-0.5548686375741609,0.0
50,-44.66090323830694,-44.66090323830694,-0.4466090323830694,0.0
51,-772.740853974729,-772.740853974729,-7.72740853974729,0.0
52,-197.12134029772278,-197.12134029772278,-1.971213402977228,0.0
53,-37.59406303140326,-37.59406303140326,-0.3759406303140326,0.0
54,-756.4796422651872,-756.4796422651872,-7.564796422651872,0.0
55,-59.056593225101174,-59.056593225101174,-0.5905659322510117,0.0
56,-104.59546922980994,-104.59546922980994,-1.0459546922980993,0.0
57,-112.09557977536011,-112.09557977536011,-1.120955797753601,0.0
58,-241.5962490426499,-241.59624904264987,-2.415962490426499,2.842170943040401e-14
59,-39.59622964673852,-39.59622964673852,-0.39596229646738523,0.0
60,37.4092054043907,37.4092054043907,0.374092054043907,0.0
61,-25.952446630827865,-25.95244663082786,-0.25952446630827863,3.552713678800501e-15
62,37.409144880937134,37.409144880937134,0.37409144880937134,0.0
63,37.409775978967545,37.409775978967545,0.37409775978967547,0.0
64,-37.301232107263026,-37.301232107263026,-0.37301232107263027,0.0
65,-23.116288816716477,-23.116288816716477,-0.23116288816716477,0.0
66,-125.46733652854417,-125.46733652854415,-1.2546733652854416,1.4210854715202004e-14
67,-77.96816496856101,-77.96816496856101,-0.7796816496856102,0.0
68,-173.9006242832946,-173.9006242832946,-1.739006242832946,0.0
69,5.907565769568961,5.907565769568961,0.059075657695689614,0.0
70,37.40676250462624,37.40676250462624,0.37406762504626245,0.0
71,-240.4007085360979,-240.4007085360979,-2.404007085360979,0.0
72,-3.092685256203822,-3.092685256203822,-0.030926852562038223,0.0
73,-243.4660268664125,-243.4660268664125,-2.434660268664125,0.0
74,37.405612825396524,37.405612825396524,0.3740561282539652,0.0
75,29.405745532715045,29.405745532715045,0.29405745532715044,0.0
76,-149.84257783983134,-149.84257783983134,-1.4984257783983135,0.0
77,-223.8261068108282,-223.8261068108282,-2.238261068108282,0.0
78,-164.11578875008044,-164.11578875008044,-1.6411578875008044,0.0
79,-81.82763572003005,-81.82763572003005,-0.8182763572003005,0.0
80,-161.09068941217214,-161.09068941217214,-1.6109068941217215,0.0
81,-466.2852670383761,-466.2852670383761,-4.662852670383761,0.0
82,-50.08985230424721,-50.0898523042472,-0.5008985230424721,7.105427357601002e-15
83,-57.59023077774279,-57.59023077774279,-0.5759023077774279,0.0
84,-179.2787478252908,-179.2787478252908,-1.792787478252908,0.0
85,37.40841540128792,37.40841540128792,0.3740841540128792,0.0
86,-115.79536055447512,-115.79536055447512,-1.1579536055447512,0.0
87,31.908572097329703,31.9085720973297,0.319085720973297,-3.552713678800501e-15
88,37.40788445981858,37.40788445981858,0.37407884459818586,0.0
89,-61.09331301276886,-61.09331301276885,-0.6109331301276886,7.105427357601002e-15
90,-323.50626031244013,-323.50626031244013,-3.235062603124401,0.0
91,-123.59338778455714,-123.59338778455712,-1.2359338778455713,1.4210854715202004e-14
92,37.406945253896815,37.406945253896815,0.3740694525389682,0.0
93,-92.59367967130746,-92.59367967130746,-0.9259367967130746,0.0
94,36.905540209588885,36.905540209588885,0.3690554020958889,0.0
95,-261.48754896713234,-261.48754896713234,-2.6148754896713235,0.0
96,-263.3759433795182,-263.3759433795182,-2.6337594337951824,0.0
97,37.40422974080735,37.40422974080735,0.37404229740807354,0.0
98,-294.8369820632585,-294.8369820632585,-2.948369820632585,0.0
99,-144.83777958405582,-144.83777958405582,-1.4483777958405584,0.0
100,37.408975161935764,37.408975161935764,0.37408975161935765,0.0
101,-150.09172213742275,-150.09172213742275,-1.5009172213742275,0.0
102,17.549198923734732,17.549198923734732,0.17549198923734732,0.0
103,-220.80437057180018,-220.80437057180018,-2.208043705718002,0.0
104,15.907511680786417,15.907511680786417,0.15907511680786418,0.0
105,-34.59358577897037,-34.59358577897037,-0.3459358577897037,0.0
106,37.40741420184953,37.40741420184953,0.37407414201849526,0.0
107,-259.91247228382355,-259.91247228382355,-2.5991247228382357,0.0
108,-29.093622954367127,-29.093622954367127,-0.29093622954367127,0.0
109,-19.33468096844601,-19.33468096844601,-0.19334680968446008,0.0
110,-33.66101174071828,-33.66101174071828,-0.33661011740718283,0.0
111,-222.4484347065577,-222.4484347065577,-2.224484347065577,0.0
112,-95.67576018455784,-95.67576018455784,-0.9567576018455785,0.0
113,-74.18798716835758,-74.18798716835758,-0.7418798716835758,0.0
114,-242.14497424747387,-242.14497424747384,-2.4214497424747385,2.842170943040401e-14
115,-157.43251368891717,-157.43251368891717,-1.5743251368891718,0.0
116,-296.5959418463307,-296.5959418463307,-2.965959418463307,0.0
117,-212.43374733829643,-212.43374733829646,-2.1243374733829645,-2.842170943040401e-14
118,-206.78283383860986,-206.78283383860986,-2.0678283383860987,0.0
119,-68.24099568307199,-68.24099568307199,-0.6824099568307199,0.0
120,37.407989789535996,37.407989789535996,0.37407989789535995,0.0
121,-247.2457856048952,-247.2457856048952,-2.472457856048952,0.0
122,-91.20785164874175,-91.20785164874175,-0.9120785164874176,0.0
123,-93.09142545326229,-93.09142545326229,-0.9309142545326229,0.0
124,-19.334304433777064,-19.334304433777064,-0.19334304433777064,0.0
125,-221.8121618528889,-221.8121618528889,-2.218121618528889,0.0
126,-405.5534034422926,-405.5534034422926,-4.0555340344229265,0.0
127,37.40634563578001,37.40634563578001,0.37406345635780014,0.0
128,-203.84625503412457,-203.8462550341246,-2.038462550341246,-2.842170943040401e-14
129,-177.81588011314201,-177.81588011314201,-1.7781588011314202,0.0
130,-161.59414866806307,-161.59414866806307,-1.6159414866806308,0.0
131,-99.09661291798503,-99.09661291798503,-0.9909661291798503,0.0
132,-172.666817222333,-172.666817222333,-1.7266681722233301,0.0
133,-462.7225393364763,-462.7225393364763,-4.627225393364763,0.0
134,-319.12292549383454,-319.12292549383454,-3.1912292549383454,0.0
135,-69.85117687795926,-69.85117687795926,-0.6985117687795926,0.0
136,-104.4550389107975,-104.4550389107975,-1.044550389107975,0.0
137,-297.0965735960977,-297.0965735960977,-2.970965735960977,0.0
138,-92.59568601005259,-92.59568601005259,-0.9259568601005259,0.0
139,-162.09688756654614,-162.09688756654614,-1.6209688756654614,0.0
140,-26.89938507399315,-26.89938507399315,-0.26899385073993154,0.0
141,-40.13847610503275,-40.13847610503275,-0.4013847610503275,0.0
142,6.408725941925994,6.408725941925994,0.06408725941925994,0.0
143,-85.53184571742132,-85.53184571742132,-0.8553184571742132,0.0
144,-90.2613344370807,-90.2613344370807,-0.9026133443708071,0.0
145,-12.715286034967882,-12.715286034967882,-0.12715286034967882,0.0
146,-9.518026466615545,-9.518026466615545,-0.09518026466615545,0.0
147,-51.99816470220144,-51.99816470220144,-0.5199816470220144,0.0
148,-29.593415967718414,-29.593415967718418,-0.29593415967718417,-3.552713678800501e-15
149,-16.49732059775556,-16.49732059775556,-0.1649732059775556,0.0
150,-113.9050133042528,-113.9050133042528,-1.139050133042528,0.0
