time,agent,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds
60.0,KL003,52.45370354597493,5.078359087913649,141.1844853365049,143.4619302541844,102.05010509161649,-40.52842865835669,-0.35366714000701904,0.1910877227783203,16.927278136153546,False,-5.000000000000002,0.1910877227783203,True,False,False,False,True,False,False,11.00590143660453,0.0
60.0,KL004,52.111517855377905,4.913208916142762,162.51154109039595,165.08952018542138,159.84245616246247,-69.90426665940672,-0.9649602174758911,0.7934808731079102,20.7485317848442,False,-43.4232097864151,0.7934808731079102,False,False,False,False,False,False,False,34.681119476414985,0.0
60.0,KL005,51.59086110497396,4.167619959286461,156.81915368821933,159.31846969160682,124.41432998942051,-0.8619178598838175,-0.8208520412445068,0.3157156705856323,16.750145184212936,False,-36.93834185600281,0.3157156705856323,False,False,False,False,False,False,False,26.69024054821808,0.0
60.0,KL006,51.456376921895625,3.774772311500547,162.99999999999994,165.5846750214427,127.09886389749276,-0.1088041317684656,-0.5989730954170227,0.5488630533218384,12.237285099703117,False,-26.95378929376602,0.5488630533218384,False,False,False,False,False,False,False,22.403230029144243,0.0
60.0,KL007,52.2914234776218,5.4559748407232584,145.3296726089806,147.6667537185249,129.359450045688,12.879047613222156,0.757616400718689,-0.3664211630821228,16.927278136153546,False,34.092738032341,-0.3664211630821228,False,False,False,False,False,False,False,16.78824965248962,0.0
60.0,KL008,51.92177976727697,4.443898478799669,162.99999999999994,165.5846750214427,134.43344636130809,1.1791577971002027,0.24660062789916992,0.146889328956604,20.7485317848442,False,11.097028255462646,0.146889328956604,False,False,False,False,False,False,False,36.258116905556335,0.0
60.0,KL009,52.42395902280093,3.8235077627968885,156.4103667786105,158.90398941619415,104.94216697543679,-42.63510396971333,0.8476123809814453,0.6053210496902466,15.407473329462587,False,-5.000000000000002,0.6053210496902466,True,True,False,True,False,False,False,28.78154670359013,0.0
60.0,KL0010,52.5133071785649,4.21839145005493,146.63267460943857,148.98838250925706,153.92570837750227,-78.07042033715342,-0.9694777727127075,0.8423868417739868,15.407473329462587,False,-43.62649977207184,0.8423868417739868,False,False,False,False,False,False,False,28.78154670359013,0.0
70.0,KL001,51.360906788090496,3.280147857156958,161.3910738012377,163.95366076443747,144.58220603524427,15.624793558164157,-0.4821740388870239,0.35935163497924805,11.717648860545397,False,-21.697831749916077,0.35935163497924805,False,False,False,False,False,False,False,21.588771186316325,0.0
70.0,KL002,51.51624114329802,3.4696888514735393,162.99999999999994,165.5846750214427,121.0965367375429,-23.96288558905158,0.4784151315689087,0.4291081428527832,11.717648860545397,False,21.52868092060089,0.4291081428527832,False,False,False,False,False,False,False,20.47173123524644,0.0
70.0,KL003,52.44112719510707,5.083491963995535,141.83939661982953,144.126301792308,101.04311939993548,-46.11208759144799,0.010884761810302734,0.5166081190109253,15.564068867037172,False,0.48981428146362305,0.5166081190109253,False,False,False,False,False,False,False,13.775220086283607,0.0
70.0,KL004,52.09790917720492,4.922863182862593,162.99999999999994,165.5846750214427,159.54585841558293,-86.31391848377245,-0.9917460680007935,0.8276269435882568,20.05608974366239,False,-44.628573060035706,0.8276269435882568,False,False,False,False,False,False,False,30.83255342960318,0.0
70.0,KL005,51.602701428128945,4.180747321484217,157.90144266405866,160.41580367711038,122.83710642989483,-17.323069754628875,0.747062087059021,0.08311164379119873,16.670950378081468,False,33.617793917655945,0.08311164379119873,False,False,False,False,False,False,False,30.544290658733622,0.0
70.0,KL006,51.46713155130419,3.7911955593308955,162.99999999999994,165.5846750214427,125.46534507139972,-16.046607337990338,0.6439195871353149,0.13912200927734375,12.375245575242577,False,28.976381421089172,0.13912200927734375,False,False,False,False,False,False,False,22.661865262180186,0.0
70.0,KL007,52.29958254309437,5.439187009763683,144.07252338931855,146.391578868382,128.00839612956258,31.025286617315487,-0.5040309429168701,0.10435426235198975,15.564068867037172,False,-15.000000000000002,0.10435426235198975,True,False,False,False,True,False,False,10.821394486094574,0.0
70.0,KL008,51.936459834014784,4.447686031106887,162.99999999999994,165.5846750214427,132.8008967796601,12.385510078612242,-0.8517476320266724,0.1608572006225586,20.05608974366239,False,-20.0,0.1608572006225586,True,True,False,True,False,False,False,36.60110419521421,0.0
70.0,KL009,52.412769842662506,3.838537459794455,158.4858953833515,161.00836366657325,103.85619913302504,-48.292159665944354,0.8686131238937378,0.7181320190429688,15.667418874714365,False,0.0,-1.0,True,True,True,True,False,True,True,29.259343033607024,0.0
70.0,KL0010,52.5068269005779,4.238012001210513,149.52128142102876,151.91807685153665,153.88041495079534,-95.91868012963742,-0.9894346594810486,0.8113834857940674,15.667418874714365,False,-44.524559676647186,0.8113834857940674,False,False,False,False,False,False,False,29.259343033607024,0.0
80.0,KL001,51.374722879994216,3.2886774498156197,162.62300332815778,165.20251113534317,142.94847550953816,-0.1604052804526077,0.33420538902282715,-0.11857396364212036,11.756071821175054,False,15.039242506027222,-0.11857396364212036,False,False,False,False,False,False,False,21.657167951940945,0.0
80.0,KL002,51.52838402479131,3.4834126433474264,162.99999999999994,165.5846750214427,119.50074671226633,-8.346299089500405,-0.8190935850143433,0.6794338226318359,11.756071821175054,False,-36.85921132564545,0.6794338226318359,False,False,False,False,False,False,False,20.52110141587971,0.0
80.0,KL003,52.42839639252884,5.088672750298729,143.61071925524823,145.9231398184225,100.03416244540749,-46.224552108669144,-0.056631267070770264,0.666295051574707,14.213375857445387,False,0.0,0.666295051574707,True,False,False,False,True,False,False,10.517031735910995,0.0
80.0,KL004,52.086433117578395,4.938188550784677,162.99999999999994,165.5846750214427,159.72040347869364,-102.73233170759829,-0.9550720453262329,0.9042215347290039,19.805440168990526,False,-42.97824203968048,0.9042215347290039,False,False,False,False,False,False,False,26.915757164329147,0.0
80.0,KL005,51.61432899443784,4.1944376480915935,158.18598323051913,160.7042927798285,121.25055229543386,-1.1282693865533702,-0.7765899896621704,0.3266024589538574,16.59778246887386,False,-34.94654953479767,0.3266024589538574,False,False,False,False,False,False,False,26.897044509981853,0.0
80.0,KL006,51.47759953303668,3.8080934783033995,162.99999999999994,165.5846750214427,123.82623558299865,-0.32020840563529873,-0.5856147408485413,0.5554375648498535,12.511719402607737,False,-26.352663338184357,0.5554375648498535,False,False,False,False,False,False,False,22.917801264761305,0.0
80.0,KL007,52.30751797330325,5.422027315673853,144.42996211423653,146.75414813765735,126.64259049130209,16.26802572906911,0.7676534652709961,-0.4768245220184326,14.213375857445387,False,34.544405937194824,-0.4768245220184326,False,False,False,False,False,False,False,16.262333234941803,0.0
80.0,KL008,51.95127392581836,4.449228524679452,162.99999999999994,165.5846750214427,131.15370459496103,-3.392047457708202,-0.036597371101379395,0.2567484378814697,19.805440168990526,False,9.999999999999995,0.2567484378814697,True,True,False,True,False,False,False,36.667813044754254,0.0
80.0,KL009,52.401858391344526,3.853462293927594,155.0557655176275,157.53047990394944,102.81356274865816,-48.95644202258151,0.896847128868103,0.7834072113037109,16.102063492705767,False,0.0,-1.0,True,True,True,True,False,True,True,30.06230059190073,0.0
80.0,KL0010,52.50409436294923,4.260305882150784,152.30354912475153,154.7396485615326,154.30360234052998,-113.43903785463512,-0.9959399104118347,0.9401051998138428,16.102063492705767,False,-44.81729596853256,0.9401051998138428,False,False,False,False,False,False,False,30.06230059190073,0.0
90.0,KL001,51.3883635484566,3.297776264008433,162.21582256593874,164.7897436918577,141.32456662147735,14.975974576225127,-0.5684052109718323,0.36334121227264404,11.790943546776887,False,-25.578234493732452,0.36334121227264404,False,False,False,False,False,False,False,21.720238368061125,0.0
90.0,KL002,51.540758061682716,3.496595498724426,162.99999999999994,165.5846750214427,117.91910298424249,-24.402894328584154,0.5754382610321045,0.004763603210449219,11.790943546776887,False,25.894721746444702,0.004763603210449219,False,False,False,False,False,False,False,20.256527907696604,0.0
90.0,KL003,52.41546968633925,5.093931727420297,145.89540656221868,148.2405820601053,99.02121972615187,-46.84858573225199,0.1500861644744873,0.799403190612793,12.90537201413481,False,6.753877401351929,0.799403190612793,False,False,False,False,False,False,False,15.15120044663457,0.0
90.0,KL004,52.077959391480064,4.958021894274568,162.99999999999994,165.5846750214427,160.35147781442166,-119.10945523128683,-0.183333158493042,0.9367167949676514,19.904840844608856,False,-8.24999213218689,0.9367167949676514,False,False,False,False,False,False,False,29.21010482464932,0.0
90.0,KL005,51.626267928234604,4.207704613571329,159.30560548632198,161.83942396384856,119.66023385274232,-17.45326398825614,0.7569241523742676,0.15261101722717285,16.527626700732874,False,34.06158685684204,0.15261101722717285,False,False,False,False,False,False,False,30.312414657090645,0.0
90.0,KL006,51.48835416244525,3.8245243680422183,162.99999999999994,165.5846750214427,122.19368235286473,-16.263907900730203,0.6807410717010498,0.06815433502197266,12.65029815334032,False,30.63334822654724,0.06815433502197266,False,False,False,False,False,False,False,23.177783836649322,0.0
90.0,KL007,52.31612382773787,5.406088335727625,142.79417344729464,145.09484491171492,125.33902523790147,34.60900312153291,-0.5038563013076782,0.32012438774108887,12.90537201413481,False,-22.67353355884552,0.32012438774108887,False,False,False,False,False,False,False,11.657953740528413,0.0
90.0,KL008,51.96611052979111,4.450860012057086,162.99999999999994,165.5846750214427,129.50410554169815,6.657456916799617,-0.6556264758110046,0.2143336534500122,19.904840844608856,False,5.000000000000002,0.2143336534500122,True,True,False,True,False,False,False,36.85500572161321,0.0
90.0,KL009,52.39118863283403,3.868052972470444,151.62564654270318,154.05219417902543,101.80765446680134,-49.61907848375321,0.8579955101013184,0.8358080387115479,16.675095086391604,False,0.0,-1.0,True,True,True,True,False,True,True,31.12186648208067,0.0
90.0,KL0010,52.50542368559249,4.2834088795127325,155.5272754176443,158.00857871713103,155.16551830743074,-130.5584903053019,-0.9903084635734558,0.971204400062561,16.675095086391604,False,-44.56388086080551,0.971204400062561,False,False,False,False,False,False,False,31.12186648208067,0.0
100.0,KL001,51.402287955616714,3.3060223814811387,162.99999999999994,165.5846750214427,139.68450891114762,-0.7742603251652156,0.04348182678222656,-0.0975184440612793,11.838106363523142,False,1.9566822052001953,-0.0975184440612793,False,False,False,False,False,False,False,21.804863343886307,0.0
100.0,KL002,51.552900943176006,3.5103266847044514,162.99999999999994,165.5846750214427,116.3267347985683,-8.797978486669763,-0.5408082008361816,0.47064006328582764,11.838106363523142,False,-24.336369037628174,0.47064006328582764,False,False,False,False,False,False,False,21.804863343886307,0.0
100.0,KL003,52.4020527292128,5.09708219679556,148.63659783841126,151.02083982676677,97.89538164935206,-40.67904137402434,0.1708376407623291,0.829197883605957,11.692511556261717,False,7.68769383430481,0.829197883605957,False,False,False,False,False,False,False,13.546311543122195,0.0
100.0,KL004,52.07258165737412,4.980592970993944,162.99999999999994,165.5846750214427,161.33851417359662,-127.8413221313096,-0.0413670539855957,0.9455838203430176,20.168023610176288,False,-1.8615174293518066,0.9455838203430176,False,False,False,False,False,False,False,27.99949845595321,0.0
100.0,KL005,51.63801375404247,4.221551625333932,159.82849849896178,162.3695447555009,118.05806897242378,-1.4328070142063325,-0.71100914478302,0.35362708568573,16.464725382182905,False,-31.9954115152359,0.35362708568573,False,False,False,False,False,False,False,27.247054172491485,0.0
