rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,1980,580,2560,1,10,40,10,27.0891687000003,73.09194393994002,-0.7727007980937178,-77.2700798093718,1.0,-0.006582475895993411,0.03981228808406741,0.01302174013108015,0.18377586528658868,1980,0.14082871324099247,0.07691137768377643,0.45989878791458505,0.0
2,3603,1517,5120,1,19,80,20,34.97336820000055,103.0212468926554,-0.9960823465854487,-99.60823465854487,1.0,-0.008541265733219916,0.03300589183345437,0.02850913256406784,0.21772516956552862,1623,0.25467831598927,0.08514211131217998,0.6837215144063448,0.0
3,5396,2284,7680,2,25,120,30,42.73558720000074,126.26479132594923,-0.7755366517190023,-77.55366517190024,1.0,-0.013365961096133106,0.02551019375678152,0.017702437937259674,0.1836017284076661,1793,0.2544088377202472,0.08472559884852768,0.6897911363345378,0.0
4,7518,2722,10240,3,35,161,39,53.30611990000034,141.0344630992351,-0.8504032903884854,-85.04032903884855,1.0,-0.01141881043579252,0.019847163952709662,0.04744061827659607,0.19991378024930045,2122,0.16026180950410995,0.032045565574045067,0.8006521287629851,0.0
5,9322,3478,12800,4,44,201,49,61.84282410000014,150.7369712761869,-0.7760746688091782,-77.60746688091781,1.0,-0.0168871536036022,0.021013119583949448,0.023535627871751785,0.16971344497287646,1804,0.2603366260844174,0.0447184386976778,0.8282396185037443,0.0
6,11241,4119,15360,5,51,204,50,70.2945652999988,159.91278916124392,-0.6854143197489825,-68.54143197489825,1.0,0.008294467814266682,0.04216012079268694,0.02304900251328945,0.27586615830659866,1919,0.1416537197650083,0.039861125738698884,0.7417269646051514,0.0
7,12732,5188,17920,6,60,234,60,78.9137241999997,161.3407569985152,-0.706403835478476,-70.64038354784758,1.0,-0.013697560991568025,0.008722573999936383,0.01253248006105423,0.16515142644445102,1491,0.10221348453821302,0.014622633766505997,0.8580531258556716,0.0
8,14406,6074,20480,7,70,274,70,87.19589930000075,165.2141914430588,-0.6291892891830034,-62.918928918300324,1.0,-0.012206508312374353,0.015069813490845263,0.01885865442454815,0.18111200705170633,1674,0.16717709804909078,0.029419926251055103,0.8247170507721628,0.0
9,16293,6747,23040,7,78,314,80,95.90458330000183,169.88760536118912,-0.7167148931523766,-71.67148931523766,1.0,-0.01308627805847209,0.030301478412002324,0.015341417863965034,0.17211204580962658,1887,0.30960305252265424,0.11614365027438854,0.6786371984413073,0.0
10,18182,7418,25600,8,88,354,90,106.1012781999998,171.36457079929914,-0.6824665825009848,-68.24665825009848,1.0,-0.019158688440802506,0.01592610189691186,0.021374545991420746,0.18632771000266074,1889,0.2346277234343474,0.03237384410687279,0.8644350554724302,0.0
11,20085,8075,28160,9,97,394,100,115.08276680000199,174.52656517117777,-0.7769535833147972,-77.69535833147971,1.0,-0.01531110972064198,0.02703149968292564,0.014799106866121292,0.16077944030985236,1903,0.5319375215572409,0.06813891490807616,0.8868583722090577,0.0
12,22138,8582,30720,10,108,410,104,123.0528035999996,179.9065064129922,-0.846132821155339,-84.61328211553393,1.0,0.0003168990506845362,0.051614590646589506,0.044213443994522095,0.21034007388002732,2053,0.3387327584975516,0.10802857877809414,0.6937017570193604,0.0
13,23997,9283,33280,11,119,450,114,132.15298690000054,181.58499904476923,-0.8157017978556871,-81.57017978556871,1.0,-0.018705645739100874,0.029539763834327458,0.021654972806572914,0.17975658513605594,1859,0.2687757452274103,0.07923519384174553,0.724505809031094,0.0
14,25775,10065,35840,12,129,490,124,139.78120839999974,184.39531532909575,-0.703988693844689,-70.3988693844689,1.0,-0.013441179771325551,0.013805179472547025,0.01539873518049717,0.18310183696448804,1778,0.1603841981824696,0.024425636420762266,0.8610941958805454,0.0
15,27838,10562,38400,14,140,531,133,148.223183099999,187.8113761814105,-0.7358958069818958,-73.58958069818958,1.0,-0.0041217618023178405,0.02014990924813208,0.049484506249427795,0.23674975300119036,2063,0.2246343033430616,0.02956354454374379,0.8684108088666995,0.0
16,29552,11408,40960,14,149,571,143,156.1198461999993,189.29047599843287,-0.7595598701221273,-75.95598701221273,1.0,-0.008919336530379952,0.02257179650478065,0.01657838001847267,0.2003105241805315,1714,0.2709081260568386,0.05047882823308998,0.8195038464091268,0.0
