rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,1897,663,2560,0,9,20,6,39.68335389999265,47.80341915606965,-1.2129793010996577,-121.29793010996576,1.0,-0.04683653021319991,0.05235068482302484,0.0494501031935215,0.3380908057803199,1897,0.06411277105630676,0.11010175971157596,-0.2516954484649738,0.0
2,3571,1549,5120,1,19,60,16,52.919129200003226,67.48032429830275,-0.5680279797990945,-56.80279797990945,1.0,-0.05051305587403476,0.01437855875119567,0.0395948588848114,0.28277640864253045,1674,0.059311635027737244,0.03627636903741527,0.478533911475977,0.0
3,4996,2684,7680,2,21,64,18,66.60956979999901,75.00423760431003,-0.5221520552519205,-52.21520552519206,1.0,-0.015490826219320297,0.02691788226366043,0.04745203256607056,0.28670608401298525,1425,0.04134765383275574,0.030425794600169122,0.3707055135464856,0.0
4,6292,3948,10240,2,26,71,21,77.68244399999094,80.9964217912703,-0.5669683577645789,-56.69683577645788,1.0,-0.03204619255848229,0.05147864716127515,0.042862191796302795,0.2000660626217723,1296,0.12452004468275614,0.07049820824820188,0.44900668549895717,0.0
5,7702,5098,12800,3,30,82,25,89.35484309999447,86.19566363494042,-0.6143494033649333,-61.43494033649331,1.0,-0.035787345259450376,0.024727794031302135,0.04356847703456879,0.2539323925351103,1410,0.16190754743969255,0.036228082544849244,0.8054411337831576,0.0
6,9043,6317,15360,4,40,100,32,101.30473970000457,89.26531993250451,-0.5082759080743675,-50.82759080743674,1.0,-0.04867056781720174,0.01620251146194182,0.05525854229927063,0.3209850505778664,1341,0.11483645040599161,0.024421269314781602,0.793359819122818,0.0
7,10698,7222,17920,5,50,111,35,115.67283379999571,92.48498241598708,-0.5078405623252443,-50.78405623252443,1.0,-0.03801351118211945,0.022689055340985458,0.03869105130434036,0.22498003393411636,1655,0.07165378961675281,0.030516478199528588,0.5743733993635588,0.0
8,12824,7656,20480,6,60,124,38,133.29539379999915,96.20737547196535,-0.4737594692232546,-47.37594692232547,1.0,-0.031913312817258496,0.03334514464118651,0.03520779684185982,0.3080822176166943,2126,0.23497515907581318,0.042616198929536706,0.8215235496816705,0.0
9,14896,8144,23040,7,70,145,43,150.45763689999876,99.00461224112262,-0.6904601451449904,-69.04601451449903,1.0,-0.039805814708498394,0.05631915259767662,0.045690979808568954,0.28438683768565004,2072,0.37480739432637833,0.10106294739110071,0.7362441429959394,0.0
10,16392,9208,25600,8,80,175,53,166.75037809999776,98.3026256778258,-0.6433039175747203,-64.33039175747201,1.0,-0.04449569160739581,0.020148350639889637,0.038973867893218994,0.2848825931549072,1496,0.17122429340464876,0.030794330615655372,0.820174938688947,0.0
11,18308,9852,28160,9,90,179,55,182.30281779999495,100.42631387127416,-0.6332929694166661,-63.329296941666605,1.0,-0.013942940346896648,0.04150838628411293,0.05831862613558769,0.22135279774665834,1916,0.24882314256831448,0.040163477613600215,0.8385882960504062,0.0
12,19984,10736,30720,9,99,191,59,196.83476399999927,101.52678111271074,-0.6216452205265155,-62.164522052651556,1.0,-0.03525460912631108,0.033846918206948504,0.059230346232652664,0.2804859211811653,1676,0.17785142721376032,0.04815309882253232,0.730157203933752,0.0
13,21783,11497,33280,10,109,199,62,211.5233098000026,102.98155801644766,-0.5127743016087778,-51.27743016087778,1.0,-0.012578609502977796,0.036721946878565684,0.05158188194036484,0.3101293510860867,1799,0.19321770198548852,0.04141498967983118,0.7922817297567826,0.0
14,23758,12082,35840,11,114,225,69,228.890078299999,103.79654800441432,-0.5798276902288237,-57.98276902288237,1.0,-0.04784497730778875,0.07266731353269683,0.04192650318145752,0.3085845230078256,1975,0.43563027534084264,0.17830332090844767,0.6705814172400448,0.0
15,25358,13042,38400,12,120,229,71,242.00840880000032,104.78148311349075,-0.7647477983471583,-76.47477983471583,1.0,-0.024567131884396076,0.02894515171647072,0.05343805253505707,0.26328125,1600,0.09937141166025767,0.03151907949515416,0.684006179319607,0.0
16,27364,13596,40960,13,130,246,76,256.0669263000018,106.8626877956937,-0.6811859736600593,-68.11859736600596,1.0,-0.04223689962074988,0.030789115466177464,0.0423416867852211,0.26248060746325386,2006,0.26268943662301036,0.04795698072762454,0.819410600218286,0.0
17,28878,14642,43520,14,140,258,81,267.64264150000236,107.89760494872318,-0.7578292941669589,-75.7829294166959,1.0,-0.036238728735882506,0.04321817924770025,0.04708138480782509,0.26447336146464717,1514,0.36899216643873867,0.06265123270983355,0.8492619359723627,0.0
18,30446,15634,46080,14,149,269,84,279.08303789999627,109.09297902551035,-0.868777253614786,-86.87772536147861,1.0,-0.027349576586857438,0.05870041654755672,0.040130604058504105,0.2781575520833333,1568,0.518712282886554,0.06910808085408174,0.8670886168393032,0.0
19,31071,17569,48640,15,150,272,86,288.9296611000027,107.53828416822141,-0.8700468923563278,-87.00468923563278,1.0,-0.019418875803239644,0.04102586954832077,0.04759775847196579,0.23338979855179787,625,0.26332764339334414,0.04450521691390422,0.8418489519916489,0.0
20,32818,18382,51200,16,160,285,90,303.43047169999045,108.1565731224516,-0.8717783498107194,-87.17783498107195,1.0,-0.03222957158452898,0.03202468316469874,0.04518941789865494,0.2581999514784132,1747,0.1698600419735954,0.04101188729980275,0.7592678428438449,0.0
21,34676,19084,53760,17,170,298,94,317.9517913000018,109.06055870363579,-0.6654021743555992,-66.54021743555991,1.0,-0.03705443747873817,0.01965499503005828,0.04437652975320816,0.24831982568970748,1858,0.21547426389762975,0.026974183324234093,0.8753565724350194,0.0
22,35963,20357,56320,17,179,310,99,328.892543199996,109.34574451002767,-0.7406635825353224,-74.06635825353224,1.0,-0.03192197818022508,0.05085654356158697,0.050265733152627945,0.27544146604262865,1287,0.34648924402244147,0.0718111783639038,0.7957193367356641,0.0
23,37782,21098,58880,19,190,322,103,344.47170670000196,109.68099633478487,-0.878731744506696,-87.87317445066958,1.0,-0.03654800387672507,0.05996823626068922,0.04703622683882713,0.22638571491608253,1819,0.72148426137961,0.10596490729311778,0.8758932474210602,0.0
24,39951,21489,61440,20,200,340,107,364.33077010000125,109.65584924115599,-0.9049376991618803,-90.493769916188,1.0,-0.032591754717654305,0.036107137113025316,0.039638701826334,0.2857568844368583,2169,0.3674991470496064,0.04595679289299856,0.8751473110780745,0.0
25,41558,22442,64000,21,210,343,108,379.6876772999967,109.45311761372868,-0.9059206653431373,-90.5920665343137,1.0,-0.012982708401978016,0.019607975147664547,0.018138879910111427,0.23518650233745575,1607,0.06255388399464733,0.02312652224448646,0.6508074340146557,0.0
