waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
1.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4087105980413
1.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,37.410185873520355
1.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,37.405270506452155
1.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,37.401346904342844
1.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39238586955294
1.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37090358716498
1.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40390463070573
1.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40570753072483
1.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38722062973033
1.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33758254489602
1.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39431572464421
1.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,37.328000575420575
1.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37429822950273
1.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40526106454609
1.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,37.352159606423626
1.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,37.392683224800884
1.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33295350583181
1.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40437550243657
1.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2490502076225
1.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,37.310601354350005
1.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40463898278082
1.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40949587066372
1.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40690829667093
1.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3894231456443
1.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,37.408987940498065
1.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39435529583092
1.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37155077371001
1.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37141822936183
1.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40629333586105
1.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33065139140204
1.0,1015.0,0.0,0.0,1.0,85.0,0.0,0.0,-5.163029716947214
1.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36304497486715
1.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,37.323251440357616
1.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21608114223659
1.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04625773669727
0.0,3000.0,4.0,448.0,2.0,87.0,0.0,0.0,-468.0967647108091
0.0,3000.0,2.0,198.0,0.0,0.0,0.0,0.0,-188.13496065832973
0.0,3000.0,4.0,420.0,3.0,111.0,0.0,0.0,-453.5628735163881
0.0,3000.0,2.0,252.0,2.0,94.0,0.0,0.0,-286.05764258052255
0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000877305250058
1.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,37.389582527379275
1.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,37.403865532223456
1.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40573655986517
1.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31378771902592
1.0,948.0,0.0,0.0,1.0,6.0,0.0,0.0,34.35404349446158
1.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40548748746999
1.0,996.0,0.0,0.0,1.0,7.0,0.0,0.0,33.822613822826206
1.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34895120422838
1.0,1114.0,0.0,0.0,1.0,8.0,0.0,0.0,33.35094920395838
1.0,1207.0,0.0,0.0,1.0,6.0,0.0,0.0,34.33880616470008
1.0,1240.0,0.0,0.0,1.0,8.0,0.0,0.0,33.35961733222722
1.0,1660.0,0.0,0.0,1.0,8.0,0.0,0.0,33.22594332470414
1.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,37.241524892849554
1.0,1758.0,0.0,0.0,0.0,0.0,0.0,0.0,37.23635683385794
1.0,2416.0,0.0,0.0,1.0,20.0,0.0,0.0,27.1073445943697
0.0,3000.0,1.0,53.0,0.0,0.0,0.0,0.0,-50.966876778370825
0.0,3000.0,0.0,0.0,1.0,24.0,0.0,0.0,-12.78153311591513
0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0628581554554566
0.0,3000.0,1.0,53.0,0.0,0.0,0.0,0.0,-51.10708432416982
0.0,3000.0,0.0,0.0,1.0,9.0,0.0,0.0,-5.238005719949391
1.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40759629745269
1.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,37.408354752988124
1.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,37.405977951876665
1.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37481405301113
1.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4058070040352
1.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40857794638482
1.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40592202626025
1.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40884429612582
1.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38241843168669
1.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40726816412555
1.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3888483623637
1.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37996412410052
1.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39685610403798
1.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4043473620209
1.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30573035118884
1.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26967870276423
1.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,37.353036390778705
1.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,37.402422093712254
1.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26336894365235
1.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05617973735726
1.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,37.405786003576765
1.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40918044716045
1.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,37.384317779764636
