episode,scenario_sha256,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL008,1.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,37.354749982255676
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL001,1.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4024731739752
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL004,1.0,896.0,1.0,61.0,0.0,0.0,0.0,0.0,-20.357271449917846
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL005,1.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34545947615517
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL003,1.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,37.336118974258
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL007,1.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,37.382765930964865
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL0010,1.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,37.255636378043775
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL009,1.0,1417.0,1.0,61.0,0.0,0.0,0.0,0.0,-20.479698578831425
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL006,1.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04882475249102
3,4fe3f4c183d8f9e5dade25b2e04c966c962c1a9d1231a0c887b37a71e108eb79,KL002,1.0,2967.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68444997104851
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL003,1.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38960950373743
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL007,1.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34807818699953
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL005,1.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41307046902565
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL004,1.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,37.286486066001295
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL0010,1.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31028838951668
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL009,1.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34902012082945
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL001,1.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,37.28416875948694
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL006,1.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27000518983043
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL008,1.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,37.224372826436955
4,911f4ff97946318ae52edaac59d482b23fdcac0a83d747c7057f892342ecfac8,KL002,1.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13047319180758
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL008,1.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716376550317
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL005,1.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40323704253675
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL006,1.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36883522313432
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL001,1.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40556414503645
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL003,1.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417163797359855
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL0010,1.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,37.371907985950756
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL002,1.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,37.294045401042084
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL007,1.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,37.305438350299205
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL004,1.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,37.319633001652676
5,a8b9c23589ba8bcb08451259b370197732dada132f3c4d6002a5ca2569b4cacc,KL009,1.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,37.248429264078574
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL0010,1.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41500161811367
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL002,1.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,37.406137619243445
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL008,1.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716380144018
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL007,1.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31658317824821
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL004,1.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,37.352681398084165
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL001,1.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716377016508
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL009,1.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41665943504081
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL003,1.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3320647456385
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL005,1.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.320627556228985
6,fadaefa074439f5de2f4faa364a806536d8bdcc30239221afcfe452120e7d8a5,KL006,1.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13067777379303
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL001,1.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,37.416211424912504
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL0010,1.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,37.400627296317325
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL006,1.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40286847469296
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL004,1.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34845946666887
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL008,1.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,37.377754097169095
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL005,1.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37203720495896
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL002,1.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31423356627696
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL003,1.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34255048727038
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL009,1.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19091750247663
7,4f17f34cbeab9b06ea8ce92dc7cda6708d3b64ad038e2b9e8925e9489f75fcb3,KL007,1.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94606973274799
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL004,1.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39587842387868
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL007,1.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41556622665083
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL002,1.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39858842802428
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL006,1.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34822606504044
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL008,1.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37733762977839
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL009,1.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39895411199136
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL001,1.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36889464526673
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL005,1.0,1134.0,1.0,42.0,0.0,0.0,0.0,0.0,-2.4439207119106996
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL0010,1.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27794716688096
8,6d200f4c14188c61fbec67426d1f05e8a96c19a37dada7ed027c0f156e043619,KL003,1.0,1276.0,1.0,42.0,0.0,0.0,0.0,0.0,-2.4737421448233547
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL003,1.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716377965533
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL002,1.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40310023412474
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL001,1.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,37.396158864974836
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL006,1.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35688838134571
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL007,1.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37627733860804
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL005,1.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32082226462947
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL009,1.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32178156987629
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL004,1.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,37.28389168612475
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL0010,1.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24636169798759
9,753501f797cab940fae0dcbccb328a49a67670012741f7339dda73f55e75fab0,KL008,1.0,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09434794211159
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL001,1.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716380812305
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL009,1.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39546809760816
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL007,1.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4170723347281
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL003,1.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40064410639334
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL0010,1.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40949127088143
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL006,1.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41408453569937
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL002,1.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35496505766599
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL008,1.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40831715720661
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL004,1.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41528504290036
10,87ff3518d2bd83ed1d81c46a9fcd9de599d82cba02a1269136d25617680e4510,KL005,1.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25800073860227
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL001,1.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417163771473916
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL006,1.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,37.376843158570416
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL0010,1.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39576406936815
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL004,1.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32492167150914
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL009,1.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41707264314608
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL002,1.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32843577415575
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL007,1.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26058018328225
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL003,1.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,37.251833971816104
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL005,1.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22582969544599
11,bb805664161f0b111aeff2a841def52dd5634807ccf0cb119caa07a03edaa3e6,KL008,1.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,37.171878641701994
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL005,1.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417163791869484
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL009,1.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41701472042583
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL001,1.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,37.385254026192776
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL008,1.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,37.411773695150366
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL006,1.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38123509281417
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL0010,1.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,37.320883272900694
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL004,1.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24969419574848
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL002,1.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29413258215507
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL003,1.0,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24195877549432
12,b37045ea302738e364f3c7245a95ffc360f9d2358fc539a6acb1bdb393aeefa5,KL007,1.0,1614.0,0.0,0.0,0.0,0.0,0.0,0.0,37.145107265447876
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL004,1.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41442073268072
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL001,1.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,37.415157186980835
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL003,1.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36885336047538
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL0010,1.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37956956827992
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL009,1.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,37.341155150435384
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL002,1.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32580703289141
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL006,1.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34198305955877
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL008,1.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,37.289311270287115
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL007,1.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15358804745338
13,682b8d70de0dca65d032e1621d0b6ac20baab12149e3e8fc952773a4a6b9fd05,KL005,1.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,37.077055852927465
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL007,1.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39102500585979
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL006,1.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38288672105389
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL004,1.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39932513310325
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL001,1.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,37.410567957685075
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL009,1.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39829392848256
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL0010,1.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3332864017765
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL008,1.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37692698159038
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL002,1.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,37.364100663981446
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL005,1.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,37.282426007034694
14,43f4ec0c6d1ab95aae9477e9e3696c6358c0a873a82298cceece9e388fa3f2db,KL003,1.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,37.219582915532456
15,5f8e8c8333eb1a9a546632ae24cca2053f330724d76a7a13af3bc777d263fc6f,KL004,1.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4171637905528
15,5f8e8c8333eb1a9a546632ae24cca2053f330724d76a7a13af3bc777d263fc6f,KL007,1.0,662.0,1.0,45.0,0.0,0.0,0.0,0.0,-5.173231415554021
15,5f8e8c8333eb1a9a546632ae24cca2053f330724d76a7a13af3bc777d263fc6f,KL009,1.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39064539669816
15,5f8e8c8333eb1a9a546632ae24cca2053f330724d76a7a13af3bc777d263fc6f,KL006,1.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34407426537969
15,5f8e8c8333eb1a9a546632ae24cca2053f330724d76a7a13af3bc777d263fc6f,KL005,1.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36686007619204
