episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,1,851.0,3,433.0,0,0.0,0,0.0,-372.1321796482657
1,1,722.0,1,55.0,0,0.0,0,0.0,-14.618757951006607
