time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action,reference_speed_action,nominal_speed_adjustment
590.0,KL001,1,38.267085184962895,3.0,14.613042157354467,-53.02890640910711,True,True,51.85871040118151,4.090496075378221,145.84938791717107,148.19390539535942,45.706225398690925,15.242431557002277,-0.1308673620223999,0.7530286312103271,AC8,5.509121453369979,False,45.0,-1.0,True,False,False,False,True,False,True,4.380429382319803,47.6570120938909,3.340827114880085,-1.9630104582756758,1.0,1.0,0.0
600.0,KL001,1,36.83267000913073,3.0,14.613042157354467,-53.02890640910711,True,True,51.84578777909178,4.09275639558675,142.41929817286444,144.71456818066574,44.40346532749611,34.09182233583999,-0.319147527217865,0.7660974264144897,AC8,5.615909034139701,False,45.0,-1.0,True,False,False,False,True,False,True,6.633910418641302,42.20343898831594,-14.97042641043663,-4.787213355302811,1.0,1.0,0.0
610.0,KL001,1,35.56136163908738,3.0,14.613042157354444,-53.028906409107115,True,True,51.83338935301417,4.0884425276532275,138.98921931922933,141.23485000706262,43.40648547272293,53.89552539654758,-0.3453185558319092,0.7638297080993652,AC8,5.919293155665103,False,45.0,1.0,True,False,False,False,True,False,True,9.170432660189578,35.74978891123222,-34.43254977464676,-5.179777443408966,1.0,1.0,0.0
620.0,KL001,1,34.549944904110106,3.0,14.613042157354467,-53.02890640910711,True,True,51.82225384819082,4.077819524449608,142.418404689565,144.71366181785797,42.797220309082576,73.78393463175647,-0.31350278854370117,0.6948807239532471,AC8,6.324864474978927,False,34.99999999999999,1.0,True,False,False,False,True,False,False,10.28239732735119,0.0,-45.0,0.0,1.0,1.0,0.0
630.0,KL001,1,33.93037746091629,3.0,14.613042157354464,-53.02890640910711,True,True,51.8134714546671,4.0617935765814455,145.84757917210024,148.19207078561516,42.661285084394656,93.48454560614209,-0.09594875574111938,0.5483651161193848,AC8,6.753083103667242,False,24.999999999999993,1.0,True,False,False,False,True,False,False,11.17874429901388,0.0,-45.0,0.0,1.0,1.0,0.0
640.0,KL001,1,33.798166091413734,3.0,14.613042157354466,-53.02890640910711,True,True,51.80794852723048,4.0417783682286075,149.27674276686926,151.67007093873528,43.03052032547399,112.76948105360577,-0.36774277687072754,0.4078599214553833,AC8,7.140718877640535,False,24.999999999999993,1.0,True,True,False,True,True,False,False,12.329184396698377,0.0,-45.0,0.0,1.0,1.0,0.0
650.0,KL001,1,34.185776169538435,3.0,14.613042157354451,-53.02890640910711,True,True,51.80627313987132,4.019521580926949,152.7058954739064,155.14765651558307,43.87328377536929,131.41666393324283,-0.16548025608062744,0.3613748550415039,AC6,7.031089346228764,False,14.999999999999996,1.0,True,True,False,True,True,False,False,12.622419864016523,0.0,-45.0,0.0,1.0,1.0,0.0
660.0,KL001,1,35.054520038719716,3.0,14.61304215735447,-53.02890640910711,True,True,51.8086463881173,3.9969118675903297,156.13503729324682,158.624821965551,45.102473578440424,147.6974835167308,0.06648874282836914,0.327073335647583,AC6,6.864550993136485,False,9.999999999999995,1.0,True,True,False,True,False,False,False,12.68735396782744,0.0,-45.0,0.9973311424255371,1.0,1.0,0.0
670.0,KL001,1,36.2681214525449,3.0,14.613042157354469,-53.02890640910711,True,True,51.81433588087191,3.975313468687062,159.56416822492452,162.10156194991947,46.57383856893475,158.53523913100946,0.11407995223999023,0.28829991817474365,AC6,6.927357839894962,False,5.000000000000002,1.0,True,True,False,True,False,False,False,12.799611087890337,0.0,-45.0,1.7111983895301819,1.0,1.0,0.0
680.0,KL001,1,37.656618119101964,3.0,14.61304215735447,-53.02890640910711,True,True,51.82178153563316,3.9545419673615765,162.99328826897474,165.57787134252962,48.156139462585976,164.11127916729288,0.11362886428833008,0.2760920524597168,AC6,7.11164387052918,False,5.000000000000002,1.0,True,True,False,True,False,False,False,13.136020802209224,0.0,-45.0,1.7044338583946228,1.0,1.0,0.0
690.0,KL001,1,39.137493376538295,3.0,14.613042157354469,-53.028906409107115,True,True,51.8303407545998,3.9348307639551816,162.99999999999994,165.5846750214427,49.78098813028843,169.49052583076752,0.11637461185455322,0.2652851343154907,AC6,7.359341331452675,False,0.0,1.0,True,True,False,True,False,False,False,13.590567522480955,0.0,-45.0,1.7456191778182983,1.0,1.0,0.0
700.0,KL001,1,40.638425307298675,3.0,14.613042157354467,-53.02890640910711,True,True,51.83901821834597,3.915246140227435,162.99999999999994,165.5846750214427,51.411010251729145,169.8283508298199,0.07535719871520996,0.22985553741455078,AC6,7.6364745602276995,False,5.000000000000002,1.0,True,True,False,True,False,False,False,14.099957380335209,0.0,-45.0,1.1303579807281494,1.0,1.0,0.0
710.0,KL001,1,42.196901645620265,3.0,14.613042157354476,-53.02890640910711,True,True,51.84860663565065,3.896809664264532,162.99999999999994,165.5846750214427,53.05917293179422,175.0072742876332,0.22214901447296143,0.07928788661956787,AC6,7.941476729887194,False,0.0,1.0,True,True,False,True,False,False,False,14.661906384683162,0.0,-45.0,3.3322343230247498,1.0,1.0,0.0
720.0,KL001,1,43.767541595777516,3.0,14.613042157354478,-53.0289064091071,True,True,51.85830582573853,3.8785158327967437,162.99999999999994,165.5846750214427,54.70948559400899,175.15879072131895,0.18040478229522705,0.1208122968673706,AC8,8.094848358910808,False,5.000000000000002,1.0,True,True,False,True,False,False,False,14.976036303542866,0.0,-45.0,2.7060726284980774,1.0,1.0,0.0
730.0,KL001,1,45.37716551473364,3.0,14.613042157354473,-53.0289064091071,True,True,51.86885046773589,3.861494698817142,162.99999999999994,165.5846750214427,56.365058113302275,-179.82963449183046,0.16474902629852295,0.13999366760253906,AC8,8.133388306317043,False,0.0,1.0,True,True,False,True,False,False,False,14.416281262623672,0.0,-45.0,2.4712345004081726,1.0,1.0,0.0
740.0,KL001,1,46.993530822611326,3.0,14.613042157354473,-53.0289064091071,True,True,51.87949756747236,3.84463129709121,162.99999999999994,165.5846750214427,58.020905629004034,-179.83448860318208,0.16279911994934082,0.13980746269226074,AC8,8.171910932191862,False,0.0,1.0,True,True,False,True,False,False,False,13.611077390246566,0.0,-45.0,2.441987693309784,1.0,1.0,0.0
750.0,KL001,1,48.61247282043958,3.0,14.613042157354466,-53.0289064091071,True,True,51.89014466720884,3.827763901236549,162.99999999999994,165.5846750214427,59.67675458047448,-179.83907232320644,0.036802053451538086,0.26704561710357666,AC8,8.21316465311835,False,5.000000000000002,1.0,True,True,False,True,False,False,False,12.249191226912352,0.0,-45.0,0.5520308017730713,1.0,1.0,0.0
760.0,KL001,1,50.25356092898784,3.0,14.613042157354437,-53.02890640910712,True,True,51.90156528280628,3.812284645775709,162.99999999999994,165.5846750214427,61.32655804412655,-174.9639004825524,0.04004168510437012,0.27134037017822266,AC8,8.234179544633612,False,0.0,1.0,True,True,False,True,False,False,False,12.227207449234115,0.0,-45.0,0.6006243824958801,1.0,1.0,0.0
