time,agent,lat,lon,heading_deg,cas_mps,tas_mps
1730.0,AC5,50.14172905450478,3.1249102041319694,214.6135685842343,128.0649704055076,130.1499681006073
1730.0,AC6,52.82796768825822,3.4405274576148672,340.28539091082473,121.37118204055521,123.35591083732872
1730.0,AC7,50.463986701289315,4.826002095644434,185.38732195388206,128.04979438747895,130.13456630632626
1730.0,AC8,53.21190119745899,2.362469155279778,324.62787971734474,162.99999999999994,165.5846750214427
1730.0,AC9,53.93430003905845,3.29856685060734,350.6583986166836,162.99999999999994,165.5846750214427
1730.0,AC10,52.72216926556145,3.0562530705939857,329.29860451370894,140.41913295507044,142.6855042814784
1740.0,AC1,50.990681706003514,4.871757730937362,149.27009733833228,150.85746131199525,153.27316580508298
1740.0,AC2,50.368795203678225,5.49554710403083,147.14016372864694,156.16127713265985,158.65142769137466
1740.0,AC3,50.39468026490761,3.8558287000131704,195.6960150102132,121.18829474516093,123.17026500607139
1740.0,AC4,49.93234861014619,4.32816243682292,178.93545476893684,162.99999999999994,165.5846750214427
1740.0,AC5,50.132096090982884,3.1145371915250353,214.6135685842343,128.0649704055076,130.1499681006073
1740.0,AC6,52.838410914535295,3.434332140178671,340.28045355024875,121.37118204055521,123.35591083732872
1740.0,AC7,50.45233511473634,4.824276187916463,185.38732195388206,128.04979438747895,130.13456630632626
1740.0,AC8,53.22404377745598,2.348072173559411,324.62787971734474,162.99999999999994,165.5846750214427
1740.0,AC9,53.948993938831045,3.2944601893458016,350.6583986166836,162.99999999999994,165.5846750214427
1740.0,AC10,52.73320220217873,3.0454331964344874,329.28999177779895,140.41913295507044,142.6855042814784
1750.0,AC1,50.9788324232544,4.8829447261074295,149.27887238793758,150.85746131199525,153.27316580508298
1750.0,AC2,50.35681019055307,5.507682471116974,147.14016372864694,156.16127713265985,158.65142769137466
1750.0,AC3,50.3840163507387,3.851128556987841,195.6960150102132,121.18829474516093,123.17026500607139
1750.0,AC4,49.91745979281225,4.328592171107728,178.93545476893684,162.99999999999994,165.5846750214427
1750.0,AC5,50.12246312746099,3.1041662668282375,214.6135685842343,128.0649704055076,130.1499681006073
1750.0,AC6,52.84885381813574,3.428133842336651,340.2755131115091,121.37118204055521,123.35591083732872
1750.0,AC7,50.44068352818337,4.822550705176898,185.38732195388206,128.04979438747895,130.13456630632626
1750.0,AC8,53.23618635745297,2.3336711090786633,324.62787971734474,162.99999999999994,165.5846750214427
1750.0,AC9,53.96368783860364,3.290352080920364,350.6583986166836,162.99999999999994,165.5846750214427
1750.0,AC10,52.744234153339534,3.034607843593603,329.2813733221848,140.41913295507044,142.6855042814784
1760.0,AC1,50.96698206068797,4.894125980975008,149.28703834236353,150.85746131199525,153.27316580508298
1760.0,AC2,50.344825177427914,5.519814774899866,147.14016372864694,156.16127713265985,158.65142769137466
1760.0,AC3,50.37335243656978,3.8464294706658455,195.6960150102132,121.18829474516093,123.17026500607139
1760.0,AC4,49.90257097547831,4.329021772721756,178.93545476893684,162.99999999999994,165.5846750214427
1760.0,AC5,50.112830163939094,3.093797428908192,214.6135685842343,128.0649704055076,130.1499681006073
1760.0,AC6,52.85929639878062,3.4219325616113747,340.2705695909931,121.37118204055521,123.35591083732872
1760.0,AC7,50.4290319416304,4.820825647145173,185.38732195388206,128.04979438747895,130.13456630632626
1760.0,AC8,53.24832893744996,2.3192659588740945,324.62787971734474,162.99999999999994,165.5846750214427
1760.0,AC9,53.978381738376235,3.286242524040342,350.6583986166836,162.99999999999994,165.5846750214427
1760.0,AC10,52.755265118139306,3.0237770075645054,329.2727491364756,140.41913295507044,142.6855042814784
1770.0,AC1,50.95513128855049,4.905303289190372,149.28703834236353,150.85746131199525,153.27316580508298
1770.0,AC2,50.33284016430276,5.531944017456231,147.14016372864694,156.16127713265985,158.65142769137466
1770.0,AC3,50.362688522400866,3.841731440409441,195.6960150102132,121.18829474516093,123.17026500607139
1770.0,AC4,49.88768215814437,4.329451241775887,178.93545476893684,162.99999999999994,165.5846750214427
1770.0,AC5,50.1031972004172,3.083430676632315,214.6135685842343,128.0649704055076,130.1499681006073
1770.0,AC6,52.86973865619068,3.4157282955224884,340.2656229849828,121.37118204055521,123.35591083732872
1770.0,AC7,50.41738035507743,4.819101013540962,185.38732195388206,128.04979438747895,130.13456630632626
1770.0,AC8,53.26047151744695,2.3048567199793726,324.62787971734474,162.99999999999994,165.5846750214427
1770.0,AC9,53.99307563814883,3.282131517413493,350.6583986166836,162.99999999999994,165.5846750214427
1770.0,AC10,52.76629509567177,3.012940683834291,329.26411920971424,140.41913295507044,142.6855042814784
1780.0,AC1,50.94328051641301,4.916477747488731,149.28703834236353,150.85746131199525,153.27316580508298
1780.0,AC2,50.320855151177604,5.544070200860948,147.14016372864694,156.16127713265985,158.65142769137466
1780.0,AC3,50.35202460823195,3.8370344655813855,195.6960150102132,121.18829474516093,123.17026500607139
1780.0,AC4,49.87279334081043,4.3298805783808865,178.93545476893684,162.99999999999994,165.5846750214427
1780.0,AC5,50.093564236895304,3.0730660088688233,214.6135685842343,128.0649704055076,130.1499681006073
1780.0,AC6,52.88018059008624,3.4095210415866792,340.260673289644,121.37118204055521,123.35591083732872
