time,east_km,north_km,goal_distance_km,heading_deg,cas_mps,target_east_km,target_north_km,target_distance_km,clearance_km,residual_heading,residual_speed,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action,reference_speed_action,nominal_speed_adjustment
440.0,-18.518802357485043,-0.28460538687456793,72.98792739075931,164.94604727223816,162.99999999999994,14.613042157354464,-53.02890640910711,62.28708061291187,3.0,0.0,0.0,-5.000000000000002,1.0,True,False,False,False,True,False,True,7.681046426481317,19.58551281375093,-17.08142951130867,0.0,1.0,1.0,0.0
450.0,-17.966577875482667,-1.8441030241871643,71.46104869002346,159.94604727223816,162.99999999999994,14.61304215735446,-53.028906409107115,60.673847241105086,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,9.149653510195101,5.456203292428388,-12.423192858695984,0.0,1.0,1.0,0.0
460.0,-17.399470242132043,-3.3985079045439917,69.93339501374803,159.94604727223816,162.99999999999994,14.613042157354474,-53.02890640910711,59.05910095699916,3.0,0.0,0.0,-12.768800854682922,1.0,False,False,False,False,False,False,False,11.633880622125082,0.0,-12.768800854682922,0.0,1.0,1.0,0.0
470.0,-16.61739017796638,-4.851928591395373,68.33680077642828,147.17724641755524,162.99999999999994,14.61304215735445,-53.028906409107115,57.413945130946566,3.0,0.0,0.0,-0.13032490038312972,1.0,False,False,False,False,False,False,False,10.769575311757496,0.0,-0.13032490038312972,0.0,1.0,1.0,0.0
480.0,-15.718310540857432,-6.24044035353534,66.70875044090968,147.0469215171721,162.99999999999994,14.613042157354462,-53.028906409107115,55.75976607139523,3.0,0.0,0.0,-40.0,1.0,True,False,False,False,True,False,False,10.98259096267816,0.0,-0.000874862616910832,0.0,1.0,1.0,0.0
490.0,-14.623476623226903,-7.4728872401102935,65.05905029254086,131.22367056741524,162.99999999999994,14.613042157354474,-53.0289064091071,54.13062823331438,3.0,0.0,0.0,-30.000000000000004,1.0,True,False,False,False,True,False,False,10.46528231169385,0.0,16.085169911384583,0.0,1.0,1.0,0.0
500.0,-13.234833969677181,-8.359686006917284,63.457640826576935,115.40041961765837,162.99999999999994,14.613042157354458,-53.02890640910711,52.63880181126761,3.0,0.0,0.0,-20.0,1.0,True,False,False,False,True,False,False,10.94958727798534,0.0,32.65916436910629,0.0,1.0,1.0,0.0
510.0,-11.657601839637987,-8.833630470092471,62.03437656319577,99.5771686679015,162.99999999999994,14.613042157354457,-53.02890640910711,51.41370587053963,3.0,0.0,0.0,-5.000000000000002,1.0,True,False,False,False,True,False,False,11.096271361952528,0.0,45.0,0.0,1.0,1.0,0.0
520.0,-10.012744723194283,-8.981494754245952,60.82212725883058,94.5771686679015,162.99999999999994,14.613042157354473,-53.028906409107115,50.463886621811106,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,11.11256105350546,0.0,45.0,0.0,1.0,1.0,0.0
530.0,-8.366286308893434,-9.113545132625367,59.6425878722185,94.5771686679015,162.99999999999994,14.61304215735444,-53.02890640910712,49.56418558600174,3.0,0.0,0.0,5.000000000000002,1.0,True,False,False,False,True,False,False,10.297020969560519,0.0,45.0,0.0,1.0,1.0,0.0
