completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,37.38522815492108,37.38522815492108,0.3738522815492108,0.0
1,37.391776955278864,37.391776955278864,0.37391776955278866,0.0
2,30.822430736542103,30.822430736542106,0.30822430736542106,3.552713678800501e-15
3,37.40578975629871,37.40578975629871,0.37405789756298713,0.0
4,37.40549561643122,37.40549561643122,0.37405495616431217,0.0
5,37.30539641827358,37.30539641827358,0.37305396418273584,0.0
6,37.31933356431962,37.31933356431962,0.37319333564319623,0.0
7,37.37518298119449,37.37518298119449,0.37375182981194494,0.0
8,37.32724751409113,37.32724751409113,0.3732724751409113,0.0
9,27.77161813960021,27.77161813960021,0.2777161813960021,0.0
10,37.398351188419234,37.398351188419234,0.3739835118841923,0.0
11,31.667081889458174,31.667081889458174,0.31667081889458176,0.0
12,37.14978083711583,37.14978083711583,0.37149780837115826,0.0
13,28.57011834710331,28.57011834710331,0.2857011834710331,0.0
14,23.519304565121374,23.519304565121374,0.23519304565121374,0.0
15,36.94876500006759,36.94876500006759,0.3694876500006759,0.0
16,34.849759361513,34.849759361513,0.34849759361513,0.0
17,36.798678144399936,36.798678144399936,0.3679867814439994,0.0
18,37.38579429067878,37.38579429067878,0.3738579429067878,0.0
19,37.407423912990865,37.407423912990865,0.37407423912990867,0.0
20,-0.7235434864569197,-0.7235434864569197,-0.007235434864569197,0.0
21,-0.6622275440939683,-0.6622275440939683,-0.006622275440939684,0.0
22,37.40851337957691,37.40851337957691,0.37408513379576913,0.0
23,37.39582063821356,37.39582063821356,0.37395820638213556,0.0
24,37.30129859151902,37.30129859151902,0.3730129859151902,0.0
25,37.38361993260586,37.38361993260586,0.3738361993260586,0.0
26,37.385041092081686,37.385041092081686,0.3738504109208169,0.0
27,37.38805808645185,37.38805808645185,0.3738805808645185,0.0
28,37.408156145630166,37.408156145630166,0.37408156145630167,0.0
29,37.408565669554385,37.408565669554385,0.37408565669554383,0.0
30,37.40792090125581,37.40792090125581,0.3740792090125581,0.0
31,37.40706061368242,37.40706061368242,0.3740706061368242,0.0
32,37.40394085735686,37.40394085735686,0.3740394085735686,0.0
33,37.40501660318108,37.40501660318108,0.37405016603181085,0.0
34,37.4046974639477,37.4046974639477,0.374046974639477,0.0
35,37.392210800897146,37.392210800897146,0.37392210800897147,0.0
36,37.39692953000856,37.39692953000856,0.37396929530008566,0.0
37,18.76060128954791,18.76060128954791,0.1876060128954791,0.0
38,37.29439194771383,37.29439194771383,0.3729439194771383,0.0
39,37.40978733818665,37.40978733818665,0.37409787338186656,0.0
40,37.40497187570642,37.40497187570642,0.3740497187570642,0.0
41,37.3998391604495,37.3998391604495,0.37399839160449505,0.0
42,37.353831147515976,37.353831147515976,0.37353831147515976,0.0
43,37.40846954063661,37.40846954063661,0.37408469540636613,0.0
44,37.37776745697323,37.37776745697323,0.3737776745697323,0.0
45,37.40508309267273,37.40508309267273,0.37405083092672736,0.0
46,37.40404218396067,37.40404218396067,0.37404042183960673,0.0
47,-0.9262137482593359,-0.9262137482593359,-0.00926213748259336,0.0
48,37.40351714444722,37.40351714444722,0.37403517144447224,0.0
49,37.36689030273171,37.36689030273171,0.37366890302731715,0.0
50,37.40967976745962,37.40967976745962,0.37409679767459625,0.0
51,37.40840645800619,37.40840645800619,0.37408406458006194,0.0
52,37.409783011975215,37.409783011975215,0.3740978301197522,0.0
53,37.4070025827242,37.4070025827242,0.374070025827242,0.0
54,37.37353056804714,37.37353056804714,0.37373530568047136,0.0
55,37.40539702066113,37.40539702066113,0.3740539702066113,0.0
56,37.405325053184306,37.405325053184306,0.3740532505318431,0.0
57,37.39712161289669,37.39712161289669,0.3739712161289669,0.0
58,37.38244476030567,37.38244476030567,0.37382444760305666,0.0
59,37.34837068353008,37.34837068353008,0.3734837068353008,0.0
60,37.27600694648014,37.27600694648014,0.3727600694648014,0.0
61,37.27664028744003,37.27664028744003,0.3727664028744003,0.0
62,37.21705474395817,37.21705474395817,0.3721705474395817,0.0
63,37.23654925706324,37.23654925706324,0.3723654925706324,0.0
64,37.26463236955831,37.26463236955831,0.37264632369558315,0.0
65,37.15645197344016,37.15645197344016,0.37156451973440163,0.0
66,37.342088110150655,37.342088110150655,0.37342088110150656,0.0
67,37.3757756120272,37.3757756120272,0.373757756120272,0.0
