case,episode,agent,scenario_sha256,decision,start_seconds,terminal,heading_action,speed_action,critic_value,native_reward,reward_goal,reward_intrusion,reward_restricted,reward_outside,reward_drift,intrusion_seconds,intrusion_events,predicted_threats,earliest_predicted_entry_seconds
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,-0.03070857934653759,-0.04667143523693085,-0.5293183922767639,-0.0003120351957403066,0.0,-0.0,-0.0,-0.0,-0.0003120351957403066,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.004187362268567085,-0.01625104807317257,-0.21187140047550201,-6.845433830429058e-06,0.0,-0.0,-0.0,-0.0,-6.845433830429058e-06,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.08906885981559753,-0.025799686089158058,-0.1823892742395401,-0.0003094742343843828,0.0,-0.0,-0.0,-0.0,-0.0003094742343843828,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,-0.003495538607239723,-0.059029221534729004,-0.4860610365867615,-0.0003114006454671832,0.0,-0.0,-0.0,-0.0,-0.0003114006454671832,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.08465071767568588,-0.07574863731861115,-0.9617879390716553,-0.00013829191943968766,0.0,-0.0,-0.0,-0.0,-0.00013829191943968766,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.04291475564241409,-0.01303207129240036,-0.3495572507381439,-0.0003129025868589371,0.0,-0.0,-0.0,-0.0,-0.0003129025868589371,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.04525022953748703,-0.00917067565023899,-0.031392551958560944,-7.405677782516785e-05,0.0,-0.0,-0.0,-0.0,-7.405677782516785e-05,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.005094433203339577,-0.015902124345302582,-0.7595596313476562,-0.0003114405023868669,0.0,-0.0,-0.0,-0.0,-0.0003114405023868669,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.08265893161296844,-0.0312749445438385,-0.8669484853744507,-0.00013521364708156804,0.0,-0.0,-0.0,-0.0,-0.00013521364708156804,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,1,5,0,0.0014237351715564728,-0.016704877838492393,-0.4129483997821808,-2.3291162196009126e-06,0.0,-0.0,-0.0,-0.0,-2.3291162196009126e-06,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,-0.03498037904500961,-0.03950784355401993,-0.5295969247817993,-0.0003335912939547001,0.0,-0.0,-0.0,-0.0,-0.0003335912939547001,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.007641125470399857,-0.014538059942424297,-0.22250996530056,-1.2492274582057515e-05,0.0,-0.0,-0.0,-0.0,-1.2492274582057515e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.09141550958156586,-0.02634982205927372,-0.10374269634485245,-0.00046780630967155064,0.0,-0.0,-0.0,-0.0,-0.00046780630967155064,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,-0.002747228369116783,-0.057217083871364594,-0.530884861946106,-0.00046897376428508327,0.0,-0.0,-0.0,-0.0,-0.00046897376428508327,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.08877893537282944,-0.07358375936746597,-1.043736219406128,-0.00014504051763327734,0.0,-0.0,-0.0,-0.0,-0.00014504051763327734,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.046059004962444305,-0.015668822452425957,-0.32813337445259094,-0.0004700930212404461,0.0,-0.0,-0.0,-0.0,-0.0004700930212404461,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.05079849064350128,-0.00017841625958681107,-0.02160794287919998,-8.314139804547036e-05,0.0,-0.0,-0.0,-0.0,-8.314139804547036e-05,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.003737097606062889,-0.005408657714724541,-0.7186444997787476,-0.0003121166312734175,0.0,-0.0,-0.0,-0.0,-0.0003121166312734175,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,0.08671923726797104,-0.02953939512372017,-0.947268009185791,-0.00014186118789731464,0.0,-0.0,-0.0,-0.0,-0.00014186118789731464,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,2,10,0,-0.0034218113869428635,-0.017868539318442345,-0.3605562150478363,-5.599324315433465e-06,0.0,-0.0,-0.0,-0.0,-5.599324315433465e-06,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,-0.03504478186368942,-0.039263710379600525,-0.5424928069114685,-0.00033535277275867923,0.0,-0.0,-0.0,-0.0,-0.00033535277275867923,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.009693384170532227,-0.0135724488645792,-0.22584743797779083,-1.5848127356769883e-05,0.0,-0.0,-0.0,-0.0,-1.5848127356769883e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.09245137870311737,-0.028099369257688522,-0.02369455248117447,-0.0006273046190792687,0.0,-0.0,-0.0,-0.0,-0.0006273046190792687,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,-0.0010265400633215904,-0.05635037273168564,-0.5706387758255005,-0.0006273945377682971,0.0,-0.0,-0.0,-0.0,-0.0006273945377682971,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.09079862385988235,-0.07221759855747223,-1.0920541286468506,-0.0001483432284067452,0.0,-0.0,-0.0,-0.0,-0.0001483432284067452,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.04500679671764374,-0.016519395634531975,-0.3172909915447235,-0.000547526594947392,0.0,-0.0,-0.0,-0.0,-0.000547526594947392,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.057254545390605927,-0.0013842815533280373,-0.02409956604242325,-9.371282035726418e-05,0.0,-0.0,-0.0,-0.0,-9.371282035726418e-05,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.0023172199726104736,-0.005329364910721779,-0.747194766998291,-0.00031120003592157905,0.0,-0.0,-0.0,-0.0,-0.00031120003592157905,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.09086043387651443,-0.030446002259850502,-0.9786957502365112,-0.000148641615760384,0.0,-0.0,-0.0,-0.0,-0.000148641615760384,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,3,15,0,0.01348152570426464,-0.0020389347337186337,-0.24164392054080963,-2.206002345121508e-05,0.0,-0.0,-0.0,-0.0,-2.206002345121508e-05,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,-0.018371084704995155,-0.0469648614525795,-0.6592521071434021,-0.00030977662584110566,0.0,-0.0,-0.0,-0.0,-0.00030977662584110566,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.011060619726777077,-0.013300994411110878,-0.22715172171592712,-1.8084207614985918e-05,0.0,-0.0,-0.0,-0.0,-1.8084207614985918e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.056981079280376434,-0.03822697699069977,0.10663079470396042,-0.0007879267758899548,0.0,-0.0,-0.0,-0.0,-0.0007879267758899548,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,-0.009330008178949356,-0.0786529928445816,-0.5839664340019226,-0.0007866906704837742,0.0,-0.0,-0.0,-0.0,-0.0007866906704837742,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.09198161214590073,-0.0715387836098671,-1.1263880729675293,-0.000150279166981869,0.0,-0.0,-0.0,-0.0,-0.000150279166981869,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.058704592287540436,-0.013404915109276772,-0.288053423166275,-0.0005714596851751608,0.0,-0.0,-0.0,-0.0,-0.0005714596851751608,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.06327980756759644,-0.0022829649969935417,-0.02921045571565628,-0.00010358024313686342,0.0,-0.0,-0.0,-0.0,-0.00010358024313686342,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,-0.008980650454759598,-0.0015881219878792763,-0.7787747979164124,-0.00029418536365482135,0.0,-0.0,-0.0,-0.0,-0.00029418536365482135,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.09355386346578598,-0.03137442097067833,-1.0023488998413086,-0.0001530542020853082,0.0,-0.0,-0.0,-0.0,-0.0001530542020853082,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,4,20,0,0.011660274118185043,-0.0027658971957862377,-0.20370908081531525,-1.9080857644562885e-05,0.0,-0.0,-0.0,-0.0,-1.9080857644562885e-05,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,-0.016226908192038536,-0.05002180486917496,-0.6766551733016968,-0.00030799003273759373,0.0,-0.0,-0.0,-0.0,-0.00030799003273759373,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.011819621548056602,-0.013097980059683323,-0.2243807315826416,-1.9325950464417676e-05,0.0,-0.0,-0.0,-0.0,-1.9325950464417676e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.05741240084171295,-0.04314299672842026,0.14926041662693024,-0.0009495822141158032,0.0,-0.0,-0.0,-0.0,-0.0009495822141158032,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,-0.006188453175127506,-0.07637786865234375,-0.6132071614265442,-0.0009467869267591699,0.0,-0.0,-0.0,-0.0,-0.0009467869267591699,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.09282461553812027,-0.07135982811450958,-1.1458005905151367,-0.0001516597649517449,0.0,-0.0,-0.0,-0.0,-0.0001516597649517449,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.05942009389400482,-0.011507494375109673,-0.22880657017230988,-0.000573798947000346,0.0,-0.0,-0.0,-0.0,-0.000573798947000346,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.07465129345655441,-0.004984768107533455,-0.01916567236185074,-0.00012219987576728999,0.0,-0.0,-0.0,-0.0,-0.00012219987576728999,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,-0.01244922075420618,0.004748964682221413,-0.7785106301307678,-0.0002900266980153535,0.0,-0.0,-0.0,-0.0,-0.0002900266980153535,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.08970141410827637,-0.030003217980265617,-1.0045223236083984,-0.00014675827083371579,0.0,-0.0,-0.0,-0.0,-0.00014675827083371579,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,5,25,0,0.02992764674127102,-0.017447181046009064,-0.18954625725746155,-4.8976539098178465e-05,0.0,-0.0,-0.0,-0.0,-4.8976539098178465e-05,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,-0.002429288811981678,-0.04201573133468628,-0.5984152555465698,-0.0002871784665413334,0.0,-0.0,-0.0,-0.0,-0.0002871784665413334,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.011705519631505013,-0.013410390354692936,-0.2199123352766037,-1.9140134881855725e-05,0.0,-0.0,-0.0,-0.0,-1.9140134881855725e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.05649860203266144,-0.04775562137365341,0.17241345345973969,-0.0011121509087747658,0.0,-0.0,-0.0,-0.0,-0.0011121509087747658,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,-0.00470723956823349,-0.07254448533058167,-0.6387040019035339,-0.0009688769001359584,0.0,-0.0,-0.0,-0.0,-0.0009688769001359584,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.09304965287446976,-0.07156093418598175,-1.1577675342559814,-0.00015203083021449976,0.0,-0.0,-0.0,-0.0,-0.00015203083021449976,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.06065364181995392,-0.010024632327258587,-0.2053438425064087,-0.0005769636069932029,0.0,-0.0,-0.0,-0.0,-0.0005769636069932029,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.08569581061601639,-0.008490629494190216,-0.011647799052298069,-0.000140286051943629,0.0,-0.0,-0.0,-0.0,-0.000140286051943629,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,-0.013373460620641708,0.009349845349788666,-0.7703992128372192,-0.0002900554535244435,0.0,-0.0,-0.0,-0.0,-0.0002900554535244435,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.08835356682538986,-0.030022060498595238,-1.0039180517196655,-0.00014455954907900158,0.0,-0.0,-0.0,-0.0,-0.00014455954907900158,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,6,30,0,0.030367640778422356,-0.016544310376048088,-0.18492037057876587,-4.969920153943942e-05,0.0,-0.0,-0.0,-0.0,-4.969920153943942e-05,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,-0.0015917904675006866,-0.04343736171722412,-0.597517728805542,-0.00028759080889699464,0.0,-0.0,-0.0,-0.0,-0.00028759080889699464,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.011527832597494125,-0.01342197135090828,-0.21158364415168762,-1.8850339247071936e-05,0.0,-0.0,-0.0,-0.0,-1.8850339247071936e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.08750550448894501,-0.03575584292411804,0.1978529840707779,-0.0012754306403076439,0.0,-0.0,-0.0,-0.0,-0.0012754306403076439,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,-0.005901080556213856,-0.07123525440692902,-0.6351738572120667,-0.0009745530419089544,0.0,-0.0,-0.0,-0.0,-0.0009745530419089544,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.09290504455566406,-0.07104267179965973,-1.171363353729248,-0.00015179798994651719,0.0,-0.0,-0.0,-0.0,-0.00015179798994651719,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.062312155961990356,-0.009212600998580456,-0.20488327741622925,-0.0005807908382306549,0.0,-0.0,-0.0,-0.0,-0.0005807908382306549,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.0912821814417839,-0.010431336238980293,0.010197869502007961,-0.0001494389157874937,0.0,-0.0,-0.0,-0.0,-0.0001494389157874937,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,-0.011408036574721336,0.013173464685678482,-0.7601824402809143,-0.0002948209023781165,0.0,-0.0,-0.0,-0.0,-0.0002948209023781165,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.08701393753290176,-0.028641263023018837,-1.0096311569213867,-0.0001423742005407588,0.0,-0.0,-0.0,-0.0,-0.0001423742005407588,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,7,35,0,0.029462944716215134,-0.015509815886616707,-0.18923106789588928,-4.82211676367918e-05,0.0,-0.0,-0.0,-0.0,-4.82211676367918e-05,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,-0.001404852606356144,-0.043559372425079346,-0.5948479175567627,-0.0002890886566090512,0.0,-0.0,-0.0,-0.0,-0.0002890886566090512,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.011244729161262512,-0.013658166863024235,-0.20165038108825684,-1.8388139510582276e-05,0.0,-0.0,-0.0,-0.0,-1.8388139510582276e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.08564784377813339,-0.03999403119087219,0.2080703228712082,-0.0014392543136059325,0.0,-0.0,-0.0,-0.0,-0.0014392543136059325,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,-0.0071836551651358604,-0.06996454298496246,-0.6301928162574768,-0.0009803613732339074,0.0,-0.0,-0.0,-0.0,-0.0009803613732339074,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.09255608171224594,-0.07048666477203369,-1.185502290725708,-0.00015123127932850083,0.0,-0.0,-0.0,-0.0,-0.00015123127932850083,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.06310494244098663,-0.008369263261556625,-0.2097410410642624,-0.0005831656025328159,0.0,-0.0,-0.0,-0.0,-0.0005831656025328159,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.0918143168091774,-0.010621242225170135,0.019125722348690033,-0.0001503184978221648,0.0,-0.0,-0.0,-0.0,-0.0001503184978221648,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,-0.009200667962431908,0.015988295897841454,-0.7545777559280396,-0.0002999849618749028,0.0,-0.0,-0.0,-0.0,-0.0002999849618749028,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.08521238714456558,-0.027159029617905617,-1.0159286260604858,-0.0001394329635650557,0.0,-0.0,-0.0,-0.0,-0.0001394329635650557,0.0,0.0,0,
std005,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,8,40,0,0.028456151485443115,-0.014593429863452911,-0.19326211512088776,-4.657590796601784e-05,0.0,-0.0,-0.0,-0.0,-4.657590796601784e-05,0.0,0.0,0,
std005,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,-0.01006585918366909,-0.04485127329826355,-0.5457562208175659,-0.00030507149773226813,0.0,-0.0,-0.0,-0.0,-0.00030507149773226813,0.0,0.0,0,
std005,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,0.01097838394343853,-0.014175057411193848,-0.19026562571525574,-1.7953321554749738e-05,0.0,-0.0,-0.0,-0.0,-1.7953321554749738e-05,0.0,0.0,0,
std005,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,0.08207710087299347,-0.045017316937446594,0.2180839329957962,-0.0015016637488319568,0.0,-0.0,-0.0,-0.0,-0.0015016637488319568,0.0,0.0,0,
std005,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,-0.008184973150491714,-0.0684599056839943,-0.6253088712692261,-0.0009856961758504393,0.0,-0.0,-0.0,-0.0,-0.0009856961758504393,0.0,0.0,0,
std005,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,0.05360747128725052,-0.047587111592292786,-0.9097026586532593,-8.763405785318472e-05,0.0,-0.0,-0.0,-0.0,-8.763405785318472e-05,0.0,0.0,0,
std005,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,0.08506565541028976,-0.011861314065754414,-0.2403796911239624,-0.0006200385182678267,0.0,-0.0,-0.0,-0.0,-0.0006200385182678267,0.0,0.0,0,
std005,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,0.09247840940952301,-0.011070651933550835,0.028517983853816986,-0.00015141434862347554,0.0,-0.0,-0.0,-0.0,-0.00015141434862347554,0.0,0.0,0,
std005,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,-0.007127058692276478,0.018287522718310356,-0.7512696981430054,-0.00030493288720564033,0.0,-0.0,-0.0,-0.0,-0.00030493288720564033,0.0,0.0,0,
std005,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,9,45,0,0.09725115448236465,-0.03623717278242111,-1.0212314128875732,-0.00015913809077975247,0.0,-0.0,-0.0,-0.0,-0.00015913809077975247,0.0,0.0,0,
