case,episode,agent,scenario_sha256,decision,start_seconds,terminal,heading_action,speed_action,critic_value,native_reward,reward_goal,reward_intrusion,reward_restricted,reward_outside,reward_drift,intrusion_seconds,intrusion_events,predicted_threats,earliest_predicted_entry_seconds
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,0.40741869807243347,-0.00020726458165705753,0.0,-0.0,-0.0,-0.0,-0.00020726458165705753,0.0,0.0,1,83.4271469116211
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,0.01866421103477478,-1.1502736294974293e-10,0.0,-0.0,-0.0,-0.0,-1.1502736294974293e-10,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,0.11366261541843414,-0.00026768626595628293,0.0,-0.0,-0.0,-0.0,-0.00026768626595628293,0.0,0.0,1,83.4271469116211
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,0.5123767256736755,-6.173097988825795e-12,0.0,-0.0,-0.0,-0.0,-6.173097988825795e-12,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,0.8295992016792297,-0.000518849365749491,0.0,-0.0,-0.0,-0.0,-0.000518849365749491,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,-0.023716889321804047,-2.4707842715131683e-11,0.0,-0.0,-0.0,-0.0,-2.4707842715131683e-11,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,92,460,0,0.0,0.0,0.43406549096107483,-2.2591130481428492e-10,0.0,-0.0,-0.0,-0.0,-2.2591130481428492e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.04646790027618408,-0.0006175207952744137,0.0,-0.0,-0.0,-0.0,-0.0006175207952744137,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,-0.062116265296936035,-6.554111663838076e-11,0.0,-0.0,-0.0,-0.0,-6.554111663838076e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.7498593926429749,-0.0004976808748401757,0.0,-0.0,-0.0,-0.0,-0.0004976808748401757,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.4051515758037567,-0.00020854550564278302,0.0,-0.0,-0.0,-0.0,-0.00020854550564278302,0.0,0.0,1,78.4278793334961
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.01978062093257904,-1.1218324934116917e-10,0.0,-0.0,-0.0,-0.0,-1.1218324934116917e-10,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.10512544214725494,-0.0002696592422463094,0.0,-0.0,-0.0,-0.0,-0.0002696592422463094,0.0,0.0,1,78.4278793334961
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.5129902362823486,-1.1100825848214675e-11,0.0,-0.0,-0.0,-0.0,-1.1100825848214675e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.8309639096260071,-0.0005227822487800443,0.0,-0.0,-0.0,-0.0,-0.0005227822487800443,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,-0.08852408826351166,-2.2278750049138692e-11,0.0,-0.0,-0.0,-0.0,-2.2278750049138692e-11,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,93,465,0,0.0,0.0,0.4312112331390381,-2.259146425518897e-10,0.0,-0.0,-0.0,-0.0,-2.259146425518897e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.047214895486831665,-0.0006255394692562798,0.0,-0.0,-0.0,-0.0,-0.0006255394692562798,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,-0.05236846208572388,-6.295859885586513e-11,0.0,-0.0,-0.0,-0.0,-6.295859885586513e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.7415515780448914,-0.0005035248530230911,0.0,-0.0,-0.0,-0.0,-0.0005035248530230911,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.40269967913627625,-0.00020984212855911316,0.0,-0.0,-0.0,-0.0,-0.00020984212855911316,0.0,0.0,1,73.42858123779297
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.021286852657794952,-1.0932235675225372e-10,0.0,-0.0,-0.0,-0.0,-1.0932235675225372e-10,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.09660392999649048,-0.00027166088987709227,0.0,-0.0,-0.0,-0.0,-0.00027166088987709227,0.0,0.0,1,73.42858123779297
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.5135881304740906,-1.6146506255889582e-11,0.0,-0.0,-0.0,-0.0,-1.6146506255889582e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.8321670293807983,-0.0005267720334574555,0.0,-0.0,-0.0,-0.0,-0.0005267720334574555,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,-0.08661269396543503,-1.9812521076351997e-11,0.0,-0.0,-0.0,-0.0,-1.9812521076351997e-11,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.0,0.0,0.4281157851219177,-2.260229369003374e-10,0.0,-0.0,-0.0,-0.0,-2.260229369003374e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.04902264475822449,-0.0006337437435744707,0.0,-0.0,-0.0,-0.0,-0.0006337437435744707,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,-0.05582544207572937,-6.035259378422812e-11,0.0,-0.0,-0.0,-0.0,-6.035259378422812e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.7331968545913696,-0.0005094956893534834,0.0,-0.0,-0.0,-0.0,-0.0005094956893534834,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.455056369304657,-0.00021115473732820169,0.0,-0.0,-0.0,-0.0,-0.00021115473732820169,0.0,0.0,1,68.42923736572266
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.023176640272140503,-1.064440290246202e-10,0.0,-0.0,-0.0,-0.0,-1.064440290246202e-10,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.08809417486190796,-0.00027369181945807557,0.0,-0.0,-0.0,-0.0,-0.00027369181945807557,0.0,0.0,1,68.42923736572266
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.5141708254814148,-2.1318711338754733e-11,0.0,-0.0,-0.0,-0.0,-2.1318711338754733e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.4332617521286011,-0.0005308199927855653,0.0,-0.0,-0.0,-0.0,-0.0005308199927855653,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,-0.08656306564807892,-1.7307025205890448e-11,0.0,-0.0,-0.0,-0.0,-1.7307025205890448e-11,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.0,0.0,0.42499473690986633,-2.2624337841146767e-10,0.0,-0.0,-0.0,-0.0,-2.2624337841146767e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.051925987005233765,-0.0006421390595744885,0.0,-0.0,-0.0,-0.0,-0.0006421390595744885,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,-0.05909585952758789,-5.772199329048074e-11,0.0,-0.0,-0.0,-0.0,-5.772199329048074e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.724810004234314,-0.0005155971668283006,0.0,-0.0,-0.0,-0.0,-0.0005155971668283006,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.4666127860546112,-0.00021248362583891562,0.0,-0.0,-0.0,-0.0,-0.00021248362583891562,0.0,0.0,1,63.429866790771484
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.02544289082288742,-1.0354752637689359e-10,0.0,-0.0,-0.0,-0.0,-1.0354752637689359e-10,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.07959192991256714,-0.0002757526583453524,0.0,-0.0,-0.0,-0.0,-0.0002757526583453524,0.0,0.0,1,63.429866790771484
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.5147384405136108,-2.662676839582538e-11,0.0,-0.0,-0.0,-0.0,-2.662676839582538e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.43384402990341187,-0.000534927450212772,0.0,-0.0,-0.0,-0.0,-0.000534927450212772,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,-0.08780528604984283,-1.4759784016240225e-11,0.0,-0.0,-0.0,-0.0,-1.4759784016240225e-11,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.0,0.0,0.4220272898674011,-2.265839323041634e-10,0.0,-0.0,-0.0,-0.0,-2.265839323041634e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.05481642484664917,-0.0006507310148887122,0.0,-0.0,-0.0,-0.0,-0.0006507310148887122,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,-0.06218257546424866,-5.506559997536543e-11,0.0,-0.0,-0.0,-0.0,-5.506559997536543e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.6103918552398682,-0.0005218332004897204,0.0,-0.0,-0.0,-0.0,-0.0005218332004897204,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.4717470109462738,-0.00021382909516268813,0.0,-0.0,-0.0,-0.0,-0.00021382909516268813,0.0,0.0,1,58.43045425415039
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.028075456619262695,-1.0063230397702091e-10,0.0,-0.0,-0.0,-0.0,-1.0063230397702091e-10,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.07109348475933075,-0.000277844051195627,0.0,-0.0,-0.0,-0.0,-0.000277844051195627,0.0,0.0,1,58.43045425415039
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.5152922868728638,-3.208096254291789e-11,0.0,-0.0,-0.0,-0.0,-3.208096254291789e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.43449899554252625,-0.000539095784007506,0.0,-0.0,-0.0,-0.0,-0.000539095784007506,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,-0.018429040908813477,-1.2168253418747433e-11,0.0,-0.0,-0.0,-0.0,-1.2168253418747433e-11,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.0,0.0,0.4192253649234772,-2.2705315377551932e-10,0.0,-0.0,-0.0,-0.0,-2.2705315377551932e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,-0.02557489275932312,-0.000659525364626399,0.0,-0.0,-0.0,-0.0,-0.000659525364626399,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,-0.06508806347846985,-5.2382039446161117e-11,0.0,-0.0,-0.0,-0.0,-5.2382039446161117e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.6006580591201782,-0.0005282078419486554,0.0,-0.0,-0.0,-0.0,-0.0005282078419486554,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.47611701488494873,-0.00021519145377059789,0.0,-0.0,-0.0,-0.0,-0.00021519145377059789,0.0,0.0,1,53.43100357055664
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,-0.08701962977647781,-9.769752251686794e-11,0.0,-0.0,-0.0,-0.0,-9.769752251686794e-11,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.09335587918758392,-0.00027996666051871626,0.0,-0.0,-0.0,-0.0,-0.00027996666051871626,0.0,0.0,1,53.43100357055664
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.5158317685127258,-3.769273371407005e-11,0.0,-0.0,-0.0,-0.0,-3.769273371407005e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.12868647277355194,-0.0005433264323075307,0.0,-0.0,-0.0,-0.0,-0.0005433264323075307,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.13866721093654633,-9.529598439848558e-12,0.0,-0.0,-0.0,-0.0,-9.529598439848558e-12,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.0,0.0,0.4189724922180176,-2.2766056148270107e-10,0.0,-0.0,-0.0,-0.0,-2.2766056148270107e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,-0.020722001791000366,-0.0006685280221202139,0.0,-0.0,-0.0,-0.0,-0.0006685280221202139,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,-0.06781676411628723,-4.9670051714617356e-11,0.0,-0.0,-0.0,-0.0,-4.9670051714617356e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.5909949541091919,-0.0005347252839606509,0.0,-0.0,-0.0,-0.0,-0.0005347252839606509,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.47956952452659607,-0.0002165710177628007,0.0,-0.0,-0.0,-0.0,-0.0002165710177628007,0.0,0.0,1,48.431514739990234
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,-0.08779323101043701,-9.474242066802928e-11,0.0,-0.0,-0.0,-0.0,-9.474242066802928e-11,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.09054170548915863,-0.0002821211672484289,0.0,-0.0,-0.0,-0.0,-0.0002821211672484289,0.0,0.0,1,48.431514739990234
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.5163580179214478,-4.3474642801921926e-11,0.0,-0.0,-0.0,-0.0,-4.3474642801921926e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.2680091857910156,-0.000547620899121082,0.0,-0.0,-0.0,-0.0,-0.000547620899121082,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.13665442168712616,-6.8407912087560746e-12,0.0,-0.0,-0.0,-0.0,-6.8407912087560746e-12,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.0,0.0,0.41877123713493347,-2.284164159163475e-10,0.0,-0.0,-0.0,-0.0,-2.284164159163475e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,-0.016047805547714233,-0.0006777450590309532,0.0,-0.0,-0.0,-0.0,-0.0006777450590309532,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,-0.07038623094558716,-4.6928105915530835e-11,0.0,-0.0,-0.0,-0.0,-4.6928105915530835e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.5819985270500183,-0.0005413898651007374,0.0,-0.0,-0.0,-0.0,-0.0005413898651007374,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.4828205108642578,-0.00021796811110509702,0.0,-0.0,-0.0,-0.0,-0.00021796811110509702,0.0,0.0,1,43.4319953918457
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,-0.08857637643814087,-9.176627506591488e-11,0.0,-0.0,-0.0,-0.0,-9.176627506591488e-11,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.08805568516254425,-0.0002843082713378315,0.0,-0.0,-0.0,-0.0,-0.0002843082713378315,0.0,0.0,1,43.4319953918457
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.5152056217193604,-4.944057686752867e-11,0.0,-0.0,-0.0,-0.0,-4.944057686752867e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.26405876874923706,-0.0005519807611554437,0.0,-0.0,-0.0,-0.0,-0.0005519807611554437,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.1346423327922821,-4.0985868453054495e-12,0.0,-0.0,-0.0,-0.0,-4.0985868453054495e-12,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.0,0.0,0.4185912609100342,-2.293323996711e-10,0.0,-0.0,-0.0,-0.0,-2.293323996711e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,-0.011555790901184082,-0.0006871827047862456,0.0,-0.0,-0.0,-0.0,-0.0006871827047862456,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,-0.03273308277130127,-4.415461013377893e-11,0.0,-0.0,-0.0,-0.0,-4.415461013377893e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.5750302672386169,-0.0005482060745525283,0.0,-0.0,-0.0,-0.0,-0.0005482060745525283,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.48712924122810364,-0.00021938306587668458,0.0,-0.0,-0.0,-0.0,-0.00021938306587668458,0.0,0.0,1,38.43243408203125
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,-0.08936966955661774,-8.876819458691277e-11,0.0,-0.0,-0.0,-0.0,-8.876819458691277e-11,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.09029816091060638,-0.0002865286923795894,0.0,-0.0,-0.0,-0.0,-0.0002865286923795894,0.0,0.0,1,38.43243408203125
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.5121365785598755,-5.5606107231483784e-11,0.0,-0.0,-0.0,-0.0,-5.5606107231483784e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.2595450282096863,-0.0005564076760851501,0.0,-0.0,-0.0,-0.0,-0.0005564076760851501,0.0,0.0,0,
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.13262948393821716,-1.2992613044193162e-12,0.0,-0.0,-0.0,-0.0,-1.2992613044193162e-12,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,101,505,0,0.0,0.0,0.41843199729919434,-2.3042110236897238e-10,0.0,-0.0,-0.0,-0.0,-2.3042110236897238e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,-0.007249414920806885,-0.0006968473452492881,0.0,-0.0,-0.0,-0.0,-0.0006968473452492881,0.0,0.0,0,
initial,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,-0.03584441542625427,-4.134801349620157e-11,0.0,-0.0,-0.0,-0.0,-4.134801349620157e-11,0.0,0.0,0,
initial,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.5682113766670227,-0.0005551785567846107,0.0,-0.0,-0.0,-0.0,-0.0005551785567846107,0.0,0.0,0,
initial,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.5076291561126709,-0.00022081622252333215,0.0,-0.0,-0.0,-0.0,-0.00022081622252333215,0.0,0.0,2,33.43283462524414
initial,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,-0.09017482399940491,-8.57472793859939e-11,0.0,-0.0,-0.0,-0.0,-8.57472793859939e-11,0.0,0.0,0,
initial,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.08594046533107758,-0.00028878317022898865,0.0,-0.0,-0.0,-0.0,-0.00028878317022898865,0.0,0.0,1,33.43283462524414
initial,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.5090599060058594,-6.198831914977455e-11,0.0,-0.0,-0.0,-0.0,-6.198831914977455e-11,0.0,0.0,0,
initial,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.28320640325546265,-0.0005609033922346855,0.0,-0.0,-0.0,-0.0,-0.0005609033922346855,0.0,0.0,1,178.52227783203125
initial,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.1306147575378418,-1.5610161680823402e-12,0.0,-0.0,-0.0,-0.0,-1.5610161680823402e-12,0.0,0.0,0,
initial,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,102,510,0,0.0,0.0,0.5984787344932556,-2.3169648956377324e-10,0.0,-0.0,-0.0,-0.0,-2.3169648956377324e-10,0.0,0.0,0,
initial,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,103,515,0,0.0,0.0,-0.0031291544437408447,-0.0007067455205520208,0.0,-0.0,-0.0,-0.0,-0.0007067455205520208,0.0,0.0,0,
