case,episode,agent,decision,critic_value,discounted_realized_return,future_intrusion_delay_seconds,advantage_lambda_0.95,advantage_lambda_0.99,advantage_lambda_1.0
initial,0,KL005,112,0.05453484505414963,0.30228145686061575,,0.08389074381964484,0.16927538334773765,0.2477466118064657
initial,0,KL005,113,-0.026367351412773132,0.30334057979867374,,0.1739767904268266,0.2534967253274178,0.3297079312114465
initial,0,KL005,114,-0.025846287608146667,0.3044034136536991,,0.18312938451172586,0.25633481745996,0.33024970126184544
initial,0,KL005,115,0.2708752155303955,0.3054699714278694,,-0.11899056394422523,-0.03997889719781436,0.034594755897473566
initial,0,KL005,116,0.27169495820999146,0.3065402661689187,,-0.12555593539297355,-0.04039356932326386,0.03484530795892693
initial,0,KL005,117,0.27272191643714905,0.30761431097029723,,-0.1327061652082943,-0.04102030508220563,0.03489239453314789
initial,0,KL005,118,0.27585089206695557,0.3086921189713316,,-0.14246795648997101,-0.04377520495744011,0.03284122690437572
initial,0,KL005,119,0.27961626648902893,0.30977370335738535,,-0.15343788269607644,-0.047199435254724594,0.030157436868356154
initial,0,KL005,120,0.2838897109031677,0.3108590773600206,,-0.16554655558934173,-0.05117024838687127,0.0269693664568526
initial,0,KL005,121,0.2881249189376831,0.3119482542571596,,-0.17828117591195225,-0.055141477077697204,0.023823335319476224
initial,0,KL005,122,0.2923150658607483,0.3130412473732473,,-0.19166995396187916,-0.05910636865148225,0.020726181512498748
initial,0,KL005,123,0.29622411727905273,0.3141380700794144,,-0.20550144067698498,-0.06282657756808868,0.017913952800361416
initial,0,KL005,124,0.2890191674232483,0.3152387357936408,,-0.20839854732361437,-0.05535743209631584,0.026219568370392243
initial,0,KL005,125,0.28795474767684937,0.3163432579809198,,-0.21794910730222583,-0.05401446134736521,0.028388510304070115
initial,0,KL005,126,0.28703373670578003,0.3174516501534227,,-0.22819243481759047,-0.052801796750796194,0.0304179134476424
initial,0,KL005,127,0.28615009784698486,0.3185639258706645,,-0.23905539990900002,-0.051613600417687845,0.0324138280236794
initial,0,KL005,128,0.29123514890670776,0.31968009873969294,,-0.2568162550037094,-0.056441303940780174,0.028444949832984907
initial,0,KL005,129,0.2955456078052521,0.32080018241526825,,-0.2747432823315836,-0.060534445028450845,0.0252545746100159
initial,0,KL005,130,0.298909068107605,0.32192419059993516,,-0.29266721704338167,-0.06371159761539777,0.0230151224923299
initial,0,KL005,131,0.2988281548023224,0.32305213704424884,,-0.30796256185668586,-0.06344101802041806,0.024223982241926227
initial,0,KL005,132,0.3604521155357361,0.32418403554694336,,-0.3890721341032183,-0.12549518963427872,-0.036268079988792945
initial,0,KL005,133,0.3627002537250519,0.32531989995510024,,-0.41202163167145045,-0.12820211531830417,-0.03738035376995186
initial,0,KL005,134,-0.5082086324691772,0.32645974416431806,,0.48285730952235695,0.7510387849002624,0.834668376633495
initial,0,KL005,135,-0.5098536610603333,0.32760358211888224,,0.5099089611124831,0.7611460940191875,0.8374572431792152
initial,0,KL005,136,-0.5114169716835022,0.3287514278119359,,0.5383920689414392,0.7713029030962468,0.8401683994954378
initial,0,KL005,137,-0.5128932595252991,0.3299032952856508,,0.5683819696451468,0.7815048181343348,0.8427965548109495
initial,0,KL005,138,-0.5142776370048523,0.33105919863139943,,0.5999587015573482,0.7917478254230408,0.8453368356362513
initial,0,KL005,139,-0.5155656337738037,0.332219151989927,,0.6332072679692358,0.8020282952491717,0.8477847857637303
initial,0,KL005,140,-0.516753613948822,0.3333831695515249,,0.6682183544079163,0.8123434071048703,0.8501367835003464
initial,0,KL005,141,-0.0393025279045105,0.3345512655562039,,0.20136627904709514,0.33932121008807675,0.3738537934607139
initial,0,KL005,142,-0.039171814918518066,0.33572345429386863,,0.2124246307643758,0.3436784765772357,0.3748952692123862
initial,0,KL005,143,-0.12352120876312256,0.3368997501044923,,0.31303269644009224,0.43342908076056186,0.46042095886761436
initial,0,KL005,144,-0.12717437744140625,0.33808016737829216,,0.3340524933466781,0.442594033876039,0.46525454481969797
initial,0,KL005,145,-0.12958106398582458,0.3392647205559057,,0.3549305600230035,0.4506119964765396,0.46884578454172987
initial,0,KL005,146,-0.13208624720573425,0.340453424128567,,0.377079278666944,0.4588302993695169,0.47253967133430086
initial,0,KL005,147,-0.1351379156112671,0.3416462926382844,,0.40104141566189816,0.4677038402813099,0.47678420824955114
initial,0,KL005,148,-0.12747907638549805,0.3428433406780183,,0.41506762062434827,0.46586892285590487,0.47032241706351596
initial,0,KL005,149,-0.12134942412376404,0.3440445828918595,,0.43152169557949893,0.4655807159743236,0.46539400701562317
initial,0,KL005,150,-0.11373531818389893,0.34525003397520876,,0.4473624843493162,0.4638108235373407,0.4589853521591073
initial,0,KL005,151,-0.11174950003623962,0.3464597086749564,,0.4700480180143485,0.46772887616479075,0.45820920871119564
initial,0,KL005,152,-0.1020965576171875,0.34767362178966277,,0.4859478622166772,0.46396282982845466,0.4497701794068499
initial,0,KL005,153,-0.09455141425132751,0.3488917881697394,,0.5049975192627811,0.4623086672148306,0.4434432024210665
initial,0,KL005,154,-0.08991873264312744,0.35011422271763076,,0.5282136252760765,0.46360052554959463,0.4400329553607578
initial,0,KL005,155,0.5637688636779785,0.3513409403879966,,-0.1304613569505385,-0.19068462413451134,-0.21242792328998222
initial,0,KL005,156,0.5604599714279175,0.3525719561878952,,-0.1322465867182936,-0.18794801282025644,-0.20788801524002257
initial,0,KL005,157,0.5190438628196716,0.35380728517696686,,-0.09403170462529066,-0.14669364662316145,-0.16523657764270505
initial,0,KL005,158,0.5088376998901367,0.3550469424676183,,-0.0866698940235414,-0.1365483397431108,-0.1537907574225187
initial,0,KL005,159,0.5024973154067993,0.35629094322520805,,-0.08300035063835938,-0.1302055971080109,-0.14620637218159155
initial,0,KL005,160,0.4975952208042145,0.3575393026682318,,-0.08066151326231534,-0.1252515960808308,-0.14005591813598292
initial,0,KL005,161,0.4929748773574829,0.3587920360685094,,-0.07850561308175577,-0.1205319680612705,-0.1341828412889738
initial,0,KL005,162,0.4841533899307251,0.3600491587513716,,-0.07182307694201202,-0.1115207358698576,-0.12410423117935372
initial,0,KL005,163,0.47889626026153564,0.3613106860958485,,-0.06854867272990785,-0.10601817096586309,-0.11758557416568736
initial,0,KL005,164,0.4758699834346771,0.3625766335348582,,-0.06745751023771353,-0.10271254267387314,-0.11329334989981915
initial,0,KL005,165,0.5090714693069458,0.3638470165553964,,-0.10445054222818703,-0.13596623522461182,-0.14522445275154958
initial,0,KL005,166,0.5056285858154297,0.3651218506987276,,-0.10483153939643793,-0.13254149391810544,-0.14050673511670225
initial,0,KL005,167,0.5019163489341736,0.36640115156057634,,-0.10496316229562587,-0.1288101493417081,-0.1355151973735973
initial,0,KL005,168,0.49794480204582214,0.3676849347913211,,-0.10484293163234952,-0.12477911749047076,-0.13025986725450112
initial,0,KL005,169,0.4937262237071991,0.36897321609618877,,-0.10447054425319885,-0.1204576309013508,-0.12475300761101037
initial,0,KL005,170,0.489274263381958,0.3702660112354528,,-0.10384707770560067,-0.11585638934327053,-0.11900825214650526
initial,0,KL005,171,0.48460450768470764,0.3715633360246335,,-0.1029756589888451,-0.11098814694230676,-0.11304117166007414
initial,0,KL005,172,0.479733407497406,0.3728652063347055,,-0.10186044348297993,-0.1058666496267564,-0.10686820116270052
initial,0,KL005,173,0.474677711725235,0.3741716380923141,,-0.10050607363292091,-0.10050607363292091,-0.10050607363292091
initial,0,KL006,0,0.7288234233856201,-0.5709024515676204,540,-0.0937351034368171,-0.6668292343622294,-1.299725874953241
initial,0,KL006,1,0.7826023101806641,-0.5729011897200578,535,-0.15293391697985007,-0.727665998724947,-1.3555034999007223
initial,0,KL006,2,0.8391022682189941,-0.5749053623721931,530,-0.2181310815314646,-0.7918892271462713,-1.4140076305911875
initial,0,KL006,3,0.8805868625640869,-0.5769149815335805,525,-0.27098444803657423,-0.8416198833150064,-1.4575018440976675
initial,0,KL006,4,0.9236114025115967,-0.5789315972275346,520,-0.3282824489892297,-0.8934375088989066,-1.5025429997391315
initial,0,KL006,5,0.9639001488685608,-0.5809552564017756,515,-0.385768971029044,-0.9430462145819555,-1.5448554052703365
initial,0,KL006,6,1.0011227130889893,-0.5829859835353438,510,-0.44311694406938684,-0.9900918267242576,-1.5841086966243334
initial,0,KL006,7,1.0073015689849854,-0.5850238031904205,505,-0.470879845895452,-1.006290108334106,-1.5923253721754063
initial,0,KL006,8,1.0116698741912842,-0.5870687400125667,500,-0.4982776918646096,-1.0208586070740462,-1.5987386142038513
initial,0,KL006,9,0.8654079437255859,-0.5891208187309638,495,-0.3686442995454522,-0.8834585859229848,-1.45452876245655
initial,0,KL006,10,0.8637139797210693,-0.5911800641586515,490,-0.3844262083113163,-0.8907302748723295,-1.454894043879721
initial,0,KL006,11,0.8620006442070007,-0.5932465011927672,485,-0.40108278208945414,-0.8980875551444989,-1.4552471453997682
initial,0,KL006,12,0.8602696657180786,-0.5953201548147816,480,-0.4186651725243088,-0.9055334085543573,-1.4555898205328606
initial,0,KL006,13,0.8585203289985657,-0.5974010500907347,475,-0.4372248333190051,-0.9130683829934874,-1.4559213790893006
initial,0,KL006,14,0.8567540645599365,-0.5994892121714702,470,-0.4568183773735889,-0.920695203796781,-1.456243276731407
initial,0,KL006,15,0.852168083190918,-0.6015846662928671,465,-0.47455379049888824,-0.9255840832327361,-1.4537527494837854
initial,0,KL006,16,0.8474667072296143,-0.6036874377760708,460,-0.4931834776778197,-0.9304392932390023,-1.4511541450056855
initial,0,KL006,17,0.8427296280860901,-0.6057975520277221,455,-0.5128421152492267,-0.9353412790982006,-1.4485271801138127
initial,0,KL006,18,0.8379571437835693,-0.6079150345401826,450,-0.533588098584612,-0.9402911059960622,-1.4458721783237523
initial,0,KL006,19,0.8339471817016602,-0.6100399108917594,445,-0.5563227206144185,-0.9460955388080401,-1.44398709259342
initial,0,KL006,20,0.8299268484115601,-0.6121722067469255,440,-0.5803415963776893,-0.9519828351382644,-1.442099055158486
initial,0,KL006,21,0.48474812507629395,-0.6143119478565388,435,-0.2466139149953171,-0.6133602032951877,-1.0990600729328333
initial,0,KL006,22,0.4778233766555786,-0.6164591600580555,430,-0.2514206404967317,-0.6130109992685271,-1.0942825367136346
initial,0,KL006,23,0.47087767720222473,-0.6186138692757415,425,-0.25650153784173046,-0.6126603505700776,-1.0894915464779666
initial,0,KL006,24,0.4639221131801605,-0.6207761015208787,420,-0.26188379528354694,-0.6123195098325704,-1.0846982147010398
initial,0,KL006,25,0.45696786046028137,-0.6229458828919668,415,-0.26759618553076375,-0.6119999342458993,-1.0799137433522485
initial,0,KL006,26,0.45070579648017883,-0.6251232395749193,410,-0.2743845358743484,-0.6123997649597981,-1.0758290360550986
initial,0,KL006,27,0.15571153163909912,-0.6273081978432543,405,0.02235036128590478,-0.3211784964768707,-0.7830197294823539
initial,0,KL006,28,0.1543065905570984,-0.6295007840582777,400,0.025667940020777023,-0.3235837968140406,-0.7838073746153765
initial,0,KL006,29,0.15341734886169434,-0.6317010246692596,395,0.02862437021931523,-0.3265477584322904,-0.7851183735309545
initial,0,KL006,30,0.152978777885437,-0.6339089462136019,390,0.031269665599583774,-0.3300104906163785,-0.7868877240990394
initial,0,KL006,31,0.1529211401939392,-0.6361245753169961,385,0.03366137340458375,-0.33390675954337873,-0.7890457155109358
initial,0,KL006,32,0.11703440546989441,-0.6383479386935708,380,0.07390243828612336,-0.3016653420505575,-0.7553823441634657
initial,0,KL006,33,0.11588656902313232,-0.6405790631460264,375,0.07971028272327661,-0.30420092190036396,-0.7564656321691592
initial,0,KL006,34,0.11484849452972412,-0.6428179755657564,370,0.08572548211218442,-0.30688599084840545,-0.7576664700954809
initial,0,KL006,35,0.11386522650718689,-0.645064702932952,365,0.09201796765277262,-0.3096666885876485,-0.7589299294401393
initial,0,KL006,36,0.11288812756538391,-0.6473192723166894,360,0.098654755749893,-0.31249499654930707,-0.7602073998820738
initial,0,KL006,37,0.11187505722045898,-0.6495817108749954,355,0.10569961893006928,-0.31532897584429576,-0.7614567680954548
initial,0,KL006,38,0.1107882559299469,-0.6518520458548892,350,0.11321515444053469,-0.3181306898589614,-0.7626403017848365
initial,0,KL006,39,0.10737565159797668,-0.6541303045923971,345,0.12359820105240425,-0.31862513880145055,-0.7615059561903741
initial,0,KL006,40,0.23151931166648865,-0.6564165145125329,340,0.00028371294292455027,-0.44798308974845735,-0.8879358261790219
initial,0,KL006,41,0.22841158509254456,-0.6587107031292435,335,0.004430908100611702,-0.45012935470428705,-0.8871222882217884
initial,0,KL006,42,0.2249973714351654,-0.6610128980453076,330,0.00912286209052701,-0.452006278566047,-0.8860102694804733
initial,0,KL006,43,0.22250807285308838,-0.6633231269521837,325,0.013092912798582577,-0.4548551123820773,-0.8858311998052724
initial,0,KL006,44,0.21848225593566895,-0.6656414176297963,320,0.018894796984024437,-0.4561995429994354,-0.8841236735654656
initial,0,KL006,45,0.21411171555519104,-0.6679677979462494,315,0.025371495588577184,-0.45722832090875015,-0.8820795135014408
initial,0,KL006,46,0.21103906631469727,-0.6703022958574502,310,0.03083067499861627,-0.4595975668622969,-0.8813413621721479
initial,0,KL006,47,0.20601677894592285,-0.672644939406629,305,0.03863826791374484,-0.46004063863048145,-0.8786617183525522
initial,0,KL006,48,0.2398020625114441,-0.6749957567237279,300,0.0060170209002862185,-0.4997070605793572,-0.9147978192351724
initial,0,KL006,49,0.5621957778930664,-0.6773547760246332,295,-0.33211515340952413,-0.8313186011462667,-1.2395505539177
initial,0,KL006,50,0.5616472363471985,-0.6797220256102102,290,-0.34816254927074497,-0.8401080411082777,-1.2413692619574093
initial,0,KL006,51,0.5604228973388672,-0.6820975338650966,285,-0.3644043503598276,-0.8483366521886804,-1.2425204312039644
initial,0,KL006,52,0.5583627820014954,-0.684481329256186,280,-0.38068559868759944,-0.8558375810519845,-1.242844111257682
initial,0,KL006,53,0.16175666451454163,-0.6868734403307193,275,0.017420218767582096,-0.4649167626523657,-0.8486301048452617
initial,0,KL006,54,0.13357234001159668,-0.6892738957138705,270,0.04867213050509696,-0.4422105580535467,-0.8228462357254681
initial,0,KL006,55,0.11216840147972107,-0.6916827241056661,265,0.07444298470467592,-0.42614322248947356,-0.8038511255853881
initial,0,KL006,56,0.10859870910644531,-0.6940999542770223,260,0.0828134550948579,-0.42794682916193993,-0.8026986633834684
initial,0,KL006,57,0.1071050763130188,-0.696525615064583,255,0.08945689761337378,-0.43188466172428686,-0.8036306913776026
initial,0,KL006,58,0.44487497210502625,-0.6989597353639054,250,-0.2606504738777147,-0.7785718862595272,-1.1438347074689326
initial,0,KL006,59,0.4435115158557892,-0.701402344120305,245,-0.2722475338026873,-0.7862335797792435,-1.144913859976095
initial,0,KL006,60,0.44215908646583557,-0.7038534703163066,240,-0.28451433010900523,-0.7940157024963574,-1.146012556782143
initial,0,KL006,61,0.44082456827163696,-0.7063131429540147,235,-0.2974957872991576,-0.8019268110850536,-1.1471377112256524
initial,0,KL006,62,0.7599313855171204,-0.7087813910296044,230,-0.6485199028322702,-1.1336286250741914,-1.4687127765467256
initial,0,KL006,63,0.915887176990509,-0.7112582434950289,225,-0.8463987203878474,-1.303926477948949,-1.627145420485539
initial,0,KL006,64,0.4614640772342682,-0.7137437291979012,220,-0.41234268844376293,-0.8594508898444078,-1.1752078064321705
initial,0,KL006,65,0.4608471989631653,-0.7162378767814632,215,-0.4332074297789456,-0.8689109306933311,-1.1770850757446294
initial,0,KL006,66,0.4602137804031372,-0.7187407145050609,210,-0.4552320811583428,-0.8784854346764075,-1.178954494908199
initial,0,KL006,67,0.0139264315366745,-0.7212522698866122,205,-0.009390036854524528,-0.4380372408730795,-0.7351787014232875
initial,0,KL006,68,0.009683221578598022,-0.7237725688735049,200,-0.005393824806446557,-0.43966991545381984,-0.7334557904521037
initial,0,KL006,69,-0.021568983793258667,-0.7263016333802417,195,0.027242393143945998,-0.4140579981479886,-0.7047326495869838
initial,0,KL006,70,0.21481624245643616,-0.7288394692507522,190,-0.22012210636726523,-0.6585480856965976,-0.9436557117071891
initial,0,KL006,71,0.09850737452507019,-0.7313845935454798,185,-0.10928765432540566,-0.5492781739147689,-0.8298919680705508
initial,0,KL006,72,0.04652880132198334,-0.7339401476095155,180,-0.060357692222940434,-0.503911060826681,-0.7804689489314995
initial,0,KL006,73,-0.08300358057022095,-0.7365061755216902,175,0.07277027555376017,-0.3797734477046893,-0.6535025949514699
initial,0,KL006,74,-0.13889090716838837,-0.7390827224309635,170,0.13539552010871742,-0.32879150064408896,-0.6001918152625757
initial,0,KL006,75,-0.0467056930065155,-0.7416698344204276,165,0.04547423000658872,-0.42688172131070456,-0.6949641414139126
initial,0,KL006,76,-0.03809443116188049,-0.7442660821508232,160,0.03880109670181976,-0.4415655891998244,-0.7061716509889433
initial,0,KL006,77,-0.03926503658294678,-0.7468714108158251,155,0.042080612924378584,-0.4465385810157077,-0.707606374232879
initial,0,KL006,78,-0.042806923389434814,-0.7494858520280724,150,0.048036615707601954,-0.44918829842616204,-0.7066789286386382
initial,0,KL006,79,-0.045919209718704224,-0.7521094375070265,145,0.05386280193686363,-0.4523206173048919,-0.706190227788323
initial,0,KL006,80,-0.048604875802993774,-0.7547421990792426,140,0.05955658212743578,-0.4559375894424208,-0.7061373232762495
initial,0,KL006,81,-0.051254987716674805,-0.7573841686786416,135,0.06552372138097784,-0.45964929925820885,-0.7061291809619674
initial,0,KL006,82,0.5655974745750427,-0.7600353783467819,130,-0.5802908008302207,-1.0891811755961234,-1.3256328529218253
initial,0,KL006,83,0.5640038251876831,-0.7626958602331272,125,-0.6092064532141092,-1.100423774929681,-1.326699685420811
initial,0,KL006,84,0.08789128065109253,-0.7653656465953123,120,-0.1402629136433305,-0.6325133326543214,-0.8532569272464054
initial,0,KL006,85,0.08950105309486389,-0.768044769799407,115,-0.14953015411956733,-0.6424533280857667,-0.8575458228942715
initial,0,KL006,86,0.09113162755966187,-0.7707332623201766,110,-0.15933526439342968,-0.6525442037323165,-0.8618648898798391
initial,0,KL006,87,0.1484995186328888,-0.7734311567413401,105,-0.2283574229035229,-0.7190672514209524,-0.9219306753742296
initial,0,KL006,88,0.14574724435806274,-0.7761384857558247,100,-0.23777090582375282,-0.7255671924894478,-0.9218857301138882
initial,0,KL006,89,0.13940846920013428,-0.7788552821660182,95,-0.24394942112332219,-0.7285427877614793,-0.9182637513661531
initial,0,KL006,90,0.13080041110515594,-0.7815815788840171,90,-0.24811054879722416,-0.7292891806768734,-0.9123819899891737
initial,0,KL006,91,0.1222197562456131,-0.7843174089318724,85,-0.25256660369617573,-0.7301038806467749,-0.9065371651774862
initial,0,KL006,92,0.11366261541843414,-0.7870628054418307,80,-0.2573300007979213,-0.7309837936454426,-0.9007254208602655
initial,0,KL006,93,0.10512544214725494,-0.7898178016565726,75,-0.26241422939172676,-0.731926143391489,-0.8949432438038281
initial,0,KL006,94,0.09660392999649048,-0.792582430929446,70,-0.26783275159711156,-0.732927360644678,-0.8891863609259371
initial,0,KL006,95,0.08809417486190796,-0.7953567267246973,65,-0.27360022710011134,-0.7339842491101718,-0.8834509015866058
initial,0,KL006,96,0.07959192991256714,-0.7981407226176953,60,-0.279731794844246,-0.7350932365175906,-0.8777326525302631
initial,0,KL006,97,0.07109348475933075,-0.8009344522951544,55,-0.2862440267265778,-0.7362512587544385,-0.8720279370544857
initial,0,KL006,98,0.09335587918758392,-0.8037379495553492,50,-0.32553417867285755,-0.7685266878610775,-0.8970938287429338
initial,0,KL006,99,0.09054170548915863,-0.8065512483083279,45,-0.34055862474212883,-0.7758336807819113,-0.8970929537974871
initial,0,KL006,100,0.08805568516254425,-0.809374382576118,40,-0.35678502488664815,-0.7835817483102326,-0.8974300677386629
initial,0,KL006,101,0.09029816091060638,-0.8122073864929282,35,-0.37891180191810797,-0.7962205356694801,-0.9025055474035351
initial,0,KL006,102,0.08594046533107758,-0.815050294305344,30,-0.3953289106804485,-0.8023569194813602,-0.9009907596364222
initial,0,KL006,103,0.08175036311149597,-0.8179031403725189,25,-0.41286308911580605,-0.8087616905191543,-0.8996535034840154
initial,0,KL006,104,0.07771614193916321,-0.820765959166358,20,-0.43156430307959315,-0.8154260855183176,-0.8984821011055216
initial,0,KL006,105,0.07395815849304199,-0.823638785271697,15,-0.4516243956717866,-0.8224746661475728,-0.8975969437647394
initial,0,KL006,106,0.07041220366954803,-0.8265216533864743,10,-0.47305129087229814,-0.8298468370648928,-0.8969338570560228
initial,0,KL006,107,0.0967971682548523,-0.8294145983218967,5,-0.5272042272060489,-0.8675653429179457,-0.9262117665767493
initial,0,KL006,108,0.09403927624225616,-0.8323176550025984,0,-0.5536330142679238,-0.8762677013618108,-0.9263569312448547
initial,0,KL006,109,0.06777772307395935,-0.8162506325439897,0,-0.5368405283534396,-0.842185479682814,-0.8840283556179492
initial,0,KL006,110,0.0660223588347435,-0.7716569509010991,0,-0.5150263349497206,-0.8037270972033093,-0.8376793097358428
initial,0,KL006,111,0.0645398274064064,-0.7269069978625209,0,-0.4922772111060139,-0.7650259113036996,-0.7914468252689275
initial,0,KL006,112,0.07547096908092499,-0.6820002254712705,0,-0.48131932696285307,-0.7383411191265685,-0.7574711945521957
initial,0,KL006,113,0.07401034235954285,-0.6369360838406061,0,-0.45665998693887533,-0.698736690405752,-0.710946426200149
initial,0,KL006,114,0.07266697287559509,-0.5917140211469836,0,-0.43074062636499677,-0.6587156345387797,-0.6643809940225789
initial,0,KL006,115,0.07195565104484558,-0.5463334836229792,0,-0.4040317329069487,-0.61879184353582,-0.618289134667825
initial,0,KL006,116,0.07614411413669586,-0.5007939155501788,0,-0.3809788637039535,-0.5832752524527162,-0.576938029686875
initial,0,KL006,117,0.08008027076721191,-0.4550947592520364,0,-0.3563465992967999,-0.5470045019385334,-0.5351750300192487
initial,0,KL006,118,0.08305834233760834,-0.40923545508669884,0,-0.32930399374093317,-0.5092572899226685,-0.49229379742430757
initial,0,KL006,119,0.0854288637638092,-0.3632154414397998,0,-0.30008781440649385,-0.4703709432112808,-0.4486443052036094
initial,0,KL006,120,-0.028197482228279114,-0.3170341547172224,0,-0.14711544713925667,-0.3137772075882629,-0.2888366724889437
initial,0,KL006,121,-0.01977558434009552,-0.280181142299233,130,-0.12440818406113395,-0.28831664526433837,-0.26040555795913795
initial,0,KL006,122,-0.00859321653842926,-0.2811594266123405,125,-0.14325508784227298,-0.30361120327952645,-0.27256621007391163
initial,0,KL006,123,0.0024256259202957153,-0.28214110720893837,120,-0.16295003707459088,-0.3189095966360317,-0.2845667331292344
initial,0,KL006,124,0.013269230723381042,-0.28312619543152134,115,-0.18352906724027904,-0.33420062520840166,-0.2963954261549028
initial,0,KL006,125,0.02393367886543274,-0.2841147026486637,110,-0.20503848999496552,-0.349480849565094,-0.30804838151409686
initial,0,KL006,126,0.03443847596645355,-0.28510664025478194,105,-0.22755189719488678,-0.36477045845376294,-0.3195451162212359
initial,0,KL006,127,0.11822986602783203,-0.28610201966990867,100,-0.3284382569755497,-0.4542582695595105,-0.4043318856977411
initial,0,KL006,128,0.11980301141738892,-0.2871008523394829,95,-0.34815191753442637,-0.46162139181162276,-0.4069038637568722
initial,0,KL006,129,0.12015630304813385,-0.28810314973416556,90,-0.3676859511534926,-0.46784716984976504,-0.4082594527822998
initial,0,KL006,130,0.10719376802444458,-0.289108923349692,85,-0.3743021365938001,-0.4607062522723016,-0.39630269137413704
initial,0,KL006,131,0.10061196982860565,-0.29011818470677636,80,-0.38805527894684955,-0.459958959921799,-0.3907301545353824
initial,0,KL006,132,0.3104340434074402,-0.2911309453510884,75,-0.6304007800386868,-0.6778145005583076,-0.601564988758529
initial,0,KL006,133,0.047076448798179626,-0.29214721685333306,70,-0.38753735867783634,-0.4199397351097405,-0.3392236656515132
initial,0,KL006,134,-0.4892405569553375,-0.29316701080947105,65,0.15535849824530829,0.11623703698545922,0.196073546145866
initial,0,KL006,135,-0.48659539222717285,-0.29419033884113943,60,0.1595235258521055,0.11342304638934154,0.19240505338603295
initial,0,KL006,136,-0.48358210921287537,-0.2952172125963548,55,0.16354543154167972,0.11020823767041843,0.1883648966165201
initial,0,KL006,137,-0.4802199602127075,-0.29624764375062423,50,0.16743777877349295,0.10660789395433672,0.1839723164620828
initial,0,KL006,138,-0.47596752643585205,-0.29728164400865126,45,0.17062464380832149,0.10207110427061872,0.1786858824272003
initial,0,KL006,139,-0.47120600938796997,-0.29831922510693815,40,0.17347084314012795,0.09697329899992446,0.17288678428103132
initial,0,KL006,140,-0.4726482629776001,-0.2993603988177709,35,0.18302523097203,0.09808928881721861,0.17328786415982872
initial,0,KL006,141,-0.3115580677986145,-0.30040517695542257,30,0.022025657991926472,-0.06495875007400762,0.0111528908431914
initial,0,KL006,142,-0.313823401927948,-0.3014535713860844,25,0.024505992950054956,-0.06465503799558492,0.012369830541863002
initial,0,KL006,143,-0.3160534203052521,-0.30250559404443633,20,0.027080537810529104,-0.0643908275264039,0.013547826260815132
initial,0,KL006,144,-0.1155453622341156,-0.30356125696297886,15,-0.1836165976308547,-0.26891679512990535,-0.18801589472886387
initial,0,KL006,145,-0.1158018708229065,-0.3046205723285234,10,-0.19410946348217617,-0.2727303632148766,-0.1888187015056175
initial,0,KL006,146,-0.11611935496330261,-0.30568355260538593,5,-0.20512999705356105,-0.27653521820707583,-0.18956419764208388
initial,0,KL006,147,-0.11690394580364227,-0.30675021086238297,0,-0.21628063511627257,-0.27992122380740836,-0.18984626505874125
initial,0,KL006,148,-0.10679537057876587,-0.26986011017074685,0,-0.1995702415243703,-0.25601545429660666,-0.16306473959198153
initial,0,KL006,149,-0.0955759584903717,-0.2233506145864393,0,-0.1730611207348428,-0.22328388705491176,-0.1277746560960681
initial,0,KL006,150,-0.06798592209815979,-0.17667938071486444,0,-0.16225115405013057,-0.20660336504726834,-0.1086934586167052
initial,0,KL006,151,-0.059673428535461426,-0.12984462384727258,0,-0.13043846766260367,-0.17012540905486973,-0.07017119531181171
initial,0,KL006,152,-0.05665898323059082,-0.08284573150849536,0,-0.09122650835592211,-0.12776886668042559,-0.026186748277905125
initial,0,KL006,153,-0.05563560128211975,-0.03568212804716374,0,-0.04769912718314352,-0.08281269187296939,0.019953473234955416
initial,0,KL006,154,-0.05701613426208496,0.011646764116295776,0,0.0008139570557825215,-0.03481144963296989,0.06866289837838013
initial,0,KL006,155,0.42297446727752686,0.05914152443513009,0,-0.4546522219521147,-0.4723937783502274,-0.3638329428423974
initial,0,KL006,156,0.46598953008651733,0.10680273412987495,0,-0.47402556252880385,-0.47285656871725973,-0.35918679595664305
initial,0,KL006,157,0.49312281608581543,0.15463097596258293,0,-0.4776136575272917,-0.4571311969300527,-0.33849184012323313
initial,0,KL006,158,0.4846636950969696,0.2026268336811607,0,-0.4438380303777065,-0.40514333590913904,-0.2820368614158095
initial,0,KL006,159,0.1639368236064911,0.25079089023328416,0,-0.07948843734044551,-0.03705428678873187,0.0868540666267924
initial,0,KL006,160,0.16586852073669434,0.2991237173185982,,-0.03544224451634176,0.009002724765086893,0.13325519658190324
initial,0,KL006,161,0.15754914283752441,0.30017380569427105,,-0.0280672150431884,0.018118019880062973,0.142624662856746
initial,0,KL006,162,0.14987649023532867,0.30122603138921106,,-0.020989895612406103,0.026673390164372413,0.15134954115388174
initial,0,KL006,163,0.14980503916740417,0.30228145688450975,,-0.021544058729093055,0.027639829188912973,0.15247641771710493
initial,0,KL006,164,0.14984405040740967,0.30334057982223284,,-0.022245972359398073,0.02850761911187818,0.15349652941482253
initial,0,KL006,165,0.1500183641910553,0.3044034136769365,,-0.023129697441089725,0.02925071466412983,0.15438504948588058
initial,0,KL006,166,0.15033167600631714,0.30546997145079846,,-0.024208864518157694,0.029864161034408022,0.15513829544448068
