time,agent,lat,lon,heading_deg,cas_mps,tas_mps
0.0,AC1,53.26901412466528,4.540619934857393,216.3636586327437,154.41661065857977,156.88238099180356
0.0,AC2,52.86846637257782,4.167681114731601,174.8548809239452,134.46451922746235,136.6440803737223
0.0,AC3,51.597140387793694,3.63008309863983,5.703667624392551,160.30933826828837,162.8570223976272
0.0,AC4,51.927833054246854,3.393427240973822,31.269196902547208,123.44853478358003,125.46452655337441
0.0,AC5,51.445823068289634,3.2775262113279284,20.228482877051704,178.00342108169568,180.78950782438775
0.0,AC6,52.571453561518425,3.664856418704465,201.4869978346052,161.12662832892354,163.68557595894026
0.0,AC7,52.46702792563809,3.6770533627842914,194.2145372345719,159.6489911169531,162.18755720150318
0.0,AC8,53.18905029127962,4.7522927474597765,228.07323265881598,165.8833359539579,168.5073605804192
0.0,AC9,51.19265184316359,3.4057335537841755,6.518766322902934,125.70076113941568,127.75050037826533
0.0,AC10,51.556704942081055,4.295117989802658,0.026152822161520817,124.7293000662388,126.76450179808378
10.0,AC1,53.257652017511305,4.526636382734326,216.3535715878777,154.41661065857997,156.88238099180356
10.0,AC2,52.85622717678353,4.169506226048063,174.85619043894988,134.46451922746232,136.6440803737223
10.0,AC3,51.611713941003,3.63242707200261,5.7053209248342105,160.3093382682885,162.8570223976272
10.0,AC4,51.937476972113195,3.4029268423900594,31.27592839041322,123.44853478358009,125.46452655337441
10.0,AC5,51.46074542004636,3.2863519625025273,20.234708368664784,170.7927910213005,173.48311774380392
10.0,AC6,52.55775573665374,3.655987420667428,201.4806568432986,161.12662832892372,163.68557595894026
10.0,AC7,52.45288849175116,3.671176219245171,194.21034251803925,159.64899111695325,162.18755720150318
10.0,AC8,53.17907641415122,4.7337646508493885,228.05987410464553,162.99999999999994,165.5846750214427
10.0,AC9,51.20406642629529,3.407815302774618,6.520226394884956,125.70076113941542,127.75050037826533
10.0,AC10,51.568105146426234,4.295126361409122,0.026158723590904986,124.72930006623874,126.76450179808378
20.0,AC1,53.24628827497811,4.51266025870391,216.34237098614707,154.41661065857997,156.88238099180356
20.0,AC2,52.84398795302091,4.171330308285492,174.8576444527933,134.46451922746232,136.6440803737223
20.0,AC3,51.62628744751007,3.6347725509285036,5.707159398235187,160.3093382682885,162.8570223976272
20.0,AC4,51.947120125070114,3.41243052865955,31.2834118190091,123.44853478358009,125.46452655337441
20.0,AC5,51.47501322640768,3.29479635280026,20.24134467908893,162.99999999999994,165.5846750214427
20.0,AC6,52.544057249200165,3.647123960317084,201.47361651957965,161.12662832892372,163.68557595894026
20.0,AC7,52.43874876672317,3.665302848583319,194.20568538971227,159.64899111695325,162.18755720150318
20.0,AC8,53.169122127412365,4.715286856905202,228.0450766930745,162.99999999999994,165.5846750214427
20.0,AC9,51.215480972475085,3.4098980838121475,6.521849708136341,125.70076113941542,127.75050037826533
20.0,AC10,51.57950535077081,4.295134737215036,0.026165284843257162,124.72930006623874,126.76450179808378
30.0,AC1,53.234922898609575,4.498691556819504,216.33117798491293,154.41661065857997,156.88238099180356
30.0,AC2,52.831748701318155,4.173153362477944,174.85909741202016,134.46451922746232,136.6440803737223
30.0,AC3,51.64086090726044,3.637119537167526,5.708999423739221,160.3093382682885,162.8570223976272
30.0,AC4,51.95676251252263,3.4219383026334422,31.290899458435913,123.44853478358009,125.46452655337441
30.0,AC5,51.488984655503856,3.3030708017849477,20.247818478508623,162.99999999999994,165.5846750214427
30.0,AC6,52.53035809988005,3.6382660318041142,201.46658166149948,161.12662832892372,163.68557595894026
30.0,AC7,52.42460875088858,3.659433246535847,194.20103211722144,159.64899111695325,162.18755720150318
30.0,AC8,53.15916498154629,4.6968176367539884,228.03028799182312,162.99999999999994,165.5846750214427
30.0,AC9,51.22689548166958,3.411981897826543,6.523474086537317,125.70076113941542,127.75050037826533
30.0,AC10,51.590905555114794,4.295143117224224,0.026171850424230265,124.72930006623874,126.76450179808378
40.0,AC1,53.22355588994788,4.48473027113907,216.3199925782694,154.41661065857997,156.88238099180356
40.0,AC2,52.81950942170341,4.174975389658128,174.86054931765503,134.46451922746232,136.6440803737223
40.0,AC3,51.655434320199596,3.6394680324723168,5.710841003078299,160.3093382682885,162.8570223976272
40.0,AC4,51.966404133875294,3.431450167165098,31.29839131159176,123.44853478358009,125.46452655337441
40.0,AC5,51.502955502028236,3.3113503235265145,20.25429750606742,162.99999999999994,165.5846750214427
40.0,AC6,52.51665828941194,3.6294136292986066,201.45955223067344,161.12662832892372,163.68557595894026
40.0,AC7,52.41046844458132,3.6535674088464183,194.19638269526973,159.64899111695325,162.18755720150318
40.0,AC8,53.14920497889896,4.678356985797172,228.01550799417788,162.99999999999994,165.5846750214427
40.0,AC9,51.2383099538453,3.414066745748664,6.525099531006565,125.70076113941542,127.75050037826533
40.0,AC10,51.602305759458176,4.295151501440514,0.026178420337736236,124.72930006623874,126.76450179808378
50.0,AC1,53.21218725053355,4.470776395725172,216.30881476031422,154.41661065857997,156.88238099180356
50.0,AC2,52.80727011420473,4.176796390857414,174.86200017072142,134.46451922746232,136.6440803737223
50.0,AC3,51.67000768627294,3.6418180385981453,5.7126841379871465,160.3093382682885,162.8570223976272
50.0,AC4,51.976044988532,3.4409661251100907,31.305887381378017,123.44853478358009,125.46452655337441
50.0,AC5,51.51692576533154,3.319634923465676,20.26078176716517,162.99999999999994,165.5846750214427
50.0,AC6,52.50295781850989,3.6205667469928096,201.4525281806867,161.12662832892372,163.68557595894026
50.0,AC7,52.396327848134746,3.6477053312652816,194.19173711844604,159.64899111695325,162.18755720150318
50.0,AC8,53.139242121814036,4.659904899436326,228.0007366933258,162.99999999999994,165.5846750214427
50.0,AC9,51.24972438896877,3.416152628510448,6.526726042464018,125.70076113941542,127.75050037826533
50.0,AC10,51.61370596380096,4.295159889867741,0.026184994587522496,124.72930006623874,126.76450179808378
60.0,AC1,53.200816981905405,4.456829924644981,216.29764452514848,154.41661065857997,156.88238099180356
60.0,AC2,52.7950307788502,4.17861636710582,174.86344997224165,134.46451922746232,136.6440803737223
60.0,AC3,51.684581005425805,3.6441695573029156,5.714528830203236,160.3093382682885,162.8570223976272
60.0,AC4,51.98568507589615,3.4504861793262127,31.313387670700894,123.44853478358009,125.46452655337441
60.0,AC5,51.53089544476359,3.327924607050363,20.267271267210447,162.99999999999994,165.5846750214427
60.0,AC6,52.4892566878826,3.611725379104856,201.44550945421136,161.12662832892372,163.68557595894026
60.0,AC7,52.38218696188165,3.641847009549313,194.1870953812061,159.64899111695325,162.18755720150318
60.0,AC8,53.12927641263286,4.64146137307322,227.98597408234934,162.99999999999994,165.5846750214427
60.0,AC9,51.26113878700645,3.418239547044913,6.528353621830785,125.70076113941542,127.75050037826533
60.0,AC10,51.625106168143155,4.295168282509744,0.02619157317713291,124.72930006623874,126.76450179808378
70.0,AC1,53.1894450856006,4.442890851970265,216.28648186687667,154.41661065857997,156.88238099180356
70.0,AC2,52.782791415667816,4.180435319432031,174.8648987232369,134.46451922746232,136.6440803737223
70.0,AC3,51.69915427760341,3.646522590347171,5.716375081466599,160.3093382682885,162.8570223976272
70.0,AC4,51.99532439537054,3.460010332673471,31.32089218247091,123.44853478358009,125.46452655337441
70.0,AC5,51.544864539673284,3.3362193797357342,20.273766011619667,162.99999999999994,165.5846750214427
70.0,AC6,52.4755548982322,3.6028895198838873,201.43849597869658,161.12662832892372,163.68557595894026
70.0,AC7,52.36804578615423,3.6359924394620613,194.18245747785198,159.64899111695325,162.18755720150318
70.0,AC8,53.11930785369447,4.623026402109852,227.97122015421766,162.99999999999994,165.5846750214427
70.0,AC9,51.27255314792479,3.4203275022861623,6.529982270028954,125.70076113941542,127.75050037826533
