time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
300.0,KL001,1,8.483905787083817,3.0,24.06909932980027,-10.49213578375937,True,True,51.90647706629625,4.475826946530481,162.99999999999994,165.5846750214427,76.70517401352362,45.4845899466269,-0.042135000228881836,0.6027910709381104,AC10,6.701228514688391,False,0.0,0.6027910709381104,True,True,False,True,True,False,False,12.375532323368992,0.0,-45.0,0.0,0.6027910709381104
310.0,KL001,1,9.288931212371025,3.0,24.06909932980027,-10.49213578375937,True,True,51.920111292355514,4.485535125328323,162.99999999999994,165.5846750214427,75.5499707551714,46.373641810079334,-0.03852641582489014,0.6073710918426514,AC10,7.067896321198263,False,5.000000000000002,-1.0,True,True,True,True,True,True,True,13.056357746634344,0.0,-45.0,0.0,0.6073710918426514
320.0,KL001,1,10.371006720538766,3.0,24.069099329800267,-10.492135783759368,True,True,51.93300273071365,4.496727603150611,159.5698558018131,162.1073281443386,74.52968770800095,52.335919818761795,-0.04414975643157959,0.4722754955291748,AC10,7.486385860250473,False,-5.000000000000002,-1.0,True,True,True,True,False,True,True,13.83316738473761,0.0,-45.0,0.0,0.4722754955291748
330.0,KL001,1,11.482348559295053,3.0,24.06909932980027,-10.492135783759368,True,True,51.94604950284806,4.506255895941102,156.13972249447147,158.6295724986601,73.46806541907573,48.24970586488564,-0.030597150325775146,0.5036354064941406,AC10,7.844624924277598,False,5.000000000000002,-1.0,True,True,True,True,False,True,True,14.499060297896845,0.0,-45.0,0.0,0.5036354064941406
340.0,KL001,1,12.73181379508437,3.0,24.06909932980027,-10.492135783759366,True,True,51.958381302376914,4.516987410999456,152.70960007794022,155.15141322269102,72.5327143730763,54.22147571948369,-0.05768638849258423,0.5014865398406982,AC10,8.243001572503,False,-5.000000000000002,-1.0,True,True,True,True,False,True,True,15.239368507393364,0.0,-45.0,0.0,0.5014865398406982
350.0,KL001,1,13.955311709303544,3.0,24.06909932980027,-10.49213578375937,True,True,51.97085738828054,4.5260903596815885,149.2794885521849,151.67285566732014,71.55488888993096,50.14446560659678,-0.016943633556365967,0.5758765935897827,AC10,8.632940674727068,False,5.000000000000002,-1.0,True,True,True,True,False,True,True,15.964477605061724,0.0,-45.0,0.0,0.5758765935897827
360.0,KL001,1,15.253767033722713,3.0,24.06909932980027,-10.492135783759366,True,True,51.98263202057401,4.536352730331007,145.84938791717107,148.19390539535942,70.70173696355802,56.12054399619808,-0.20137393474578857,0.48567700386047363,AC10,9.148235906724413,False,-5.000000000000002,-1.0,True,True,True,True,False,True,True,16.921666781756514,0.0,-45.0,0.0,0.48567700386047363
370.0,KL001,1,16.505333734118274,3.0,24.069099329800274,-10.49213578375937,True,True,51.994536444010635,4.545033220363008,142.41929817286444,144.71456818066574,69.80564322545507,52.04792602096711,-0.014661073684692383,0.6443750858306885,AC10,9.605973456493397,False,5.000000000000002,-1.0,True,True,True,True,False,True,True,17.772879662319887,0.0,-45.0,0.0,0.6443750858306885
380.0,KL001,1,17.79835984823641,3.0,24.069099329800274,-10.492135783759373,True,True,52.005753913946755,4.554825681508871,138.98921931922933,141.23485000706262,69.031996430397,58.02299546775714,-0.014468491077423096,0.709958553314209,AC10,10.100357182337664,False,-5.000000000000002,-1.0,True,True,True,True,False,True,True,18.692204705572838,0.0,-45.0,0.0,0.709958553314209
390.0,KL001,1,19.03714682182402,3.0,24.06909932980027,-10.492135783759368,True,True,52.01708668235769,4.563083070833592,135.55915135623192,137.75475706706493,68.21496987353716,53.94942862339701,-0.06815904378890991,0.6658244132995605,AC10,10.538939188525863,False,5.000000000000002,-1.0,True,True,True,True,False,True,True,19.508723397443777,0.0,-45.0,0.0,0.6658244132995605
400.0,KL001,1,15.606848247375655,1.0,26.33917766243617,-5.816868795560843,True,True,52.02774701146356,4.572404904260301,132.1290942838375,134.2742957603973,67.51773141954209,59.91786074253639,-0.11117172241210938,0.6796507835388184,AC10,11.01305922623207,False,-5.000000000000002,-1.0,True,True,True,True,False,True,True,20.391311042889722,0.0,-45.0,0.0,0.6796507835388184
410.0,KL001,1,16.74275115066134,1.0,26.339177662436178,-5.816868795560843,True,True,52.03850882293842,4.580239076584135,128.69904810201092,130.7934726923113,66.77667105957202,55.8377684354233,-0.12831568717956543,0.6740204095840454,AC10,11.433222877267909,False,-45.0,1.0,True,True,True,True,False,True,True,20.64084374446705,0.0,-45.0,0.0,0.6740204095840454
420.0,KL001,1,17.784007979227205,1.0,26.33917766243617,-5.816868795560847,True,True,52.05019368042814,4.584594223018309,132.12826614405256,134.27345540592162,65.83799433576526,37.091488452649514,-0.08239108324050903,0.6685584783554077,AC10,11.729864865557639,False,-45.0,1.0,True,True,True,True,False,True,True,17.279623778016663,0.0,-45.0,0.0,0.6685584783554077
430.0,KL001,1,16.1686145665589,0.0,27.474216828754123,-3.4792353014615873,False,True,52.062419058566974,4.582371638317267,135.55747329818914,137.75305444241522,64.61515486584565,18.562520208668616,-0.3791540265083313,0.499711275100708,AC10,11.787219343299482,False,-45.0,1.0,True,True,True,True,False,True,True,14.305972106641846,0.0,-45.0,0.0,0.499711275100708
440.0,KL001,1,16.584135587698658,0.0,27.47421682875413,-3.4792353014615944,False,False,52.073833904768,4.573638189309933,138.98666956445527,141.23226320853297,63.226746232587644,0.14515738297012604,-0.5140136480331421,0.22078430652618408,AC10,11.601217208852583,False,-45.0,1.0,True,True,True,True,False,True,True,12.760691526513481,0.0,-45.0,0.0,0.22078430652618408
450.0,KL001,1,16.6762191675166,0.0,27.474216828754123,-3.479235301461591,False,False,52.08320403881521,4.559148285171297,142.4158549428865,144.7110753165867,61.812010179192036,-18.236093171744244,-0.6267670392990112,0.018801450729370117,AC10,11.193143716858113,False,-35.0,-1.0,True,True,True,True,False,True,True,13.039169499468272,0.0,-45.0,0.0,0.018801450729370117
460.0,KL001,1,16.437960594077605,0.0,27.474216828754123,-3.479235301461589,False,False,52.0891954252104,4.54095880212391,138.9857761001838,141.23135676364052,60.57721363813389,-37.367510606971905,-0.7260996103286743,-0.10638582706451416,AC10,10.635972811497044,False,-15.000000000000002,-1.0,True,True,True,True,False,True,True,12.367451964983209,0.0,-45.0,0.0,-0.10638582706451416
470.0,KL001,1,15.895139977968563,0.0,27.474216828754123,-3.479235301461591,False,False,52.09135640442773,4.5211180197853675,135.55570814811836,137.7512634506206,59.652623581091724,-53.331860708533895,-0.7740694880485535,-0.11555588245391846,AC10,10.020951574344066,False,0.0,0.0,True,True,True,True,False,True,True,10.387289259033054,0.0,-45.0,0.0,-0.11555588245391846
480.0,KL001,1,15.337468743315664,0.0,27.474216828754127,-3.479235301461589,False,False,52.09239881362036,4.501026274505648,135.555277753323,137.75082675484828,58.84378060546095,-54.40226657460386,-0.8070880770683289,-0.10402226448059082,AC10,9.429040424150317,False,0.0,0.0,True,True,True,True,False,True,True,8.39964155898772,10.69932815985793,-45.0,0.0,-0.10402226448059082
490.0,KL001,1,14.887093988288708,0.0,27.474216828754123,-3.479235301461591,False,False,52.093441219508335,4.480934123489707,135.55484735989404,137.75039006045597,58.05604596686215,-55.50210913236958,-0.7392063140869141,-0.007927000522613525,AC10,8.880841674490286,False,0.0,1.0,True,True,True,True,False,True,True,6.374452712989144,24.79057108624747,-45.0,0.0,-0.007927000522613525
500.0,KL001,1,14.547871807791696,0.0,27.47421682875412,-3.479235301461589,False,False,52.09450722369632,4.460386634212714,138.98404363449822,141.22959912789736,57.27321348689611,-56.65770049951402,-0.748415470123291,-0.035704851150512695,AC10,8.368173941655906,False,0.0,1.0,True,True,True,True,False,True,True,4.656542450379304,40.659497147313054,-45.0,0.0,-0.035704851150512695
510.0,KL001,1,14.336598513811062,0.0,27.474216828754123,-3.479235301461589,False,False,52.09559940671293,4.439334031826716,142.41322902126694,144.70841154208625,56.49599127599529,-57.87437312472747,-0.745140016078949,-0.053226351737976074,AC10,7.899746302686305,False,0.0,-1.0,True,True,True,True,False,True,True,3.512155597753665,56.34806162761129,-45.0,0.0,-0.053226351737976074
520.0,KL001,1,14.269241187375084,0.0,27.474216828754127,-3.479235301461589,False,False,52.096671100613726,4.418675871141285,138.98315018690178,141.22869269984554,55.75879008284789,-59.100647643886305,-0.7496407628059387,-0.049609243869781494,AC10,7.519834360509583,False,0.0,0.0,True,True,True,True,True,True,True,3.3084986789421453,73.10481219559483,-45.0,0.0,-0.049609243869781494
530.0,KL001,2,55.08332369358667,0.0,3.974904531449564,60.793049999128975,True,True,52.09773982465931,4.398074463735241,138.9827089098405,141.22824501167946,55.04974060174291,-60.35565526994776,-0.47647297382354736,0.08258962631225586,AC10,7.22748305017854,False,0.0,0.08258962631225586,True,True,True,True,True,True,True,3.32411519919634,89.53309430210687,45.0,-7.1470946073532104,0.08258962631225586
540.0,KL001,2,54.39304059688041,0.0,3.974904531449564,60.79304999912897,True,True,52.09881071991345,4.377430707584317,139.265519218971,141.51516282734917,54.36642756211533,-61.645425020853,-0.41830646991729736,0.3100694417953491,AC10,7.0299109156353925,False,-45.0,1.0,True,False,False,False,True,False,True,7.687948851769766,76.56460224341158,45.0,-6.274596154689789,0.3100694417953491
550.0,KL001,2,53.95236719179954,0.0,3.974904531449564,60.793049999128975,True,True,52.09764191253634,4.356432646526974,142.69470371204355,144.9939424060483,53.93315994586132,-81.20901138858414,-0.3477323055267334,0.5424395799636841,AC2,6.732210908929906,False,-45.0,1.0,True,False,False,False,True,False,True,9.00313522428681,79.48861318204169,45.0,-5.215984582901001,0.5424395799636841
560.0,KL001,2,53.99295261644795,0.0,3.9749045314495675,60.79304999912897,True,True,52.09244571107688,4.336567500218056,146.12387731731792,148.47231865281117,53.98135829680625,-100.46189552381338,-0.47518616914749146,0.6076359748840332,AC2,5.991844844702431,False,-45.0,1.0,True,False,False,False,True,False,True,9.695005379527217,80.84305552787497,45.0,-7.1277934312820435,0.6076359748840332
570.0,KL001,2,54.5235623264337,0.0,3.974904531449564,60.79304999912897,True,True,52.08362202497372,4.319775070855896,149.5530400348293,151.950285612913,54.51893395959564,-119.23674031077005,-0.415749728679657,0.7089715003967285,AC2,5.544563505275941,False,-45.0,1.0,True,False,False,False,True,False,True,9.85052419097599,44.807856216527846,45.0,-6.236245930194855,0.7089715003967285
580.0,KL001,2,55.49589987905126,0.0,3.9749045314495604,60.79304999912898,True,True,52.07189363145842,4.307671511202954,152.98219186461193,155.42783754168437,55.49701633902964,-137.38272779242365,-0.512171745300293,0.7323523759841919,AC2,5.367599388051191,False,-40.0,1.0,True,False,False,False,True,False,True,9.908313564268749,26.128345373620704,45.0,-7.6825761795043945,0.7323523759841919
590.0,KL001,2,56.816729314280316,0.0,3.974904531449564,60.793049999128975,True,True,52.0582218551338,4.301427826053521,156.4113328067001,158.9049689055606,56.82207712474959,-154.7935948551568,-0.4439619779586792,0.5194952487945557,AC2,5.3870774863997335,False,-25.0,1.0,True,False,False,False,True,False,True,9.970972745619978,12.8772255815088,45.0,-6.659428775310516,0.5194952487945557
600.0,KL001,2,58.36567070586485,0.0,3.974904531449564,60.79304999912897,True,True,52.0437106874205,4.301699742426403,159.84046286112866,162.38167438292766,58.373636586887635,-171.41902854694806,-0.28201401233673096,0.20539391040802002,AC2,5.511048490802842,False,-5.000000000000002,1.0,True,False,False,False,True,False,True,10.200214287723961,2.1720656647172025,45.0,-4.230211079120636,0.20539391040802002
610.0,KL001,2,60.01158264372786,0.0,3.9749045314495675,60.793049999128975,True,True,52.02920498767328,4.306871235757012,162.99999999999994,165.5846750214427,60.020990283182826,-176.53153626758785,-0.26756751537323,0.15408790111541748,AC2,5.667972766018198,False,40.98648726940155,0.15408790111541748,False,False,False,False,False,False,False,10.490676186406857,0.0,45.0,-4.01351273059845,0.15408790111541748
620.0,KL001,2,61.624438001387176,0.0,3.9749045314495604,60.793049999128975,True,True,52.014400327724985,4.308639384286747,162.99999999999994,165.5846750214427,61.636102087244666,-161.02988757722676,-0.2510422468185425,0.22325575351715088,AC2,5.819165071088049,False,41.23436629772186,0.22325575351715088,False,False,False,False,False,False,False,10.770362788575303,0.0,45.0,-3.765633702278137,0.22325575351715088
630.0,KL001,2,63.08866692305648,0.0,3.974904531449564,60.79304999912898,True,True,51.9998600007917,4.303782198688145,162.99999999999994,165.5846750214427,63.103859833477415,-145.898507528317,-0.372739315032959,0.41436195373535156,AC2,5.9147181432513465,False,39.40891116857529,0.41436195373535156,False,False,False,False,False,False,False,10.526669089789408,0.0,45.0,-5.591088831424713,0.41436195373535156
640.0,KL001,2,64.30696501221584,0.0,3.974904531449564,60.793049999128975,True,True,51.98668594783444,4.292671797570363,162.99999999999994,165.5846750214427,64.32645830445811,-131.0681695269039,-0.30761194229125977,0.35764527320861816,AC2,5.921016301987708,False,29.999999999999993,-1.0,True,False,False,False,True,False,False,10.267870361038701,0.0,45.0,-4.614180028438568,0.35764527320861816
650.0,KL001,2,65.18381419627691,0.0,3.9749045314495657,60.793049999128975,True,True,51.97609180742705,4.276414485634734,159.5698558018131,162.1073281443386,65.20777561171774,-116.15386876064005,-0.39165598154067993,0.2704470157623291,AC2,5.817253859870219,False,29.999999999999993,0.2704470157623291,True,False,False,False,True,False,True,9.891052270989691,28.292810242490827,45.0,-5.874839723110199,0.2704470157623291
660.0,KL001,2,65.68364935851342,0.0,3.974904531449564,60.793049999128975,True,True,51.96867709007678,4.2559700765577295,160.4968814583169,163.0471523331422,65.71187289233022,-101.42823467198872,-0.22812151908874512,0.26106858253479004,AC2,5.630601245860136,False,24.999999999999993,1.0,True,False,False,False,True,False,True,9.70335628541691,34.99758131891028,45.0,-3.4218227863311768,0.26106858253479004
670.0,KL001,2,65.77993253995176,0.0,3.974904531449562,60.79304999912897,True,True,51.964960740090994,4.232679986699129,162.99999999999994,165.5846750214427,65.811889053105,-87.00600764945455,-0.0237845778465271,0.09756827354431152,AC2,5.406092262622601,False,14.999999999999996,-1.0,True,False,False,False,True,False,True,9.556657003405181,33.12795599237738,45.0,-0.3567686676979065,0.09756827354431152
680.0,KL001,2,65.46901815405647,0.0,3.9749045314495657,60.79304999912897,True,True,51.965292337875816,4.2090214728018145,159.5698558018131,162.1073281443386,65.50384782838724,-73.38575851510092,0.05117344856262207,0.10726439952850342,AC2,5.190564969789092,False,5.000000000000002,0.10726439952850342,True,False,False,False,True,False,True,9.483855621981146,24.827134553299448,45.0,0.0,0.10726439952850342
690.0,KL001,2,64.90154620953707,0.0,3.974904531449564,60.79304999912897,True,True,51.96834464336356,4.185832482282531,159.93722600614493,162.47977394170468,64.93853764097327,-69.7145634821062,0.3956630229949951,0.06254398822784424,AC2,5.1296078406277354,False,5.000000000000002,1.0,True,False,False,False,True,False,True,9.493157543621493,14.978499673152804,45.0,0.0,0.06254398822784424
700.0,KL001,2,64.22702644506947,0.0,3.974904531449565,60.793049999128975,True,True,51.97270098024384,4.1627832046498945,162.99999999999994,165.5846750214427,64.26569970572892,-66.04325511025223,0.30862510204315186,0.3503049612045288,AC2,5.352642238805157,False,5.000000000000002,0.3503049612045288,True,False,False,False,True,False,True,9.905013657107688,4.6320035924230645,45.0,0.0,0.3503049612045288
710.0,KL001,2,63.455794910315774,0.0,3.974904531449564,60.79304999912897,True,True,51.978288305701355,4.140379641075006,162.99999999999994,165.5846750214427,63.49565357859455,-62.34895985576111,0.31279730796813965,0.4270559549331665,AC2,5.847442818361901,False,45.0,0.4270559549331665,False,False,False,False,False,False,False,10.819599403602728,0.0,45.0,0.0,0.4270559549331665
