rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
29,49112,25128,74240,22,220,953,261,404.45684299999994,121.42704679124445,-0.6482544457650214,-64.82544457650215,1.0,-0.018473665711159507,0.016130331872651973,0.023645691573619843,0.21977514227231343,1418,0.09850465210835535,0.024812934489109623,0.7999656173768033,0.0
30,51406,25394,76800,22,223,1003,271,416.8301866000038,123.3260009772995,-0.716174814054549,-71.61748140545491,1.0,-0.00867056168615818,0.03823268160223961,0.015892421826720238,0.1761610773205757,2294,0.377026100154427,0.10201971641406415,0.7646823575863588,0.0
31,52721,26639,79360,23,230,1033,281,424.96209760000056,124.06047574064857,-0.8207098979213027,-82.07098979213022,1.0,-0.014465663923571508,0.018003356301536162,0.018332460895180702,0.19361732974648477,1315,0.35497259155448785,0.03474272169818407,0.902621785468638,0.0
32,54364,27556,81920,24,240,1073,291,435.16139939999994,124.92836008652657,-0.9347951809401028,-93.4795180940103,1.0,-0.01222572656988632,0.028464342444203795,0.020262394100427628,0.21596679659560322,1643,0.48106887623854694,0.06514884322820029,0.8645756426090335,0.0
33,56387,28093,84480,25,250,1113,301,447.13045850000344,126.10860863552547,-0.7607251848315889,-76.07251848315887,1.0,-0.013474185322411358,0.022953886608593165,0.020967237651348114,0.20709301233291627,2023,0.29234792573853813,0.040411148905473995,0.8709506917150626,0.0
34,58509,28531,87040,26,260,1163,311,461.21034150000196,126.85968794565669,-0.7429972337552695,-74.29972337552692,1.0,-0.014253194064053787,0.016532700434327127,0.02294737659394741,0.21374155359342695,2122,0.23573927577108375,0.028180254595907235,0.891031246519051,0.0
35,60103,29497,89600,26,268,1203,321,471.27731920000224,127.53212928223539,-0.7530222478089736,-75.30222478089736,1.0,-0.011518734996207059,0.014667863445356488,0.019711438566446304,0.19951340234838427,1594,0.27289806190600346,0.02330658918746019,0.9183584074383948,0.0
36,62003,30157,92160,27,278,1243,331,483.6493055000028,128.19826120891565,-0.832226223621419,-83.2226223621419,1.0,-0.018031777764554134,0.04518631668761373,0.017299242317676544,0.18980189822614194,1900,0.5602696451438055,0.09016605204227424,0.8439377775290243,0.0
37,63862,30858,94720,28,289,1283,341,495.1036629000009,128.98712892960074,-0.8055408249350922,-80.55408249350923,1.0,-0.015561083960346878,0.05278469924814999,0.02533426135778427,0.19551673103123904,1859,0.8270006573160532,0.11567520471285593,0.8722538766975134,0.0
38,65972,31308,97280,29,299,1333,351,507.69843129999936,129.94328115427464,-0.8418234549284541,-84.1823454928454,1.0,-0.0133252221532166,0.022022351529449223,0.021423501893877983,0.21022681385278702,2110,0.1734457529919726,0.04036751475745697,0.7747258580633538,0.0
