rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,640,0,640,0,0,1,1,27.747699400002602,23.06497525340569,,,,0.050176418386399746,0.10787949152290821,0.07119795680046082,0.36328125,640,0.07565290428597464,0.030733133053802607,0.60722610444823,0.0
2,1280,0,1280,0,0,7,3,35.377558600001066,36.18112867743116,,,,0.011907014064490795,0.04159305493036906,0.021941667422652245,0.27734375,640,0.025029187808266667,0.06062738924430559,-1.4012030384607659,0.0
