time/total_timesteps,time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/held_actor_updates,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_updates,train/actor_loss
12580,168,235.71428571428572,5036,6,-1.7228080623269035,,,,,,,,
12590,169,235.71428571428572,5040,6,-1.7228080623269035,0.0003,0.007942502386868,0,-16.091197967529297,758,0.003197286743670702,758,0.23032379150390625
12590,169,235.71428571428572,5044,6,-1.7228080623269035,,,,,,,,
12600,169,244.41379310344828,5048,6,-1.9255704676641157,0.0003,0.007940070703625679,0,-16.118873596191406,759,0.0013852121774107218,759,0.24562518298625946
12600,169,244.41379310344828,5052,6,-1.9255704676641157,,,,,,,,
12610,162,252.56666666666666,5056,6,-2.0180417465889047,0.0003,0.007937637157738209,0,-16.05807113647461,760,0.0020489238668233156,760,0.250011146068573
12610,162,252.56666666666666,5060,6,-2.0180417465889047,,,,,,,,
14100,151,249.2258064516129,5064,0,-1.9643817128161976,0.0003,0.007583401165902615,0,-15.791196823120117,909,0.0005255159339867532,909,0.2670518457889557
14130,145,246.15625,5068,0,-1.891315396997902,0.0003,0.007576573174446821,0,-15.83068561553955,912,0.0012461005244404078,912,0.2591443657875061
14150,142,246.15625,5072,0,-1.891315396997902,0.0003,0.00757202971726656,0,-15.800888061523438,914,0.002100671175867319,914,0.23231008648872375
14170,139,246.15625,5076,0,-1.891315396997902,0.0003,0.007567489054054022,0,-16.038433074951172,916,0.0011030910536646843,916,0.2569230794906616
14190,138,246.15625,5080,0,-1.891315396997902,0.0003,0.0075629474595189095,0,-15.80885124206543,918,0.0005206050118431449,918,0.26230043172836304
14210,138,246.15625,5084,0,-1.891315396997902,0.0003,0.0075584049336612225,0,-15.983673095703125,920,0.0016123712994158268,920,0.25122272968292236
14230,138,246.15625,5088,1,-1.891315396997902,0.0003,0.007553861476480961,0,-16.118518829345703,922,0.0024933067616075277,922,0.2567850649356842
14250,138,246.15625,5092,1,-1.891315396997902,0.0003,0.007549309637397528,0,-16.16718292236328,924,0.0015065481420606375,924,0.2511654198169708
14270,140,246.15625,5096,1,-1.891315396997902,0.0003,0.007544754073023796,0,-16.15053939819336,926,0.0034097819589078426,926,0.24640153348445892
14290,142,243.78787878787878,5100,1,-1.8301400932642486,0.0003,0.0075401971116662025,0,-16.11933708190918,928,0.0021267570555210114,928,0.2311735600233078
14300,143,243.78787878787878,5104,1,-1.8301400932642486,0.0003,0.007537917699664831,0,-16.18219757080078,929,0.001884830417111516,929,0.26531487703323364
14310,144,241.61764705882354,5108,1,-1.7653237936620818,0.0003,0.007535635959357023,0,-16.248754501342773,930,0.0007518837810494006,930,0.26740601658821106
14320,145,241.61764705882354,5112,1,-1.7653237936620818,0.0003,0.007533354219049215,0,-16.05711555480957,931,0.002163426950573921,931,0.2465895265340805
14330,145,241.61764705882354,5116,1,-1.7653237936620818,0.0003,0.007531073875725269,0,-16.38165283203125,932,0.0006724467966705561,932,0.2236790806055069
14340,145,241.61764705882354,5120,1,-1.7653237936620818,0.0003,0.007528790272772312,0,-16.021272659301758,933,0.0010933385929092765,933,0.26551151275634766
14350,144,241.61764705882354,5124,1,-1.7653237936620818,0.0003,0.007526507135480642,0,-16.286191940307617,934,0.0014590383507311344,934,0.26204216480255127
14360,145,241.61764705882354,5128,1,-1.7653237936620818,0.0003,0.007524221669882536,0,-16.244380950927734,935,0.0032196976244449615,935,0.244835764169693
14370,146,241.61764705882354,5132,1,-1.7653237936620818,0.0003,0.0075219362042844296,0,-16.174955368041992,936,0.0013536550104618073,936,0.23251977562904358
14380,146,241.61764705882354,5136,2,-1.7653237936620818,0.0003,0.007519648410379887,0,-15.936606407165527,937,0.0008418259676545858,937,0.2531201243400574
14390,146,241.61764705882354,5140,2,-1.7653237936620818,0.0003,0.0075173648074269295,0,-15.727910041809082,938,0.0026256428100168705,938,0.25550705194473267
14400,147,241.61764705882354,5144,2,-1.7653237936620818,0.0003,0.007515088655054569,0,-15.769620895385742,939,0.0006868208292871714,939,0.2574908137321472
14410,147,241.61764705882354,5148,2,-1.7653237936620818,0.0003,0.007512817159295082,0,-16.11107063293457,940,0.001225664047524333,940,0.2563474476337433
14420,147,241.61764705882354,5152,2,-1.7653237936620818,0.0003,0.007510546129196882,0,-16.229259490966797,941,0.0011440098751336336,941,0.2441544532775879
14430,148,241.61764705882354,5156,2,-1.7653237936620818,0.0003,0.007508272770792246,0,-15.788951873779297,942,0.0004746033810079098,942,0.24422353506088257
14440,149,241.61764705882354,5160,2,-1.7653237936620818,0.0003,0.007506003137677908,0,-15.641212463378906,943,0.0028310688212513924,943,0.25902077555656433
14450,149,241.61764705882354,5164,2,-1.7653237936620818,0.0003,0.007503741420805454,0,-15.743910789489746,944,0.002410299377515912,944,0.2483983039855957
14460,149,241.61764705882354,5168,2,-1.7653237936620818,0.0003,0.007501483894884586,0,-15.546430587768555,945,0.004148554056882858,945,0.23933765292167664
14470,150,241.61764705882354,5172,2,-1.7653237936620818,0.0003,0.007499230559915304,0,-15.93746566772461,946,0.0005810082657262683,946,0.2452346682548523
14480,150,238.58333333333334,5176,2,-1.6465168498319893,0.0003,0.007496978156268597,0,-15.985593795776367,947,0.0027540349401533604,947,0.24802596867084503
14490,151,238.58333333333334,5180,2,-1.6465168498319893,0.0003,0.007494726683944464,0,-16.025094985961914,948,0.0016541315708309412,948,0.2403165102005005
14490,151,238.58333333333334,5184,2,-1.6465168498319893,,,,,,,,
14500,152,238.58333333333334,5188,2,-1.6465168498319893,0.0003,0.007492475211620331,0,-15.295283317565918,949,0.001664389856159687,949,0.24331969022750854
14510,153,238.58333333333334,5192,2,-1.6465168498319893,0.0003,0.007490232121199369,0,-15.818452835083008,950,0.002221147995442152,950,0.25729161500930786
14510,153,238.58333333333334,5196,2,-1.6465168498319893,,,,,,,,
14520,154,238.58333333333334,5200,2,-1.6465168498319893,0.0003,0.0074879927560687065,0,-15.472006797790527,951,0.0009859290439635515,951,0.26002317667007446
14530,155,238.58333333333334,5204,2,-1.6465168498319893,0.0003,0.007485758047550917,0,-15.375202178955078,952,0.0007055645110085607,952,0.2609019875526428
14530,155,238.58333333333334,5208,2,-1.6465168498319893,,,,,,,,
14540,155,238.58333333333334,5212,2,-1.6465168498319893,0.0003,0.007483531255275011,0,-15.208658218383789,953,0.0006501494208350778,953,0.2627665400505066
14550,155,238.58333333333334,5216,3,-1.6465168498319893,0.0003,0.007481311913579702,0,-15.297080993652344,954,0.000410894223023206,954,0.24758318066596985
14550,155,238.58333333333334,5220,3,-1.6465168498319893,,,,,,,,
14560,156,238.58333333333334,5224,3,-1.6465168498319893,0.0003,0.007479100488126278,0,-15.5238037109375,955,0.0005268887034617364,955,0.2526129186153412
14570,156,238.58333333333334,5228,3,-1.6465168498319893,0.0003,0.007476893253624439,0,-15.879398345947266,956,0.0012561726616695523,956,0.24455443024635315
14570,156,238.58333333333334,5232,3,-1.6465168498319893,,,,,,,,
14580,157,238.58333333333334,5236,3,-1.6465168498319893,0.0003,0.007474682759493589,0,-15.47512435913086,957,0.0013664187863469124,957,0.24344581365585327
14590,157,238.58333333333334,5240,3,-1.6465168498319893,0.0003,0.007472476921975613,0,-15.609063148498535,958,0.0004717037663795054,958,0.26045528054237366
14590,157,238.58333333333334,5244,3,-1.6465168498319893,,,,,,,,
14600,158,238.58333333333334,5248,3,-1.6465168498319893,0.0003,0.0074702720157802105,0,-15.62333869934082,959,0.0005803229287266731,959,0.2518528699874878
14610,158,238.58333333333334,5252,3,-1.6465168498319893,0.0003,0.007468067109584808,0,-15.913372039794922,960,0.0017297551967203617,960,0.24054557085037231
14610,158,238.58333333333334,5256,3,-1.6465168498319893,,,,,,,,
14620,159,238.58333333333334,5260,3,-1.6465168498319893,0.0003,0.00746585987508297,0,-16.035560607910156,961,0.0010099699720740318,961,0.2524765431880951
14630,159,237.59459459459458,5264,3,-1.5919291836944491,0.0003,0.00746364938095212,0,-15.973594665527344,962,0.002719530602917075,962,0.25517702102661133
14630,159,237.59459459459458,5268,3,-1.5919291836944491,,,,,,,,
14640,160,237.59459459459458,5272,3,-1.5919291836944491,0.0003,0.007461436092853546,0,-15.914979934692383,963,0.0011608406202867627,963,0.24536307156085968
14640,160,237.59459459459458,5276,3,-1.5919291836944491,,,,,,,,
14650,161,237.59459459459458,5280,3,-1.5919291836944491,0.0003,0.007459219545125961,0,-16.099811553955078,964,0.002901914529502392,964,0.23387718200683594
14650,161,237.59459459459458,5284,3,-1.5919291836944491,,,,,,,,
14660,161,237.59459459459458,5288,3,-1.5919291836944491,0.0003,0.00745700066909194,0,-16.219846725463867,965,0.0015466572949662805,965,0.24173420667648315
14670,162,237.59459459459458,5292,3,-1.5919291836944491,0.0003,0.007454774808138609,0,-15.904071807861328,966,0.0004900910425931215,966,0.24847100675106049
14670,162,237.59459459459458,5296,3,-1.5919291836944491,,,,,,,,
14680,163,237.59459459459458,5300,3,-1.5919291836944491,0.0003,0.0074525498785078526,0,-16.16550064086914,967,0.0013871167320758104,967,0.24173913896083832
14680,163,237.59459459459458,5304,3,-1.5919291836944491,,,,,,,,
14690,164,237.59459459459458,5308,3,-1.5919291836944491,0.0003,0.007450322154909372,0,-16.192108154296875,968,0.0004742507007904351,968,0.24315251410007477
14690,164,237.59459459459458,5312,3,-1.5919291836944491,,,,,,,,
14700,164,237.59459459459458,5316,3,-1.5919291836944491,0.0003,0.007448091637343168,0,-16.27098846435547,969,0.0006401081336662173,969,0.23566576838493347
14710,165,237.59459459459458,5320,3,-1.5919291836944491,0.0003,0.007445854600518942,0,-16.318246841430664,970,0.0017347224056720734,970,0.25148284435272217
14710,165,237.59459459459458,5324,3,-1.5919291836944491,,,,,,,,
14720,166,237.59459459459458,5328,3,-1.5919291836944491,0.0003,0.007443614304065704,0,-16.148313522338867,971,0.00268222251906991,971,0.2346932590007782
14720,166,237.59459459459458,5332,3,-1.5919291836944491,,,,,,,,
14730,166,237.59459459459458,5336,3,-1.5919291836944491,0.0003,0.00744137167930603,0,-16.18036651611328,972,0.0013349191285669804,972,0.2367076426744461
14730,166,237.59459459459458,5340,3,-1.5919291836944491,,,,,,,,
14740,166,237.59459459459458,5344,3,-1.5919291836944491,0.0003,0.0074391295202076435,0,-16.04914665222168,973,0.0005096122622489929,973,0.2517246603965759
14750,166,237.59459459459458,5348,4,-1.5919291836944491,0.0003,0.007436887826770544,0,-16.288843154907227,974,0.0010125484550371766,974,0.24420419335365295
14750,166,237.59459459459458,5352,4,-1.5919291836944491,,,,,,,,
14760,166,237.59459459459458,5356,4,-1.5919291836944491,0.0003,0.007434643339365721,0,-16.097105026245117,975,0.0023641339503228664,975,0.2516411244869232
14760,166,237.59459459459458,5360,4,-1.5919291836944491,,,,,,,,
14770,167,237.59459459459458,5364,4,-1.5919291836944491,0.0003,0.007432399783283472,0,-16.250307083129883,976,0.000570810167118907,976,0.23474758863449097
14770,167,237.59459459459458,5368,4,-1.5919291836944491,,,,,,,,
14780,167,237.59459459459458,5372,4,-1.5919291836944491,0.0003,0.007430152967572212,0,-16.167381286621094,977,0.0008895772625692189,977,0.24393099546432495
14790,168,237.59459459459458,5376,4,-1.5919291836944491,0.0003,0.007427903823554516,0,-16.257728576660156,978,0.001490669441409409,978,0.25185292959213257
14790,168,237.59459459459458,5380,4,-1.5919291836944491,,,,,,,,
14800,169,237.10526315789474,5384,4,-1.5402196809629805,0.0003,0.007425655145198107,0,-16.301803588867188,979,0.0003725566202774644,979,0.23992928862571716
14800,169,237.10526315789474,5388,4,-1.5402196809629805,,,,,,,,
14810,169,237.10526315789474,5392,4,-1.5402196809629805,0.0003,0.0074234032072126865,0,-16.394493103027344,980,0.0017420696094632149,980,0.239126056432724
14810,169,237.10526315789474,5396,4,-1.5402196809629805,,,,,,,,
14820,170,237.10526315789474,5400,4,-1.5402196809629805,0.0003,0.00742114894092083,0,-16.542428970336914,981,0.000531995901837945,981,0.23427321016788483
14820,170,237.10526315789474,5404,4,-1.5402196809629805,,,,,,,,
14830,171,237.10526315789474,5408,4,-1.5402196809629805,0.0003,0.007418891414999962,0,-16.388084411621094,982,0.0008499692194163799,982,0.23798370361328125
14830,171,237.10526315789474,5412,4,-1.5402196809629805,,,,,,,,
14840,171,237.10526315789474,5416,4,-1.5402196809629805,0.0003,0.00741663109511137,0,-16.367326736450195,983,0.00036522140726447105,983,0.25209856033325195
14840,171,237.10526315789474,5420,4,-1.5402196809629805,,,,,,,,
14850,172,237.10526315789474,5424,4,-1.5402196809629805,0.0003,0.007414368446916342,0,-16.362255096435547,984,0.0012832529610022902,984,0.23481431603431702
14850,172,237.10526315789474,5428,4,-1.5402196809629805,,,,,,,,
14860,172,237.10526315789474,5432,4,-1.5402196809629805,0.0003,0.0074121057987213135,0,-16.388879776000977,985,0.0013401488540694118,985,0.23653408885002136
14860,172,237.10526315789474,5436,4,-1.5402196809629805,,,,,,,,
14870,173,237.10526315789474,5440,4,-1.5402196809629805,0.0003,0.007409840822219849,0,-16.423673629760742,986,0.0005231577670201659,986,0.25156670808792114
14870,173,237.10526315789474,5444,4,-1.5402196809629805,,,,,,,,
14880,174,237.10526315789474,5448,4,-1.5402196809629805,0.0003,0.007407576311379671,0,-16.54798126220703,987,0.0019811303354799747,987,0.23475563526153564
14880,174,237.10526315789474,5452,4,-1.5402196809629805,,,,,,,,
14890,174,237.10526315789474,5456,4,-1.5402196809629805,0.0003,0.00740530900657177,0,-16.461380004882812,988,0.0004971585585735738,988,0.2483016550540924
14890,174,237.10526315789474,5460,4,-1.5402196809629805,,,,,,,,
14900,175,237.10526315789474,5464,4,-1.5402196809629805,0.0003,0.0074030389077961445,0,-16.57847023010254,989,0.0018423859728500247,989,0.22896184027194977
14900,175,237.10526315789474,5468,4,-1.5402196809629805,,,,,,,,
14910,176,237.10526315789474,5472,4,-1.5402196809629805,0.0003,0.007400765549391508,0,-16.46178436279297,990,0.0013973410241305828,990,0.22355963289737701
14910,176,237.10526315789474,5476,4,-1.5402196809629805,,,,,,,,
14920,176,237.10526315789474,5480,4,-1.5402196809629805,0.0003,0.007398493587970734,0,-16.57372283935547,991,0.002018753904849291,991,0.24780863523483276
14920,176,237.10526315789474,5484,4,-1.5402196809629805,,,,,,,,
14930,177,237.10526315789474,5488,4,-1.5402196809629805,0.0003,0.007396218366920948,0,-16.459096908569336,992,0.0017973920330405235,992,0.24590131640434265
14930,177,237.10526315789474,5492,4,-1.5402196809629805,,,,,,,,
14940,177,237.10526315789474,5496,4,-1.5402196809629805,0.0003,0.007393944077193737,0,-16.546140670776367,993,0.0016539518255740404,993,0.23140574991703033
14940,177,237.10526315789474,5500,4,-1.5402196809629805,,,,,,,,
14950,178,237.10526315789474,5504,4,-1.5402196809629805,0.0003,0.007391666527837515,0,-16.438798904418945,994,0.0012279709335416555,994,0.24733851850032806
14950,178,237.10526315789474,5508,4,-1.5402196809629805,,,,,,,,
14960,179,237.10526315789474,5512,4,-1.5402196809629805,0.0003,0.007389389909803867,0,-16.517366409301758,995,0.0024312594905495644,995,0.23278141021728516
14960,179,237.10526315789474,5516,4,-1.5402196809629805,,,,,,,,
14970,179,237.10526315789474,5520,4,-1.5402196809629805,0.0003,0.007387114223092794,0,-16.386476516723633,996,0.0004509716236498207,996,0.2537435293197632
14970,179,237.10526315789474,5524,4,-1.5402196809629805,,,,,,,,
14980,179,237.10526315789474,5528,5,-1.5402196809629805,0.0003,0.007384839002043009,0,-16.529142379760742,997,0.0011443115072324872,997,0.24494481086730957
14980,179,237.10526315789474,5532,5,-1.5402196809629805,,,,,,,,
14990,180,237.10526315789474,5536,5,-1.5402196809629805,0.0003,0.007382560987025499,0,-16.279987335205078,998,0.0005174677353352308,998,0.23473572731018066
14990,180,237.10526315789474,5540,5,-1.5402196809629805,,,,,,,,
15000,181,237.10526315789474,5544,5,-1.5402196809629805,0.0003,0.007380287162959576,0,-16.36481475830078,999,0.0012999570462852716,999,0.2436133623123169
15000,181,237.10526315789474,5548,5,-1.5402196809629805,,,,,,,,
15010,181,237.17948717948718,5552,5,-1.503538087917968,0.0003,0.007378014270216227,0,-16.270301818847656,1000,0.0011656832648441195,1000,0.23537980020046234
15010,181,237.17948717948718,5556,5,-1.503538087917968,,,,,,,,
15020,181,237.17948717948718,5560,5,-1.503538087917968,0.0003,0.007375745568424463,0,-16.34742546081543,1001,0.001731223426759243,1001,0.24349580705165863
15020,181,237.17948717948718,5564,5,-1.503538087917968,,,,,,,,
15020,181,237.17948717948718,5568,5,-1.503538087917968,,,,,,,,
15030,182,237.17948717948718,5572,5,-1.503538087917968,0.0003,0.007373477332293987,0,-16.32352066040039,1002,0.0006332190241664648,1002,0.2555968165397644
15030,182,237.17948717948718,5576,5,-1.503538087917968,,,,,,,,
15040,183,237.17948717948718,5580,5,-1.503538087917968,0.0003,0.007371210027486086,0,-16.189001083374023,1003,0.001167643116787076,1003,0.23953741788864136
15040,183,237.17948717948718,5584,5,-1.503538087917968,,,,,,,,
15050,183,237.17948717948718,5588,5,-1.503538087917968,0.0003,0.00736894691362977,0,-16.15077018737793,1004,0.002008565003052354,1004,0.23457257449626923
15050,183,237.17948717948718,5592,5,-1.503538087917968,,,,,,,,
15060,184,237.17948717948718,5596,5,-1.503538087917968,0.0003,0.007366687525063753,0,-16.159860610961914,1005,0.0006743408739566803,1005,0.24231724441051483
15060,184,237.17948717948718,5600,5,-1.503538087917968,,,,,,,,
15060,184,237.17948717948718,5604,5,-1.503538087917968,,,,,,,,
15070,184,237.17948717948718,5608,5,-1.503538087917968,0.0003,0.007364432793110609,0,-16.021265029907227,1006,0.0004918630002066493,1006,0.23614981770515442
15070,184,237.17948717948718,5612,5,-1.503538087917968,,,,,,,,
15080,185,237.17948717948718,5616,5,-1.503538087917968,0.0003,0.007362182252109051,0,-16.166385650634766,1007,0.0006359433173201978,1007,0.2538430988788605
15080,185,237.17948717948718,5620,5,-1.503538087917968,,,,,,,,
15090,185,237.17948717948718,5624,5,-1.503538087917968,0.0003,0.007359935902059078,0,-16.3636474609375,1008,0.00301565695554018,1008,0.23660823702812195
15090,185,237.17948717948718,5628,5,-1.503538087917968,,,,,,,,
15100,186,237.17948717948718,5632,5,-1.503538087917968,0.0003,0.007357686758041382,0,-16.17277717590332,1009,0.0009875402320176363,1009,0.23330745100975037
15100,186,237.17948717948718,5636,5,-1.503538087917968,,,,,,,,
15100,186,237.17948717948718,5640,5,-1.503538087917968,,,,,,,,
15110,186,237.17948717948718,5644,5,-1.503538087917968,0.0003,0.007355441339313984,0,-16.276782989501953,1010,0.0009541950421407819,1010,0.24164198338985443
15110,186,237.17948717948718,5648,5,-1.503538087917968,,,,,,,,
15120,186,237.17948717948718,5652,5,-1.503538087917968,0.0003,0.007353197317570448,0,-16.342212677001953,1011,0.001202922547236085,1011,0.255599707365036
15120,186,237.17948717948718,5656,5,-1.503538087917968,,,,,,,,
15130,187,237.17948717948718,5660,5,-1.503538087917968,0.0003,0.007350953295826912,0,-15.9869966506958,1012,0.00040474123670719564,1012,0.2478117048740387
15130,187,237.17948717948718,5664,5,-1.503538087917968,,,,,,,,
15140,187,237.17948717948718,5668,5,-1.503538087917968,0.0003,0.007348713930696249,0,-16.048545837402344,1013,0.0007854243740439415,1013,0.22074611485004425
15140,187,237.17948717948718,5672,5,-1.503538087917968,,,,,,,,
15140,187,237.17948717948718,5676,5,-1.503538087917968,,,,,,,,
15150,188,237.17948717948718,5680,5,-1.503538087917968,0.0003,0.007346478756517172,0,-16.07978630065918,1014,0.001127165975049138,1014,0.23208948969841003
15150,188,237.17948717948718,5684,5,-1.503538087917968,,,,,,,,
15160,188,237.17948717948718,5688,5,-1.503538087917968,0.0003,0.007344244047999382,0,-15.924079895019531,1015,0.0016357607673853636,1015,0.2521224319934845
15160,188,237.17948717948718,5692,5,-1.503538087917968,,,,,,,,
15170,189,237.17948717948718,5696,5,-1.503538087917968,0.0003,0.007342017255723476,0,-15.929423332214355,1016,0.001701792236417532,1016,0.2508910894393921
15170,189,237.17948717948718,5700,5,-1.503538087917968,,,,,,,,
15180,189,237.17948717948718,5704,5,-1.503538087917968,0.0003,0.007339794188737869,0,-16.361448287963867,1017,0.0005684792995452881,1017,0.255295068025589
15180,189,237.17948717948718,5708,5,-1.503538087917968,,,,,,,,
15180,189,237.17948717948718,5712,5,-1.503538087917968,,,,,,,,
15190,190,237.17948717948718,5716,5,-1.503538087917968,0.0003,0.007337568793445826,0,-16.191448211669922,1018,0.0005159977590665221,1018,0.23786020278930664
15190,190,237.17948717948718,5720,5,-1.503538087917968,,,,,,,,
15200,190,237.17948717948718,5724,5,-1.503538087917968,0.0003,0.007335343863815069,0,-15.89905071258545,1019,0.00048748974222689867,1019,0.23079602420330048
15200,190,237.17948717948718,5728,5,-1.503538087917968,,,,,,,,
15210,175,237.75,5732,6,-1.4566311201237672,0.0003,0.007333123125135899,0,-16.159282684326172,1020,0.0025854327250272036,1020,0.23416534066200256
15210,175,237.75,5736,6,-1.4566311201237672,,,,,,,,
15210,175,237.75,5740,6,-1.4566311201237672,,,,,,,,
16730,130,235.58536585365854,5744,0,-1.4410557220434288,0.0003,0.007002021186053753,0,-16.57119369506836,1172,0.004039119929075241,1172,0.22345882654190063
16770,130,235.58536585365854,5748,0,-1.4410557220434288,0.0003,0.006993532180786133,0,-16.501638412475586,1176,0.00046894190018065274,1176,0.21963118016719818
16810,133,233.78571428571428,5752,1,-1.3978531747783378,0.0003,0.006985033862292767,0,-16.474117279052734,1180,0.0011738163884729147,1180,0.23305711150169373
16830,134,233.78571428571428,5756,1,-1.3978531747783378,0.0003,0.0069807786494493484,0,-16.60126304626465,1182,0.0005083824507892132,1182,0.2675457000732422
16850,136,233.78571428571428,5760,1,-1.3978531747783378,0.0003,0.006976518779993057,0,-16.442195892333984,1184,0.0005704921204596758,1184,0.25102072954177856
16870,136,233.78571428571428,5764,1,-1.3978531747783378,0.0003,0.0069722686894237995,0,-16.603479385375977,1186,0.0012610229896381497,1186,0.2458711862564087
16890,137,233.78571428571428,5768,1,-1.3978531747783378,0.0003,0.006968014407902956,0,-16.61040687561035,1188,0.004267802927643061,1188,0.22483718395233154
16910,137,233.78571428571428,5772,1,-1.3978531747783378,0.0003,0.006963756401091814,0,-16.60010528564453,1190,0.0018558742012828588,1190,0.2673792541027069
16930,138,233.78571428571428,5776,2,-1.3978531747783378,0.0003,0.00695950398221612,0,-16.658092498779297,1192,0.0025133134331554174,1192,0.23680035769939423
16950,139,233.78571428571428,5780,2,-1.3978531747783378,0.0003,0.006955250632017851,0,-16.367782592773438,1194,0.0014417183119803667,1194,0.23770105838775635
16970,139,233.78571428571428,5784,2,-1.3978531747783378,0.0003,0.0069510070607066154,0,-16.507183074951172,1196,0.0014917317312210798,1196,0.2351135015487671
16990,140,233.78571428571428,5788,2,-1.3978531747783378,0.0003,0.0069467658177018166,0,-16.432897567749023,1198,0.0009923746110871434,1198,0.25832128524780273
17010,141,233.78571428571428,5792,2,-1.3978531747783378,0.0003,0.006942530162632465,0,-16.422544479370117,1200,0.0015598665922880173,1200,0.2368864268064499
17030,140,233.78571428571428,5796,2,-1.3978531747783378,0.0003,0.006938304286450148,0,-16.09224510192871,1202,0.000672277994453907,1202,0.24372291564941406
17050,139,233.78571428571428,5800,2,-1.3978531747783378,0.0003,0.0069341035559773445,0,-16.571027755737305,1204,0.0007075339090079069,1204,0.22443228960037231
17070,139,233.78571428571428,5804,3,-1.3978531747783378,0.0003,0.0069299060851335526,0,-15.802945137023926,1206,0.0020890464074909687,1206,0.2436698079109192
17090,139,233.78571428571428,5808,3,-1.3978531747783378,0.0003,0.006925737019628286,0,-15.55586051940918,1208,0.00038688071072101593,1208,0.24054044485092163
17110,139,233.78571428571428,5812,3,-1.3978531747783378,0.0003,0.0069216033443808556,0,-15.318340301513672,1210,0.002281010616570711,1210,0.2552092671394348
17130,140,233.78571428571428,5816,3,-1.3978531747783378,0.0003,0.006917508784681559,0,-15.515246391296387,1212,0.0004964331747032702,1212,0.24875742197036743
17150,140,233.78571428571428,5820,3,-1.3978531747783378,0.0003,0.006913449615240097,0,-15.210419654846191,1214,0.0004965941188856959,1214,0.24627211689949036
17170,140,233.78571428571428,5824,3,-1.3978531747783378,0.0003,0.006909435614943504,0,-15.712499618530273,1216,0.0012749970192089677,1216,0.2433670461177826
17190,141,233.78571428571428,5828,3,-1.3978531747783378,0.0003,0.006905433721840382,0,-16.11921501159668,1218,0.0008103075088001788,1218,0.25565069913864136
17210,141,233.78571428571428,5832,4,-1.3978531747783378,0.0003,0.0069014206528663635,0,-16.00889778137207,1220,0.002023609820753336,1220,0.22840261459350586
17230,141,233.78571428571428,5836,4,-1.3978531747783378,0.0003,0.0068973940797150135,0,-16.15835189819336,1222,0.0012963531771674752,1222,0.241851344704628
17250,141,233.78571428571428,5840,4,-1.3978531747783378,0.0003,0.006893349811434746,0,-16.36568260192871,1224,0.0018301150994375348,1224,0.23869863152503967
17270,142,233.78571428571428,5844,4,-1.3978531747783378,0.0003,0.0068892850540578365,0,-16.68647575378418,1226,0.0004451933200471103,1226,0.24131324887275696
17290,142,233.78571428571428,5848,4,-1.3978531747783378,0.0003,0.006885189563035965,0,-16.782997131347656,1228,0.0008740788325667381,1228,0.23753081262111664
17310,142,233.78571428571428,5852,4,-1.3978531747783378,0.0003,0.006881067529320717,0,-16.648704528808594,1230,0.000539625936653465,1230,0.25853678584098816
17330,143,233.78571428571428,5856,4,-1.3978531747783378,0.0003,0.006876927800476551,0,-16.47659683227539,1232,0.001125575858168304,1232,0.2456386685371399
17340,144,233.30232558139534,5860,4,-1.3806418120050024,0.0003,0.006874855607748032,0,-16.51904296875,1233,0.0007496995385736227,1233,0.2378622442483902
17360,144,233.30232558139534,5864,4,-1.3806418120050024,0.0003,0.00687070656567812,0,-16.46436882019043,1235,0.0007414415013045073,1235,0.25348955392837524
17370,144,233.30232558139534,5868,5,-1.3806418120050024,0.0003,0.006868633441627026,0,-16.151180267333984,1236,0.0014096427476033568,1236,0.2352617084980011
17380,144,232.9318181818182,5872,5,-1.3541173606224535,0.0003,0.006866563577204943,0,-16.493755340576172,1237,0.0005162929883226752,1237,0.2297452688217163
17390,145,232.9318181818182,5876,5,-1.3541173606224535,0.0003,0.006864491384476423,0,-16.417024612426758,1238,0.0011313094291836023,1238,0.2517342269420624
17400,145,232.9318181818182,5880,5,-1.3541173606224535,0.0003,0.006862419657409191,0,-16.55030632019043,1239,0.0015083501348271966,1239,0.23528915643692017
17410,145,232.9318181818182,5884,5,-1.3541173606224535,0.0003,0.006860345136374235,0,-16.407657623291016,1240,0.0017187036573886871,1240,0.22931219637393951
17420,146,232.9318181818182,5888,5,-1.3541173606224535,0.0003,0.006858271546661854,0,-16.352996826171875,1241,0.0014224810292944312,1241,0.23049592971801758
17430,146,232.9318181818182,5892,5,-1.3541173606224535,0.0003,0.006856201682239771,0,-16.1845760345459,1242,0.0034997095353901386,1242,0.2378574013710022
17440,146,232.9318181818182,5896,5,-1.3541173606224535,0.0003,0.006854132749140263,0,-16.291086196899414,1243,0.0008199900621548295,1243,0.23071414232254028
17450,147,232.9318181818182,5900,5,-1.3541173606224535,0.0003,0.006852067541331053,0,-16.34052276611328,1244,0.0008294691797345877,1244,0.2397613823413849
17460,147,232.9318181818182,5904,5,-1.3541173606224535,0.0003,0.00685000279918313,0,-16.566986083984375,1245,0.0016265546437352896,1245,0.24223224818706512
17470,147,232.9318181818182,5908,5,-1.3541173606224535,0.0003,0.006847935728728771,0,-16.50140380859375,1246,0.0023452783934772015,1246,0.23610776662826538
17480,147,232.9318181818182,5912,5,-1.3541173606224535,0.0003,0.0068458691239356995,0,-16.349864959716797,1247,0.0011524567380547523,1247,0.24426384270191193
