episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,1,856.0,3,146.0,0,0.0,0,0.0,-100.74346159791403
1,1,695.0,1,57.0,0,0.0,0,0.0,-16.48761048842521
