episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,1,904.0,3,176.0,0,0.0,0,0.0,-129.11957337001812
1,1,737.0,2,92.0,0,0.0,0,0.0,-49.590358316028
