rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,4181,939,5120,2,20,50,10,66.61258739999903,62.765915019839944,0.37370223552145526,37.37022355214552,1.0,-0.004334833020111546,0.024318021293729543,0.015887781977653503,0.21799287796020508,4181,0.10331542553087306,0.05663854368703315,0.4629078742885768,0.0
2,7675,2565,10240,2,34,90,20,89.59594839999772,85.66235568750557,0.37373125224901704,37.373125224901706,1.0,-0.011097991267160979,0.011771905631758273,0.009702896699309349,0.13913458557799457,3494,0.09606938831164274,0.022731929025676185,0.7642390925772805,0.0
3,11297,4063,15360,4,40,130,30,113.41996089999884,99.60327891455053,0.37331566654381304,37.331566654381305,1.0,-0.010874999855877832,0.008191049902234227,0.008954240009188652,0.113152876496315,3622,0.06260520424577655,0.015861971941503312,0.7478566369986974,0.0
4,14934,5546,20480,4,50,170,40,147.6480558000003,101.1459305649724,0.37310799355888735,37.31079935588874,1.0,-0.010701257770415395,0.005556852120207623,0.011953141540288925,0.12127501918002963,3637,0.05843601905083158,0.009956846791275531,0.834573873411447,0.0
5,18504,7096,25600,6,69,210,50,172.52994839999883,107.25094496115972,0.356220295471531,35.6220295471531,0.9565217391304348,-0.011306218543904834,0.0044564900919795035,0.009867364540696144,0.12734992764890193,3570,0.02503523972040575,0.00842173773896723,0.670362617026812,0.0
6,22555,8165,30720,8,88,250,60,205.49036309999792,109.76183826695583,0.36001254203315425,36.001254203315426,0.9659090909090909,-0.008728054206585512,0.004295942926546559,0.012166484259068966,0.12297410648316145,4051,0.018268612795084013,0.007620278783051997,0.58334398851115,0.0
7,24486,11354,35840,9,99,270,70,226.61876689999917,108.04930383724583,0.36150671846669247,36.15067184666925,0.9696969696969697,-0.014938970218645408,0.0044887014548294244,0.012928233481943607,0.1287042071518954,1931,0.020289874078425044,0.007080979101927123,0.6530424915023044,0.0
8,28239,12721,40960,11,114,310,80,262.76994299999933,107.46662908854866,0.3577773389645623,35.777733896456226,0.96,-0.012884427218523342,0.004151497199200094,0.012405086308717728,0.13730536852963268,3753,0.017276206737482504,0.007345997054577306,0.5749611288867194,0.0
9,29814,16266,46080,12,129,330,90,283.8822016999984,105.02243473335781,0.3577547881699417,35.77547881699417,0.96,-0.013258762774057686,0.003829301008954644,0.015541638247668743,0.14752234807237982,1575,0.022313490880167517,0.00645200313626239,0.7130397167618734,0.0
10,33174,18026,51200,13,142,370,100,331.5451315999999,100.05877582911856,0.3578875462495691,35.7887546249569,0.96,-0.012451801414135844,0.0028973658045288175,0.010648811236023903,0.14872233048081399,3360,0.013759879886487372,0.004563985501144639,0.6683172275261802,0.0
11,36805,19515,56320,15,152,410,110,357.9397953999978,102.82455450048633,0.35801213976300117,35.80121397630011,0.96,-0.012668628033134155,0.0023107737681129946,0.01419350877404213,0.15347164487466217,3631,0.00804349671557782,0.003646688461662361,0.5511390822167882,0.0
12,39929,21511,61440,17,172,450,120,382.67062559999977,104.3429971594873,0.3696350304702595,36.963503047025945,0.99,-0.012330886127892881,0.001959011345752515,0.013593322597444057,0.16350848926231265,3124,0.009529864062793474,0.0030968724394092035,0.6751670513959502,0.0
13,42573,23987,66560,18,189,480,130,400.16458670000065,106.38872457726137,0.36956652686846325,36.95665268684632,0.99,-0.013305845115489016,0.001665261034698536,0.011840716935694218,0.12236328078433871,2644,0.006252461296962043,0.0026081211019704973,0.5829400678634045,0.0
14,46474,25206,71680,19,206,520,140,433.4482738000006,107.2192526978289,0.3733306488899027,37.33306488899027,1.0,-0.012851917542320734,0.002158788000815548,0.01194063201546669,0.13942075930535794,3901,0.004758689754651228,0.0034530507623854972,0.29276709391578604,0.0
15,48808,27992,76800,21,211,550,150,458.1356632999996,106.53612872752761,0.37321752105624056,37.32175210562406,1.0,-0.011598194004424538,0.0015411198954097926,0.012989192269742489,0.13989018748203913,2334,0.0041953217476222646,0.002361919568435805,0.4464422048393324,0.0
16,52890,29030,81920,22,229,590,160,499.79139360000045,105.82415119042568,0.37316204920096685,37.316204920096695,1.0,-0.011687299821642228,0.0019862179964547978,0.012344412505626678,0.13828153954818845,4082,0.006485112901248897,0.0028188948619091696,0.5668591104100802,0.0
17,56386,30654,87040,24,246,630,170,547.7377073999996,102.94343303047907,0.3731687649564403,37.31687649564404,1.0,-0.010916900838037692,0.001645764644490555,0.011210647411644459,0.13471771823242307,3496,0.004806879111677189,0.0024586198239069054,0.49009617448268683,0.0
18,60297,31863,92160,26,265,670,180,584.0396631999974,103.24127589148343,0.37320532729115763,37.320532729115776,1.0,-0.011900144978426397,0.001594723094603978,0.01323173101991415,0.1363585628569126,3911,0.015951333661445993,0.0024846866279635824,0.8469759012036071,0.0
19,63112,34168,97280,27,278,700,190,633.2225168000004,99.66796556593951,0.37319407668136484,37.31940766813648,1.0,-0.013041158905252814,0.00369397917141517,0.015123219229280949,0.15411527119576932,2815,0.017208564236010183,0.007355464765879883,0.5837453691579956,0.0
20,66385,36015,102400,28,286,740,200,698.6439767999982,95.01978433144659,0.35711535868926836,35.71153586892684,1.0,-0.01156413184653502,0.0018870634579798208,0.016859838739037514,0.17964498829096556,3273,0.008983347844050074,0.0028497506631816917,0.6994816255351987,0.0
21,68690,38830,107520,29,298,770,210,743.0946125999981,92.43775803953417,0.3370481570778709,33.70481570778709,0.99,-0.01542234788260733,0.0020612545621891817,0.017768682911992073,0.1858199568465352,2305,0.01024895414998831,0.0037152258553156407,0.6403553357285814,0.0
