completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,-101.62181931194823,-101.62181931194823,-1.0162181931194822,0.0
1,-38.25012275087976,-38.25012275087976,-0.3825012275087976,0.0
2,-138.49793187050193,-138.49793187050193,-1.3849793187050192,0.0
3,-7.990846253223864,-7.990846253223864,-0.07990846253223864,0.0
4,13.709265746819991,13.70926574681999,0.1370926574681999,-1.7763568394002505e-15
5,37.393576396861654,37.393576396861654,0.37393576396861655,0.0
6,-6.131664493178739,-6.131664493178739,-0.061316644931787394,0.0
7,-31.945545303608355,-31.94554530360836,-0.3194554530360836,-3.552713678800501e-15
8,-65.69749890837994,-65.69749890837994,-0.6569749890837995,0.0
9,-48.81272009992154,-48.81272009992154,-0.4881272009992154,0.0
10,-100.67122933025396,-100.67122933025396,-1.0067122933025396,0.0
11,-12.718375283156398,-12.718375283156396,-0.12718375283156397,1.7763568394002505e-15
12,-22.171750251493037,-22.171750251493037,-0.2217175025149304,0.0
13,-74.19482907815879,-74.19482907815879,-0.7419482907815879,0.0
14,-168.7935218778865,-168.7935218778865,-1.687935218778865,0.0
15,-226.52137172036362,-226.52137172036362,-2.265213717203636,0.0
16,-222.67358403022905,-222.67358403022905,-2.2267358403022905,0.0
17,-75.1446495589201,-75.1446495589201,-0.751446495589201,0.0
18,-54.331003431123584,-54.33100343112358,-0.5433100343112358,7.105427357601002e-15
19,-127.15523749898709,-127.15523749898709,-1.271552374989871,0.0
20,-67.59589996085305,-67.59589996085305,-0.6759589996085305,0.0
21,-9.923734344173248,-9.923734344173248,-0.09923734344173248,0.0
22,-65.69607753003037,-65.69607753003037,-0.6569607753003036,0.0
23,-476.16805220254764,-476.16805220254764,-4.761680522025476,0.0
24,-474.269560243681,-474.269560243681,-4.74269560243681,0.0
25,-140.41566490256614,-140.41566490256614,-1.4041566490256614,0.0
26,-25.064812595852096,-25.064812595852096,-0.250648125958521,0.0
27,-21.305042839727506,-21.305042839727506,-0.21305042839727506,0.0
28,-49.75912235712518,-49.75912235712518,-0.4975912235712518,0.0
29,-36.49275058081051,-36.49275058081051,-0.36492750580810507,0.0
30,37.409583360541866,37.409583360541866,0.37409583360541865,0.0
31,37.39999114730219,37.39999114730219,0.3739999114730219,0.0
32,37.40489315230128,37.40489315230128,0.3740489315230128,0.0
33,-99.74557464673843,-99.74557464673843,-0.9974557464673843,0.0
34,-151.74133424395623,-151.74133424395623,-1.5174133424395624,0.0
