completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,37.39772890766206,37.39772890766206,0.3739772890766206,0.0
1,37.3973641663568,37.3973641663568,0.373973641663568,0.0
2,37.393227470455166,37.393227470455166,0.37393227470455165,0.0
3,25.102074726846496,25.102074726846496,0.25102074726846496,0.0
4,37.39261388049386,37.39261388049386,0.37392613880493863,0.0
5,-45.84053472646966,-45.84053472646966,-0.4584053472646966,0.0
6,-16.519228508554882,-16.519228508554882,-0.1651922850855488,0.0
7,37.379384313541536,37.379384313541536,0.37379384313541536,0.0
8,23.189662575891326,23.189662575891326,0.23189662575891326,0.0
9,6.178046240479826,6.178046240479826,0.061780462404798266,0.0
10,-37.310818795301095,-37.310818795301095,-0.373108187953011,0.0
11,37.36449477415032,37.36449477415032,0.37364494774150325,0.0
12,-104.52433672828394,-104.52433672828394,-1.0452433672828394,0.0
13,37.350318260763714,37.350318260763714,0.37350318260763715,0.0
14,-20.330986559180687,-20.330986559180687,-0.20330986559180686,0.0
15,37.339757234401446,37.339757234401446,0.3733975723440145,0.0
16,-8.050409169519106,-8.050409169519106,-0.08050409169519107,0.0
17,37.36067199026849,37.36067199026849,0.37360671990268496,0.0
18,37.29530934557997,37.29530934557997,0.37295309345579974,0.0
19,1.15540895402426,1.15540895402426,0.0115540895402426,0.0
20,37.38908251445286,37.38908251445286,0.3738908251445286,0.0
21,-17.478741770541404,-17.478741770541404,-0.17478741770541403,0.0
22,-301.2184513191343,-301.2184513191343,-3.012184513191343,0.0
23,-8.027273387269823,-8.027273387269823,-0.08027273387269823,0.0
24,37.326077477847726,37.326077477847726,0.37326077477847724,0.0
25,7.0915405546107735,7.091540554610774,0.07091540554610774,8.881784197001252e-16
26,-8.120970687578158,-8.120970687578158,-0.08120970687578158,0.0
27,37.31586373815553,37.31586373815553,0.3731586373815553,0.0
28,37.264329833741506,37.264329833741506,0.37264329833741505,0.0
29,-326.0709401471964,-326.0709401471964,-3.260709401471964,0.0
30,-424.13513424473973,-424.13513424473973,-4.241351342447397,0.0
31,37.33686237429105,37.33686237429105,0.3733686237429105,0.0
32,-228.40257065078032,-228.40257065078032,-2.284025706507803,0.0
33,-424.13926149596426,-424.13926149596426,-4.241392614959643,0.0
34,37.38405688138314,37.38405688138314,0.3738405688138314,0.0
35,-165.91229352202305,-165.91229352202305,-1.6591229352202306,0.0
36,-67.67915058829786,-67.67915058829786,-0.6767915058829787,0.0
37,-115.93247635443697,-115.93247635443697,-1.1593247635443698,0.0
38,-218.16358814454844,-218.16358814454844,-2.1816358814454846,0.0
39,-61.15267137138029,-61.15267137138029,-0.611526713713803,0.0
40,-34.48360671638927,-34.48360671638927,-0.3448360671638927,0.0
41,37.40496587194759,37.40496587194759,0.3740496587194759,0.0
42,-6.115738248559239,-6.115738248559239,-0.061157382485592396,0.0
43,-206.62146840769591,-206.62146840769591,-2.066214684076959,0.0
44,-34.516826539229584,-34.516826539229584,-0.34516826539229584,0.0
45,-206.64438645276357,-206.64438645276357,-2.0664438645276357,0.0
46,37.34358673296905,37.34358673296905,0.37343586732969053,0.0
47,37.36299334769905,37.36299334769905,0.37362993347699053,0.0
48,-33.607178779658334,-33.607178779658334,-0.33607178779658337,0.0
49,-77.17123546210308,-77.17123546210308,-0.7717123546210308,0.0
50,6.180914726584046,6.180914726584046,0.06180914726584046,0.0
51,-47.76065462116513,-47.76065462116513,-0.47760654621165133,0.0
52,-61.967680518554644,-61.967680518554644,-0.6196768051855465,0.0
53,-39.29838531467499,-39.29838531467499,-0.3929838531467499,0.0
