rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,2185,375,2560,1,10,50,10,46.007046500002616,47.49272483726761,0.1790703390467025,17.907033904670254,1.0,-0.016097508571110666,0.06284946590662002,0.012152285315096378,0.13301265984773636,2185,0.06459334235364321,0.10663881900360422,-0.4910561319222,0.43157894736842106
2,3532,1588,5120,1,19,80,20,61.16112620000786,57.74910011384889,0.10292859968399035,10.292859968399034,1.0,-0.015628303711613018,0.04174861032515764,0.013237841427326202,0.10477134939283132,1347,0.07353260237125388,0.06341381493549307,0.2934363815737421,0.5196733481811433
3,5441,2239,7680,2,24,120,30,79.03214530000696,68.84540435218986,-0.03858984817036948,-3.85898481703695,1.0,-0.01065271814877633,0.05117053929716349,0.010736459866166115,0.10226821675896644,1909,0.13154165999761777,0.0786094742183307,0.40268335458882254,0.4939759036144578
4,6546,3694,10240,3,30,150,40,91.76913460000651,71.33117282332458,-0.10260324494643526,-10.260324494643527,1.0,-0.012904110671176265,0.07021964229643345,0.006811616476625204,0.08577514166633288,1105,0.285708471904281,0.1199943566072225,0.6763009206662727,0.38280542986425337
5,8157,4643,12800,4,40,190,50,107.75378400000045,75.70035777119406,-0.4846514904889506,-48.46514904889507,1.0,-0.017358474925276823,0.054099271446466445,0.011382253840565681,0.12696419302374123,1611,0.23041986156174513,0.06815707459844252,0.7274918792756759,0.40037243947858475
6,9893,5467,15360,5,50,230,60,125.84177529999579,78.61459341634328,-0.4851309713219172,-48.51309713219172,1.0,-0.013397911242282134,0.05563241355121136,0.007762390188872814,0.06660156266298145,1736,0.1920461087186534,0.07287235804429285,0.6534760234057786,0.3173963133640553
7,11461,6459,17920,5,59,270,70,140.87688080000225,81.35472573580587,-0.44236386924466997,-44.236386924467,1.0,-0.0150880609289743,0.02861491485964507,0.01236024685204029,0.09560546875,1568,0.14037328568614293,0.03575662481201862,0.7643915629891261,0.44706632653061223
8,13673,6807,20480,6,64,320,80,162.21919119999802,84.28719129256864,-0.45313771796841523,-45.31377179684152,1.0,-0.013523192815482617,0.08649234600365162,0.014764482155442238,0.11307164661586284,2212,0.31486459709236697,0.13747709386212095,0.6172242805010468,0.32007233273056057
9,14746,8294,23040,7,70,350,90,173.6371966000006,84.92419993378279,-0.6616533459572662,-66.16533459572662,1.0,-0.01289014471306776,0.014462975909312566,0.009174843318760395,0.09485012808193763,1073,0.14781852023581504,0.0188108291205204,0.8734364582741783,0.4790307548928239
10,16824,8776,25600,8,80,400,100,191.95159910000802,87.64709478265189,-0.6027713155219396,-60.27713155219398,1.0,-0.014985564909875394,0.03703733239322901,0.010709516704082489,0.10957031339406967,2078,0.16006486493505648,0.04694668988897433,0.7145844248909234,0.44273339749759383
11,19090,9070,28160,9,90,450,110,210.52986819999933,90.67596993821735,-0.7582692466218093,-75.82692466218094,1.0,-0.01342414773069322,0.06599228568375111,0.00942203402519226,0.08906608365476132,2266,0.35720779018114196,0.10621719479874564,0.7185237483620677,0.36716681376875554
12,21218,9502,30720,10,100,500,120,229.47650040000735,92.4626267309039,-0.6943170005099877,-69.43170005099878,1.0,-0.015715942392125724,0.04642701122909784,0.010745255276560783,0.1289843749254942,2128,0.2682895727025263,0.062498607744660865,0.7812024781097757,0.46710526315789475
13,22993,10287,33280,11,110,540,130,245.48872789999587,93.66214162536457,-0.7074361509796013,-70.74361509796013,1.0,-0.014193435793276876,0.02996132862754166,0.00976188201457262,0.09240385553566739,1775,0.21475553327315403,0.04847900558075928,0.7936274065568284,0.4495774647887324
14,25056,10784,35840,12,120,590,140,262.0325770000054,95.62169821349917,-0.7204987817407197,-72.04987817407195,1.0,-0.015379692274145783,0.044906939044594765,0.0106718260794878,0.10554687559604645,2063,0.3162543168138446,0.06239288218115044,0.802730095179072,0.3979641299079011
15,27000,11400,38400,13,130,630,150,284.4510047999938,94.91968579609878,-0.7681328224366386,-76.81328224366388,1.0,-0.015425683959620073,0.03284574672579765,0.009199714288115501,0.10884746504016221,1944,0.1976666429469024,0.044473485399571494,0.7922882456265983,0.39197530864197533
