episode,scenario_sha256,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL007,1.0,965.0,2.0,147.0,0.0,0.0,0.0,0.0,-101.64463943538323
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL0010,1.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,37.371862243134274
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL009,1.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36825268370243
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL002,1.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3608614191938
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL005,1.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35155311917625
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL003,1.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22320978700384
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL001,1.0,1545.0,3.0,308.0,0.0,0.0,0.0,0.0,-254.0425790306287
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL006,1.0,2020.0,1.0,144.0,0.0,0.0,0.0,0.0,-98.90423411422682
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL008,1.0,2106.0,1.0,84.0,0.0,0.0,0.0,0.0,-42.19533008268618
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL004,1.0,2311.0,1.0,67.0,0.0,0.0,0.0,0.0,-26.130879406273614
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL0010,1.0,1056.0,1.0,38.0,0.0,0.0,0.0,0.0,1.4387967356267595
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL007,1.0,1058.0,1.0,114.0,0.0,0.0,0.0,0.0,-70.44081917139944
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL003,1.0,1070.0,3.0,177.0,0.0,0.0,0.0,0.0,-130.02186208672288
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL005,1.0,1073.0,3.0,266.0,0.0,0.0,0.0,0.0,-214.18754449566944
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL004,1.0,1302.0,1.0,53.0,0.0,0.0,0.0,0.0,-12.763542156400916
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL008,1.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,37.285216182008746
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL001,1.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35408704130471
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL006,1.0,1397.0,1.0,472.0,0.0,0.0,0.0,0.0,-409.01532798439666
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL009,1.0,1494.0,1.0,472.0,0.0,0.0,0.0,0.0,-409.0183453090563
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL002,1.0,1892.0,1.0,66.0,0.0,0.0,0.0,0.0,-25.070771757074652
