rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,4083,1037,5120,0,14,40,10,79.60231460000068,51.29247837223021,0.3440890519995934,34.40890519995934,1.0,-0.00758921435335651,0.02060115181375295,0.011619186028838158,0.16782064829021692,4083,0.08076860361956298,0.035650635653740013,0.5803954663355719,0.0
2,4937,5303,10240,0,18,50,20,93.47585860000254,52.815775901307056,0.3391212449504473,33.912124495044736,1.0,-0.009805620537385984,0.006508696498349309,0.009111788123846054,0.17201405186206103,854,0.0457841396741464,0.010364956419572711,0.820801043596372,0.0
3,8452,6908,15360,2,22,90,30,135.63148400000136,62.31591479158272,0.3031738536946935,30.317385369469356,0.9090909090909091,-0.009366357752878685,0.013440635846927762,0.010924754664301872,0.18319750316441058,3515,0.040277803984227104,0.02952061451317826,0.3758096763837845,0.0
4,10625,9855,20480,2,35,120,40,163.34336070000063,65.04702703842409,0.29516288698747584,29.516288698747584,0.9428571428571428,-0.010674041765742003,0.0089044949815919,0.010789819993078709,0.13826692712803682,2173,0.03089993326413142,0.015905416280350974,0.5713684429420671,0.0
5,12835,12765,25600,4,40,150,50,184.92563750000045,69.40627688791918,0.19394197238481997,19.394197238481993,0.875,-0.00908019427054872,0.005870089470408857,0.015143136493861675,0.1424921231965224,2210,0.05535972262444457,0.0102646700390316,0.8460321228413041,0.0
6,16299,14421,30720,5,54,190,60,225.80810310000015,72.18075780381501,0.24057515263491003,24.057515263491002,0.9074074074074074,-0.010534584903507494,0.007708828151226044,0.013497373089194298,0.14463887135498227,3464,0.02366841000302515,0.015144476017170961,0.39040821470378617,0.0
7,19231,16609,35840,5,65,220,70,274.32934770000065,70.10186901705652,0.2629291429886368,26.29291429886367,0.9230769230769231,-0.010761447933812935,0.005640364725453159,0.014353491365909576,0.15677554793655873,2932,0.01652341941424452,0.010090357613899184,0.4290506996176233,0.0
8,23164,17796,40960,7,84,260,80,315.51292810000086,73.41695993090413,0.22231267188473172,22.23126718847317,0.8928571428571429,-0.013912594027351588,0.004078699043020606,0.014386750757694244,0.144155256357044,3933,0.011331412314207045,0.006838749024885091,0.40842811648047395,0.0
9,26489,19591,46080,9,91,300,90,344.9761204000024,76.78502491501675,0.23366492889075804,23.366492889075797,0.9010989010989011,-0.01181445445981808,0.0035019158327486365,0.014233343303203583,0.16035889592021704,3325,0.012405465288087418,0.006599848224102317,0.510072019602164,0.0
10,30186,21014,51200,10,106,340,100,375.74590660000104,80.33620451954623,0.2443680601034267,24.43680601034267,0.91,-0.011225375055801123,0.002683196953148581,0.01019197329878807,0.15758171863853931,3697,0.011152506999764155,0.00442257216834307,0.6127768761228682,0.0
11,33347,22973,56320,11,116,380,110,411.72411640000064,80.99355532431947,0.2369425940181479,23.694259401814794,0.88,-0.008117600724926888,0.0027885080256965012,0.011885237880051136,0.14832091629505156,3161,0.007642779984221626,0.0050954887915840245,0.36813426852523856,0.0
12,36426,25014,61440,12,126,420,120,448.8383396999998,81.15616866497383,0.2346900078181711,23.469000781817105,0.87,-0.007974092022050173,0.002347232602187432,0.01929059997200966,0.17182268537580966,3079,0.006666254518106686,0.003916813006547781,0.44756763360206775,0.0
13,39359,27201,66560,13,138,450,130,478.4931327000013,82.25614394486354,0.26525538659340697,26.5255386593407,0.86,-0.010975866861796628,0.002510269071596364,0.011987441219389439,0.172278610120217,2933,0.006189263053120495,0.004106300592591389,0.3776280319627301,0.0
14,42143,29537,71680,13,142,480,140,513.5343854999992,82.06461181556082,0.28329510896892646,28.329510896892653,0.88,-0.011362458792670319,0.002708084574745347,0.011880014091730118,0.1371631567676862,2784,0.01542601715458326,0.004922958011774274,0.6919139933964262,0.0
15,45306,31494,76800,14,149,520,150,543.9987146999993,83.28328500736448,0.2792963467583133,27.92963467583133,0.87,-0.00845431502093561,0.0019391519686905666,0.014838805422186852,0.15429285131394863,3163,0.01687306790952725,0.0035810634907490367,0.8087231002905688,0.0
16,47914,34006,81920,15,165,550,160,585.0112382000007,81.9027001044028,0.27404451103147875,27.40445110314788,0.86,-0.00814345683902502,0.002158475818578154,0.013333410024642944,0.17027808725833893,2608,0.00894510443114116,0.0031097757565058497,0.6530669156126729,0.0
