completion_index,native_return,unscaled_learning_return,learning_return,shaping_return
0,1.4770829966454855,1.4770829966454855,0.014770829966454855,0.0
1,-67.57254180162626,-67.57254180162626,-0.6757254180162626,0.0
2,-97.85808717370591,-97.85808717370591,-0.9785808717370591,0.0
3,-16.526003338818484,-16.526003338818484,-0.16526003338818485,0.0
4,-15.584282918332683,-15.584282918332685,-0.15584282918332684,-1.7763568394002505e-15
5,-599.0911348518706,-599.0911348518706,-5.990911348518706,0.0
6,-106.42764904385737,-106.42764904385737,-1.0642764904385738,0.0
7,-671.9383675795389,-671.9383675795389,-6.719383675795389,0.0
8,36.325459032702696,36.325459032702696,0.36325459032702695,0.0
9,37.238910361778835,37.238910361778835,0.3723891036177884,0.0
10,-8.923654356608871,-8.923654356608871,-0.08923654356608872,0.0
11,-9.876962555718613,-9.876962555718613,-0.09876962555718613,0.0
12,-136.59327249446923,-136.59327249446923,-1.3659327249446924,0.0
13,7.152793691992709,7.152793691992709,0.0715279369199271,0.0
14,-39.18689828547977,-39.18689828547977,-0.3918689828547977,0.0
15,-67.5980859566466,-67.5980859566466,-0.675980859566466,0.0
16,-102.54790074849747,-102.54790074849747,-1.0254790074849747,0.0
17,-69.5579176429953,-69.5579176429953,-0.695579176429953,0.0
18,-161.23648342673417,-161.23648342673417,-1.6123648342673418,0.0
19,-68.66505253972616,-68.66505253972616,-0.6866505253972617,0.0
