time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
1370.0,KL001,3,35.40637913657828,3.0,-45.14693815683984,28.004229447771753,True,True,52.470378045301956,3.716980240399715,162.99999999999994,165.5846750214427,169.68248781975825,83.295365801142,-0.00026476383209228516,0.19257628917694092,AC8,30.616516978766047,False,0.00636521857813932,0.19257628917694092,False,False,False,False,False,False,False,57.04489260182957,0.0,0.010336676277802326,-0.003971457699663006,0.19257628917694092
1380.0,KL001,3,33.74241323287898,3.0,-45.14693815683984,28.004229447771753,True,True,52.46017214692516,3.6991812289004296,162.99999999999994,165.5846750214427,169.51432744893606,83.86524212051529,0.0009884834289550781,0.19149911403656006,AC8,31.399968128829684,False,0.004235353408148512,0.19149911403656006,False,False,False,False,False,False,False,58.46729511826596,0.0,-0.01059189802617766,0.014827251434326172,0.19149911403656006
1390.0,KL001,3,32.07865458837795,3.0,-45.14693815683984,28.00422944777175,True,True,52.44996705017657,3.681385104615236,162.99999999999994,165.5846750214427,169.3627135046876,84.43405519293287,0.061998963356018066,0.18972384929656982,AC8,32.24289764856418,False,0.8992090635001659,0.18972384929656982,False,False,False,False,False,False,False,60.00088423550526,0.0,-0.030775359773542732,0.9299844232737087,0.18972384929656982
1400.0,KL001,3,30.415209649467762,3.0,-45.14693815683984,28.00422944777175,True,True,52.43993340303051,3.6633325066190046,162.99999999999994,165.5846750214427,169.25350015762746,85.89950638885023,0.05836474895477295,0.19155561923980713,AC8,33.12693186680092,False,-0.12099322280846536,0.19155561923980713,False,False,False,False,False,False,False,61.61162116633033,0.0,-0.9964644536376,0.8754712308291346,0.19155561923980713
1410.0,KL001,3,28.751970331558535,3.0,-45.14693815683984,28.00422944777175,True,True,52.429876541627195,3.6453188184248817,162.99999999999994,165.5846750214427,169.1573409879966,86.34535374720292,0.06082332134246826,0.18920183181762695,AC8,34.06362587022131,False,-0.029914061597082764,0.18920183181762695,False,False,False,False,False,False,False,63.32111433381304,0.0,-0.9422638826072216,0.9123498210101388,0.18920183181762695
1420.0,KL001,3,27.088967865333597,3.0,-45.14693815683984,28.004229447771753,True,True,52.41981394769974,3.6273178539871456,162.99999999999994,165.5846750214427,169.07688793554476,86.88285156667484,0.06278443336486816,0.18689477443695068,AC8,35.04747204638081,False,-0.0433332659304142,0.18689477443695068,False,False,False,False,False,False,False,65.1191948294164,0.0,-0.9850997664034367,0.9417665004730225,0.18689477443695068
1430.0,KL001,3,25.426201392688036,3.0,-45.14693815683984,28.004229447771756,True,True,52.409743054549494,3.6093334813190405,162.99999999999994,165.5846750214427,169.0117754171578,87.40739353000629,-0.08794349431991577,0.11292624473571777,AC8,36.074830300571215,False,-2.3399165645241737,0.11292624473571777,False,False,False,False,False,False,False,66.9991391236721,0.0,-1.0207641776651144,-1.3191523868590593,0.11292624473571777
1440.0,KL001,3,23.76412464501262,3.0,-45.14693815683984,28.004229447771756,True,True,52.399246735954435,3.5920196245343408,162.99999999999994,165.5846750214427,168.8978903208788,85.63448467686783,-0.24135732650756836,-0.005978941917419434,AC8,37.17520358067038,False,-2.2324495017528534,-0.005978941917419434,False,False,False,False,False,False,False,69.01589519537275,0.0,1.3879103120416403,-3.6203598137944937,-0.005978941917419434
1450.0,KL001,3,22.10574303735449,3.0,-45.14693815683983,28.004229447771742,True,True,52.38834638916627,3.575398591044015,162.97897692984148,165.5633639386481,168.73591535498232,83.9677913474078,-0.22555851936340332,-0.007895171642303467,AC8,38.34349283286604,False,0.48504183534532785,-0.007895171642303467,False,False,False,False,False,False,False,71.16000928391195,0.0,3.8684196397662163,-3.3833778044208884,-0.007895171642303467
1460.0,KL001,3,20.447444853102883,3.0,-45.14693815683984,28.004229447771756,True,True,52.37752246057737,3.55865390793498,162.95138197386822,165.53539091205934,168.602541802197,85.01990562088213,-0.22951936721801758,-0.003247559070587158,AC8,39.53725700618002,False,0.19531118916347623,-0.003247559070587158,False,False,False,False,False,False,False,73.35242101193451,0.0,3.638101704418659,-3.442790515255183,-0.003247559070587158
