episode,scenario_sha256,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL0010,1.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,37.406040152546446
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL007,1.0,791.0,1.0,57.0,0.0,0.0,0.0,0.0,-16.502379403312958
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL009,1.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40071061371798
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL002,1.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39883094944823
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL005,1.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39682444149653
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL003,1.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27170433535348
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL001,1.0,1144.0,2.0,132.0,0.0,0.0,0.0,0.0,-87.53676964133888
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL006,1.0,1612.0,2.0,173.0,0.0,0.0,0.0,0.0,-126.27444361694002
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL008,1.0,1639.0,2.0,126.0,0.0,0.0,0.0,0.0,-81.87183603201004
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL004,1.0,1743.0,3.0,224.0,0.0,0.0,0.0,0.0,-174.5389441301746
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL005,1.0,799.0,4.0,315.0,0.0,0.0,0.0,0.0,-260.4886277155601
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL007,1.0,800.0,1.0,118.0,0.0,0.0,0.0,0.0,-74.18691237236604
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL0010,1.0,828.0,2.0,141.0,0.0,0.0,0.0,0.0,-95.9418778031781
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL003,1.0,830.0,4.0,272.0,0.0,0.0,0.0,0.0,-219.82879417157497
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL004,1.0,967.0,3.0,214.0,0.0,0.0,0.0,0.0,-164.97990192492878
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL001,1.0,1000.0,2.0,119.0,0.0,0.0,0.0,0.0,-75.13517160030976
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL008,1.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,37.313455028207
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL006,1.0,1081.0,3.0,477.0,0.0,0.0,0.0,0.0,-413.69693791865745
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL009,1.0,1159.0,1.0,336.0,0.0,0.0,0.0,0.0,-280.35167202747243
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL002,1.0,1414.0,4.0,258.0,0.0,0.0,0.0,0.0,-206.58727316894985
