time,east_km,north_km,goal_distance_km,heading_deg,cas_mps,target_east_km,target_north_km,target_distance_km,clearance_km,residual_heading,residual_speed,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action,reference_speed_action,nominal_speed_adjustment
50.0,-42.59013411507445,53.77893306947123,130.50402923749303,55.33345932650452,156.85465417664145,14.61304215735447,-53.02890640910709,121.16153659365801,3.0,0.03598761558532715,0.42326533794403076,45.0,1.0,False,False,False,False,False,False,False,11.04164025827863,0.0,45.0,0.0,1.0,1.0,0.0
55.0,-41.881058420315675,54.18032455619368,130.4454967482561,63.42771235816524,160.28378282350695,14.613042157354464,-53.02890640910711,121.18334293231524,3.0,0.07795226573944092,0.4405233860015869,45.0,1.0,False,False,False,False,False,False,False,12.105946624083478,0.0,45.0,0.0,1.0,1.0,0.0
60.0,-41.10763337912591,54.48612878798862,130.27717997106467,71.36763159444963,162.99999999999994,14.613042157354478,-53.028906409107094,121.09614558554064,3.0,0.10529077053070068,0.45911967754364014,45.0,1.0,False,False,False,False,False,False,False,13.082544430885811,0.0,45.0,0.0,1.0,1.0,0.0
65.0,-40.2961180580198,54.68452902432636,130.0033595393161,79.27925706932807,162.99999999999994,14.6130421573544,-53.028906409107144,120.90161309275439,3.0,0.12248587608337402,0.4779704809188843,45.0,1.0,False,False,False,False,False,False,False,13.960699713734236,0.0,45.0,0.0,1.0,1.0,0.0
70.0,-39.46469175633992,54.77056987416339,129.6291083171273,87.1908825442065,162.99999999999994,14.613042157354478,-53.028906409107115,120.60318566351278,3.0,0.13005530834197998,0.4091155529022217,45.0,1.0,False,False,False,False,False,False,False,14.735367281225862,0.0,45.0,0.0,1.0,1.0,0.0
75.0,-38.629200951006624,54.7426133872989,129.1606991897253,95.10250801908494,162.99999999999994,14.613042157354464,-53.02890640910711,120.20581071827168,3.0,0.1357182264328003,0.4274839162826538,45.0,1.0,False,False,False,False,False,False,False,15.403838233665905,0.0,45.0,0.0,1.0,1.0,0.0
80.0,-37.805569947127644,54.60119176829992,128.60605342263807,103.01413349396337,162.99999999999994,14.613042157354407,-53.028906409107144,119.71611808206293,3.0,0.1111377477645874,0.45487773418426514,45.0,1.0,False,False,False,False,False,False,False,15.96455561656429,0.0,45.0,0.0,1.0,1.0,0.0
85.0,-37.009495533617795,54.34899724498256,127.97465620048412,110.9257589688418,162.99999999999994,14.613042157354485,-53.02890640910709,119.14235431114669,3.0,0.06762540340423584,0.48475873470306396,44.41243797540665,1.0,False,False,False,False,False,False,False,15.85269885548664,0.0,43.39805603027344,1.0143819451332092,1.0,1.0,0.0
90.0,-36.256146102841576,53.99083081676243,127.27744953852975,118.83738444372024,162.99999999999994,14.613042157354457,-53.0289064091071,118.49429720516271,3.0,0.0176241397857666,0.5111813545227051,36.004053354263306,1.0,False,False,False,False,False,False,False,15.764644552040087,0.0,35.73969215154648,0.2643612027168274,1.0,1.0,0.0
95.0,-35.55987111921903,53.53351085856211,126.52670024562676,126.74900991859867,162.99999999999994,14.613042157354435,-53.02890640910712,117.7831482029047,3.0,-0.062412261962890625,0.5424133539199829,27.10228443145752,1.0,False,False,False,False,False,False,False,15.749822018469926,0.0,28.03846925497055,-0.936184823513031,1.0,1.0,0.0
100.0,-34.93392660248005,52.98574332015204,125.7358405657213,134.66063539347712,162.99999999999994,14.613042157354457,-53.02890640910711,117.02140005360354,3.0,-0.1461848020553589,0.5716192722320557,18.097104281187057,1.0,False,False,False,False,False,False,False,15.774467867813154,0.0,20.289875864982605,-2.1927715837955475,1.0,1.0,0.0
105.0,-34.39022195382458,52.35795599194792,124.91927932974666,142.57226086835556,162.99999999999994,14.613042157354485,-53.02890640910711,116.2226770483664,3.0,-0.2508617043495178,0.6002223491668701,8.727113530039787,1.0,False,False,False,False,False,False,False,15.882119373193868,0.0,12.490038871765137,-3.7629253417253494,1.0,1.0,0.0
110.0,-33.939093006602086,51.66209999230468,124.09218198396401,150.483886343234,162.99999999999994,14.613042157354464,-53.0289064091071,115.4015452683349,3.0,-0.454956591129303,0.6758885383605957,-2.1885050274431705,1.0,False,False,False,False,False,False,False,16.293007542581726,0.0,4.635843895375729,-6.824348922818899,1.0,1.0,0.0
115.0,-33.50124918654901,50.95729113102103,123.26423084132838,148.2953813157908,162.99999999999994,14.613042157354414,-53.02890640910713,114.57798353252939,3.0,-0.5534648299217224,0.6499731540679932,-1.427279021590948,1.0,False,False,False,False,False,False,False,16.5094713925969,0.0,6.8746934831142426,-8.30197250470519,1.0,1.0,0.0
120.0,-33.04438102186838,50.26444321891378,122.43669907925248,146.86810229419984,162.99999999999994,14.61304215735445,-53.02890640910712,113.75740002944903,3.0,-0.541509211063385,0.6408085823059082,0.2416328340768814,1.0,False,False,False,False,False,False,False,16.441765936782375,0.0,8.364271000027657,-8.122638165950775,1.0,1.0,0.0
125.0,-32.5905333017911,49.56969436651543,121.60906891823691,147.10973512827672,162.99999999999994,14.613042157354492,-53.0289064091071,112.93648842266535,3.0,-0.5426075458526611,0.6425884962081909,0.04493348125834018,1.0,False,False,False,False,False,False,False,16.39856037764194,0.0,8.184046670794487,-8.139113189536147,1.0,1.0,0.0
130.0,-32.13730045324842,48.87459338119741,120.7814277514244,147.15466860953507,162.99999999999994,14.61304215735447,-53.028906409107115,112.1156447768167,3.0,-0.5420269966125488,0.642880916595459,0.07065497513394803,1.0,False,False,False,False,False,False,False,16.351339452130276,0.0,8.20105992257595,-8.130404947442003,1.0,1.0,0.0
135.0,-31.684997950734452,48.17893955449153,119.95376551839404,147.225323584669,162.99999999999994,14.613042157354482,-53.0289064091071,111.29481839888916,3.0,-0.541645348072052,0.6433560848236084,0.06803132419008762,1.0,False,False,False,False,False,False,False,16.30379662789334,0.0,8.192711547017097,-8.12468022282701,1.0,1.0,0.0
140.0,-31.233594072398397,47.48275441487659,119.12608384057613,147.2933549088591,162.99999999999994,14.61304215735447,-53.028906409107115,110.47401511296142,3.0,-0.5412324666976929,0.6438069343566895,0.06888694886583835,1.0,False,False,False,False,False,False,False,16.25547950391345,0.0,8.187373951077461,-8.118487002211623,1.0,1.0,0.0
145.0,-30.783099747088663,46.78603228018518,118.29838297419933,147.36224185772494,162.99999999999994,14.613042157354464,-53.02890640910712,109.6532338116643,3.0,-0.5408293604850769,0.6442685127258301,0.06913058459758759,1.0,False,False,False,False,False,False,False,16.20647216690355,0.0,8.181570991873741,-8.112440407276154,1.0,1.0,0.0
150.0,-30.33351840414207,46.08877226369168,117.47066343416752,147.43137244232253,162.99999999999994,14.61304215735447,-53.028906409107094,108.8324746194465,3.0,-0.5404419898986816,0.6447455883026123,0.06929107184987515,1.0,False,False,False,False,False,False,False,16.156790976170424,0.0,8.17592091858387,-8.106629846733995,1.0,1.0,0.0
155.0,-29.88485245482042,45.39097413528814,116.64292578361457,147.5006635141724,162.99999999999994,14.613042157354474,-53.0289064091071,108.01173784033499,3.0,-0.5123026967048645,0.6350767612457275,0.48597448971122503,1.0,False,False,False,False,False,False,False,16.03240086068479,0.0,8.170514926314354,-7.684540436603129,1.0,1.0,0.0
160.0,-29.44223941236338,44.689430670372914,115.81505697807921,147.98663800388363,162.99999999999994,14.613042157354474,-53.02890640910711,107.1902105407299,3.0,-0.5137709379196167,0.6376454830169678,0.03906749276211485,1.0,False,False,False,False,False,False,False,15.980523647141275,0.0,7.74563156068325,-7.706564067921136,1.0,1.0,0.0
165.0,-29.00017247766131,43.98758830599618,114.98718283130019,148.02570549664574,162.99999999999994,14.613042157354485,-53.02890640910709,106.36875827800951,3.0,-0.5125051736831665,0.6379532814025879,0.0806871074019,1.0,False,False,False,False,False,False,False,15.923230788649018,0.0,7.768264710903168,-7.687577603501268,1.0,1.0,0.0
170.0,-28.55916640841126,43.285129649851626,114.15929515357838,148.10639260404764,162.99999999999994,14.613042157354403,-53.02890640910714,105.54730282869562,3.0,-0.5114938616752625,0.6384910345077515,0.0771678239107132,1.0,False,False,False,False,False,False,False,15.865608104476966,0.0,7.74957574903965,-7.672407925128937,1.0,1.0,0.0
175.0,-28.11917826325776,42.582082885656874,113.33139570626543,148.18356042795835,162.99999999999994,14.613042157354464,-53.02890640910711,104.72585132620914,3.0,-0.5104512572288513,0.6390023231506348,0.07797024969477206,1.0,False,False,False,False,False,False,False,15.807159143672623,0.0,7.734739109873772,-7.656768860179,1.0,1.0,0.0
180.0,-27.680218534954808,41.878443193261006,112.5034854005105,148.26153067765313,162.99999999999994,14.613042157354446,-53.02890640910711,103.90440273892996,3.0,-0.5094377398490906,0.639495849609375,0.07786832575220615,1.0,False,False,False,False,False,False,False,15.748015818482589,0.0,7.719434425234795,-7.6415660994825885,1.0,1.0,0.0
185.0,-27.24228652559,41.174212648250396,111.67556534034418,148.33939900340533,162.99999999999994,14.613042157354467,-53.0289064091071,103.08295775389831,3.0,-0.5085599422454834,0.6399135589599609,0.07617585186380893,1.0,False,False,False,False,False,False,False,15.68846423029303,0.0,7.70457498729229,-7.628399135428481,1.0,1.0,0.0
190.0,-26.805361803538624,40.469405351486735,110.84763684955199,148.41557485526914,162.99999999999994,14.613042157354464,-53.028906409107115,102.26152007841917,3.0,-0.5076629519462585,0.6403169631958008,0.07682919502258301,1.0,False,False,False,False,False,False,False,15.62812103498138,0.0,7.691773474216461,-7.614944279193878,1.0,1.0,0.0
195.0,-26.36945300689134,39.764017618207234,110.01970093291169,148.49240405029173,162.99999999999994,14.613042157354464,-53.02890640910711,101.44008901527226,3.0,-0.48926299810409546,0.6698967218399048,0.3397420048713684,1.0,False,False,False,False,False,False,False,15.521520442083606,0.0,7.6786869764328,-7.338944971561432,1.0,1.0,0.0
200.0,-25.937830698306897,39.056078389075665,109.19174325162473,148.8321460551631,162.99999999999994,14.613042157354457,-53.02890640910712,100.61817785389262,3.0,-0.48895102739334106,0.6713908910751343,0.06664395157713443,1.0,False,False,False,False,False,False,False,15.457761305484466,0.0,7.40090936422348,-7.334265412646346,1.0,1.0,0.0
205.0,-25.507100818442062,38.347641574751876,108.36378509413095,148.89879000674023,162.99999999999994,14.613042157354464,-53.02890640910711,99.79628947934306,3.0,-0.4874962568283081,0.6720261573791504,0.08422225888352841,1.0,False,False,False,False,False,False,False,15.391752937256534,0.0,7.39666610956192,-7.312443850678392,1.0,1.0,0.0
210.0,-25.07748293303425,37.63857730104704,107.53582753690836,148.98301226562376,162.99999999999994,14.61304215735446,-53.028906409107115,98.97439256839037,3.0,-0.4860745072364807,0.6727539300918579,0.08402846928220242,1.0,False,False,False,False,False,False,False,15.324958708327001,0.0,7.375146076083183,-7.291117606800981,1.0,1.0,0.0
215.0,-24.64897528020333,36.9288885385398,106.70787216915475,149.06704073490596,162.99999999999994,14.613042157354414,-53.02890640910713,98.15248792114227,3.0,-0.4846503734588623,0.6734747886657715,0.0843740237178281,1.0,False,False,False,False,False,False,False,15.257380558335559,0.0,7.3541296273469925,-7.269755603629164,1.0,1.0,0.0
220.0,-24.22158282569221,36.21857425496979,105.87992063403611,149.1514147586238,162.99999999999994,14.61304215735447,-53.028906409107115,97.33057537309976,3.0,-0.48322445154190063,0.6741917133331299,0.08471623063087463,1.0,False,False,False,False,False,False,False,15.18901872759597,0.0,7.333083003759384,-7.2483667731285095,1.0,1.0,0.0
225.0,-23.79531050005805,35.507633463077305,105.0519746358768,149.23613098925466,162.99999999999994,14.61304215735447,-53.028906409107115,96.5086547745593,3.0,-0.48179638385772705,0.6749045848846436,0.08506849582772702,1.0,False,False,False,False,False,False,False,15.119874178511743,0.0,7.312014251947403,-7.226945756119676,1.0,1.0,0.0
230.0,-23.370163366204807,34.79606512168792,104.22403594335732,149.3211994850824,162.99999999999994,14.613042157354421,-53.02890640910714,95.68672596671861,3.0,-0.4803658127784729,0.6756136417388916,0.08543282572645694,1.0,False,False,False,False,False,False,False,15.049947712430633,0.0,7.29092001914978,-7.205487193423323,1.0,1.0,0.0
235.0,-22.946146644853247,34.083868121824125,103.39610639296237,149.40663231080885,162.99999999999994,14.613042157354446,-53.02890640910712,94.86478877832779,3.0,-0.4789324998855591,0.676318883895874,0.08580409165006131,1.0,False,False,False,False,False,False,False,14.979241230015077,0.0,7.269791588187218,-7.183987496537156,1.0,1.0,0.0
240.0,-22.523265650728483,33.37104132531068,102.56818789181803,149.4924364024589,162.99999999999994,14.613042157354421,-53.028906409107144,94.04284303511251,3.0,-0.47749602794647217,0.6770199537277222,0.08618853811640292,1.0,False,False,False,False,False,False,False,14.90775590805709,0.0,7.248628959059715,-7.162440420943312,1.0,1.0,0.0
245.0,-22.101525871078778,32.65758351975417,101.74028242191632,149.5786249405753,162.99999999999994,14.613042157354485,-53.02890640910711,93.22088854888318,3.0,-0.5094618797302246,0.6491436958312988,-0.4145034262910485,1.0,False,False,False,False,False,False,False,14.919997402393534,0.0,7.227424755692482,-7.6419281819835305,1.0,1.0,0.0
250.0,-21.674662939106103,31.947175165930172,100.9123343846461,149.16412151428426,162.99999999999994,14.613042157354474,-53.02890640910711,92.39984838199184,3.0,-0.5056043267250061,0.6484971046447754,0.12766689411364496,1.0,False,False,False,False,False,False,False,14.847016549824424,0.0,7.711731791496277,-7.584064897382632,1.0,1.0,0.0
255.0,-21.249455758493895,31.235823612440473,100.08439524682312,149.2917884083979,162.99999999999994,14.613042157354485,-53.02890640910711,91.57872832906412,3.0,-0.5047947764396667,0.6486752033233643,0.08201524615287781,1.0,False,False,False,False,False,False,False,14.778030647097689,0.0,7.653936892747879,-7.571921646595001,1.0,1.0,0.0
260.0,-20.82533507763453,30.523867995389757,99.25646407838995,149.37380365455078,162.99999999999994,14.613042157354467,-53.028906409107115,90.75761506197776,3.0,-0.5037654638290405,0.6487810611724854,0.08579470391850919,1.0,False,False,False,False,False,False,False,14.707944055654393,0.0,7.642276659607887,-7.556481955689378,1.0,1.0,0.0
265.0,-20.402348790122154,29.811282039300576,98.42854304897006,149.4595983584693,162.99999999999994,14.613042157354457,-53.02890640910711,89.93650218555493,3.0,-0.5027742981910706,0.6488919258117676,0.08568540390115231,1.0,False,False,False,False,False,False,False,14.637145615199843,0.0,7.627299875020981,-7.5416144711198285,1.0,1.0,0.0
270.0,-19.980496196094993,29.09806814192146,97.60063405314273,149.54528376237045,162.99999999999994,14.613042157354467,-53.02890640910711,89.11539061641862,3.0,-0.5017992854118347,0.649001955986023,0.08591920137405396,1.0,False,False,False,False,False,False,False,14.565604275842587,0.0,7.612908482551575,-7.526989281177521,1.0,1.0,0.0
275.0,-19.559780888931193,28.384226191514568,96.77273908818619,149.6312029637445,162.99999999999994,14.61304215735447,-53.02890640910711,88.29428064602577,3.0,-0.5008418560028076,0.6491110324859619,0.08614339109044522,1.0,False,False,False,False,False,False,False,14.493325126184367,0.0,7.59877122938633,-7.512627838295884,1.0,1.0,0.0
280.0,-19.140206344873192,27.66975616081657,95.94486021985036,149.71734635483494,162.99999999999994,14.613042157354492,-53.02890640910709,87.47317260181852,3.0,-0.4999016523361206,0.6492185592651367,0.08638478990178555,1.0,False,False,False,False,False,False,False,14.420310935140748,0.0,7.584909573197365,-7.498524783295579,1.0,1.0,0.0
285.0,-18.721776259194087,26.954657911596097,95.1169995900527,149.80373114473673,162.99999999999994,14.613042157354464,-53.02890640910711,86.6520667976727,3.0,-0.4989786744117737,0.6493244171142578,0.08663736283779144,1.0,False,False,False,False,False,False,False,14.346565597523693,0.0,7.571317479014397,-7.484680116176605,1.0,1.0,0.0
290.0,-18.304494471020444,26.238931239729485,94.28915942006765,149.89036850757452,162.99999999999994,14.613042157354453,-53.02890640910711,85.83096354581323,3.0,-0.4980119466781616,0.6495046615600586,0.08781776006799191,1.0,False,False,False,False,False,False,False,14.271942757998863,0.0,7.557996958494186,-7.4701791984261945,1.0,1.0,0.0
295.0,-17.888376484638602,25.522569253312746,93.46134225165639,149.9781862676425,162.99999999999994,14.613042157354453,-53.0289064091071,85.00986144257519,3.0,-0.37481212615966797,0.6668829917907715,1.9218414835631847,1.0,False,False,False,False,False,False,False,13.906889573952112,0.0,7.54402332007885,-5.622181836515665,1.0,1.0,0.0
300.0,-17.495831562385966,24.793192139874073,92.63444741614633,151.9000277512057,162.99999999999994,14.613042157354457,-53.028906409107115,84.18585863503192,3.0,-0.4225451946258545,0.6731829643249512,-0.6589195132255554,1.0,False,False,False,False,False,False,False,13.92315997831356,0.0,5.679258406162262,-6.338177919387817,1.0,1.0,0.0
305.0,-17.095803684342922,24.067880441658517,91.8071754234016,151.24110823798014,162.99999999999994,14.613042157354485,-53.02890640910711,83.36285412175448,3.0,-0.4384589195251465,0.5996959209442139,-0.17468221485614777,1.0,False,False,False,False,False,False,False,12.978695746030404,0.0,6.4022015780210495,-6.576883792877197,1.0,1.0,0.0
310.0,-16.693614502692594,23.34378572827955,90.97981418453016,151.066426023124,162.99999999999994,14.613042157354467,-53.02890640910709,82.54026202734099,3.0,-0.4359860420227051,0.5984740257263184,0.104102116310969,1.0,False,False,False,False,False,False,False,11.480077439086065,0.0,6.643892750144005,-6.539790633833036,1.0,1.0,0.0
315.0,-16.292806726248728,22.61896493999036,90.15252021205042,151.17052813943496,162.99999999999994,14.613042157354467,-53.02890640910712,81.71763539693082,3.0,-0.4007430672645569,0.5785980224609375,-5.000000000000002,1.0,True,False,False,False,True,False,False,10.773282425601932,0.0,6.607059985399246,-6.011146022938192,1.0,1.0,0.0
320.0,-15.843602445404324,21.923141128145712,89.32513595575176,146.17052813943496,162.99999999999994,14.613042157354469,-53.02890640910711,80.90374917446881,3.0,-0.3391813635826111,0.5416821241378784,-5.000000000000002,1.0,True,False,False,False,True,False,False,10.575430780069574,0.0,11.715184897184372,-5.087720677256584,1.0,1.0,0.0
325.0,-15.335259271525828,21.268940961908537,88.50302090500644,141.17052813943496,162.99999999999994,14.613042157354457,-53.02890640910711,80.10662196374162,3.0,-0.24505645036697388,0.5369421243667603,-5.000000000000002,1.0,True,False,False,False,True,False,False,10.876541757977325,0.0,16.875878423452377,-3.675846755504608,1.0,1.0,0.0
330.0,-14.771656450822267,20.661343299558396,87.69268341442005,136.17052813943496,162.99999999999994,14.61304215735447,-53.02890640910711,79.33292768087448,3.0,-0.19380682706832886,0.5393376350402832,0.0,1.0,True,False,False,False,True,False,False,10.351711268931831,0.0,22.08935245871544,-2.9071028530597687,1.0,1.0,0.0
335.0,-14.196342804160103,20.06447843373981,86.88591145437636,136.17052813943496,162.99999999999994,14.613042157354435,-53.02890640910712,78.56604590817375,3.0,-0.19138646125793457,0.5393397808074951,-5.000000000000002,1.0,True,False,False,False,True,False,False,11.314613982938987,0.0,22.317845821380615,-2.8707964718341827,1.0,1.0,0.0
340.0,-13.581851236233913,19.50810746036708,86.09450044449592,131.17052813943496,162.99999999999994,14.613042157354425,-53.028906409107115,77.82397056547619,3.0,-0.15617835521697998,0.5433063507080078,0.0,1.0,True,False,False,False,True,False,False,11.313130666513016,0.0,27.58853405714035,-2.3426762223243713,1.0,1.0,0.0
345.0,-12.956635099584068,18.963450815277874,85.30846590019668,131.17052813943496,162.99999999999994,14.61304215735442,-53.02890640910713,77.09076859634499,3.0,-0.15364128351211548,0.5434648990631104,0.0,1.0,True,False,False,False,True,False,False,11.315589586778891,0.0,27.874988615512848,-2.3046183586120605,1.0,1.0,0.0
350.0,-12.331487838474008,18.418794170188672,84.5232654714157,131.17052813943496,162.99999999999994,14.613042157354482,-53.02890640910711,76.35955483608325,3.0,-0.14682602882385254,0.548642635345459,0.0,1.0,True,False,False,False,True,False,False,11.31797063538703,0.0,28.166888058185577,-2.2023913264274597,1.0,1.0,0.0
355.0,-11.706409433156374,17.87413752509947,83.73892260294816,131.17052813943496,162.99999999999994,14.613042157354467,-53.02890640910712,75.63038523742473,3.0,0.01545250415802002,0.6013188362121582,5.000000000000002,1.0,True,False,False,False,True,False,False,10.312286909129648,0.0,28.464374542236328,0.23178845643997192,1.0,1.0,0.0
360.0,-11.120175763352332,17.28855487591757,82.93922071229905,136.17052813943496,162.99999999999994,14.613042157354482,-53.02890640910711,74.87819352872724,3.0,-0.047444164752960205,0.5938808917999268,0.0,1.0,True,False,False,False,True,False,False,10.294388440772,0.0,23.72898280620575,-0.7116624712944031,1.0,1.0,0.0
365.0,-10.545254436732236,16.691690010098984,82.13586311029243,136.17052813943496,162.99999999999994,14.613042157354474,-53.028906409107094,74.12085706847868,3.0,-0.0444679856300354,0.594430685043335,0.0,1.0,True,False,False,False,True,False,False,10.296458769010558,0.0,23.98777037858963,-0.667019784450531,1.0,1.0,0.0
370.0,-9.970402464443511,16.094825144280396,81.33302270237583,136.17052813943496,162.99999999999994,14.61304215735444,-53.02890640910712,73.36508715552505,3.0,-0.04130375385284424,0.5952188968658447,0.0,1.0,True,False,False,False,True,False,False,10.298450185662118,0.0,24.251844584941864,-0.6195554137229919,1.0,1.0,0.0
375.0,-9.395619824704415,15.497960278461811,80.5307149388831,136.17052813943496,162.99999999999994,14.613042157354464,-53.0289064091071,72.61093105163025,3.0,-0.038173019886016846,0.5960057973861694,0.0,1.0,True,False,False,False,True,False,False,10.30036267923325,0.0,24.5213583111763,-0.5725952982902527,1.0,1.0,0.0
380.0,-8.820906495742314,14.901095412643226,79.72895588174262,136.17052813943496,162.99999999999994,14.613042157354457,-53.02890640910711,71.85843789687458,3.0,-0.03487509489059448,0.5966920852661133,0.0,1.0,True,False,False,False,True,False,False,10.302196237354288,0.0,24.796469807624817,-0.5231273174285889,1.0,1.0,0.0
385.0,-8.246262455793662,14.30423054682464,78.9277622344616,136.17052813943496,162.99999999999994,14.613042157354446,-53.02890640910711,71.10765879793088,3.0,-0.03113400936126709,0.5971479415893555,0.0,1.0,True,False,False,False,True,False,False,10.30395084651971,0.0,25.077348053455353,-0.46701014041900635,1.0,1.0,0.0
390.0,-7.671687683103961,13.707365681006054,78.12715137385554,136.17052813943496,162.99999999999994,14.61304215735447,-53.02890640910711,70.3586469209566,3.0,0.0699460506439209,0.5926772356033325,0.0,1.0,True,False,False,False,True,False,False,10.305626491730475,0.0,25.364156663417816,1.049191653728485,1.0,1.0,0.0
395.0,-7.097182155927895,13.11050081518747,77.32714138363347,136.17052813943496,162.99999999999994,14.613042157354476,-53.02890640910709,69.61145758935166,3.0,0.37861204147338867,0.5755984783172607,0.0,1.0,True,False,False,False,True,False,False,10.30722315597117,0.0,25.65707802772522,5.67918062210083,1.0,1.0,0.0
400.0,-6.522745852529104,12.513635949368883,76.52775108998274,136.17052813943496,162.99999999999994,14.613042157354473,-53.0289064091071,68.86614838664464,3.0,0.3797473907470703,0.5758794546127319,0.0,1.0,True,False,False,False,True,False,False,10.308740819430193,0.0,25.95629185438156,5.696209967136383,1.0,1.0,0.0
405.0,-5.948378751180378,11.916771083550298,75.72900009926218,136.17052813943496,162.99999999999994,14.613042157354478,-53.02890640910711,68.12277926478191,3.0,0.38078927993774414,0.5761120319366455,0.0,1.0,True,False,False,False,True,False,False,10.310179458301587,0.0,26.261988580226898,5.711839199066162,1.0,1.0,0.0
410.0,-5.37408083016359,11.319906217731711,74.93090883797247,136.17052813943496,162.99999999999994,14.61304215735446,-53.02890640910711,67.3814126581076,3.0,0.38173627853393555,0.5762931108474731,0.0,1.0,True,False,False,False,True,False,False,10.311539042845869,0.0,26.574366688728333,5.726044178009033,1.0,1.0,0.0
415.0,-4.799852067769572,10.723041351913126,74.13349859514929,136.17052813943496,162.99999999999994,14.613042157354453,-53.02890640910711,66.64211360333424,3.0,0.38258612155914307,0.5764203071594238,5.000000000000002,0.0,True,False,False,False,True,False,True,10.147908126891013,9.256731018016588,26.893630027770996,5.738792717456818,1.0,1.0,0.0
420.0,-4.267840451992969,10.088775599547722,73.32348111072973,141.17052813943496,162.99948246847995,14.613042157354483,-53.028906409107115,65.88117720755777,3.0,0.3735109567642212,0.6021385192871094,0.0,1.0,True,False,False,False,True,False,True,10.128925226681813,10.023415475469456,22.1755613386631,5.602663904428482,1.0,1.0,0.0
