rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
24,33856,27584,61440,13,139,41,35,285.1411291999975,118.7341864535209,-0.7521642948136781,-75.21642948136781,0.91,0.02577060484327376,0.05460375361144543,0.06236260384321213,0.3193359375,1885,0.22237493989616738,0.05338801156207763,0.7779984715995338,0.5469496021220159
25,34112,29888,64000,13,139,42,37,290.9089712999994,117.26004821220194,-0.7521642948136781,-75.21642948136781,0.91,0.013566900976002216,0.02310737781226635,0.06838668137788773,0.302734375,256,0.01934206926083187,0.021851791384084857,-0.11270757447915858,0.74609375
26,35782,30778,66560,14,147,43,38,303.05922719999944,118.0693303107587,-0.6967334853341849,-69.67334853341848,0.9,0.049724673852324486,0.046078236773610115,0.0966925323009491,0.3671875,1670,0.09362409464220385,0.039694894787646394,0.6119200034122221,0.4305389221556886
27,36084,33036,69120,14,149,44,40,306.899422399998,117.5759788591907,-0.6818862392915149,-68.18862392915148,0.9,0.022206444984043117,0.04989416524767876,0.06245642155408859,0.27483442425727844,302,0.12413500453989718,0.048277583286584,0.6117302993590634,0.7847682119205298
28,37132,34548,71680,15,150,45,41,314.5781169999973,118.03745395297257,-0.6664161176227553,-66.64161176227552,0.89,0.011751079000532627,0.045674096792936325,0.028081847354769707,0.26953125,1048,0.12219035125275099,0.038059487095746844,0.6885710242533778,0.4026717557251908
29,39287,34953,74240,16,160,46,42,329.9359734999962,119.07461797281239,-0.6349500475701647,-63.49500475701647,0.89,0.022825261927209795,0.08327029272913933,0.026140175759792328,0.2470703125,2155,0.14725675827411802,0.07158590936038128,0.5282616958731292,0.3475638051044084
30,40726,36074,76800,16,169,68,50,340.2217146999974,119.70429352491978,-0.8048052476881626,-80.48052476881628,0.89,-0.003803714418292815,0.09316580791188322,0.052561044692993164,0.25734637013596035,1439,0.3293984727820108,0.20906643319722373,0.5652223993646295,0.4815844336344684
31,42457,36903,79360,17,175,72,52,351.907827899995,120.64806927814463,-0.7539444270634427,-75.39444270634425,0.9,0.00806260434910655,0.04443850070238113,0.057766132056713104,0.1744711548089981,1731,0.1460246824280866,0.04585813919368532,0.6911123897064901,0.43963027151935297
32,44447,37473,81920,18,186,73,53,364.37646149999637,121.98098586563184,-0.7891041066373234,-78.91041066373234,0.91,0.03056125610601157,0.05689527280628681,0.03187260776758194,0.275390625,1990,0.162844972208539,0.061317230739511494,0.6341117212996557,0.5
33,46338,38142,84480,19,196,77,55,377.31524949999584,122.80977262754526,-0.3741854767600883,-37.41854767600883,0.93,0.026623426377773284,0.0976637676358223,0.09585471451282501,0.28873019218444823,1891,0.3661040657673566,0.09945120410291923,0.7504425658961872,0.4574299312533051
34,46735,40305,87040,19,199,87,65,381.6865939999989,122.44338872431065,-0.2972121023963153,-29.72121023963153,0.94,-0.010831378356223808,0.03454125598073006,0.029777932912111282,0.23249370455741883,397,0.23501166535180834,0.057853487393964044,0.7938671934700948,0.6322418136020151
35,47927,41673,89600,20,200,95,68,391.7228727999973,122.34925077880295,-0.2893593494737049,-28.935934947370487,0.94,-0.0005062569042719486,0.05545552116301325,0.035450104624032974,0.23136780824926165,1192,0.3041093998448761,0.0854566079257529,0.760621100676193,0.6199664429530202
36,49615,42545,92160,21,210,107,72,405.18994969999767,122.44874295804945,-0.43075566195098136,-43.07556619509812,0.95,0.011150360555173112,0.050029074056790426,0.07287032902240753,0.2580101845356134,1688,0.3413233331306047,0.053517811783338975,0.8435639089765605,0.5390995260663507
37,50864,43856,94720,21,218,112,74,414.91328149999754,122.58947174724341,-0.42321910958386316,-42.32191095838632,0.95,0.006852636889865001,0.03404758373896281,0.04468245431780815,0.22230613231658936,1249,0.1109021744943846,0.04026974441541349,0.6389233805346202,0.49639711769415534
38,51834,45446,97280,22,220,119,78,425.2523146999956,121.88998909169379,-0.41945669807590547,-41.94566980759054,0.96,0.0038674428942613304,0.03033096296712756,0.03766898438334465,0.2504808157682419,970,0.06404470389386951,0.03639642662630504,0.48448296285012216,0.7082474226804124
39,53487,46353,99840,23,230,143,85,444.3555786999932,120.36981769528263,-0.3978663761649915,-39.78663761649914,0.97,-0.007104828371666372,0.046257270500063896,0.0469425730407238,0.31181624114513395,1653,0.15613152676100278,0.06882810831069397,0.573440470857087,0.6346037507562009
40,55336,47064,102400,23,238,146,86,459.94658609999897,120.30962218723624,-0.43086231604303443,-43.086231604303435,0.97,0.00522266689222306,0.07477259449660778,0.014324232935905457,0.14524729549884796,1849,0.21815565252362942,0.08576891183276476,0.6684429523131411,0.6024878312601406
41,57279,47681,104960,24,246,147,87,476.49909019999905,120.20799447058444,-0.5066227913891982,-50.662279138919814,0.98,0.013414879038464278,0.024283884093165398,0.02250734344124794,0.2548828125,1943,0.05827225923410233,0.023146567214002853,0.6054924633533121,0.5867215645908389
42,58519,49001,107520,25,250,148,88,495.24266189999616,118.16227579322857,-0.5164696383259954,-51.646963832599525,0.99,0.02078899904154241,0.015500840730965137,0.028644412755966187,0.2763671875,1240,0.029249447909560328,0.015340289824214485,0.5484183164862516,0.6403225806451613
43,59549,50531,110080,25,259,153,90,1126.074801499999,52.88192216065679,-0.48718549317153054,-48.718549317153055,0.99,-6.877072155475616e-05,0.020358008332550526,0.03851306438446045,0.2481553852558136,1030,0.024349465118350056,0.021566021169988264,0.15915074043072186,0.4961165048543689
44,59940,52700,112640,26,260,155,93,1146.3903882999948,52.28585359031684,-0.49099742429497945,-49.099742429497944,0.98,0.006172748494141918,0.006977579866846402,0.05979480221867561,0.2540494501590729,391,0.015309105607222467,0.00803900514391315,0.506087938325675,0.6445012787723785
45,61993,53207,115200,26,265,159,94,1186.8586884999968,52.232840017668345,-0.4817976973442797,-48.17976973442797,0.98,0.021856037713587285,0.18710942715406417,0.015549403615295887,0.12281250059604645,2053,0.26834868558103464,0.24180347778580277,0.3609001204852724,0.5411592791037506
46,62814,54946,117760,26,267,165,98,1211.8749968999982,51.8320785235107,-0.4280782624739543,-42.80782624739543,0.98,0.0037217464164963792,0.868364508662905,0.0552302822470665,0.2274573436672134,821,0.5632184884388843,2.3801683589393314,0.5044749404344466,0.058465286236297195
47,64855,55465,120320,27,271,180,102,1251.2077523999978,51.83391796893738,-1.5070398335889101,-150.703983358891,0.95,0.013527759438147768,0.1810949081555009,0.03757455199956894,0.2908962154760957,2041,0.7159773417673255,0.22816015027265765,0.6814853804572416,0.5570798628123469
