rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,640,0,640,0,0,6,2,36.68657170000006,17.445075141758174,,,,0.0011680889874696732,0.05350214677552382,0.019574562087655067,0.22395833333333334,640,0.05803185368485127,0.0769432275187876,-0.3170727441708632,0.0
2,1280,0,1280,0,0,12,4,41.95020529999965,30.51236557357231,,,,0.002874735121925672,0.0668169738103946,0.030581029132008553,0.263671875,640,0.13263825002490043,0.09509991632380403,0.4843014253405429,0.0
