waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
1.0,632.0,3.0,248.0,0.0,0.0,0.0,0.0,-197.12334362666488
1.0,646.0,1.0,46.0,0.0,0.0,0.0,0.0,-6.092702205180366
1.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41016712727195
1.0,683.0,0.0,0.0,1.0,329.0,0.0,0.0,-127.09108209207517
1.0,690.0,1.0,59.0,0.0,0.0,0.0,0.0,-18.38820542610174
1.0,706.0,6.0,350.0,0.0,0.0,0.0,0.0,-293.58559911998697
1.0,719.0,1.0,59.0,0.0,0.0,0.0,0.0,-18.388245164692954
1.0,744.0,2.0,151.0,0.0,0.0,0.0,0.0,-105.39222297133043
1.0,769.0,3.0,271.0,0.0,0.0,0.0,0.0,-218.8750334794964
1.0,782.0,1.0,46.0,0.0,0.0,0.0,0.0,-6.094475230961315
1.0,783.0,0.0,0.0,1.0,180.0,0.0,0.0,-52.591835175743874
1.0,804.0,1.0,59.0,0.0,0.0,0.0,0.0,-18.388188661654148
1.0,847.0,0.0,0.0,1.0,276.0,0.0,0.0,-100.59305619155803
1.0,857.0,0.0,0.0,1.0,30.0,0.0,0.0,22.406934752611757
1.0,886.0,3.0,606.0,0.0,0.0,0.0,0.0,-535.6861511553578
1.0,891.0,4.0,552.0,0.0,0.0,0.0,0.0,-484.61867489943984
1.0,899.0,2.0,207.0,0.0,0.0,0.0,0.0,-158.3526556276611
1.0,899.0,2.0,230.0,0.0,0.0,0.0,0.0,-180.10326298675045
1.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40533035307515
1.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40437562537391
1.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40984792065901
1.0,701.0,0.0,0.0,1.0,180.0,0.0,0.0,-52.59137646875292
1.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40873048865374
1.0,733.0,1.0,42.0,2.0,297.0,0.0,0.0,-150.81133085808318
1.0,807.0,0.0,0.0,1.0,3.0,0.0,0.0,35.90744604114622
1.0,628.0,1.0,55.0,0.0,0.0,0.0,0.0,-14.604905121103528
1.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,37.408458054717116
1.0,720.0,1.0,55.0,1.0,33.0,0.0,0.0,-31.104725559386004
1.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40526991166664
1.0,752.0,0.0,0.0,1.0,195.0,0.0,0.0,-60.092394747139295
1.0,965.0,1.0,60.0,0.0,0.0,0.0,0.0,-19.335549152438375
1.0,776.0,0.0,0.0,1.0,344.0,0.0,0.0,-134.59260866566396
1.0,795.0,0.0,0.0,1.0,273.0,0.0,0.0,-99.0920712933518
1.0,989.0,2.0,111.0,1.0,19.0,0.0,0.0,-77.06689592018165
1.0,993.0,1.0,42.0,1.0,159.0,0.0,0.0,-81.81443484761373
1.0,1026.0,1.0,51.0,2.0,472.0,0.0,0.0,-246.8257132733626
1.0,990.0,1.0,42.0,3.0,530.0,0.0,0.0,-267.31445607447455
1.0,995.0,0.0,0.0,3.0,613.0,0.0,0.0,-269.09448716130544
1.0,1020.0,1.0,42.0,4.0,442.0,0.0,0.0,-223.31459562788203
1.0,1036.0,0.0,0.0,2.0,551.0,0.0,0.0,-238.09474811970767
1.0,659.0,1.0,37.0,1.0,36.0,0.0,0.0,-15.581352335419943
1.0,692.0,2.0,72.0,1.0,22.0,0.0,0.0,-41.68166020440616
1.0,787.0,6.0,423.0,1.0,18.0,0.0,0.0,-371.6230189991336
1.0,798.0,1.0,36.0,1.0,31.0,0.0,0.0,-12.138523969948608
1.0,823.0,1.0,53.0,1.0,22.0,0.0,0.0,-23.71484371622838
1.0,633.0,0.0,0.0,1.0,47.0,0.0,0.0,13.909476282082132
1.0,652.0,3.0,365.0,1.0,130.0,0.0,0.0,-372.77052594494
1.0,865.0,1.0,95.0,2.0,450.0,0.0,0.0,-277.43497062649067
1.0,872.0,2.0,265.0,1.0,16.0,0.0,0.0,-221.20236606142964
1.0,899.0,2.0,47.0,1.0,16.0,0.0,0.0,-15.042511791645673
1.0,912.0,2.0,152.0,0.0,0.0,0.0,0.0,-106.3387431790845
1.0,786.0,3.0,360.0,1.0,148.0,0.0,0.0,-377.043075255739
1.0,1009.0,2.0,116.0,1.0,18.0,0.0,0.0,-81.29569148476128
1.0,818.0,0.0,0.0,1.0,1.0,0.0,0.0,36.908313311134116
1.0,828.0,2.0,110.0,1.0,153.0,0.0,0.0,-143.11899047419487
1.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40614609516477
1.0,888.0,2.0,67.0,2.0,193.0,0.0,0.0,-122.45620855351389
1.0,968.0,3.0,128.0,1.0,161.0,0.0,0.0,-164.14327141873457
1.0,976.0,1.0,60.0,1.0,96.0,0.0,0.0,-67.3364244097575
