rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
1,1980,580,2560,1,10,40,10,55.56823620000068,35.63186696935282,-0.7727007980937178,-77.2700798093718,1.0,-0.01003325705678435,0.05344597497023642,0.010764125734567642,0.1591115038841963,1980,0.08499702580928441,0.12594240067083623,-0.017364869611989464,0.0
2,3615,1505,5120,1,19,80,20,73.99117780000233,48.85717605106005,-1.0070330350838805,-100.70330350838803,1.0,-0.00997974265483208,0.04726518807001412,0.015162937343120575,0.1517474552616477,1635,0.11101656460207052,0.1405235820132279,0.35746350243894265,0.0
3,5423,2257,7680,2,25,120,30,92.10908770000242,58.87584097741376,-0.7880208271307545,-78.80208271307545,1.0,-0.012183480069506914,0.017800892936065793,0.014048531651496887,0.19620863925665616,1808,0.030798088708150154,0.042177301041836326,0.026340223609725766,0.0
4,7573,2667,10240,3,35,170,40,110.47903840000072,68.54693985098942,-0.5893612005276091,-58.936120052760906,1.0,-0.009317052196711301,0.016650808434933426,0.010796994902193546,0.15754825457930566,2150,0.05422095894189474,0.03363872012568523,0.5140453036118497,0.0
5,9396,3404,12800,4,44,210,50,130.30914570000095,72.10545314779031,-0.5358276171639369,-53.582761716393684,1.0,-0.017644812210346573,0.02280927253887057,0.01741604134440422,0.19673549123108386,1823,0.049281626032102975,0.04410237510299634,0.2720222234324494,0.0
6,11240,4120,15360,5,51,250,60,148.43226010000217,75.72477837652919,-0.45459368536101896,-45.45936853610189,1.0,-0.01173203109356109,0.01573933893814683,0.015107665210962296,0.1628088217228651,1844,0.04057054062329915,0.030481930535134788,0.4110341066906201,0.0
7,12620,5300,17920,6,60,280,70,162.93118350000077,77.45601381456817,-0.4452750588971167,-44.52750588971166,1.0,-0.011770223973629375,0.008455932807798187,0.019520895555615425,0.18981448858976363,1380,0.028404283131068235,0.013881268855343739,0.5679353994422711,0.0
8,14394,6086,20480,6,69,320,80,182.1095948000002,79.04031644136076,-0.4201963827475393,-42.01963827475394,1.0,-0.015860205935314297,0.017198817955795677,0.017877858132123947,0.1910734811797738,1774,0.06552381766829067,0.03514539154964317,0.553223238199281,0.0
9,16480,6560,23040,7,76,370,90,206.32515000000058,79.87392714848362,-0.4185365898291342,-41.85365898291341,1.0,-0.00923120467166882,0.041318072155117985,0.022060777992010117,0.19255551010370253,2086,0.14020816222762092,0.12303836546309234,0.26552919835314603,0.0
10,18158,7442,25600,8,81,410,100,224.62333360000048,80.83755017337148,-0.5707515906399211,-57.07515906399211,1.0,-0.014063232267290005,0.019590572849847377,0.01396308932453394,0.1636904432438314,1678,0.04687506901918509,0.045469118736905276,0.15886019771606885,0.0
11,20075,8085,28160,9,91,450,110,248.50240970000232,80.78392488923947,-0.5714289681104192,-57.14289681104192,1.0,-0.014834298752248287,0.03904267395846546,0.014059484004974365,0.15251112431287767,1917,0.15358905126432093,0.1045589009058314,0.5475812215982747,0.0
12,21958,8762,30720,10,100,490,120,269.8590237000026,81.36841117608991,-0.7121365462311084,-71.21365462311086,1.0,-0.008666281276964583,0.042134545953013004,0.013741654343903065,0.1494855459779501,1883,0.15669735869125087,0.1232858521199535,0.29321401731426355,0.0
13,24111,9169,33280,11,110,540,130,288.9922701000032,83.43129728575992,-0.7322190886228759,-73.2219088622876,1.0,-0.007604382464196533,0.027661443427205085,0.012375816702842712,0.17624442055821418,2153,0.08293693847677538,0.06782818902120931,0.25657412169795335,0.0
14,25689,10151,35840,12,120,561,136,302.086301000003,85.03861285652852,-0.7110538479746328,-71.10538479746324,1.0,-0.007462066778151149,0.016150808152319354,0.04078453406691551,0.20710311940109188,1578,0.09717904130078771,0.025313855565849423,0.7491037608538388,0.0
15,27748,10652,38400,13,131,611,146,319.6570042000021,86.80554355267219,-0.6979679241137089,-69.79679241137087,1.0,-0.013087886322755366,0.02060586308129132,0.019630666822195053,0.18171164870262146,2059,0.09695722011374129,0.04912967190989595,0.4933167690563032,0.0
16,29680,11280,40960,14,141,615,148,337.71339680000165,87.88517210520047,-0.7420658881098309,-74.20658881098309,1.0,0.00902621359564364,0.05384013876318931,0.045133184641599655,0.2874802708625793,1932,0.08527160768611529,0.06462022682831241,0.26401263426925514,0.0
17,31498,12022,43520,15,151,655,158,359.69881590000296,87.56770555718624,-0.771880490608192,-77.1880490608192,1.0,-0.01468108018161729,0.017276819748803973,0.017498964443802834,0.16538813188672066,1818,0.11123172439240721,0.030703823474910262,0.7260570857604335,0.0
18,33411,12669,46080,16,160,695,168,383.3101705000008,87.16439732454198,-0.7621146351047853,-76.21146351047854,1.0,-0.0072135585360229015,0.04072767673060298,0.028815988451242447,0.19818079620599746,1913,0.13250372136920024,0.08155565115002736,0.4343533710713582,0.0
19,35502,13138,48640,17,170,745,178,403.44975930000146,87.99608670382436,-0.8193864737788664,-81.93864737788664,1.0,-0.013316605177824386,0.04513916101306677,0.023419763892889023,0.2086518895626068,2091,0.17276828726989057,0.10310440906918704,0.43340380436651915,0.0
20,37419,13781,51200,17,177,785,188,421.50728380000146,88.77426663344382,-1.0986489189936814,-109.86489189936815,1.0,-0.014985811826772989,0.08477723719552159,0.013911327347159386,0.16582467053085564,1917,0.4126037141488379,0.21898912160870404,0.5666202700607693,0.0
21,38581,15179,53760,18,180,815,198,432.5625304000023,89.19172903007365,-1.084111036320233,-108.4111036320233,1.0,-0.013410311665696402,0.01002515791915357,0.015956347808241844,0.1845316270987193,1162,0.3218702989963864,0.01674030026451675,0.9479959967641289,0.0
22,40106,16214,56320,18,189,845,208,445.15364890000274,90.09473492827468,-1.0528235607340293,-105.28235607340292,1.0,-0.013714153121691197,0.016051933790246647,0.018226047977805138,0.16521163439999023,1525,0.131985106733232,0.037092732053675775,0.8144781310414473,0.0
23,42228,16652,58880,19,194,895,218,467.22902070000055,90.37965992937293,-0.9435018976872691,-94.35018976872686,1.0,-0.0038583654491230845,0.05254519574344158,0.012311585247516632,0.1966205656528473,2122,0.21552895584192022,0.14044454666190992,0.3738310241536493,0.0
24,42920,18520,61440,20,200,915,228,476.8150222000004,90.01394251793765,-1.0136224401571572,-101.36224401571572,1.0,-0.004614612858313194,0.05801693079993129,0.018976062536239624,0.2692751742899418,692,0.5227625870403116,0.11795791909534704,0.7796968651393437,0.0
25,45001,18999,64000,20,208,965,238,496.6392111000023,90.61104921685028,-0.9924994627873768,-99.2499462787377,1.0,-0.008834051685407757,0.0323276274651289,0.02381826378405094,0.21644294619560242,2081,0.17645004792689206,0.07829550906958176,0.5605441704570393,0.0
26,46699,19861,66560,21,217,1005,248,512.162189900002,91.18010060273647,-1.024944262635796,-102.49442626357963,1.0,-0.01047514917445369,0.029443422611802817,0.014175877906382084,0.19203317873179912,1698,0.14645261110787863,0.06129662603136073,0.5823477403986167,0.0
27,48346,20774,69120,22,222,1045,258,529.1116920000022,91.37201224424993,-0.9713026906120006,-97.13026906120007,1.0,-0.010226213582791388,0.040274210600182415,0.023047175258398056,0.2050495324190706,1647,0.2784754108010793,0.0953188519340721,0.6713897713723994,0.0
28,50384,21296,71680,23,231,1085,268,546.8770654,92.13039490538489,-1.1363741670370489,-113.6374167037049,1.0,-0.011691152694402263,0.021436486835591496,0.013966434635221958,0.1725871916860342,2038,0.1937216592039453,0.04443836730210179,0.7707748486944569,0.0
29,52447,21793,74240,24,242,1124,276,566.1784017000027,92.63334638432525,-1.094682433964266,-109.4682433964266,1.0,-0.010108830744866282,0.013946026191115379,0.028964493423700333,0.2142513033002615,2063,0.21166927050417858,0.028038588253379283,0.871876562949199,0.0
30,54329,22471,76800,25,251,1164,286,581.7754506000019,93.38482733152271,-1.108176427916951,-110.8176427916951,1.0,-0.016835710580926387,0.017865212354809045,0.013852971605956554,0.17212788965553044,1882,0.21515781137377193,0.0332376859988531,0.8456301199545807,0.0
31,56294,23066,79360,26,261,1204,296,597.5302359000016,94.21113211988316,-1.0932318220464787,-109.32318220464789,1.0,-0.014899966519442387,0.0337050131522119,0.017058325931429863,0.17245797775685787,1965,0.16479213822798494,0.08308078198567355,0.500355839230654,0.0
32,57997,23923,81920,27,270,1244,306,611.5221687000012,94.84038840863674,-1.1366847787337104,-113.66847787337105,1.0,-0.016052547958679497,0.015266719239298255,0.018367771059274673,0.1981869272887707,1703,0.09496690291741143,0.03142995974736229,0.7144138478640114,0.0
33,59975,24505,84480,28,280,1284,316,628.324328900002,95.45229627666548,-0.6823496212251114,-68.23496212251113,1.0,-0.012446191378694493,0.015494701522402465,0.016587331891059875,0.15365393543615938,1978,0.1449030582190739,0.028824621149516845,0.801097555362409,0.0
34,60918,26122,87040,29,290,1304,326,641.9072633000033,94.90155896791781,-0.7645572654977846,-76.45572654977845,1.0,-0.016404518426861615,0.024914806243032217,0.015988539904356003,0.17373296248260886,943,0.11440188415219785,0.04780872487415291,0.6039860777423474,0.0
35,63152,26448,89600,29,294,1354,336,658.8085885,95.85788816716374,-0.8125186739970474,-81.25186739970471,1.0,-0.010391361485235394,0.049204631708562374,0.012815268710255623,0.15260962694883345,2234,0.2465092656472904,0.12003819973065898,0.5593484799536151,0.0
36,64976,27184,92160,30,304,1394,346,674.4500152,96.33923720904973,-0.7250446272103797,-72.50446272103797,1.0,-0.009235036151949316,0.021531413402408363,0.01853153482079506,0.20496961772441863,1824,0.235858987908905,0.03957930225000874,0.8369196294203445,0.0
37,65980,28740,94720,31,310,1414,356,684.3729142000011,96.40942625136974,-0.7223830377718968,-72.23830377718969,1.0,-0.01593278673972236,0.010101095074787736,0.019968442618846893,0.15942898876965045,1004,0.22608754856007188,0.01976733659109635,0.9139987019025518,0.0
38,67927,29353,97280,32,320,1454,366,700.2213864000005,97.00789110316718,-0.7109307942600338,-71.09307942600336,1.0,-0.012658774279407226,0.024788378179073332,0.022954661399126053,0.21068207323551177,1947,0.18966359645176428,0.050450311106879565,0.7341735293376153,0.0
39,69574,30266,99840,32,328,1494,376,715.0422356000017,97.30054608818946,-0.6401121878412898,-64.01121878412897,1.0,-0.01136918598494958,0.01610633486416191,0.026424989104270935,0.20129460515454412,1647,0.1253802962890745,0.03683638284344408,0.7069353987783507,0.0
40,71539,30861,102400,33,338,1534,386,730.172067800002,97.97553639040999,-0.5675874906994137,-56.75874906994138,1.0,-0.009759798424784093,0.009974080394022167,0.017058974131941795,0.1833150077611208,1965,0.06413601332348876,0.017892968127716662,0.7238746479570064,0.0
41,73428,31532,104960,34,345,1574,396,747.6134932000023,98.2165258758331,-0.5893895239301293,-58.93895239301294,1.0,-0.007150630181422457,0.04329973068088293,0.014151245355606079,0.1936061441898346,1889,0.20719354457789493,0.120327910473466,0.51719583928304,0.0
42,74035,33485,107520,34,349,1581,400,754.9108655000018,98.07118082869854,-0.6709600321735065,-67.09600321735064,1.0,0.008975706994533539,0.04698424972593784,0.03500739485025406,0.16628289502114058,607,0.3232514763071079,0.07480194843657866,0.787745150825472,0.0
43,75155,34925,110080,35,350,1611,410,767.6997717000013,97.8963427767812,-0.7226099873218718,-72.26099873218718,0.99,-0.012127537078534563,0.02130982040738066,0.023855460807681084,0.20460069328546523,1120,0.2777033742942682,0.0361686090166122,0.8853042297064326,0.0
44,77282,35358,112640,36,361,1661,420,788.9068760000009,97.96086502863731,-0.7801972864835064,-78.01972864835062,0.99,-0.012228810372762381,0.04244123164564371,0.022937489673495293,0.1989799252152443,2127,0.3221636853507936,0.11583956754440382,0.6610857918403212,0.0
45,78479,36721,115200,37,370,1691,430,800.9897171000011,97.9775374447187,-0.7852595105066764,-78.52595105066767,0.99,-0.01614735753585895,0.012167092692106963,0.021689364686608315,0.21293126791715622,1197,0.17464356679505225,0.023901538772090027,0.8837573068739308,0.0
46,80404,37356,117760,38,380,1731,440,819.3164848000015,98.13545985178969,-0.8006429935569405,-80.06429935569403,0.99,-0.016783081504399888,0.01591741043375805,0.018304109573364258,0.2066349759697914,1925,0.22167520090653364,0.03587551240442359,0.8564637683253689,0.0
47,82502,37818,120320,39,390,1781,450,839.190026100001,98.31146395222856,-0.8538356844554176,-85.38356844554177,0.99,-0.007862739600241184,0.03405078448355198,0.03191958740353584,0.20816249996423722,2098,0.3595479386203013,0.06635865221273811,0.8219134692881235,0.0
48,84586,38294,122880,40,400,1831,460,858.8230026000019,98.49060836042378,-0.7024204489041758,-70.24204489041756,0.99,-0.00966139699332416,0.01848226934671402,0.02031860686838627,0.2556684032082558,2084,0.22521516674335737,0.03517066651514682,0.8636008359481298,0.0
49,86543,38897,125440,41,410,1871,470,879.5221061000011,98.39775418920524,-0.6405508676670695,-64.05508676670695,0.99,-0.015077588200801984,0.016387247748207302,0.018682723864912987,0.18272029459476472,1957,0.13477215816571866,0.036916953733994395,0.731769286421769,0.0
50,87845,40155,128000,41,417,1901,480,894.2922554000033,98.22851474958627,-0.6345111312897235,-63.451113128972345,0.99,-0.014699772745370866,0.0074701861788829165,0.017435893416404724,0.19137908418973287,1302,0.051792945809732864,0.015337446904896045,0.7274578806310651,0.0
51,88979,41581,130560,42,420,1931,490,908.9001640000024,97.89744080186982,-0.6436051222902095,-64.36051222902096,0.99,-0.015257518825819716,0.011962980404496193,0.018713125959038734,0.18747159019112586,1134,0.16331708593212085,0.026469296830022613,0.8395613461640496,0.0
52,90524,42596,133120,43,430,1971,500,927.1826936000034,97.6334012971267,-0.7515033895494913,-75.15033895494912,0.99,-0.011655275616794825,0.03132872120477259,0.030415687710046768,0.21935221422463655,1545,0.16321083405974274,0.05987627733027032,0.6458848479622168,0.0
53,92598,43082,135680,43,437,2021,510,947.312894900002,97.74806243904725,-0.8342931965910604,-83.42931965910604,0.99,-0.006653473349288106,0.04585210096091032,0.024093763902783394,0.1870402652025223,2074,0.2698086142508964,0.09431278293185126,0.669423601316063,0.0
54,93017,45223,138240,43,439,2031,520,954.2527980000013,97.47626645156545,-0.8679923424036028,-86.79923424036029,0.99,-0.004389238388967698,0.00640460909344256,0.030916931107640266,0.19069212079048156,419,0.07326314512218794,0.009750897952769694,0.8677437840775566,0.0
55,94770,46030,140800,44,444,2071,530,973.2665070000003,97.373123721394,-0.8987023379645142,-89.87023379645139,0.98,-0.012289103711373173,0.032185162394307555,0.016579411923885345,0.17783495616167783,1753,0.18853485208859616,0.08792031205470326,0.6126110438322473,0.0
56,95892,47468,143360,45,450,2101,540,986.188273300002,97.23498301102725,-0.844400819464211,-84.44008194642109,0.99,-0.013490581299023082,0.028372049859414498,0.02339482493698597,0.23777370303869247,1122,0.24794450280091707,0.06145930605917225,0.7756867033404123,0.0
57,97209,48711,145920,46,460,2131,550,1000.7837298000013,97.13287407202998,-0.8504812161803865,-85.04812161803864,0.99,-0.01054194070554028,0.037887041953702766,0.026727667078375816,0.19776201695203782,1317,0.1803727291841331,0.07924771884097036,0.5633090780088578,0.0
58,99226,49254,148480,46,468,2171,560,1020.8036063,97.20381020170383,-0.8615677279858016,-86.15677279858019,0.99,-0.013612824369920418,0.014454612717963755,0.014792410656809807,0.1622060162946582,2017,0.15865232541782498,0.029270319820764615,0.8192577207733791,0.0
59,100405,50635,151040,47,470,2201,570,1034.5479388000022,97.05205165887456,-0.7710959772159015,-77.10959772159018,0.99,-0.015316474127272765,0.011071930763622125,0.029372578486800194,0.2032850306481123,1179,0.15804027319152475,0.020866626828338,0.8682205436833174,0.0
