rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
62,86727,71993,158720,27,275,1904,603,8599.479863100001,10.085144843718028,-1.6293075778013133,-162.93075778013136,0.72,-0.028676076349802314,0.011565422204633554,0.019311176612973213,0.1681749789044261,1525,0.07928667587164158,0.019827965098182312,0.762651831347736,
63,87983,73297,161280,28,280,1934,613,8619.495270300002,10.207442227291546,-1.5746207354407848,-157.46207354407855,0.71,-0.024247068089122574,0.00648611014864097,0.017227288335561752,0.17561063307027022,1256,0.04514668397141623,0.010860336936331797,0.7595044387648954,
64,89641,74199,163840,28,287,1974,623,8641.939475200008,10.372787295866285,-1.6141419908141674,-161.41419908141674,0.71,-0.029469773860182614,0.012984570465050638,0.017353307455778122,0.13838931191712617,1658,0.12727191506949115,0.028092792908149648,0.7794185491926786,
65,90409,75991,166400,28,287,1994,633,8656.259350200009,10.444349729183084,-1.6141419908141674,-161.41419908141674,0.71,-0.016546457749791445,0.0013409872131887822,0.018649006262421608,0.15556640625,768,0.004691603127930641,0.0016614969957248846,0.6467338343390522,
66,92274,76686,168960,29,297,2034,643,8680.649453200007,10.62984981682268,-1.612241765339518,-161.2241765339518,0.71,-0.02435044742487662,0.008478769334033132,0.012998937629163265,0.133826165786013,1865,0.04430563919379213,0.01672554877298339,0.6515002577687865,
67,93042,78478,171520,29,297,2054,653,8691.130347700004,10.705396913604266,-1.612241765339518,-161.2241765339518,0.71,-0.019182289508171378,0.022456455789506436,0.014764239080250263,0.09755859375,768,0.1297637515347596,0.050206399001573365,0.7333162809980924,
68,94664,79416,174080,30,300,2094,663,8709.841599300009,10.868624752901125,-1.6626674891066238,-166.26674891066236,0.7,-0.028112362427054904,0.012380788265727461,0.02158230170607567,0.16367528177797794,1622,0.08658774650568007,0.021887327942586347,0.7777869215840398,
69,96002,80638,176640,30,306,2124,673,8735.888494800005,10.989380193799946,-1.655025959113532,-165.50259591135315,0.7,-0.032283737083586554,0.008915271780764063,0.021171798929572105,0.20849091013272603,1338,0.08377487331203264,0.020690661505887144,0.7533969296124203,
70,97052,82148,179200,31,310,2154,683,8767.327973100008,11.069735305645665,-1.5883770705743925,-158.8377070574392,0.7,-0.026190167661601055,0.006967659550718963,0.015850193798542023,0.1853315322349469,1050,0.056138706664768966,0.014446849232264102,0.7439686533037551,
71,99221,82539,181760,31,313,2204,693,8827.0102568,11.24061229265751,-1.6071170003506416,-160.71170003506413,0.7,-0.025205489797517657,0.013616232657805085,0.01587466523051262,0.15196991175413133,2169,0.10403862081907299,0.026044582763608264,0.7552548559149477,
72,100734,83586,184320,31,317,2234,703,8866.615714800006,11.36104272928582,-1.6239895283671655,-162.39895283671655,0.7,-0.023417646769667046,0.001804992676867793,0.014978264458477497,0.14451327671607336,1513,0.03376812173345064,0.0030420600715543394,0.9134590074990638,
